종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,ROUTE,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,ML_SCORE,EBS,TOTAL_SCORE,LDY_SCORE,RANK_SCORE,NEWS_SCORE,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,REGIME,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,업종,MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,개인순매수,메이저순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,TRIGGER_SCORE,RAW_TRIGGER_SCORE,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
365270,큐라클,KOSDAQ,기타,13970,103.77,0.0,OVERHEAT,OVERHEAT,False,False,False,72.8,81.4,46.3,73.3,73.30000305175781,4,72.8,72.8,72.8,0.0,11460,8870,16650,18315.0,,1.71,0.85,12740,149.85,,,0,39.49,79.1,27.97,65.33,224.88,49.46,153.52,184.51,자연과학 및 공학 연구개발업,80.2,65.64,0,0,10.09,15.36,15.65,179.4,0.0,0.0,1,12.0,1,0,1.8,0.93,1,1,9794.0,9.65,-0.1278,False,O,▲,13350,▲,O,X,0.0,0.0,0.0,0.0,자연과학 및 공학 연구개발업,7.600676691729324,7.282857142857143,10.0,45.277208239899565,45.277208239899565,141,20260213,20260213,39.29,25.88,179.4,153.52
032350,롯데관광개발,KOSPI,서비스 기타,25150,169.33,0.0,WAIT,WAIT,False,False,True,72.2,79.6,56.2,66.0,66.0,4,72.2,72.2,72.2,0.0,25150,23050,29300,32230.000000000004,,-1.05,0.69,25972,17.43,,,0,14.04,64.6,4.18,20.33,54.29,6.57,-19.24,-20.45,여행사 및 기타 여행보조 서비스업,61.7,29.79,0,0,-0.98,-3.64,0.0,20.05,0.018,0.018,1,12.0,1,0,1.05,0.64,1,1,20465.0,-3.17,-0.3217,False,O,▲,26710,▼,X,X,0.0,0.0,0.0,0.0,여행사 및 기타 여행보조 서비스업,18.355,21.36195652173913,2.0,36.84533487725457,36.84533487725457,142,20260213,20260213,39.29,25.88,20.05,-19.24
005440,현대지에프홀딩스,KOSPI,금융,14420,639.58,0.0,OVERHEAT,OVERHEAT,False,False,False,72.0,70.8,65.4,82.3,82.30000305175781,4,72.0,72.0,72.0,0.0,10430,8920,13440,14784.000000000002,,0.64,4.8,13341,81.5,,,0,10.84,94.9,45.2,67.29,91.5,53.53,37.64,16.76,기타 금융업,97.6,69.16,0,0,3.52,44.92,55.39,76.93,0.0,0.0,1,12.0,1,0,0.97,0.91,1,1,10773.0,8.09,0.6696,False,O,▲,12069,▲,O,X,0.0,0.0,0.0,0.0,기타 금융업,11.931777777777778,13.536,3.0,62.5,62.5,143,20260213,20260213,39.29,25.88,76.93,37.64
036540,SFA반도체,KOSDAQ,반도체,7080,289.45,0.0,WAIT,WAIT,False,False,True,71.5,77.3,57.4,68.4,68.4000015258789,4,71.5,71.5,71.5,0.0,7080,6260,8720,9592.0,,-1.52,0.76,7246,60.66,,,0,26.53,64.7,8.57,28.49,112.93,12.62,43.9,72.56,반도체 제조업,71.9,56.14,0,0,-0.98,2.76,-9.69,69.78,0.128,0.128,1,12.0,1,0,0.88,0.66,1,1,6081.0,-2.3,-0.3651,False,O,▲,7507,▼,X,X,0.0,0.0,0.0,0.0,반도체 제조업,3.3071428571428574,16.476190476190474,7.0,44.61103682359511,44.61103682359511,144,20260213,20260213,39.29,25.88,69.78,43.9
483650,달바글로벌,KOSPI,화학·소재,173700,294.11,0.0,OVERHEAT,OVERHEAT,False,False,False,71.2,86.8,41.7,54.0,54.0,4,71.2,71.2,71.2,0.0,173700,159100,203000,223300.00000000003,,-0.14,0.91,172074,8.53,,,0,9.98,78.3,9.17,22.93,0.29,9.17,-6.69,-74.45,기타 화학제품 제조업,71.3,28.2,0,0,0.75,2.72,7.89,32.6,0.053,0.053,1,8.7,1,0,1.4,0.9,1,1,150810.0,0.94,-0.1232,False,O,▲,174542,▲,X,X,0.0,0.0,0.0,0.0,기타 화학제품 제조업,6.274,14.620750000000001,6.0,42.15089464365704,42.15089464365704,145,20260213,20260213,39.29,25.88,32.6,-6.69
323280,태성,KOSDAQ,조선·기계·설비,71500,234.09,0.0,WAIT,WAIT,False,False,True,71.1,79.1,38.2,79.9,79.9000015258789,4,71.1,71.1,71.1,0.0,71500,68400,77700,85470.0,,-1.35,0.44,75388,75.38,,,0,69.83,70.3,10.33,82.17,135.2,66.3,59.35,94.83,특수 목적용 기계 제조업,65.0,78.28,0,0,-2.85,-2.32,-3.9,85.23,0.065,0.065,1,12.0,1,0,1.3,0.67,1,1,57985.0,-5.16,-0.6267,True,O,▲,78613,▼,X,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,25.0,25.0,146,20260213,20260213,39.29,25.88,85.23,59.35
001060,JW중외제약,KOSPI,바이오·의약품,34800,81.64,0.0,WAIT,WAIT,False,False,True,71.1,76.8,53.9,71.3,71.30000305175781,4,71.1,71.1,71.1,0.0,34800,30500,43400,47740.00000000001,,-1.78,0.85,33629,14.73,,,0,9.57,68.7,11.2,22.97,58.9,9.21,1.89,-15.84,의약품 제조업,79.3,32.19,0,0,3.73,4.04,11.9,41.18,0.0,0.0,1,11.4,1,0,0.69,0.87,1,1,28185.0,3.48,-0.1268,False,O,▲,34460,▲,O,X,0.0,0.0,0.0,0.0,의약품 제조업,9.338181818181818,4.097727272727273,12.0,34.12687912723989,34.12687912723989,147,20260213,20260213,39.29,25.88,41.18,1.89
081660,미스토홀딩스,KOSPI,기타,53000,71.78,0.0,OVERHEAT,OVERHEAT,False,False,False,70.9,81.4,46.8,63.5,63.5,4,70.9,70.9,70.9,0.0,53000,49150,60700,66770.0,,0.72,0.92,53446,28.28,,,0,4.14,78.6,9.95,19.24,32.17,5.48,-9.39,-42.57,생활용품 도매업,81.9,29.79,0,0,0.76,4.95,12.89,29.9,0.061,0.061,1,7.6,1,0,1.18,0.77,1,1,48300.0,-0.84,-0.1014,False,O,▲,54117,▲,X,X,0.0,0.0,0.0,0.0,생활용품 도매업,7.600676691729324,7.282857142857143,10.0,50.64806780345071,50.64806780345071,148,20260213,20260213,39.29,25.88,29.9,-9.39
241710,코스메카코리아,KOSDAQ,화학·소재,99900,73.8,0.0,OVERHEAT,OVERHEAT,False,False,False,70.5,85.4,22.7,73.8,73.80000305175781,4,70.5,70.5,70.5,0.0,99900,86400,126800,139480.0,,0.6,0.47,100582,44.31,,,0,32.47,75.9,10.41,49.78,62.44,33.91,19.75,22.07,기타 화학제품 제조업,80.8,50.33,0,0,0.4,3.52,3.63,45.63,0.027,0.027,1,12.0,1,0,1.46,0.84,1,1,80310.0,-0.68,-0.3189,False,O,▲,103993,▼,X,X,0.0,0.0,0.0,0.0,기타 화학제품 제조업,6.274,14.620750000000001,6.0,25.0,25.0,149,20260213,20260213,39.29,25.88,45.63,19.75
095610,테스,KOSDAQ,조선·기계·설비,66100,225.0,0.0,WAIT,WAIT,False,False,True,70.5,77.0,41.3,80.2,80.19999694824219,4,70.5,70.5,70.5,0.0,66100,59300,79600,87560.0,,-2.65,0.56,67456,48.82,,,0,30.74,62.9,7.18,30.37,127.54,14.5,24.35,87.17,특수 목적용 기계 제조업,63.8,58.91,0,0,-0.15,-1.93,-8.45,50.23,0.057,0.057,1,12.0,1,0,1.05,0.56,1,1,58160.0,-2.01,-0.4403,False,O,▲,69239,▼,X,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,27.488031919109602,27.488031919109602,150,20260213,20260213,39.29,25.88,50.23,24.35
252990,샘씨엔에스,KOSDAQ,IT/전기전자,11410,99.04,0.0,OVERHEAT,OVERHEAT,False,False,False,70.3,81.6,26.4,80.2,80.19999694824219,4,70.3,70.3,70.3,0.0,10250,8470,13810,15191.000000000002,,-0.36,0.33,11322,58.97,,,0,43.31,76.0,16.85,78.28,158.14,62.41,38.53,117.77,전자부품 제조업,89.2,64.95,0,0,-1.38,6.44,20.11,64.41,0.029,0.029,1,12.0,1,0,1.64,0.86,1,1,8711.0,0.77,-0.2927,False,O,▲,11909,▲,X,X,0.0,0.0,0.0,0.0,전자부품 제조업,9.977,12.653,4.0,28.40824746402592,28.40824746402592,151,20260213,20260213,39.29,25.88,64.41,38.53
041920,메디아나,KOSDAQ,기타,25800,136.94,0.0,WAIT,WAIT,False,False,True,70.3,78.7,50.4,65.2,65.19999694824219,4,70.3,70.3,70.3,0.0,21500,15680,33100,36410.0,,-1.37,0.62,26321,234.14,,,0,51.54,70.5,26.07,75.15,381.34,59.28,348.38,340.97,의료용 기기 제조업,80.2,107.56,0,0,7.72,-9.95,30.7,374.26,0.029,0.029,1,12.0,1,0,1.76,0.78,1,1,17968.0,-1.98,-0.8034,False,O,▲,28798,▲,X,X,0.0,0.0,0.0,0.0,의료용 기기 제조업,7.600676691729324,7.282857142857143,10.0,31.98674245479393,31.98674245479393,152,20260213,20260213,39.29,25.88,374.26,348.38
316140,우리금융지주,KOSPI,금융,38950,1894.12,0.0,OVERHEAT,OVERHEAT,False,False,False,70.3,69.9,95.2,46.5,46.5,4,70.3,70.3,70.3,0.0,33500,30700,39100,43010.0,,0.19,1.94,37583,47.48,,,0,8.2,89.8,22.0,39.61,57.69,25.85,12.27,-17.05,기타 금융업,82.8,43.67,0,0,-0.51,20.03,28.76,51.56,0.021,0.021,1,8.5,1,0,1.01,0.82,1,1,34450.0,3.64,0.3222,False,O,▲,36987,▲,O,X,0.0,0.0,0.0,0.0,기타 금융업,11.931777777777778,13.536,3.0,90.0,90.0,153,20260213,20260213,39.29,25.88,51.56,12.27
383310,에코프로에이치엔,KOSDAQ,화학·소재,34600,84.02,0.0,WAIT,WAIT,False,False,True,70.2,75.2,40.3,85.0,85.0,4,70.2,70.2,70.2,0.0,34600,32600,38550,42405.0,,0.34,0.36,36451,3.3,,,0,46.7,60.5,4.46,50.11,31.06,34.24,12.8,-9.31,기타 화학제품 제조업,62.7,80.21,0,0,-2.95,2.06,-16.53,38.68,0.179,0.156,1,12.0,1,0,0.85,0.49,1,-1,44555.0,-5.08,-0.6076,True,O,▲,37523,▼,X,X,0.0,0.0,0.0,0.0,기타 화학제품 제조업,6.274,14.620750000000001,6.0,31.905142107180666,31.905142107180666,154,20260213,20260213,39.29,25.88,38.68,12.8
021240,코웨이,KOSPI,서비스 기타,89600,503.33,0.0,WAIT,WAIT,False,False,True,69.7,72.3,79.5,52.0,52.0,4,69.7,69.7,69.7,0.0,89600,81600,105500,116050.00000000001,,1.26,1.13,86250,2.46,,,0,2.41,72.1,9.94,17.74,-13.76,3.98,-36.18,-88.5,그외 기타 개인 서비스업,64.1,22.53,0,0,1.93,14.58,7.43,3.11,0.354,0.247,1,10.2,1,0,1.06,0.94,1,1,75590.0,3.88,0.1166,False,O,▼,87095,▲,O,X,0.0,0.0,0.0,0.0,그외 기타 개인 서비스업,18.355,21.36195652173913,2.0,67.04626508230197,67.04626508230197,155,20260213,20260213,39.29,25.88,3.11,-36.18
011930,신성이엔지,KOSPI,반도체,2320,83.81,0.0,OVERHEAT,OVERHEAT,False,False,False,69.6,81.8,16.1,86.7,86.69999694824219,4,69.6,69.6,69.6,0.0,2040,1763,2590,2849.0000000000005,,1.09,0.28,2426,31.18,,,0,11.42,80.3,19.46,47.77,47.11,34.01,11.36,-27.63,반도체 제조업,91.4,66.06,0,0,-5.5,5.22,30.34,50.65,0.117,0.117,1,12.0,1,0,3.2,0.75,1,1,1932.6,-4.4,-0.1183,False,O,▲,2474,▲,X,X,0.0,0.0,0.0,0.0,반도체 제조업,3.3071428571428574,16.476190476190474,7.0,25.0,25.0,156,20260213,20260213,39.29,25.88,50.65,11.36
361390,제노코,KOSDAQ,IT/전기전자,31700,409.74,0.0,ATTACK,ATTACK,True,True,False,69.2,56.6,100.0,76.2,76.19999694824219,10,69.2,69.2,69.2,0.0,28450,22800,39650,43615.0,,1.23,1.64,29448,23.19,,,5,0.84,68.4,17.09,33.47,96.04,17.6,80.63,55.67,통신 및 방송 장비 제조업,87.0,24.08,1,0,7.09,22.39,20.08,106.51,0.0,0.0,1,12.0,0,0,2.59,0.83,1,1,21505.0,7.65,0.2919,False,O,▲,28257,▲,O,X,0.0,0.0,0.0,0.0,통신 및 방송 장비 제조업,9.977,12.653,4.0,67.32157472238713,67.32157472238713,157,20260213,20260213,39.29,25.88,106.51,80.63
028050,삼성E&A,KOSPI,서비스 기타,33900,213.17,0.0,OVERHEAT,OVERHEAT,False,False,False,69.1,84.6,28.2,63.4,63.400001525878906,4,69.1,69.1,69.1,0.0,33900,30900,39850,43835.0,,0.16,0.46,33508,20.57,,,0,21.17,77.0,11.84,32.42,18.12,18.66,-5.3,-56.62,"건축기술, 엔지니어링 및 관련 기술 서비스업",65.1,41.19,0,0,0.3,6.44,10.06,33.99,0.018,0.018,1,8.1,1,0,1.52,0.95,1,1,29950.0,1.17,-0.1156,False,O,▲,33965,▲,X,X,0.0,0.0,0.0,0.0,"건축기술, 엔지니어링 및 관련 기술 서비스업",18.355,21.36195652173913,2.0,29.638950454057507,29.638950454057507,158,20260213,20260213,39.29,25.88,33.99,-5.3
482630,삼양엔씨켐,KOSDAQ,화학·소재,40000,64.33,0.0,OVERHEAT,OVERHEAT,False,False,False,69.1,80.6,22.0,81.5,81.5,4,69.1,69.1,69.1,0.0,34150,28500,45350,49885.00000000001,,-0.74,0.32,40387,88.7,,,0,23.83,86.0,23.06,62.6,142.72,46.73,103.22,102.35,기타 화학제품 제조업,89.2,74.27,0,0,0.5,1.27,31.36,129.1,0.044,0.044,1,12.0,1,0,1.8,0.87,1,1,30612.5,-0.96,-0.3051,False,O,▲,42331,▲,X,X,0.0,0.0,0.0,0.0,기타 화학제품 제조업,6.274,14.620750000000001,6.0,25.0,25.0,159,20260213,20260213,39.29,25.88,129.1,103.22
033240,자화전자,KOSPI,IT/전기전자,42150,164.93,0.0,OVERHEAT,OVERHEAT,False,False,False,69.1,80.0,32.8,72.8,72.80000305175781,4,69.1,69.1,69.1,0.0,33000,27750,43500,47850.00000000001,,-0.04,0.71,41273,81.75,,,0,36.14,92.1,34.04,88.17,124.08,74.41,93.58,49.34,전자부품 제조업,82.5,102.42,0,0,-0.82,9.91,40.5,132.87,0.0,0.0,1,12.0,1,0,1.74,0.88,1,1,31490.0,2.12,-0.1969,False,O,▲,44268,▲,X,X,0.0,0.0,0.0,0.0,전자부품 제조업,9.977,12.653,4.0,33.12286991401981,33.12286991401981,160,20260213,20260213,39.29,25.88,132.87,93.58
034230,파라다이스,KOSPI,서비스 기타,20500,126.21,0.0,WAIT,WAIT,False,False,True,68.9,81.6,33.1,66.8,66.80000305175781,4,68.9,68.9,68.9,0.0,20500,18520,24450,26895.000000000004,,0.29,0.62,20888,-2.31,,,0,4.15,73.9,9.74,22.17,0.99,8.41,-11.96,-73.75,유원지 및 기타 오락관련 서비스업,74.2,38.41,0,0,-1.2,0.74,15.56,27.33,0.331,0.331,0,11.3,0,0,1.21,0.75,1,1,17495.0,-1.86,-0.2102,False,O,▼,21671,▲,X,X,0.0,0.0,0.0,0.0,유원지 및 기타 오락관련 서비스업,18.355,21.36195652173913,2.0,39.73897057991421,39.73897057991421,161,20260213,20260213,39.29,25.88,27.33,-11.96
383220,F&F,KOSPI,유통·소비재,70100,74.97,0.0,WAIT,WAIT,False,False,True,68.9,72.2,55.9,71.8,71.80000305175781,4,68.9,68.9,68.9,0.0,70100,67500,75300,82830.0,,-0.76,0.81,73104,9.9,,,0,9.37,56.3,0.04,6.37,13.43,-7.39,-43.0,-61.31,봉제의복 제조업,50.7,21.54,0,0,-2.5,-3.97,-4.1,-3.71,0.423,0.416,1,10.0,1,0,1.0,0.46,1,1,66010.0,-4.11,-0.3011,True,O,▲,75220,▼,X,X,0.0,0.0,0.0,0.0,봉제의복 제조업,6.287826086956522,39.44130434782608,1.0,45.81672313816362,45.81672313816362,162,20260213,20260213,39.29,25.88,-3.71,-43.0
092870,엑시콘,KOSDAQ,조선·기계·설비,27650,69.64,0.0,OVERHEAT,OVERHEAT,False,False,False,68.3,78.2,25.6,81.1,81.0999984741211,4,68.3,68.3,68.3,0.0,24950,19330,36150,39765.0,,-2.49,0.27,29132,75.47,,,0,55.34,77.6,16.42,69.63,181.0,53.76,58.82,140.63,특수 목적용 기계 제조업,85.8,75.62,0,0,-1.43,-1.6,12.86,84.7,0.041,0.041,1,12.0,1,0,1.59,0.65,1,1,20170.0,-5.09,-0.5098,False,O,▲,29708,▼,X,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,28.11329687992209,28.11329687992209,163,20260213,20260213,39.29,25.88,84.7,58.82
011500,한농화성,KOSPI,화학·소재,24800,135.24,0.0,WAIT,WAIT,False,False,True,68.1,77.5,34.0,73.8,73.80000305175781,4,68.1,68.1,68.1,0.0,24800,23050,28250,31075.000000000004,,-1.39,0.42,25540,43.28,,,0,53.32,49.7,3.77,58.97,65.44,45.21,19.08,-9.3,기타 화학제품 제조업,62.3,47.58,0,0,-1.78,1.02,-4.43,58.37,0.241,0.241,1,12.0,0,0,0.77,0.69,1,1,20265.0,-2.9,-0.3592,False,O,▲,25929,▼,X,X,0.0,0.0,0.0,0.0,기타 화학제품 제조업,6.274,14.620750000000001,6.0,26.135981510112714,26.135981510112714,164,20260213,20260213,39.29,25.88,58.37,19.08
071055,한국금융지주우,KOSPI,기타,171000,71.2,0.0,WAIT,WAIT,False,False,True,68.0,57.8,100.0,66.6,66.5999984741211,8,68.0,68.0,68.0,0.0,155300,139900,185900,204490.00000000003,,1.97,1.36,159449,38.72,,,0,1.49,67.1,15.65,23.47,84.67,9.71,1.45,9.93,기타,70.1,25.61,0,0,1.79,19.25,13.7,40.74,0.0,0.0,1,9.8,0,0,1.21,0.9,1,1,144220.0,7.24,0.2839,False,O,▲,157282,▲,O,X,0.0,0.0,0.0,0.0,기타,7.600676691729324,7.282857142857143,10.0,90.0,90.0,165,20260213,20260213,39.29,25.88,40.74,1.45
086390,유니테스트,KOSDAQ,조선·기계·설비,20300,147.88,0.0,WAIT,WAIT,False,False,True,67.6,78.2,28.1,75.1,75.0999984741211,4,67.6,67.6,67.6,0.0,16360,13090,22900,25190.000000000004,,1.23,0.65,20873,-2.26,,,0,21.87,72.7,30.26,71.31,64.51,55.44,16.78,24.14,특수 목적용 기계 제조업,81.2,88.27,0,0,1.0,16.4,40.87,42.66,0.287,0.287,0,12.0,1,0,1.78,0.73,1,1,14778.0,-2.75,-0.235,False,O,▼,20975,▲,X,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,33.881479155593794,33.881479155593794,166,20260213,20260213,39.29,25.88,42.66,16.78
053610,프로텍,KOSDAQ,조선·기계·설비,56700,72.52,0.0,OVERHEAT,OVERHEAT,False,False,False,67.4,73.8,42.0,73.6,73.5999984741211,4,67.4,67.4,67.4,0.0,48450,40450,64500,70950.0,,-0.37,0.69,54762,67.6,,,0,33.53,78.2,22.83,60.4,111.96,44.53,31.18,71.59,특수 목적용 기계 제조업,91.0,69.33,0,0,2.35,5.59,11.18,57.06,0.0,0.0,1,12.0,1,0,1.2,0.92,1,1,42930.0,3.54,-0.1961,False,O,▲,57384,▲,X,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,41.35691286349418,41.35691286349418,167,20260213,20260213,39.29,25.88,57.06,31.18
171090,선익시스템,KOSDAQ,조선·기계·설비,100000,267.95,0.0,OVERHEAT,OVERHEAT,False,False,False,66.9,77.4,34.5,67.9,67.9000015258789,4,66.9,66.9,66.9,0.0,75500,59100,108200,119020.00000000001,,1.01,0.76,97940,83.42,,,0,15.11,75.7,39.1,100.6,184.5,84.73,94.63,144.13,특수 목적용 기계 제조업,71.7,101.67,0,0,3.31,9.53,62.87,120.51,0.025,0.025,1,12.0,1,0,1.46,0.94,1,1,69500.0,2.1,-0.1801,False,O,▲,101166,▲,X,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,35.522267349630134,35.522267349630134,168,20260213,20260213,39.29,25.88,120.51,94.63
499790,GS피앤엘,KOSPI,금융,64600,185.13,0.0,OVERHEAT,OVERHEAT,False,False,False,66.5,77.2,27.5,73.2,73.19999694824219,4,66.5,66.5,66.5,0.0,54000,45650,70700,77770.0,,0.36,1.02,61356,35.39,,,0,23.74,86.5,25.55,47.32,41.82,33.56,-7.05,-32.92,기타 금융업,80.4,68.76,0,0,5.21,4.19,26.17,32.24,0.0,0.0,1,12.0,1,0,1.47,0.92,1,1,48005.0,5.29,-0.2834,False,O,▲,65226,▲,X,X,0.0,0.0,0.0,0.0,기타 금융업,11.931777777777778,13.536,3.0,28.308991903697013,28.308991903697013,169,20260213,20260213,39.29,25.88,32.24,-7.05
004170,신세계,KOSPI,유통·소비재,364000,237.0,0.0,OVERHEAT,OVERHEAT,False,False,False,66.3,74.2,42.4,66.4,66.4000015258789,4,66.3,66.3,66.3,0.0,364000,325000,441500,485650.00000000006,,0.27,0.71,362590,101.88,,,0,12.29,85.0,14.64,27.5,123.72,13.74,24.67,48.98,종합 소매업,63.1,41.61,0,0,-0.27,10.47,13.93,63.96,0.029,0.029,1,12.0,1,0,1.19,0.77,1,1,302600.0,0.39,-0.0052,False,O,▲,369820,▲,X,X,0.0,0.0,0.0,0.0,종합 소매업,6.287826086956522,39.44130434782608,1.0,42.84605770549772,42.84605770549772,170,20260213,20260213,39.29,25.88,63.96,24.67
033780,KT&G,KOSPI,기타,173800,472.32,0.0,OVERHEAT,OVERHEAT,False,False,False,66.0,81.7,38.9,46.2,46.20000076293945,4,66.0,66.0,66.0,0.0,173800,163900,193600,212960.00000000003,,0.06,0.64,171187,27.3,,,0,6.7,94.4,11.75,22.14,30.09,8.38,-16.11,-44.65,담배 제조업,86.4,29.93,0,0,0.93,6.43,12.93,23.18,0.0,0.0,1,6.4,1,0,1.15,0.94,1,1,155340.0,1.53,-0.0299,False,O,▲,174496,▲,X,X,0.0,0.0,0.0,0.0,담배 제조업,7.600676691729324,7.282857142857143,10.0,38.58392816784854,38.58392816784854,171,20260213,20260213,39.29,25.88,23.18,-16.11
002790,아모레퍼시픽홀딩스,KOSPI,화학·소재,34450,70.21,0.0,OVERHEAT,OVERHEAT,False,False,False,65.9,80.3,39.6,49.0,49.0,4,65.9,65.9,65.9,0.0,34450,31550,40200,44220.0,,1.82,0.79,34348,25.06,,,0,12.3,79.6,14.75,33.27,27.83,19.51,-11.46,-46.91,기타 화학제품 제조업,63.8,42.27,0,0,0.29,13.14,20.03,27.83,0.034,0.034,1,8.7,1,0,1.56,0.86,1,1,29950.0,0.3,-0.0256,False,O,▲,34833,▲,X,X,0.0,0.0,0.0,0.0,기타 화학제품 제조업,6.274,14.620750000000001,6.0,40.45219850828836,40.45219850828836,172,20260213,20260213,39.29,25.88,27.83,-11.46
080160,모두투어,KOSDAQ,서비스 기타,14050,62.57,0.0,WAIT,WAIT,False,False,True,64.8,71.6,43.8,65.4,65.4000015258789,4,64.8,64.8,64.8,0.0,14050,12060,18030,19833.0,,-2.89,0.59,14923,28.71,,,0,7.89,65.4,12.29,33.94,14.69,18.07,8.7,-25.68,여행사 및 기타 여행보조 서비스업,65.3,67.94,0,0,-2.57,-15.72,24.34,34.58,0.218,0.218,1,12.0,1,0,1.03,0.52,1,1,13576.0,-5.85,-0.7563,False,O,▲,15706,▲,X,X,0.0,0.0,0.0,0.0,여행사 및 기타 여행보조 서비스업,18.355,21.36195652173913,2.0,34.910875980892435,34.910875980892435,173,20260213,20260213,39.29,25.88,34.58,8.7
030200,KT,KOSPI,IT/전기전자,64500,427.03,0.0,OVERHEAT,OVERHEAT,False,False,False,64.4,63.0,87.3,45.5,45.5,4,64.4,64.4,64.4,0.0,64500,60500,72400,79640.0,,1.34,0.98,62359,24.58,,,0,1.88,81.8,12.63,19.67,16.43,5.91,-8.19,-58.31,전기 통신업,73.8,22.9,0,0,0.31,14.56,13.36,31.1,0.012,0.012,1,7.0,1,0,1.04,0.84,1,1,58010.0,3.43,0.2529,False,O,▲,61630,▲,O,X,0.0,0.0,0.0,0.0,전기 통신업,9.977,12.653,4.0,82.57249669273233,82.57249669273233,174,20260213,20260213,39.29,25.88,31.1,-8.19
003540,대신증권,KOSPI,서비스 기타,41400,956.68,0.0,OVERHEAT,OVERHEAT,False,False,False,63.9,70.4,38.9,69.3,69.30000305175781,4,63.9,63.9,63.9,0.0,32650,28700,40450,44495.0,,-0.96,5.71,38863,46.76,,,0,8.26,78.1,33.22,51.93,67.61,38.17,11.8,-7.13,금융 지원 서비스업,91.8,45.66,0,0,14.68,38.0,32.27,51.09,0.073,0.073,1,10.9,1,0,0.98,0.88,1,1,34205.0,6.53,0.4145,False,O,▲,35159,▲,O,X,0.0,0.0,0.0,0.0,금융 지원 서비스업,18.355,21.36195652173913,2.0,43.91051907455768,43.91051907455768,175,20260213,20260213,39.29,25.88,51.09,11.8
199820,제일일렉트릭,KOSDAQ,인프라·에너지,10740,98.01,0.0,WAIT,WAIT,False,False,True,63.9,55.7,90.5,61.7,61.70000076293945,8,63.9,63.9,63.9,0.0,10740,9680,12860,14146.000000000002,,1.27,1.66,10622,10.65,,,5,-3.08,59.1,5.08,10.61,4.27,-5.26,-7.99,-36.1,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",70.5,12.9,1,0,1.42,9.04,4.88,17.89,0.182,0.182,1,10.6,0,1,1.93,0.78,1,1,9218.0,1.1,0.1069,False,O,▲,10549,▲,O,X,0.0,0.0,0.0,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",4.914615384615384,10.29076923076923,9.0,63.70872340047218,63.70872340047218,176,20260213,20260213,39.29,25.88,17.89,-7.99
290650,엘앤씨바이오,KOSDAQ,바이오·의약품,95900,548.95,0.0,OVERHEAT,OVERHEAT,False,False,False,63.1,71.2,26.8,75.0,75.0,2,63.1,63.1,63.1,0.0,81700,67700,109800,120780.00000000001,,1.69,0.86,92023,71.78,,,0,61.42,76.3,23.19,73.73,210.36,57.86,41.78,169.99,의약품 제조업,74.5,83.15,0,0,3.34,12.43,4.01,67.66,0.0,0.0,1,12.0,1,0,0.99,0.92,1,1,72480.0,4.21,-0.2516,False,O,▲,97361,▲,X,X,0.0,0.0,0.0,0.0,의약품 제조업,9.338181818181818,4.097727272727273,12.0,27.734553275140115,27.734553275140115,177,20260213,20260213,39.29,25.88,67.66,41.78
