종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,TOTAL_SCORE,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
489790,한화비전,KOSPI,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,44900,579.12,22669.3,41600,37400,46600,51600,19.9,34.1,27.5,0.0,,🔻 REV (역추세 반등),④ 바닥 반등 시도,1.7,-10.56,-5.79,-38.58,-48.54,0,0.09,0.22,0.34,0.0,0.49,0.66,0.6,59.6,55.6,11.21,42873,4.73,장악형,1037.2084,0.4455,1.64,1.84,36675,1,27.05,0,0,0,1,False,14.54,19.41,-15.76,X,▼,4,,"주봉역배열주의, HMA추세↑, RSI적정, MACD상승, 거래량↑, MACD>Sig, VWAP상회, 패턴(장악형)",2.5,47,195.5,41101,▲,O,X,2.1177083333333333,14.414375,7.0,0.22666666666666666,7.9326923076923075,1,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,46.2,27.8,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),4,346,20251230,20251230,22.82,9.3,-15.76,-38.58
347700,스피어,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,14690,346.97,6850.9,11370,10220,14280,17190,19.2,13.2,21.9,0.0,,↩️ PULL (눌림),② 상승 후 조정,76.99,50.82,76.65,36.29,31.53,0,0.0,0.0,0.34,0.0,0.43,0.34,0.51,80.0,74.1,33.13,13392,9.68,,309.765,-0.3124,0.82,0.39,8952,1,91.54,0,0,0,1,False,4.85,22.01,45.59,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, HMA돌파, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,173,196.7,14481,▲,O,X,2.1177083333333333,14.414375,7.0,-0.09172259507829977,29.199648197009676,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,53.2,29.4,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,347,20251230,20251230,22.82,9.3,45.59,36.29
250060,모비스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,3825,236.29,1230.6,3120,2840,3780,4435,18.9,20.7,28.3,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,25.62,43.26,25.28,35.86,23.97,0,0.0,0.0,0.65,0.0,0.59,0.19,0.44,73.1,86.7,26.36,3504,9.15,,70.023,0.1792,2.41,1.57,2843,1,41.58,0,0,0,1,False,11.52,23.79,45.16,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,714,222.8,3396,▲,O,X,2.1177083333333333,14.414375,7.0,-0.04568527918781726,22.596153846153847,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,58.2,30.7,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,348,20251230,20251230,22.82,9.3,45.16,35.86
090710,휴림로봇,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,7450,1930.67,8899.6,6160,5540,7400,8630,18.1,27.8,31.0,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,40.83,143.86,40.49,117.83,124.57,0,0.0,0.0,0.35,0.0,0.88,1.0,0.66,66.7,86.3,24.52,6955,7.11,,194.3526,0.5835,1.26,1.78,5508,1,44.92,0,0,0,1,False,28.01,18.63,127.13,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,322,198.4,6632,▲,O,X,4.989310344827586,13.487586206896552,6.0,-0.02617801047120419,20.941558441558442,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,55.2,29.2,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),1,349,20251230,20251230,22.82,9.3,127.13,117.83
000390,삼화페인트,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,7760,462.89,2111.0,6900,6210,8130,9350,18.0,17.0,24.5,0.0,,↩️ PULL (눌림),② 상승 후 조정,35.66,25.16,28.17,8.26,-12.82,0,0.1,0.28,0.37,0.0,0.29,0.5,0.39,69.8,53.8,15.82,7975,-2.7,장악형,89.0416,-0.707,1.67,-0.98,10377,-1,62.96,0,0,0,1,False,-9.77,30.64,31.08,O,▲,7,★,"주봉20선↑, 주봉추세우상향, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig, 패턴(장악형)",2.5,289,199.4,8215,▲,X,X,2.6682142857142854,4.413928571428571,11.0,0.23870967741935484,12.46376811594203,-1,📉 매도세 우위. ⚠️ 단기 급등 조정 주의.,75.1,35.1,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,350,20251230,20251230,22.82,9.3,31.08,8.26
402340,SK스퀘어,KOSPI,기타 금융업,기타 금융업,금융,368000,2029.52,486080.6,322000,303500,359000,396000,17.8,31.7,34.1,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,21.85,125.49,14.36,63.89,87.51,0,0.0,0.0,0.84,0.0,0.78,1.0,0.6,67.0,67.3,17.67,340755,8.0,,5251.3624,0.4366,1.46,1.6,303700,1,27.07,0,0,0,1,False,16.83,25.81,86.71,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,7,225.4,325372,▲,O,X,-1.6684375,0.1418750000000001,13.0,-0.13953488372093023,14.285714285714285,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,48.2,26.9,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),1,351,20251230,20251230,22.82,9.3,86.71,63.89
189300,인텔리안테크,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,59500,70.49,6386.3,51900,47300,61100,70200,17.8,15.2,16.5,0.0,,↩️ PULL (눌림),② 상승 후 조정,43.03,25.13,42.69,17.97,5.84,0,0.05,0.16,0.68,0.0,0.34,0.0,0.44,75.0,78.6,18.08,57381,3.69,,1061.3766,-0.0907,0.61,-0.9,47330,1,43.61,0,0,0,1,False,-1.65,19.84,27.27,O,▲,8,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,43,223.2,58748,▲,O,X,2.1177083333333333,14.414375,7.0,0.13114754098360656,14.64354527938343,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,62.1,31.1,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,352,20251230,20251230,22.82,9.3,27.27,17.97
452260,한화갤러리아,KOSPI,종합 소매업,종합 소매업,유통·소비재,1368,80.82,2652.0,1290,1160,1490,1690,17.7,19.0,18.8,0.0,,🔺 Watch (상승 준비),③ 박스 / 중립,26.78,7.97,19.29,-0.46,-30.01,0,0.23,0.52,0.35,0.0,0.25,0.0,0.43,67.3,70.2,9.26,1441,-5.07,,10.6882,-0.7502,0.24,-1.5,1889,-1,64.03,0,0,0,1,False,-14.02,25.62,22.36,O,▲,6,★,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,1538,198.4,1541,▼,X,X,-0.42250000000000015,18.715833333333332,4.0,0.5865384615384616,6.046511627906977,-1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,62.0,31.0,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),3,353,20251230,20251230,22.82,9.3,22.36,-0.46
008350,남선알미늄,KOSPI,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,1282,449.04,1654.8,1114,1002,1382,1649,17.5,29.2,32.3,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,22.33,5.0,14.84,-5.21,-32.98,0,0.14,0.45,0.35,0.0,0.53,0.48,0.36,71.0,86.1,18.55,1323,-3.15,,33.5321,0.7976,2.62,1.16,1116,1,38.8,0,0,0,1,False,23.03,22.45,17.61,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,1785,198.8,1163,▲,O,X,1.5954545454545455,20.508181818181818,1.0,0.35714285714285715,15.080789946140035,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,53.2,28.2,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),4,354,20251230,20251230,22.82,9.3,17.61,-5.21
332570,PS일렉트로닉스,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,6330,319.59,2771.9,5430,4890,6740,8050,16.5,27.8,32.6,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,21.73,100.32,21.39,-3.98,81.03,0,0.11,0.38,0.38,0.0,0.61,0.3,0.53,69.6,89.0,19.99,5805,9.03,,126.3034,0.4648,2.01,2.05,4825,1,27.69,0,0,0,1,False,17.44,24.36,5.32,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,370,200.9,5548,▲,O,X,2.1177083333333333,14.414375,7.0,0.2847222222222222,16.574585635359114,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,57.2,28.7,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),3,355,20251230,20251230,22.82,9.3,5.32,-3.98
376300,디어유,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,40100,95.44,9519.1,36500,33700,39850,43150,15.4,14.7,12.3,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,21.7,-26.42,21.36,-16.8,-45.71,0,0.0,0.0,0.95,0.0,0.14,0.0,0.68,82.6,78.0,13.16,39422,1.72,,723.1767,-0.1187,1.1,2.05,33745,1,34.05,0,0,0,1,False,7.51,19.7,-7.5,O,▼,3,,"주봉20선↑, 자금유입, MACD>Sig, VWAP상회",2.5,68,248.2,40341,▲,X,X,2.1177083333333333,14.414375,7.0,-0.0390625,9.863013698630137,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,60.2,28.8,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,356,20251230,20251230,22.82,9.3,-7.5,-16.8
131970,두산테스나,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",서비스 기타,53200,467.14,10282.1,46300,43550,54500,62700,15.3,22.5,34.7,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,15.78,91.71,15.44,23.87,72.42,0,0.05,0.14,0.88,0.0,0.66,0.51,0.2,72.4,86.8,18.33,49958,6.49,,1067.1971,0.3892,4.04,1.83,43580,1,25.56,0,0,0,1,False,16.54,25.92,33.17,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,53,245.4,47617,▲,O,X,1.6145,-1.488,12.0,0.13471502590673576,14.902807775377969,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,48.9,25.4,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,357,20251230,20251230,22.82,9.3,33.17,23.87
033240,자화전자,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,25700,205.52,5591.5,22950,22250,26000,29000,14.8,15.1,21.1,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,27.54,62.56,20.05,3.78,24.58,0,0.03,0.07,0.18,0.0,0.4,0.15,0.32,72.6,85.2,15.25,24897,3.22,,295.8961,0.1225,2.5,0.64,22290,1,36.3,0,0,0,1,False,12.23,9.59,26.6,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,108,247.9,23879,▲,O,X,2.1177083333333333,14.414375,7.0,0.08695652173913043,11.982570806100219,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,53.2,26.3,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),3,358,20251230,20251230,22.82,9.3,26.6,3.78
049070,인탑스,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,20050,383.7,3448.6,16480,14830,21450,26400,14.2,21.0,33.3,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,37.8,22.71,37.46,18.41,3.42,0,0.11,0.41,0.36,0.0,0.64,0.39,0.2,78.6,95.8,25.3,18845,6.39,,433.3306,0.5521,5.28,2.59,17118,1,34.62,0,0,0,1,False,27.63,25.71,27.71,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,121,199.4,16565,▲,O,X,2.1177083333333333,14.414375,7.0,0.2681992337164751,21.6626213592233,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,58.2,27.4,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,359,20251230,20251230,22.82,9.3,27.71,18.41
293580,나우IB,KOSDAQ,기타 금융업,기타 금융업,금융,1550,57.52,1471.4,1394,1254,1606,1818,14.0,7.6,12.3,0.0,,↩️ PULL (눌림),② 상승 후 조정,31.36,12.24,31.02,21.06,-7.05,0,0.08,0.21,0.36,0.0,0.24,0.0,0.42,67.9,94.8,14.49,1503,3.06,,15.5827,-0.1973,0.5,-0.67,1216,1,44.96,0,0,0,1,False,-1.27,2.24,30.36,O,▲,7,★,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,1428,199.1,1556,▲,X,X,-1.6684375,0.1418750000000001,13.0,0.1891891891891892,11.190817790530847,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,61.1,28.1,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,360,20251230,20251230,22.82,9.3,30.36,21.06
368770,파이버프로,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,10800,58.63,3548.3,9150,8890,10620,12090,14.0,8.0,11.9,0.0,,↩️ PULL (눌림),② 상승 후 조정,57.21,81.51,56.87,70.7,62.22,0,0.0,0.0,0.15,0.0,0.52,0.0,0.45,70.0,68.9,21.6,10484,3.01,망치형,144.602,-0.2293,1.29,-1.34,8895,1,63.22,0,0,0,1,False,-5.43,16.88,80.0,O,▲,9,★,"주봉20선↑, 주봉추세우상향, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회, 패턴(망치형)",2.5,273,249.8,10919,▲,X,X,3.304639175257732,17.68154639175258,3.0,-0.09424083769633508,18.0327868852459,1,📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,77.1,32.9,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,361,20251230,20251230,22.82,9.3,80.0,70.7
217330,싸이토젠,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,8990,123.28,2079.3,5540,4980,7490,9440,13.7,11.8,31.4,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,164.41,199.67,164.07,270.83,180.38,0,0.0,0.0,0.34,0.0,0.9,0.04,0.46,79.0,90.4,67.29,8662,3.78,,466.4086,0.3169,0.79,-0.81,4931,1,160.9,0,0,0,1,False,10.71,124.75,280.13,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,357,197.8,8831,▲,O,X,3.304639175257732,17.68154639175258,3.0,-0.3740648379052369,62.27436823104693,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,70.1,30.6,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,362,20251230,20251230,22.82,9.3,280.13,270.83
200710,에이디테크놀로지,KOSDAQ,반도체 제조업,반도체 제조업,반도체,33850,333.77,4549.7,30350,29450,34100,37850,13.7,22.3,27.2,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,9.9,70.96,9.56,27.19,51.67,0,0.02,0.04,0.16,0.0,0.73,0.32,0.58,62.9,75.8,14.83,34013,-0.48,,632.2474,0.7219,1.71,2.24,29487,1,36.16,0,0,0,1,False,17.94,20.04,36.49,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,82,248.9,30913,▲,O,X,9.038,12.3175,5.0,0.056818181818181816,11.532125205930807,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,58.2,27.0,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),1,363,20251230,20251230,22.82,9.3,36.49,27.19
007810,코리아써키트,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,48300,649.8,11408.8,39250,37150,45250,51300,12.6,25.9,34.6,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,33.61,330.1,26.12,168.49,292.12,0,0.0,0.0,0.74,0.0,0.86,0.76,0.59,68.2,64.1,26.79,42316,14.14,,522.5333,0.5445,1.67,2.78,37195,1,35.37,0,0,0,1,False,25.78,34.17,191.31,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,63,247.3,39680,▲,O,X,2.1177083333333333,14.414375,7.0,-0.273542600896861,23.05732484076433,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,50.2,23.9,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),1,364,20251230,20251230,22.82,9.3,191.31,168.49
067290,JW신약,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,2130,385.35,1136.9,1761,1584,2135,2505,12.1,9.2,22.4,0.0,,↩️ PULL (눌림),② 상승 후 조정,54.68,35.76,54.34,41.66,16.47,0,0.0,0.01,0.36,0.0,0.43,0.39,0.46,68.4,92.3,24.61,2181,-2.35,,42.0738,-0.1755,1.84,0.93,1529,1,74.04,0,0,0,1,False,8.01,49.06,50.96,O,▲,7,★,"주봉20선↑, 주봉추세우상향, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,1129,198.8,2194,▲,X,X,2.5142105263157895,10.315263157894737,9.0,0.009157509157509158,20.954003407155025,1,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,58.2,25.9,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),2,365,20251230,20251230,22.82,9.3,50.96,41.66
475830,오름테라퓨틱,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,120000,404.04,25478.8,93800,89100,111600,129400,11.9,21.2,33.7,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,92.0,555.02,91.66,259.36,535.73,0,0.0,0.0,0.64,0.0,0.86,0.42,0.64,74.5,68.6,31.79,105199,14.07,,1664.0362,0.2624,0.63,2.21,89160,1,57.76,0,0,0,1,False,22.7,31.58,268.66,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,26,243.9,106519,▲,O,X,3.304639175257732,17.68154639175258,3.0,-0.27184466019417475,27.931769722814497,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,50.2,23.4,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,366,20251230,20251230,22.82,9.3,268.66,259.36
004310,현대약품,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,8520,258.01,2726.4,6550,5970,8430,10310,11.8,20.4,36.5,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,132.47,143.78,124.98,96.77,105.8,0,0.0,0.0,0.68,0.0,0.98,0.22,0.59,62.2,78.6,33.98,8075,5.5,,219.7249,0.5373,0.36,1.76,5978,1,93.01,0,0,0,1,False,30.88,34.6,119.59,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,344,225.3,7959,▲,O,X,2.5142105263157895,10.315263157894737,9.0,-0.03529411764705882,30.076335877862597,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,63.0,27.2,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),1,367,20251230,20251230,22.82,9.3,119.59,96.77
030530,원익홀딩스,KOSDAQ,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,48700,6386.92,37614.9,34300,30850,41550,48850,11.6,21.8,31.5,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,95.19,754.39,94.85,226.56,735.1,0,0.0,0.0,0.35,0.0,0.9,1.0,0.65,80.4,88.9,46.32,41802,16.5,,1601.9489,0.6523,1.32,2.38,34960,1,77.83,0,0,0,1,False,44.51,29.87,235.86,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,57,195.5,40681,▲,O,X,2.6682142857142854,4.413928571428571,11.0,-0.4005602240896359,41.98250728862974,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,55.2,24.7,56.1,42.2,68.6,🌤 중립,1.철강·금속(+12.9%) / 2.자동차·모빌리티(+12.0%) / 3.기타(+11.9%) / 4.유통·소비재(+11.1%) / 5.반도체(+11.0%),5,368,20251230,20251230,22.82,9.3,235.86,226.56
