종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,TOTAL_SCORE,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
065660,안트로젠,KOSDAQ,기타 전문 도매업,기타 전문 도매업,기타,49600,66.92,,42050,39200,48150,54300,10.8,25.1,22.0,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,37.02,81.02,34.21,85.7,60.07,0,0.0,0.0,0.99,0.0,0.6,0.0,0.59,93.8,89.9,21.55,47380,4.68,,610.7327,0.0369,1.58,2.28,39210,1,49.7,0,0,0,1,False,15.35,24.31,97.61,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,59,248.1,48560,▲,O,X,9.200079365079365,11.427460317460318,5.0,-0.13942307692307693,17.954815695600477,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,53.900001525878906,23.7,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,398,20260106,20260106,27.51,11.91,97.61,85.7
482630,삼양엔씨켐,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,25500,106.95,,22250,20600,25450,28650,10.4,21.5,29.6,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,14.86,45.3,12.05,1.93,24.35,0,0.0,0.0,0.98,0.0,0.49,0.01,0.45,71.8,87.2,18.16,23972,6.37,,445.2104,0.3949,1.95,1.39,20633,1,30.51,0,0,0,1,False,15.65,31.31,13.84,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,112,249.2,23342,▲,O,X,3.044375,1.9303124999999999,10.0,-0.01020408163265306,14.606741573033707,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.70000076293945,25.2,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),3,399,20260106,20260106,27.51,11.91,13.84,1.93
464080,에스오에스랩,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,18210,978.91,,12960,11660,16080,19190,10.2,28.6,30.2,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,61.44,55.24,58.63,69.1,34.29,0,0.0,0.0,0.36,0.0,0.83,0.88,0.47,82.7,91.2,44.7,16336,11.47,,692.6524,0.5653,2.1,1.93,13891,1,74.35,0,0,0,1,False,37.54,66.76,81.01,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,153,198.3,15724,▲,O,X,9.200079365079365,11.427460317460318,5.0,-0.3251908396946565,40.50925925925926,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,75.0999984741211,29.7,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,400,20260106,20260106,27.51,11.91,81.01,69.1
489790,한화비전,KOSPI,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,49600,834.77,,42300,39650,46900,51500,10.2,32.7,28.0,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,20.83,-6.59,8.49,-34.28,-51.0,0,0.0,0.0,0.94,0.0,0.43,0.74,0.49,80.2,84.1,20.71,46266,7.2,,1448.0868,0.2823,1.93,1.82,39685,1,36.61,0,0,0,1,False,16.02,37.97,-6.77,O,▼,7,★,"주봉20선↑, HMA추세↑, MACD상승, 거래량↑, 자금유입, MACD>Sig, VWAP상회",2.5,59,249.6,45969,▲,O,X,10.104084507042254,17.202957746478873,4.0,-0.271356783919598,17.257683215130022,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,64.4000015258789,26.5,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,401,20260106,20260106,27.51,11.91,-6.77,-34.28
126340,비나텍,KOSDAQ,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,88000,76.11,,75400,68000,90200,104900,10.2,27.7,24.4,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,15.81,202.4,13.0,64.98,181.45,0,0.04,0.14,0.41,0.0,0.89,0.0,0.62,61.0,59.8,20.22,77395,13.7,,1226.5986,0.757,0.51,2.48,68033,1,33.78,0,0,0,1,False,28.28,28.28,76.89,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회",2.5,27,203.6,75700,▲,O,X,6.57,-9.51875,13.0,0.11,16.710875331564985,1,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,52.70000076293945,23.0,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),1,402,20260106,20260106,27.51,11.91,76.89,64.98
419080,엔젯,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,9970,171.09,,7630,6880,9550,11470,9.9,18.9,25.4,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,95.11,43.87,92.3,29.71,22.92,0,0.0,0.0,0.41,0.0,0.56,0.08,0.56,74.7,93.2,34.52,9249,7.79,,239.6939,0.2354,0.72,1.32,6881,1,72.14,0,0,0,1,False,23.85,24.16,41.62,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,266,203.0,9026,▲,O,X,11.36,17.7134375,3.0,-0.13592233009708737,30.668414154652684,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,78.80000305175781,30.6,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,403,20260106,20260106,27.51,11.91,41.62,29.71
402340,SK스퀘어,KOSPI,기타 금융업,기타 금융업,금융,432000,3066.92,,338000,304000,406000,473500,9.7,28.5,29.4,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,38.24,138.41,25.9,54.0,94.0,0,0.0,0.0,0.35,0.0,0.79,1.0,0.63,84.8,81.7,31.64,388141,11.3,,12409.0388,0.5509,1.41,2.93,355500,1,52.23,0,0,0,1,False,29.15,48.71,81.51,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,5,169.0,384259,▲,O,X,4.441724137931034,-4.2844827586206895,11.0,-0.203125,27.810650887573964,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,54.099998474121094,23.0,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,404,20260106,20260106,27.51,11.91,81.51,54.0
138360,협진,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,1725,888.64,,1145,1030,1489,1833,9.6,24.0,31.6,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,60.17,147.13,57.36,111.83,126.18,0,0.0,0.0,0.36,0.0,0.9,0.79,0.0,87.3,97.9,55.16,1819,-5.19,,70.2691,1.2919,15.03,-3.81,1412,1,78.47,0,0,0,1,False,76.38,73.19,123.74,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,1739,199.1,1255,▲,O,X,11.36,17.7134375,3.0,-0.339568345323741,50.65502183406113,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,89.4000015258789,33.5,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,405,20260106,20260106,27.51,11.91,123.74,111.83
042700,한미반도체,KOSPI,특수 목적용 기계 제조업,특수 목적용 기계 제조업,반도체,183700,10712.36,,132700,119400,172500,212500,9.6,27.7,29.6,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,58.23,94.19,45.89,55.09,49.78,0,0.0,0.0,0.36,0.0,0.8,1.0,0.31,84.0,88.0,42.62,157664,16.51,,6208.2384,0.6535,3.32,2.91,143670,1,54.42,0,0,0,1,False,38.54,57.82,82.6,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,15,199.1,146821,▲,O,X,13.547999999999998,18.1625,2.0,-0.17418351477449456,38.43255463451394,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.599998474121094,24.6,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,406,20260106,20260106,27.51,11.91,82.6,55.09
361390,제노코,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,22950,738.55,,16990,15880,20300,23600,9.4,22.7,32.0,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,62.42,24.59,59.61,23.49,3.64,0,0.0,0.0,0.98,0.0,0.61,0.64,0.2,79.8,92.6,39.16,21678,5.87,,678.3578,0.3507,10.38,2.52,15887,1,56.92,0,0,0,1,False,32.35,49.51,35.4,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,147,249.8,19569,▲,O,X,10.104084507042254,17.202957746478873,4.0,-0.37482319660537483,35.07945850500294,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,67.4000015258789,26.8,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,407,20260106,20260106,27.51,11.91,35.4,23.49
299170,더블유에스아이,KOSDAQ,생활용품 도매업,생활용품 도매업,기타,3320,118.06,,2650,2540,3095,3540,9.4,22.9,30.5,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,39.2,86.1,36.39,72.13,65.15,0,0.0,0.0,0.41,0.0,0.82,0.02,0.67,73.1,90.9,29.07,3031,9.51,,85.9093,0.7867,1.08,2.28,2542,1,49.67,0,0,0,1,False,41.88,34.41,84.04,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,943,249.9,2876,▲,O,X,9.200079365079365,11.427460317460318,5.0,-0.28846153846153844,25.28301886792453,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,77.4000015258789,29.8,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,408,20260106,20260106,27.51,11.91,84.04,72.13
084370,유진테크,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,91600,508.78,,79500,77200,88600,97600,9.4,25.1,23.8,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,19.27,120.99,16.46,6.74,100.04,0,0.0,0.0,0.15,0.0,0.61,0.41,0.46,74.4,82.6,18.67,86224,6.23,장악형,2239.237,0.5437,1.85,1.33,77240,1,28.19,0,0,0,1,False,21.16,27.58,18.65,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회, 패턴(장악형)",2.5,31,246.4,81725,▲,O,X,11.36,17.7134375,3.0,-0.20833333333333334,15.220125786163521,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,52.900001525878906,22.5,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,409,20260106,20260106,27.51,11.91,18.65,6.74
368770,파이버프로,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,13500,206.92,,10110,9620,12130,14140,9.3,20.2,33.2,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,87.5,121.67,84.69,117.29,100.72,0,0.0,0.0,0.6,0.0,0.86,0.11,0.48,75.6,84.4,37.54,12709,6.22,,359.6288,0.4308,2.07,1.96,9627,1,77.82,0,0,0,1,False,35.0,51.52,129.2,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,247,249.7,12421,▲,O,X,9.200079365079365,11.427460317460318,5.0,-0.35309278350515466,33.531157270029674,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.19999694824219,29.4,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,410,20260106,20260106,27.51,11.91,129.2,117.29
474170,루미르,KOSDAQ,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,12000,2205.11,,8920,8130,11290,13660,9.3,26.0,30.0,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,61.94,55.64,59.13,23.84,34.69,0,0.0,0.0,0.68,0.0,0.66,1.0,0.2,80.0,94.6,38.54,11283,6.35,,329.9503,0.4018,8.74,2.58,8133,1,49.73,0,0,0,1,False,38.25,43.88,35.75,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,253,225.7,9867,▲,O,X,9.200079365079365,11.427460317460318,5.0,-0.1834625322997416,34.52914798206278,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,83.80000305175781,31.7,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,411,20260106,20260106,27.51,11.91,35.75,23.84
332570,PS일렉트로닉스,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,8160,1073.21,,5780,5190,7520,9250,9.3,26.9,29.6,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,59.69,155.8,56.88,41.19,134.85,0,0.0,0.0,0.32,0.0,0.82,0.98,0.27,82.9,95.0,45.48,6980,16.89,,291.4296,0.6054,3.6,2.7,5907,1,63.12,0,0,0,1,False,43.92,64.52,53.1,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,338,195.4,6692,▲,O,X,10.104084507042254,17.202957746478873,4.0,-0.21548821548821548,41.17647058823529,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,78.69999694824219,30.1,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,412,20260106,20260106,27.51,11.91,53.1,41.19
080220,제주반도체,KOSDAQ,반도체 제조업,반도체 제조업,반도체,31800,694.99,,22150,19930,26600,31050,9.3,27.0,29.5,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,64.94,107.03,62.13,40.61,86.08,0,0.0,0.0,0.36,0.0,0.79,0.6,0.66,86.9,94.1,47.87,27727,14.69,망치형,1558.3761,1.0045,0.74,2.79,26815,1,89.14,0,0,0,1,False,50.71,73.11,52.52,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회, 패턴(망치형)",2.5,90,199.3,27702,▲,O,X,13.547999999999998,18.1625,2.0,-0.43807919123841615,43.566591422121896,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,84.69999694824219,31.9,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,413,20260106,20260106,27.51,11.91,52.52,40.61
253590,네오셈,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,12160,149.58,,10370,9760,12190,14000,9.0,20.0,29.3,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,17.83,35.26,15.02,-11.08,14.31,0,0.0,0.01,0.87,0.0,0.52,0.05,0.34,76.7,91.1,20.77,11039,10.15,장악형,306.1469,0.4816,3.11,2.35,9767,1,30.5,0,0,0,1,False,25.62,31.74,0.83,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회, 패턴(장악형)",2.5,241,249.9,10827,▲,O,X,11.36,17.7134375,3.0,0.0125,17.26133076181292,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,72.69999694824219,28.1,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),4,414,20260106,20260106,27.51,11.91,0.83,-11.08
475830,오름테라퓨틱,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,133000,365.33,,101800,97000,120100,138400,8.9,21.8,31.6,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,62.79,528.84,59.98,281.0,507.89,0,0.0,0.0,0.56,0.0,0.8,0.27,0.59,74.0,64.2,34.62,118616,12.13,,2546.0998,0.2573,0.56,2.01,97090,1,63.26,0,0,0,1,False,27.52,52.35,292.91,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,24,244.3,120632,▲,O,X,9.200079365079365,11.427460317460318,5.0,-0.35833333333333334,30.648330058939095,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,52.599998474121094,22.0,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,415,20260106,20260106,27.51,11.91,292.91,281.0
043260,성호전자,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,12550,231.61,,7540,6780,9920,12300,8.9,21.9,31.5,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,332.76,972.65,329.95,1092.5,951.7,0,0.0,0.0,0.35,0.0,0.9,0.14,0.6,92.9,93.8,71.54,10229,22.68,,501.6785,0.5017,0.42,2.77,7869,1,142.17,0,0,0,1,False,59.87,96.71,1104.41,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,263,198.3,10968,▲,O,X,10.104084507042254,17.202957746478873,4.0,-0.4558058925476603,66.44562334217507,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,82.0,30.8,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,416,20260106,20260106,27.51,11.91,1104.41,1092.5
041920,메디아나,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,12020,130.95,,8950,8750,10930,12900,8.7,20.6,28.0,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,87.23,110.14,84.42,117.48,89.19,0,0.0,0.0,0.08,0.0,0.86,0.04,0.7,68.3,80.2,38.34,10515,14.31,,244.1877,0.815,0.98,2.6,8759,1,65.26,0,0,0,1,False,58.16,31.22,129.39,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,279,249.7,9384,▲,O,X,9.200079365079365,11.427460317460318,5.0,-0.3333333333333333,34.30167597765363,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,66.5999984741211,26.1,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),1,417,20260106,20260106,27.51,11.91,129.39,117.48
006140,피제이전자,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,7280,278.45,,5890,5400,7350,8800,8.5,17.4,29.3,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,30.94,18.95,28.13,27.55,-2.0,0,0.01,0.05,0.82,0.0,0.51,0.18,0.2,78.9,96.2,27.34,6652,9.43,장악형,87.5308,0.2193,16.03,4.55,5404,1,26.53,0,0,0,1,False,25.73,31.17,39.46,O,▲,12,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, HMA돌파, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회, 패턴(장악형)",2.5,408,240.3,5878,▲,O,X,9.200079365079365,11.427460317460318,5.0,0.03723404255319149,23.599320882852293,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,67.5999984741211,26.2,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,418,20260106,20260106,27.51,11.91,39.46,27.55
190510,나무가,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,24350,1095.78,,18430,16580,24000,29500,8.5,27.5,27.8,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,51.71,74.43,48.9,30.99,53.48,0,0.0,0.0,0.36,0.0,0.71,1.0,0.2,84.6,95.4,36.11,22093,10.21,,545.2953,0.4433,6.82,2.69,20227,1,47.65,0,0,0,1,False,34.16,36.26,42.9,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,108,199.0,19512,▲,O,X,10.104084507042254,17.202957746478873,4.0,-0.04504504504504504,32.1215409658166,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,78.69999694824219,29.6,67.7,59.5,74.9,🔥 과열,1.철강·금속(+18.3%) / 2.반도체(+16.3%) / 3.조선·기계·설비(+15.2%) / 4.IT/전기전자(+14.4%) / 5.기타(+10.5%),5,419,20260106,20260106,27.51,11.91,42.9,30.99
