LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON,BUY_NOW_SCORE,BUY_NOW_GRADE,BUY_NOW_PASS,BUY_NOW_REASON,BUY_NOW_ELIGIBLE,NO_CHASE_FLAG,PULLBACK_WAIT_FLAG,ANTI_STRUCT_REVERSAL_FLAG,ANTI_STRUCT_REVERSAL_TYPE,ANTI_STRUCT_REVERSAL_SCORE,ANTI_STRUCT_REVERSAL_REASON,ENTRY_EDGE_SCORE,ENTRY_EDGE_LEVEL,ENTRY_EDGE_RULE,ENTRY_EDGE_REASON,ENTRY_EDGE_SHADOW_FLAG,EST_WIN_RATE_REALIZED_CAP,STRICT_OFFICIAL_BUY_ELIGIBLE,OFFICIAL_FUNNEL_STAGE,OFFICIAL_BLOCK_REASON_1,OFFICIAL_BLOCK_REASON_2,OFFICIAL_NEAR_MISS_SCORE,OFFICIAL_NEAR_MISS_TYPE,CANDIDATE_TRIAGE_TYPE,MACRO_REGIME_MODE,FX_HIGH_REGIME_FLAG,FX_STALE_FLAG,MARKET_INTERNAL_WEAK_FLAG,MACRO_HARD_BLOCK_SHADOW,MACRO_RELAXED_SHADOW_PASS,SHADOW_MACRO_RELAXED_ELIGIBLE,SHADOW_ENTRY_RELAXED_ELIGIBLE,SHADOW_SCORE_RELAXED_ELIGIBLE
11,036540,SFA반도체,KOSDAQ,반도체,9000,613.94,14801.4,0.0,,ARMED,ARMED,2,True,1,False,57.5,57.5,60.4,49.8,59.3,0.0,53.9,56.5,10.6,86.8,1.96,0.0,밸런스우수 + RR2.0 + 진입적정 + 대기,0,9000.0,7650.0,11640.0,12920.0,,1.72,0.5,8826,20.72,특이사항 없음,0,-1.7,54.8,3.41,STRUCT 강점,AI 보조,5일 급등,스퀴즈/품질 대기,CRITICAL,23.8,반도체 제조업,61393894185.0,78.4,35.99,0,0,-4.26,15.68,11.8,-9.64,13.92,120.86,0.29,21.33,95.37,0.195,0.195,1,12.0,0,0,2.22,0.36,0,0,0,1,1,7336.0,1.97,0.4037,False,O,▲,9507,▲,X,X,-0.32,250,0,1,1,1,13190.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.0,5.0,2.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,반도체 제조업,4.2303030303030305,23.625454545454545,1.0,0.12420634920634921,0.2647531023422516,0.11842105263157894,OK,59.3,OK,32.91253198809514,32.91253198809514,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,57.5,57.5,57.5,31.09,-7.41,FRESH,0.457,,False,0.38,True,MATURE,7573.0,1.956,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,29.3,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,65.0,WATCH,0,,0,0,1,0,,0.0,T=50<70 · S=60≥50,100.0,GREEN,,,0,True,0,BELOW_OFFICIAL_BAR,TOP_PICK=0,,30.0,IGNORE,IGNORE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
12,066430,아이로보틱스,KOSDAQ,기타,3125,89.29,1223.5,112.0,35.1,ARMED,ARMED,2,True,1,False,78.2,78.2,96.2,28.7,90.7,0.0,53.6,71.9,67.5,15.6,4.16,0.0,RR4.2 + 진입적정 + 대기,0,3125.0,2655.0,5080.0,5510.0,,-1.28,0.27,3553,-14.87,특이사항 없음,0,13.97,61.9,9.25,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CRITICAL,23.8,기타 전문 도매업,8928567883.0,70.2,100.15,0,0,-3.99,-14.62,23.52,43.02,16.82,198.76,52.95,24.23,173.27,0.369,0.166,0,12.0,1,0,2.11,0.36,0,0,0,1,1,2686.0,-12.07,-1.2267,False,O,▲,3878,▼,X,X,0.92,250,0,1,1,1,6000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,6.0,4.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타 전문 도매업,5.0027027027027025,-6.766126126126127,5.0,0.21771428571428572,0.35326055546673324,0.4270833333333333,OK,90.7,OK,28.833801079653288,28.833801079653288,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,78.2,78.2,78.2,31.09,-7.41,FRESH,0.457,,False,0.546,False,MATURE,7573.0,4.16,0.956,0.956,0.0351,350913.0,112.0,v22_calibrated,,,,,,,,True,62.6,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=29<70 · S=96≥50,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,80.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,1,1
13,307180,아이엘,KOSDAQ,기타,8100,102.14,2987.7,0.0,,ARMED,ARMED,2,True,1,False,75.3,75.3,99.6,44.0,47.5,0.0,53.0,63.7,55.6,30.5,1.89,0.0,RR1.9 + 진입적정 + 대기,0,8100.0,6880.0,10400.0,12100.0,,0.92,0.52,6123,59.95,특이사항 없음,0,8.79,54.5,4.46,STRUCT 강점,,5일 급등,스퀴즈/품질 대기,CRITICAL,23.8,전구 및 조명장치 제조업,10214441100.0,62.3,47.3,0,0,-2.53,23.1,-4.37,32.35,-13.09,213.35,42.28,-5.68,187.86,0.085,0.085,1,12.0,0,0,2.16,0.5,0,0,0,1,1,5956.0,32.27,0.0413,False,O,▲,8396,▲,X,X,0.36,250,0,1,1,1,14550.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.06,6.0,1.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,전구 및 조명장치 제조업,5.0027027027027025,-6.766126126126127,5.0,0.14091710758377424,0.050209949684482634,0.33980582524271846,OK,47.5,OK,27.394508967372317,27.394508967372317,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,75.3,75.3,75.3,31.09,-7.41,FRESH,0.457,,False,0.522,False,MATURE,7573.0,1.885,0.861,0.861,0.0,0.0,,v22_calibrated,,,,,,,,True,28.4,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,80.0,BUY,1,VWAP 32↑ · POC 60↑,0,0,0,0,,0.0,T=44<70 · S=100≥50,100.0,GREEN,,,0,True,0,BELOW_OFFICIAL_BAR,TOP_PICK=0,,65.0,IGNORE,IGNORE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,1,1
14,086960,MDS테크,KOSDAQ,IT/전기전자,3185,50.27,1308.3,0.0,,ARMED,ARMED,2,True,1,False,49.9,49.9,74.6,21.2,17.7,0.0,31.2,37.8,56.9,28.9,3.28,0.0,RR3.3 + 진입적정 + 대기,0,3185.0,2915.0,4070.0,4200.0,,-0.96,0.27,3349,-10.95,특이사항 없음,0,7.89,57.5,0.82,STRUCT 강점,,,스퀴즈/품질 대기,CRITICAL,23.8,소프트웨어 개발 및 공급업,5027278872.0,86.1,38.34,0,0,-3.04,-11.28,-3.04,14.16,-5.15,-4.35,24.09,2.26,-29.84,0.861,0.459,0,12.0,1,0,7.66,0.31,0,0,0,1,1,2067.0,-4.91,-0.5562,False,O,▼,3570,▼,X,X,2.28,250,0,-1,-1,1,4555.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.48,6.0,3.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,SWING_120D,45,0.0,소프트웨어 개발 및 공급업,11.376458333333334,6.552812500000001,3.0,0.15900426104507737,0.11647590863186309,0.16666666666666666,OK,17.7,OK,25.3895021014144,25.3895021014144,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,49.9,49.9,49.9,31.09,-7.41,FRESH,0.457,,False,0.319,True,MATURE,7573.0,3.278,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,27.8,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,75.0,BUY,1,,0,0,0,0,,0.0,T=21<70 · S=75≥50,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,65.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
15,036570,NC,KOSPI,IT/전기전자,284500,733.72,61292.7,0.0,,ARMED,ARMED,2,True,1,False,89.95,89.2,97.8,100.0,52.3,0.75,23.1,83.4,47.7,40.4,0.36,0.0,진입적정 + 3축고점 + 대기,0,284500.0,251000.0,296500.0,348000.0,🚀급등시동,1.33,1.6,247278,33.75,[뉴스]NC AI 컨소시엄이 국방연구원 로봇 과제를 수주하며 신사업 진출 및 기술력을 인정받았습니다.,5,7.86,65.5,6.87,TIMING 강점,STRUCT 보조,,스퀴즈/품질 대기,CRITICAL,23.8,소프트웨어 개발 및 공급업,73372033750.0,73.3,14.81,1,0,2.52,9.21,8.17,8.8,23.16,33.26,-14.94,-7.93,-72.04,0.015,0.015,1,12.0,1,1,1.41,0.8,0,0,0,1,1,236100.0,15.05,0.1861,False,O,▲,273487,▲,O,X,0.54,250,0,1,1,1,359500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,11.78,4.0,0.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,소프트웨어 개발 및 공급업,11.376458333333334,6.552812500000001,3.0,0.06351995982927441,0.8231317639681968,0.5454545454545454,OK,52.3,OK,70.0,70.0,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528, 📢재료: [뉴스]NC AI 컨소시엄이 국방연구원 로봇 과제를 수주하며 신사업 진출 및 기술력을 인정받았습니다.,89.95,89.95,89.95,31.09,-7.41,FRESH,0.457,,False,0.64,False,MATURE,7573.0,0.358,1.177,0.358,0.0,0.0,,v22_calibrated,,,,,,,,True,4.2,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 0.36,0,0,0,0,,0.0,S=98≥50,100.0,GREEN,,,0,True,0,ROUTE_ACTIVE_BUT_CHASE_RISK,TOP_PICK=0,RR_NOW_TP1 부족,35.0,CHASE_RISK,CHASE_RISK,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
16,161390,한국타이어앤테크놀로지,KOSPI,화학·소재,63000,316.27,78041.3,0.0,,ARMED,ARMED,2,True,1,False,67.8,67.8,81.5,81.8,12.6,0.0,16.0,58.6,69.2,13.5,0.75,0.0,진입적정 + 대기,0,63000.0,56500.0,67900.0,72900.0,⚡눌림회복,0.2,1.02,59993,6.09,특이사항 없음,5,3.37,45.1,2.48,TIMING 강점,STRUCT 보조,,스퀴즈/품질 대기,CRITICAL,23.8,고무제품 제조업,31626876750.0,41.3,10.49,1,0,0.8,6.24,6.6,1.29,-13.58,5.53,-22.45,-44.67,-99.77,0.304,0.214,1,11.1,1,0,1.1,0.57,0,0,0,1,1,57740.0,5.01,0.1088,False,O,▲,62411,▲,O,X,0.64,250,0,1,1,1,75300.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.32,4.0,0.8,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,0.0,고무제품 제조업,4.7590697674418605,-19.85860465116279,9.0,0.05572562358276644,-0.055256868650132046,0.23333333333333334,OK,12.6,OK,60.155772202955475,60.155772202955475,10,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,67.8,67.8,67.8,31.09,-7.41,FRESH,0.457,,False,0.462,False,MATURE,7573.0,0.754,0.852,0.754,0.0,0.0,,v22_calibrated,,,,,,,,True,7.8,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 0.75,0,0,0,0,,0.0,S=82≥50,100.0,GREEN,,,0,True,0,ROUTE_ACTIVE_BUT_CHASE_RISK,TOP_PICK=0,RR_NOW_TP1 부족,28.0,CHASE_RISK,CHASE_RISK,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
17,033780,KT&G,KOSPI,기타,183700,478.01,190699.8,0.0,,ARMED,ARMED,2,True,1,False,54.3,54.3,61.8,72.3,11.3,0.0,13.7,48.5,61.0,23.8,0.52,0.0,진입적정 + 대기,0,183700.0,171500.0,190000.0,208500.0,⚡눌림회복,1.44,0.79,168025,26.99,특이사항 없음,5,0.87,56.2,1.98,TIMING 강점,STRUCT 보조,,스퀴즈/품질 대기,CRITICAL,23.8,담배 제조업,47801340850.0,65.3,7.88,1,1,2.23,3.09,3.2,3.32,12.63,27.57,-20.42,-18.46,-77.73,0.03,0.03,1,7.6,0,0,1.0,0.63,13778,2204,15982,1,1,168620.0,9.33,0.0124,False,O,▲,182305,▲,O,X,0.0,250,0,1,1,1,216000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,6.64,4.0,0.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,담배 제조업,5.0027027027027025,-6.766126126126127,5.0,0.037872307333385175,0.13474410565425826,0.023809523809523808,OK,11.3,OK,39.13076816066065,39.13076816066065,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,54.3,54.3,54.3,31.09,-7.41,FRESH,0.457,,False,0.354,True,MATURE,7573.0,0.516,0.852,0.516,0.0,0.0,,v22_calibrated,,,,,,,,True,3.4,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 0.52,0,0,0,0,,0.0,S=62≥50,100.0,GREEN,,,0,True,0,ROUTE_ACTIVE_BUT_CHASE_RISK,TOP_PICK=0,RR_NOW_TP1 부족,20.0,CHASE_RISK,CHASE_RISK,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
18,417840,저스템,KOSDAQ,조선·기계·설비,17900,360.69,4056.8,0.0,0.0,WAIT,WAIT,3,False,1,True,88.8,88.8,92.0,85.7,83.9,0.0,85.4,87.2,8.1,89.9,1.62,0.0,밸런스우수 + RR1.6 + 진입적정 + 3축고점,0,17900.0,15210.0,22250.0,26200.0,,-0.8,1.18,11080,137.95,특이사항 없음,0,41.62,68.2,14.8,STRUCT 강점,TIMING 보조,,추세 관망,CRITICAL,23.8,특수 목적용 기계 제조업,36069298610.0,72.6,66.01,0,0,-5.74,1.3,5.11,48.55,144.54,474.27,58.48,151.95,448.78,0.025,0.025,1,12.0,1,0,1.8,0.62,0,0,0,1,1,12859.0,61.55,-0.2502,False,O,▲,19304,▲,X,X,-4.69,250,0,1,1,1,26900.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,6.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,6.761406249999999,-0.21828125000000018,4.0,0.13232242617717477,0.05787270868610006,0.4418604651162791,OK,83.9,OK,60.0,60.0,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,88.8,88.8,88.8,31.09,-7.41,FRESH,0.403,,False,0.63,False,MATURE,7573.0,1.617,1.177,1.177,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,24.3,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,5.0,AVOID,0,전일 -5.7% · VWAP 62↑ · POC 138↑,0,1,0,0,,0.0,S=92≥50,100.0,GREEN,,,0,True,0,HIGH_SCORE_BUT_ENTRY_BLOCKED,TOP_PICK=0,VWAP/POC 과열,30.0,HIGH_SCORE_OBSERVE,HIGH_SCORE_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
19,053610,프로텍,KOSDAQ,조선·기계·설비,88200,106.07,7938.0,13.0,123.2,WAIT,WAIT,3,False,1,True,87.2,87.2,90.2,87.4,78.7,0.0,83.6,85.4,11.5,85.6,1.03,0.0,밸런스우수 + RR1.0 + 진입적정 + 3축고점,0,88200.0,74900.0,101900.0,122200.0,⚡눌림회복,-0.59,1.31,70153,67.52,특이사항 없음,2,3.59,57.6,1.58,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CRITICAL,23.8,특수 목적용 기계 제조업,10606835150.0,61.4,23.71,1,0,1.73,0.0,-1.45,13.37,50.51,171.38,23.3,57.92,145.89,0.05,0.05,1,12.0,0,0,1.3,0.48,0,0,0,1,1,69200.0,25.72,-0.3204,False,O,▲,93297,▼,X,X,-2.31,250,0,1,1,1,136500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.08,5.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,6.761406249999999,-0.21828125000000018,4.0,0.11013929381276319,0.034072270991889975,0.07272727272727272,OK,78.7,OK,56.19539637469974,56.19539637469974,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,87.2,87.2,87.2,31.09,-7.41,FRESH,0.431,elite_low_wr_0.43,True,0.618,False,MATURE,7573.0,1.03,1.177,1.03,0.1232,1231824.0,13.0,v22_calibrated,,,,,,,,True,15.5,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 1.03 · VWAP 26↑ · POC 68↑,0,0,0,0,,0.0,S=90≥50,100.0,GREEN,,,0,True,0,HIGH_SCORE_BUT_ENTRY_BLOCKED,TOP_PICK=0,고점수이나 공식 Top Pick 아님,25.0,HIGH_SCORE_OBSERVE,HIGH_SCORE_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
20,095610,테스,KOSDAQ,조선·기계·설비,122300,625.28,23677.3,0.0,0.0,WAIT,WAIT,3,False,1,True,87.7,87.0,91.0,81.6,82.5,0.7,82.6,85.0,9.4,88.2,1.05,0.0,밸런스우수 + RR1.1 + 진입적정 + 3축고점,0,122300.0,103900.0,141700.0,153800.0,,-0.62,1.2,87718,83.76,[뉴스]토마토시스템의 수주잔고 증가와 시지바이오의 임상 계약 소식으로 긍정적인 기업 활동이 확인됩니다.,0,26.8,71.7,13.45,STRUCT 강점,AI 보조,RSI 과열,추세 관망,CRITICAL,23.8,특수 목적용 기계 제조업,62527781850.0,72.6,59.32,0,0,2.77,5.07,-0.16,38.19,66.17,213.99,48.12,73.58,188.5,0.038,0.038,1,12.0,1,0,1.55,0.67,0,0,0,1,1,94330.0,39.42,-0.2145,False,O,▲,127993,▼,X,X,-1.51,250,0,1,1,1,177400.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,5.0,1.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,ATR_3.5x,45,0.0,특수 목적용 기계 제조업,6.761406249999999,-0.21828125000000018,4.0,0.12854806681462444,0.058690794054136186,0.25510204081632654,OK,82.5,OK,56.795222202263915,56.795222202263915,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528, 📢재료: [뉴스]토마토시스템의 수주잔고 증가와 시지바이오의 임상 계약 소식으로 긍정적인 기업 활동이 확인됩니다.,87.7,87.7,87.7,31.09,-7.41,FRESH,0.451,,False,0.622,False,MATURE,7573.0,1.054,1.177,1.054,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,15.9,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 1.05 · VWAP 39↑ · POC 84↑,0,1,0,0,,0.0,S=91≥50,100.0,GREEN,,,0,True,0,HIGH_SCORE_BUT_ENTRY_BLOCKED,TOP_PICK=0,VWAP/POC 과열,25.0,HIGH_SCORE_OBSERVE,HIGH_SCORE_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
21,195870,해성디에스,KOSPI,IT/전기전자,90600,321.77,15402.0,0.0,0.0,WAIT,WAIT,3,False,1,True,85.1,85.1,87.4,85.7,78.2,0.0,82.4,83.8,9.2,88.5,1.32,0.0,밸런스우수 + RR1.3 + 진입적정 + 3축고점,0,90600.0,77000.0,108500.0,123500.0,,-0.62,1.0,71924,67.26,특이사항 없음,1,5.13,53.8,7.37,STRUCT 강점,TIMING 보조,5일 급등,추세 관망,CRITICAL,23.8,전자부품 제조업,32176872000.0,54.9,30.16,0,0,-1.84,15.12,4.38,12.69,40.25,81.93,-11.05,9.16,-23.37,0.0,0.0,1,12.0,0,0,1.42,0.51,0,0,0,1,1,73120.0,25.97,0.4051,False,O,▲,89047,▲,O,X,0.11,250,0,1,1,1,147200.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.01,5.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,전자부품 제조업,11.376458333333334,6.552812500000001,3.0,0.10351624093345949,-0.0009312739369441513,0.3076923076923077,OK,78.2,OK,55.524903818036705,55.524903818036705,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,85.1,85.1,85.1,31.09,-7.41,FRESH,0.455,,False,0.601,False,MATURE,7573.0,1.316,1.177,1.177,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,19.8,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열,70.0,BUY,1,VWAP 26↑ · POC 67↑,0,0,0,0,,0.0,S=87≥50,100.0,GREEN,,,0,True,0,HIGH_SCORE_BUT_ENTRY_BLOCKED,TOP_PICK=0,고점수이나 공식 Top Pick 아님,50.0,HIGH_SCORE_OBSERVE,HIGH_SCORE_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
