종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,ML_REASON,TOTAL_SCORE,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
000990,DB하이텍,KOSPI,반도체 제조업,반도체 제조업,반도체,75200,445.12,,69200,66300,74800,80300,24.5,26.9,25.6,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,14.63,62.07,4.19,0.67,18.97,0,0.0,0.0,0.42,0.15,0.35,0.34,0.62,70.8,71.0,11.98,70526,6.63,,660.3616,0.1944,1.49,1.25,66390,1,17.26,0,0,0,1,False,9.78,14.81,29.66,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,36,249.1,69999,▲,O,X,15.793750000000001,12.907916666666665,5.0,-0.0449438202247191,8.670520231213873,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,90.5,,44.3,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),3,357,20260105,20260105,28.99,13.27,29.66,0.67
101490,에스앤에스텍,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,54000,233.45,,49550,46950,55900,62100,24.1,29.9,31.6,0.0,,🔻 REV (역추세 반등),④ 바닥 반등 시도,2.27,18.81,-0.46,-6.13,-3.28,0,0.11,0.2,0.71,0.12,0.32,0.13,0.42,69.7,71.0,12.22,51014,5.85,,827.3427,0.1899,2.61,1.14,46955,1,17.01,0,0,0,1,False,12.85,16.25,7.14,O,▲,11,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, OBV매집, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,50,247.8,49644,▲,O,O,11.99,20.745970149253733,3.0,0.2695035460992908,8.980827447023207,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,90.2,,43.9,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,358,20260105,20260105,28.99,13.27,7.14,-6.13
056090,시지메드텍,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,1436,301.81,,1244,1119,1618,1991,23.9,34.7,37.6,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,36.5,39.69,33.77,21.06,17.6,0,0.24,0.72,0.36,0.0,0.55,0.2,0.2,65.1,78.3,18.87,1369,4.84,,7.836,0.3994,6.55,3.09,1114,1,31.24,0,0,0,1,False,26.63,18.48,34.33,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,1600,199.0,1175,▲,O,X,9.101774193548387,13.977822580645162,6.0,0.5741324921135647,15.434083601286176,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,75.0,,39.2,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),1,359,20260105,20260105,28.99,13.27,34.33,21.06
453450,그리드위즈,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",서비스 기타,16380,161.79,,15130,13820,17480,19830,23.3,28.7,37.6,0.0,,🔻 REV (역추세 반등),④ 바닥 반등 시도,8.05,-30.89,5.32,-21.4,-52.98,0,0.18,0.38,0.74,0.19,0.33,0.06,0.3,64.0,89.2,11.54,15991,2.43,,152.7471,0.2263,15.03,2.54,13820,1,16.86,0,0,0,1,False,15.35,10.9,-8.13,X,▼,4,,"주봉역배열주의, HMA추세↑, RSI적정, MACD상승, 거래량↑, 자금유입, MACD>Sig, VWAP상회",2.5,152,230.0,14053,▲,O,X,1.6034615384615383,-7.303076923076923,14.0,0.4296875,8.261731658955718,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,75.4,,38.9,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,360,20260105,20260105,28.99,13.27,-8.13,-21.4
264660,씨앤지하이테크,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,17820,114.67,,16260,15260,19250,22250,22.9,31.5,37.4,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,6.77,42.9,4.04,-4.08,20.81,0,0.23,0.46,0.92,0.06,0.33,0.02,0.24,65.6,78.7,12.9,17029,4.64,,219.7598,0.1375,3.93,1.76,15261,1,18.93,0,0,0,1,False,15.94,18.41,9.19,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,153,248.8,16590,▲,O,X,13.261969696969697,20.135151515151517,2.0,0.55859375,9.59409594095941,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,74.2,,38.3,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),3,361,20260105,20260105,28.99,13.27,9.19,-4.08
370090,퓨런티어,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,17210,242.41,,15320,13780,17800,20300,22.9,18.9,22.2,0.0,,↩️ PULL (눌림),② 상승 후 조정,36.59,19.27,33.86,20.87,-2.82,0,0.07,0.19,0.36,0.0,0.25,0.14,0.37,68.6,87.2,15.72,17444,-1.34,,263.4593,-0.263,1.98,-0.45,13625,1,52.47,0,0,0,1,False,-3.64,8.44,34.14,O,▲,7,★,"주봉20선↑, 주봉추세우상향, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,129,197.6,17812,▲,X,X,9.101774193548387,13.977822580645162,6.0,0.17201166180758018,12.336814621409923,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,86.2,,41.9,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),2,362,20260105,20260105,28.99,13.27,34.14,20.87
489790,한화비전,KOSPI,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,46700,331.42,,41900,38250,46300,50700,22.3,27.4,23.0,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,7.23,-13.04,-3.21,-39.7,-56.14,0,0.0,0.0,0.72,0.0,0.29,0.23,0.59,76.5,74.1,14.85,44415,5.14,,1266.0151,0.2828,0.86,0.78,38280,1,31.33,0,0,0,1,False,7.36,26.05,-10.71,X,▼,2,,"주봉역배열주의, HMA추세↑, MACD상승, 자금유입, MACD>Sig, VWAP상회",2.5,54,226.3,44219,▲,O,X,11.99,20.745970149253733,3.0,-0.047337278106508875,11.455847255369928,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,88.2,,42.1,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,363,20260105,20260105,28.99,13.27,-10.71,-39.7
011080,형지I&C,KOSDAQ,봉제의복 제조업,봉제의복 제조업,유통·소비재,857,203.82,,750,674,975,1200,21.9,31.6,38.1,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,17.72,-17.99,14.99,13.51,-40.08,0,0.27,0.78,0.34,0.0,0.53,0.11,0.14,68.4,97.0,17.7,818,4.66,,19.0454,0.7202,4.92,1.62,666,1,31.05,0,0,0,1,False,26.96,21.39,26.78,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,2631,197.3,743,▲,O,X,7.228333333333334,5.770555555555556,8.0,0.644808743169399,14.266666666666666,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,75.0,,37.8,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),1,364,20260105,20260105,28.99,13.27,26.78,13.51
124500,아이티센글로벌,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,30700,109.87,,27250,26700,32450,37650,21.9,29.2,29.4,0.0,,↩️ PULL (눌림),② 상승 후 조정,50.12,44.13,47.39,60.08,22.04,0,0.18,0.32,0.06,0.0,0.58,0.02,0.4,58.7,69.1,16.01,32485,-5.5,,444.5815,-0.5352,0.26,-0.38,26975,1,69.41,0,0,0,1,False,-7.53,38.91,73.35,O,▲,7,★,"주봉20선↑, 주봉추세우상향, RSI적정, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,91,248.0,33028,▲,X,X,11.99,20.745970149253733,3.0,0.4375,12.660550458715598,1,📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,92.7,,43.1,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),2,365,20260105,20260105,28.99,13.27,73.35,60.08
200470,에이팩트,KOSDAQ,반도체 제조업,반도체 제조업,반도체,7020,112.22,,6310,5670,7260,8200,21.8,22.1,24.7,0.0,,↩️ PULL (눌림),② 상승 후 조정,24.03,203.9,21.3,26.29,181.81,0,0.07,0.19,0.33,0.0,0.39,0.02,0.59,71.3,70.9,14.67,6972,0.68,,99.7378,-0.0663,0.93,0.68,5592,1,39.05,0,0,0,1,False,7.67,25.81,39.56,O,▲,7,★,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,312,196.9,7034,▲,X,X,15.793750000000001,12.907916666666665,5.0,0.17777777777777778,11.251980982567353,1,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,95.4,,43.9,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),2,366,20260105,20260105,28.99,13.27,39.56,26.29
006805,미래에셋증권우,KOSPI,기타,기타,기타,14300,111.38,,12750,11470,15080,17400,21.2,28.1,27.1,0.0,,↩️ PULL (눌림),② 상승 후 조정,28.02,56.46,17.58,16.34,13.36,0,0.12,0.31,0.36,0.0,0.39,0.02,0.65,64.8,61.5,15.56,15549,-8.03,,299.0029,-0.3699,0.51,2.28,11343,1,63.11,0,0,0,1,False,7.2,34.02,45.33,O,▲,7,★,"주봉20선↑, 주봉추세우상향, RSI적정, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,156,198.9,15509,▲,X,X,9.101774193548387,13.977822580645162,6.0,0.2756183745583039,12.156862745098039,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,72.7,,36.6,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),2,367,20260105,20260105,28.99,13.27,45.33,16.34
054920,한컴위드,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,4890,173.02,,4285,3855,5150,6000,20.7,29.6,25.9,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,24.43,-1.01,21.7,-2.51,-23.1,0,0.11,0.3,0.36,0.0,0.34,0.08,0.56,69.7,89.4,17.54,4734,3.28,,92.6138,0.0423,1.3,1.23,3663,1,34.9,0,0,0,1,False,9.89,28.35,10.76,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,465,199.3,4697,▲,O,X,11.99,20.745970149253733,3.0,0.25120772946859904,14.11901983663944,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,75.9,,37.3,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),3,368,20260105,20260105,28.99,13.27,10.76,-2.51
225190,LK삼양,KOSDAQ,사진장비 및 광학기기 제조업,사진장비 및 광학기기 제조업,기타,1468,67.62,,1348,1213,1567,1785,20.7,23.5,19.0,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,20.82,-24.91,18.09,-26.61,-47.0,0,0.16,0.38,0.36,0.13,0.2,0.0,0.58,64.9,77.7,12.16,1425,2.97,,25.7481,-0.22,0.63,0.6,1194,1,40.16,0,0,0,1,False,3.31,22.13,-13.34,X,▼,1,,"주봉역배열주의, RSI적정, 자금유입, MACD>Sig, VWAP상회",2.5,1481,199.6,1478,▲,X,X,9.101774193548387,13.977822580645162,6.0,0.38823529411764707,8.902077151335313,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,78.8,,38.1,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,369,20260105,20260105,28.99,13.27,-13.34,-26.61
000660,SK하이닉스,KOSPI,반도체 제조업,반도체 제조업,반도체,696000,30079.98,,603000,542000,724000,844000,20.3,45.0,31.7,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,26.09,146.81,15.65,64.34,103.71,0,0.08,0.23,0.34,0.0,0.71,1.0,0.65,79.4,83.0,18.96,648104,7.39,,12997.3858,0.3625,1.24,2.17,620000,1,31.62,0,0,0,1,False,18.37,26.32,93.33,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,3,180.9,644570,▲,O,X,15.793750000000001,12.907916666666665,5.0,0.18181818181818182,15.422885572139302,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,77.6,,37.5,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,370,20260105,20260105,28.99,13.27,93.33,64.34
005935,삼성전자우,KOSPI,전기전자,전기전자,IT/전기전자,102000,7649.5,,87400,81100,102500,117600,20.1,40.3,30.2,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,30.6,98.06,20.16,21.01,54.96,0,0.01,0.03,1.0,0.0,0.49,1.0,0.43,84.3,80.6,20.2,93588,8.99,,1510.3819,0.2063,2.64,3.24,91210,1,26.8,0,0,0,1,False,18.88,21.57,50.0,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,28,244.7,92069,▲,O,X,11.99,20.745970149253733,3.0,0.023923444976076555,16.704805491990847,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,75.0,,36.6,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,371,20260105,20260105,28.99,13.27,50.0,21.01
012610,경인양행,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,4720,94.88,,4075,3865,4890,5710,19.6,26.6,30.2,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,54.75,40.69,44.31,33.21,-2.41,0,0.08,0.2,0.68,0.0,0.47,0.0,0.54,68.1,77.8,19.27,4861,-2.92,,104.893,0.0183,0.38,1.67,3867,1,64.62,0,0,0,1,False,11.32,29.32,62.2,O,▲,7,★,"주봉20선↑, 주봉추세우상향, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,613,249.8,4937,▲,X,X,5.755405405405405,1.295405405405405,10.0,0.19883040935672514,15.828220858895707,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 📈 상승 모멘텀 개선. ⚠️ 단기 급등 조정 주의.,71.4,,35.1,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),1,372,20260105,20260105,28.99,13.27,62.2,33.21
027360,아주IB투자,KOSDAQ,기타 금융업,기타 금융업,금융,3480,294.52,,2870,2580,3565,4255,19.0,18.1,24.3,0.0,,↩️ PULL (눌림),② 상승 후 조정,67.31,47.77,64.58,45.63,25.68,0,0.04,0.14,0.34,0.0,0.42,0.19,0.54,69.4,89.2,24.88,3218,8.14,,30.1099,-0.2688,0.82,0.85,2557,1,75.65,0,0,0,1,False,5.78,28.89,58.9,O,▲,8,★,"주봉20선↑, 주봉추세우상향, HMA돌파, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,689,197.7,3349,▼,O,X,0.8462500000000002,-5.3896875,13.0,0.09444444444444444,21.254355400696863,1,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,85.3,,38.9,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),2,373,20260105,20260105,28.99,13.27,58.9,45.63
140410,메지온,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,102500,289.82,,87200,78400,105200,123300,18.7,29.8,30.4,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,28.12,180.05,25.39,53.4,157.96,0,0.05,0.15,0.35,0.0,0.72,0.19,0.63,68.4,73.0,21.09,90974,12.67,,1303.2362,0.4315,0.68,2.13,77850,1,40.65,0,0,0,1,False,30.24,16.08,66.67,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,22,191.8,91628,▲,O,X,9.101774193548387,13.977822580645162,6.0,0.11203319502074689,17.545871559633028,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,86.8,,39.1,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),1,374,20260105,20260105,28.99,13.27,66.67,53.4
079550,LIG넥스원,KOSPI,무기 및 총포탄 제조업,무기 및 총포탄 제조업,기타,468500,920.83,,412500,391500,449000,485000,18.7,33.7,23.6,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,25.1,-10.59,14.66,-36.58,-53.69,0,0.0,0.0,0.67,0.0,0.35,0.79,0.6,76.8,82.9,16.99,431952,8.46,,9170.6203,0.1387,1.59,2.18,391550,1,26.43,0,0,0,1,False,13.16,21.69,-7.59,O,▼,7,★,"주봉20선↑, HMA추세↑, MACD상승, 거래량↑, 자금유입, MACD>Sig, VWAP상회",2.5,6,247.5,435299,▲,O,X,9.101774193548387,13.977822580645162,6.0,-0.2532467532467532,13.575757575757578,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,74.2,,35.4,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),4,375,20260105,20260105,28.99,13.27,-7.59,-36.58
054450,텔레칩스,KOSDAQ,반도체 제조업,반도체 제조업,반도체,16240,109.58,,14430,13150,17000,19550,18.6,30.0,31.0,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,31.39,15.26,28.66,7.65,-6.83,0,0.1,0.27,0.68,0.0,0.46,0.01,0.67,66.1,75.3,15.89,15431,5.24,,280.6884,0.3062,0.83,2.02,13155,1,32.32,0,0,0,1,False,16.83,18.97,20.92,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,156,225.1,15302,▲,O,X,15.793750000000001,12.907916666666665,5.0,0.2459546925566343,12.543312543312544,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,78.5,,36.6,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,376,20260105,20260105,28.99,13.27,20.92,7.65
028300,HLB,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,바이오·의약품,53900,455.86,,49750,47600,54000,58300,18.6,28.0,30.7,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,10.91,10.22,8.18,28.95,-11.87,0,0.01,0.01,0.45,0.18,0.52,0.35,0.65,73.5,71.0,11.6,50848,6.0,,685.9275,0.4492,1.71,1.91,47625,1,18.69,0,0,0,1,False,15.79,16.04,42.22,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,50,248.8,49340,▲,O,X,5.297777777777778,8.661666666666665,7.0,0.015873015873015872,8.341708542713567,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,90.1,,40.1,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,377,20260105,20260105,28.99,13.27,42.22,28.95
005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,138100,58370.09,,115400,106200,137600,159700,17.9,40.6,31.2,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,32.15,124.92,21.71,31.59,81.82,0,0.0,0.0,0.9,0.0,0.61,1.0,0.53,82.8,84.4,23.24,124909,10.56,,2522.6496,0.3329,2.03,3.48,123020,1,31.0,0,0,0,1,False,24.3,27.99,60.58,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,21,242.3,122444,▲,O,X,11.99,20.745970149253733,3.0,-0.01567398119122257,19.670710571923745,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,75.0,,35.0,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),5,378,20260105,20260105,28.99,13.27,60.58,31.59
314130,지놈앤컴퍼니,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,7220,106.87,,6150,5530,7660,9160,17.6,37.5,36.7,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,63.72,139.07,60.99,154.14,116.98,0,0.11,0.35,0.35,0.0,0.85,0.01,0.62,64.9,71.0,20.98,6951,3.86,,74.2878,0.1586,0.86,1.72,5059,1,62.05,0,0,0,1,False,21.96,33.46,167.41,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,322,198.0,7172,▲,O,X,9.101774193548387,13.977822580645162,6.0,0.2603550295857988,17.398373983739837,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,91.4,,39.7,69.4,54.2,82.0,🔥 과열,1.철강·금속(+17.9%) / 2.조선·기계·설비(+17.4%) / 3.IT/전기전자(+17.2%) / 4.자동차·모빌리티(+16.3%) / 5.반도체(+14.1%),1,379,20260105,20260105,28.99,13.27,167.41,154.14
