종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_5d_%,ret_10d_%,ret_60d_%,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,EBS,ENG_SCORE,MOM_SCORE,RR1,Now%,AI_COMMENT,켈리_수량,켈리_금액(원),추천수량,추천금액(만원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
000880,한화,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,91400,856.79,0.0,91400,84500,105100,115610.00000000001,78.0,99.8,63.4,73.0,73.0,67.7,41.0,0.0,,📦박스돌파,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,7.91,-1.72,-2.78,-14.08,-44.95,3,0.99,0.75,0.72,1.0,0.4,0.75,0.81,70.6,83.3,10.45,14.16,0,0,12.56,8.42,14.68,2.7,0,1,1.46,0.84,1,1,79530.0,87549,4.4,0.1884,4.18,2.08,False,O,▲,85112,▲,O,X,1.8561290322580646,-1.9829032258064514,9.0,7,49.3,39.9,1.9855072463768115,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,8,744671,8.0,74.5,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,24,20260109,20260109,28.76,11.79,14.68,-14.08
448710,코츠테크놀로지,KOSDAQ,컴퓨터 및 주변장치 제조업,컴퓨터 및 주변장치 제조업,IT/전기전자,19800,139.71,0.0,19800,18450,22500,24750.000000000004,77.6,91.1,68.6,63.9,63.9,64.0,79.5999984741211,0.0,,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,22.22,-13.35,20.44,-2.03,-31.93,0,1.0,0.68,0.85,1.0,0.5,0.12,0.82,96.1,94.5,17.11,27.32,0,0,12.18,19.13,9.76,4.89,1,0,1.31,0.79,1,1,17468.0,19151,3.39,0.1759,6.7,1.44,False,O,▼,18507,▲,O,X,7.4117460317460315,19.624126984126985,2.0,6,60.2,49.6,2.0,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,57,1145000,57.0,114.5,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),3,25,20260109,20260109,28.76,11.79,9.76,-2.03
011210,현대위아,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,91600,1126.04,0.0,91600,80900,112900,124190.00000000001,77.3,92.0,67.5,79.2,79.2,66.7,40.099998474121094,0.0,,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,39.21,75.14,28.52,58.75,31.91,0,1.0,1.0,0.11,1.0,0.68,0.99,0.69,76.3,84.8,24.29,33.93,0,0,15.51,27.4,87.51,10.25,0,0,1.44,0.88,1,1,71210.0,84325,8.63,0.2349,3.15,-1.31,False,O,▲,80483,▲,O,X,12.037037037037036,13.702962962962964,4.0,7,57.6,68.3,1.9906542056074767,0.0,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,11,1056338,11.0,105.6,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,26,20260109,20260109,28.76,11.79,87.51,58.75
042370,비츠로테크,KOSDAQ,기타 금융업,기타 금융업,금융,10620,490.71,0.0,10620,9500,12860,14146.000000000002,76.8,100.0,61.4,58.5,58.5,51.2,68.0,0.0,,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,24.79,18.66,23.01,10.28,0.08,0,1.0,1.0,0.21,1.0,0.43,0.43,0.87,72.5,81.9,15.94,21.43,0,0,16.45,20.96,22.07,0.82,0,0,1.99,0.9,1,1,8376.5,9970,6.51,0.1215,5.29,3.17,False,O,▲,9380,▲,O,X,0.7539999999999999,-6.009333333333333,11.0,5,31.5,42.8,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56,605000,56.0,60.5,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,27,20260109,20260109,28.76,11.79,22.07,10.28
462350,이노스페이스,KOSDAQ,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,19280,616.76,0.0,19280,15030,27800,30580.000000000004,76.4,53.2,91.9,91.7,91.7,94.1,92.5,0.0,,🚀급등시동,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,113.27,83.22,111.49,64.36,64.64,0,1.0,1.0,0.0,1.0,1.0,0.54,0.62,68.1,66.0,46.03,95.65,0,0,41.97,80.02,76.15,13.86,1,0,1.57,0.89,1,1,13499.0,17370,10.99,0.7646,0.86,2.22,False,O,▲,16871,▲,O,X,7.949459459459459,15.482972972972972,5.0,9,85.2,100.0,2.0047058823529413,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의. (강력 매수),150,2894149,150.0,289.4,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),1,28,20260109,20260109,28.76,11.79,76.15,64.36
010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,4900,149.79,0.0,4900,4305,6090,6699.000000000001,76.3,100.0,60.5,48.2,48.2,46.4,89.19999694824219,0.0,,,↩️ PULL (눌림),③ 박스 / 중립,7.34,2.51,-3.35,-4.39,-40.72,5,1.0,1.0,0.08,1.0,0.12,0.13,0.7,61.5,75.8,8.07,15.09,1,0,4.81,10.48,24.37,2.6,0,0,1.69,0.77,1,1,4092.0,4757,3.0,-0.1181,3.88,1.15,False,O,▲,4737,▲,O,X,12.037037037037036,13.702962962962964,4.0,4,35.2,11.5,2.0,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,109,537500,109.0,53.8,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),3,29,20260109,20260109,28.76,11.79,24.37,-4.39
103140,풍산,KOSPI,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,120900,1037.29,0.0,120900,111700,139200,153120.0,76.2,89.1,67.6,72.2,72.2,60.4,56.900001525878906,0.0,,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,15.69,-8.69,5.0,-33.71,-51.92,0,0.99,0.76,0.71,1.0,0.34,0.91,0.65,70.6,80.8,13.15,22.36,0,0,13.31,14.92,-4.95,4.55,1,0,1.18,0.91,1,1,103200.0,116647,3.65,0.106,3.52,0.25,False,O,▲,115104,▲,O,X,10.571538461538463,21.98076923076923,1.0,7,59.3,33.6,1.9891304347826086,0.0,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,8,1062841,8.0,106.3,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,30,20260109,20260109,28.76,11.79,-4.95,-33.71
079550,LIG넥스원,KOSPI,무기 및 총포탄 제조업,무기 및 총포탄 제조업,기타,542000,1348.55,0.0,542000,498500,629000,691900.0,76.1,72.7,78.3,83.9,83.9,70.8,65.0999984741211,0.0,,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,39.51,-7.98,28.82,-7.51,-51.21,0,1.0,0.8,0.63,1.0,0.81,1.0,0.71,83.8,90.5,26.78,48.2,0,0,23.46,29.98,21.25,6.32,1,0,1.39,0.96,1,1,461150.0,504653,7.4,0.2936,1.59,2.44,False,O,▲,500097,▲,O,X,7.949459459459459,15.482972972972972,5.0,8,61.8,80.7,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의. (매수 유효),3,1872499,3.0,187.2,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,31,20260109,20260109,28.76,11.79,21.25,-7.51
047810,한국항공우주,KOSPI,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,149800,3243.03,0.0,149800,135900,177500,195250.00000000003,75.0,76.0,74.3,86.5,86.5,73.5,45.79999923706055,0.0,,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,37.43,75.41,26.74,23.17,32.18,0,1.0,0.92,0.4,1.0,0.95,1.0,0.76,87.2,94.0,26.48,42.55,0,0,28.25,31.63,51.93,5.27,1,0,1.8,0.91,1,1,123500.0,137207,9.18,0.4309,2.02,2.65,False,O,▲,135296,▲,O,X,7.949459459459459,15.482972972972972,5.0,8,61.3,94.8,1.9928057553956835,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의. (매수 유효),10,1568375,10.0,156.8,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,32,20260109,20260109,28.76,11.79,51.93,23.17
207940,삼성바이오로직스,KOSPI,기초 의약물질 제조업,기초 의약물질 제조업,바이오·의약품,1878000,1312.43,0.0,1878000,1772000,2090000,2299000.0,74.9,78.8,72.2,79.0,79.0,66.8,56.400001525878906,0.0,,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,13.13,22.46,2.44,-4.51,-20.77,0,1.0,0.56,0.98,1.0,0.56,1.0,0.46,70.9,62.5,8.29,13.97,0,0,11.59,9.19,24.25,2.08,1,1,0.84,0.92,1,1,1719400.0,1801123,4.27,0.2812,1.28,2.77,False,O,▲,1760413,▲,O,X,3.697692307692308,-0.5515384615384614,8.0,7,64.2,55.8,2.0,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,1415000,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),3,33,20260109,20260109,28.76,11.79,24.25,-4.51
012200,계양전기,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,12340,2526.31,0.0,12340,8810,19400,21340.0,74.8,85.5,67.6,60.2,60.2,67.0,84.80000305175781,0.0,,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,658.92,749.86,648.23,765.44,706.63,0,1.0,1.0,0.0,1.0,0.89,1.0,0.7,95.4,88.5,146.31,274.52,0,0,57.2,175.75,794.2,-100.0,1,0,1.62,0.86,1,1,4116.2,10143,21.66,0.3016,2.45,0.71,False,O,▲,10193,▲,O,X,5.072241379310345,19.69,3.0,6,48.0,89.0,2.0,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,86,1069999,86.0,107.0,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,34,20260109,20260109,28.76,11.79,794.2,765.44
00088K,한화3우B,KOSPI,기타,기타,기타,40600,78.49,0.0,40600,37850,46050,50655.00000000001,74.4,100.0,57.3,55.4,55.4,55.0,61.599998474121094,0.0,,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,4.24,0.5,-6.45,-12.93,-42.73,0,0.99,0.67,0.85,1.0,0.36,0.07,0.78,68.3,69.5,8.86,12.51,0,0,10.48,8.41,15.83,1.7,0,1,1.03,0.76,1,1,36005.0,38737,4.81,0.1671,3.6,2.04,False,O,▲,37732,▲,O,X,7.949459459459459,15.482972972972972,5.0,5,44.3,36.4,1.981818181818182,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,35,20260109,20260109,28.76,11.79,15.83,-12.93
012330,현대모비스,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,399500,2040.79,0.0,399500,364000,470000,517000.00000000006,74.1,81.0,69.5,75.0,75.0,65.3,56.599998474121094,0.0,,📦박스돌파,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,11.28,27.03,0.59,4.63,-16.2,4,0.99,0.88,0.47,1.0,0.39,1.0,0.29,68.5,70.1,8.26,13.43,0,0,8.27,10.06,33.39,1.15,0,1,1.22,0.91,1,1,340850.0,385829,3.54,0.1689,1.49,-0.16,False,O,▲,382370,▲,O,X,12.037037037037036,13.702962962962964,4.0,7,44.1,38.5,1.9859154929577465,0.0,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,3,1203546,3.0,120.4,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),3,36,20260109,20260109,28.76,11.79,33.39,4.63
005380,현대차,KOSPI,자동차용 엔진 및 자동차 제조업,자동차용 엔진 및 자동차 제조업,자동차·모빌리티,366000,11029.23,0.0,366000,338000,422000,464200.00000000006,73.9,77.6,71.5,76.2,76.2,60.0,60.599998474121094,0.0,,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,19.22,68.66,8.53,35.37,25.43,0,1.0,0.77,0.7,1.0,0.9,1.0,0.59,84.2,94.8,21.09,30.5,0,0,22.61,27.53,64.13,1.44,0,0,1.45,0.97,1,1,298500.0,337810,8.34,0.4581,1.91,1.06,False,O,▲,327758,▲,O,X,12.037037037037036,13.702962962962964,4.0,7,29.9,90.3,2.0,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,3,1362500,3.0,136.2,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,37,20260109,20260109,28.76,11.79,64.13,35.37
368770,파이버프로,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,15830,218.44,0.0,15830,13530,20450,22495.0,73.9,77.3,71.6,68.8,68.8,69.4,78.0999984741211,0.0,,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,101.14,165.6,99.36,154.71,147.02,0,1.0,1.0,0.01,1.0,0.66,0.19,0.68,82.1,89.3,45.07,86.28,0,0,23.67,57.04,166.5,24.19,0,0,1.91,0.98,1,1,10957.0,14142,11.93,0.1621,1.64,1.59,False,O,▲,14350,▲,O,X,7.949459459459459,15.482972972972972,5.0,6,65.3,66.3,2.008695652173913,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,86,1375238,86.0,137.5,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,38,20260109,20260109,28.76,11.79,166.5,154.71
484870,엠앤씨솔루션,KOSPI,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,171300,153.92,0.0,171300,149200,215500,237050.00000000003,73.3,89.0,62.8,61.6,61.6,61.6,65.69999694824219,0.0,,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,18.71,1.78,8.02,-38.36,-41.45,1,1.0,1.0,0.04,1.0,0.52,0.13,0.75,71.5,84.8,20.89,31.5,0,0,21.49,23.15,-9.6,2.51,1,0,1.02,0.93,1,1,127320.0,159612,7.32,0.1641,2.7,1.65,False,X,▲,154859,▲,O,X,5.072241379310345,19.69,3.0,6,53.0,52.1,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,4,709999,4.0,71.0,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,39,20260109,20260109,28.76,11.79,-9.6,-38.36
214430,아이쓰리시스템,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,91000,167.74,0.0,91000,80800,111300,122430.00000000001,73.3,87.5,63.8,66.9,66.9,68.3,56.400001525878906,0.0,,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,23.14,-12.33,21.36,10.36,-30.91,0,1.0,1.0,0.15,1.0,0.47,0.15,0.6,73.6,78.3,19.11,32.77,0,0,14.04,22.64,22.15,11.23,1,0,1.01,1.0,1,1,69800.0,84419,7.79,0.134,1.85,1.52,False,O,▲,84633,▲,O,X,7.4117460317460315,19.624126984126985,2.0,6,72.5,46.7,1.9901960784313726,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,8,778078,8.0,77.8,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,40,20260109,20260109,28.76,11.79,22.15,10.36
071970,HD현대마린엔진,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,100500,559.62,0.0,100500,89700,122000,134200.0,72.7,90.2,61.0,60.4,60.4,53.0,62.400001525878906,0.0,,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,11.42,110.69,0.73,-10.66,67.46,0,1.0,1.0,0.19,1.0,0.38,0.49,0.56,68.9,57.5,12.69,24.42,0,0,18.24,3.5,18.1,5.36,0,0,1.15,1.0,1,1,80670.0,92899,8.18,0.2101,1.61,2.7,False,O,▲,93042,▲,O,X,5.072241379310345,19.69,3.0,6,38.5,38.0,1.9907407407407407,0.0,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,5,568139,5.0,56.8,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,41,20260109,20260109,28.76,11.79,18.1,-10.66
347850,디앤디파마텍,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,103100,1638.81,0.0,103100,88700,131800,144980.0,72.7,58.7,82.1,87.8,87.8,81.2,68.80000305175781,0.0,,🚀급등시동,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,21.44,231.45,19.66,119.54,212.87,3,1.0,1.0,0.02,1.0,0.78,1.0,0.37,63.4,60.5,10.36,23.78,0,0,15.97,16.1,131.33,6.58,1,0,1.41,0.77,1,1,84680.0,100326,2.76,0.3986,0.82,1.58,False,O,▲,99255,▲,O,X,7.949459459459459,15.482972972972972,5.0,8,64.0,77.7,1.9930555555555556,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의. (매수 유효),20,2154198,20.0,215.4,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),1,42,20260109,20260109,28.76,11.79,131.33,119.54
017960,한국카본,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품, 탱크 및 증기발생기 제조업",기타,38400,1688.23,0.0,38400,34300,46550,51205.00000000001,72.6,100.0,54.4,51.7,51.7,55.5,60.599998474121094,0.0,,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,27.57,65.52,16.88,-15.49,22.29,0,0.99,1.0,0.2,1.0,0.73,1.0,0.94,65.9,70.0,22.35,30.42,0,0,38.38,11.95,13.27,-5.83,0,0,1.4,0.95,1,1,28360.0,33949,13.11,0.4722,5.97,3.39,False,O,▲,30478,▲,O,X,7.949459459459459,15.482972972972972,5.0,5,27.1,73.1,1.9878048780487805,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,43,20260109,20260109,28.76,11.79,13.27,-15.49
100660,서암기계공업,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,5220,132.62,0.0,5220,4470,6720,7392.000000000001,72.5,85.2,64.1,51.4,51.4,49.1,93.5999984741211,0.0,,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,5.35,46.01,3.57,20.36,27.43,2,1.0,1.0,0.01,1.0,0.46,0.12,0.37,66.0,70.3,11.64,18.8,1,0,12.26,16.0,32.15,4.1,0,0,2.58,0.57,1,1,4309.5,5125,1.85,0.1746,1.75,0.07,False,O,▲,4760,▲,O,X,5.072241379310345,19.69,3.0,5,24.8,46.0,2.0,0.0,🌪️ 에너지 응축 시작 (2일차). 📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,154,807499,154.0,80.7,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),1,44,20260109,20260109,28.76,11.79,32.15,20.36
052020,에스티큐브,KOSDAQ,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,조선·기계·설비,9040,88.75,0.0,9040,7910,11290,12419.000000000002,72.2,81.6,65.9,59.6,59.6,65.4,80.5,0.0,,🚀급등시동,↩️ PULL (눌림),② 상승 후 조정,22.16,14.87,20.38,12.39,-3.71,0,1.0,1.0,0.06,1.0,0.24,0.08,0.56,65.2,62.2,13.9,33.68,0,0,3.43,22.0,24.18,1.4,1,0,1.15,0.81,1,1,7280.0,8824,2.44,-0.2309,2.62,0.51,False,O,▲,8888,▲,O,X,5.072241379310345,19.69,3.0,5,51.3,24.2,1.991150442477876,0.0,📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,103,936488,103.0,93.6,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),2,45,20260109,20260109,28.76,11.79,24.18,12.39
097230,HJ중공업,KOSPI,토목 건설업,토목 건설업,건설·부동산,26250,645.11,0.0,26250,23450,31800,34980.0,72.0,85.4,63.1,65.4,65.4,55.7,57.70000076293945,0.0,,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,15.64,235.68,4.95,-19.16,192.45,3,0.99,1.0,0.2,1.0,0.76,0.56,0.58,74.1,66.0,16.63,24.39,0,0,23.24,14.88,9.6,0.49,0,0,1.9,0.99,1,1,21220.0,23993,9.4,0.5401,1.49,2.39,False,O,▲,22898,▲,O,X,4.4399999999999995,-8.508333333333333,12.0,6,26.0,76.4,1.9821428571428572,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,27,719684,27.0,72.0,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,46,20260109,20260109,28.76,11.79,9.6,-19.16
377480,마음AI,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,19750,134.07,0.0,19750,17930,23400,25740.000000000004,71.9,87.9,61.3,50.0,50.0,47.8,87.5999984741211,0.0,,,↩️ PULL (눌림),⑤ 하락 / 약세,-1.25,-5.5,-3.03,-22.42,-24.08,0,1.0,0.92,0.41,1.0,0.11,0.12,0.59,62.8,72.9,4.72,17.23,0,0,0.46,9.66,-10.63,1.33,1,0,3.74,0.62,1,1,16785.0,19539,1.08,-0.0169,6.55,0.39,False,X,▲,19293,▲,O,X,7.4117460317460315,19.624126984126985,2.0,4,39.3,10.6,2.0054945054945055,0.0,📉 매도세 우위. 💰 외국인/기관 수급 집중. ,30,601520,30.0,60.2,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,47,20260109,20260109,28.76,11.79,-10.63,-22.42
