종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,ML_REASON,TOTAL_SCORE,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
055550,신한지주,KOSPI,기타 금융업,기타 금융업,금융,76600,287.43,,76600,74600,80200,83700,64.7,58.2,67.8,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,-5.9,16.06,-13.78,-17.65,-24.8,1,0.73,0.28,0.12,1.0,0.31,0.32,0.83,47.2,45.7,-1.24,76962,-0.47,,-142.5791,0.0158,0.68,1.2,74635,1,6.0,1,1,1,0,True,0.13,1.06,8.19,O,▲,6,★,"주봉20선↑, 주봉추세우상향, RSI적정, MACD상승, 정배열(단), 장기추세(120↑)",1.8,32,245.1,77073,▲,X,X,0.07238095238095248,-1.8852380952380952,12.0,1.8,0.0,1,🌪️ 에너지 응축 시작 (1일차). 🧱 구조적 지지선(Swing Low) 근접. 📈 상승 모멘텀 개선. ✅ 20일선 눌림목 구간.,18.9,,51.0,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,77,20260102,20260102,25.84,12.3,8.19,-17.65
340930,유일에너테크,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,1838,73.02,,1838,1709,2160,2485,64.3,75.2,78.9,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,-4.07,41.82,-5.92,18.15,20.35,0,1.0,1.0,1.0,1.0,0.45,0.0,0.67,35.4,49.0,-2.92,1742,5.49,장악형,-3.8409,0.4221,0.23,0.54,2151,-1,36.39,0,0,0,0,False,9.08,-3.11,30.45,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, OBV매집, MACD상승, 장기추세(120↑), VWAP상회, 패턴(장악형)",2.0,1360,250.0,1665,▲,O,O,10.29156862745098,23.30627450980392,3.0,2.496124031007752,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,80.1,,69.0,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,78,20260102,20260102,25.84,12.3,30.45,18.15
457190,이수스페셜티케미컬,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,56100,378.84,,56100,52100,63500,70900,64.3,70.6,78.4,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,6.86,33.1,-1.02,-5.06,-7.76,0,0.75,0.78,1.0,1.0,0.28,0.47,0.69,27.1,31.2,-4.03,57377,-2.23,,-389.4856,0.1697,0.67,0.07,65620,-1,32.07,0,0,0,0,False,0.9,-6.5,20.78,O,▲,6,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑)",2.0,44,246.8,55876,▲,O,X,7.824285714285715,9.766190476190477,8.0,1.85,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,95.5,,73.7,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,79,20260102,20260102,25.84,12.3,20.78,-5.06
290650,엘앤씨바이오,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,62400,119.17,,62400,58000,72500,82500,64.2,68.3,79.4,0.0,,↩️ PULL (눌림),③ 박스 / 중립,-1.27,103.26,-3.12,3.26,81.79,0,0.93,0.96,1.0,1.0,0.06,0.05,0.62,41.3,49.9,-5.34,62872,-0.75,,-1221.6918,-0.2121,0.46,-0.88,56850,1,19.14,0,0,0,0,True,-1.73,-14.17,15.56,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",2.0,40,249.6,62793,▼,X,X,4.963846153846154,6.10153846153846,10.0,2.2954545454545454,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,92.8,,72.8,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),3,80,20260102,20260102,25.84,12.3,15.56,3.26
161580,필옵틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,46150,127.21,,45550,42350,52000,58400,64.2,66.4,71.5,0.0,,🔺 Watch (상승 준비),② 상승 후 조정,10.14,26.09,8.29,10.93,4.62,0,0.62,0.75,1.0,0.87,0.25,0.06,0.74,52.6,47.5,4.31,44723,3.19,,35.747,-0.0074,1.18,0.52,41360,1,15.9,0,0,0,1,False,4.53,4.18,23.23,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, HMA돌파, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회",2.0,54,246.0,44773,▲,O,X,10.29156862745098,23.30627450980392,3.0,1.5394736842105263,1.3172338090010975,1,📉 매도세 우위. ,51.2,,60.3,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),2,81,20260102,20260102,25.84,12.3,23.23,10.93
062040,산일전기,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,137800,112.62,,137800,128100,157100,176400,63.6,65.6,79.9,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,-7.39,59.12,-15.27,-0.68,18.26,0,0.8,0.83,1.0,1.0,0.28,0.04,0.73,39.4,48.1,-2.0,132689,3.85,,-846.0939,0.1382,0.79,-0.44,148900,-1,21.19,0,0,0,0,False,3.3,-1.36,25.16,O,▲,8,★,"주봉20선↑, 주봉추세우상향, OBV매집, MACD상승, 정배열(단), 장기추세(120↑), VWAP상회",2.0,18,248.0,129393,▼,O,O,0.61125,-3.1162499999999995,13.0,1.9896907216494846,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,95.8,,73.3,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),3,82,20260102,20260102,25.84,12.3,25.16,-0.68
012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,946000,1273.44,,930000,864000,1028000,1126000,63.6,72.3,67.2,0.0,,🔼 BRK (돌파),④ 바닥 반등 시도,14.81,17.52,6.93,-40.38,-23.34,0,0.4,0.51,1.0,0.83,0.44,1.0,0.71,53.2,58.1,4.77,925430,2.22,,8648.2242,0.2223,0.81,0.21,834700,1,15.84,0,0,0,1,False,5.11,8.11,-14.54,X,▲,6,★,"주봉추세우상향, 주봉역배열주의, HMA추세↑, RSI적정, MACD상승, 20선근접, 장기추세(120↑), MACD>Sig, VWAP상회",2.0,2,186.0,902537,▲,O,X,6.614880952380952,16.10452380952381,7.0,1.0,1.7204301075268817,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,70.0,,65.5,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,83,20260102,20260102,25.84,12.3,-14.54,-40.38
009420,한올바이오파마,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,42200,194.25,,42200,39200,47650,53100,63.5,65.3,79.8,0.0,,↩️ PULL (눌림),③ 박스 / 중립,-20.08,65.17,-27.96,2.62,24.31,0,0.73,0.77,1.0,1.0,0.37,0.17,0.59,29.5,24.3,-7.85,42900,-1.63,,-494.953,0.3297,0.49,0.05,47810,-1,37.94,0,0,0,0,True,-1.17,-2.99,28.46,O,▲,6,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑)",2.0,59,249.0,41459,▲,O,X,4.963846153846154,6.10153846153846,10.0,1.8166666666666667,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,96.0,,73.3,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),3,84,20260102,20260102,25.84,12.3,28.46,2.62
394800,쓰리빌리언,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,16400,52.51,,16400,15250,19560,22750,63.3,71.3,76.2,0.0,,↩️ PULL (눌림),② 상승 후 조정,21.21,131.97,19.36,106.66,110.5,0,1.0,1.0,1.0,1.0,0.31,0.0,0.67,37.2,41.6,-5.2,17667,-7.17,,-308.6819,-0.108,0.67,0.14,14482,1,30.62,0,0,0,0,True,-4.71,-11.83,118.96,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",2.0,152,249.3,17886,▼,X,X,6.614880952380952,16.10452380952381,7.0,2.747826086956522,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,92.3,,72.0,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),2,85,20260102,20260102,25.84,12.3,118.96,106.66
042660,한화오션,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,114700,1554.88,,114700,106700,124300,133800,63.1,70.6,67.2,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,8.11,55.21,0.23,-21.85,14.35,0,0.48,0.5,1.0,1.0,0.12,1.0,0.73,52.6,63.2,2.05,119120,-3.71,,891.9024,-0.1248,0.79,-2.88,106780,1,16.45,0,0,0,1,False,-7.05,5.52,3.99,X,▲,3,,"주봉추세우상향, 주봉역배열주의, RSI적정, 20선근접, 장기추세(120↑), 자금유입, MACD>Sig",2.0,21,240.9,116117,▲,X,X,10.29156862745098,23.30627450980392,3.0,1.2,0.0,1,📉 매도세 우위. 💸 자금 유입 지속. ,76.2,,67.0,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,86,20260102,20260102,25.84,12.3,3.99,-21.85
087010,펩트론,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,247000,351.76,,247000,229500,276500,306000,62.9,68.9,76.8,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-15.27,26.08,-17.12,-29.97,4.61,0,0.68,0.71,1.0,1.0,0.3,0.42,0.71,32.1,32.9,-4.18,242160,2.0,,104.3383,0.5682,0.88,-0.49,267350,-1,28.94,0,0,0,0,False,4.66,-6.79,-17.67,X,▼,1,,"주봉역배열주의, HMA추세↑, MACD상승, MACD>Sig, VWAP상회",2.0,10,247.0,232662,▲,O,X,6.614880952380952,16.10452380952381,7.0,1.6857142857142857,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,95.7,,72.7,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,87,20260102,20260102,25.84,12.3,-17.67,-29.97
160190,하이젠알앤엠,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,59500,81.31,,59500,55300,68400,77300,62.8,72.2,74.9,0.0,,🔺 Watch (상승 준비),⑤ 하락 / 약세,1.02,73.72,-0.83,24.64,52.25,0,0.86,0.89,1.0,1.0,0.44,0.0,0.74,45.0,55.4,-2.19,60185,-1.14,,-467.8496,0.1113,0.67,0.36,52395,1,18.42,0,0,0,0,False,1.19,-1.16,36.94,O,▲,8,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, OBV매집, MACD상승, 정배열(단), 장기추세(120↑)",2.0,42,249.9,58841,▲,O,O,0.61125,-3.1162499999999995,13.0,2.119047619047619,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,85.1,,69.5,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,88,20260102,20260102,25.84,12.3,36.94,24.64
084670,동양고속,KOSPI,육상 여객 운송업,육상 여객 운송업,기타,73200,76.69,,71500,64300,125100,178500,62.8,66.7,68.6,0.0,,🔺 Watch (상승 준비),② 상승 후 조정,345.26,732.76,337.38,778.98,691.9,0,1.0,1.0,0.35,0.77,0.6,0.0,0.58,58.0,63.0,5.38,80300,-8.84,,-3501.3206,-1.7553,0.18,-1.69,62925,1,189.77,0,0,0,1,False,-17.38,-28.79,804.82,O,▲,6,★,"주봉20선↑, 주봉추세우상향, RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.5,27,193.1,88693,▼,X,X,6.614880952380952,16.10452380952381,7.0,5.831460674157303,2.3776223776223775,1,📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,89.5,,70.8,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),2,89,20260102,20260102,25.84,12.3,804.82,778.98
140670,알에스오토메이션,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,15920,56.17,,15630,14530,18630,21650,62.5,69.2,66.8,0.0,,🔺 Watch (상승 준비),② 상승 후 조정,23.6,11.73,21.75,13.65,-9.74,0,0.79,1.0,1.0,0.82,0.3,0.0,0.67,59.8,72.2,4.89,17417,-8.6,,106.9897,-0.4203,0.63,0.16,12234,1,43.44,0,0,0,1,False,-6.02,10.4,25.95,O,▲,8,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,159,248.5,17665,▲,X,X,9.32,22.93195652173913,4.0,1.9496402877697843,1.8554062699936023,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ,91.0,,71.1,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),2,90,20260102,20260102,25.84,12.3,25.95,13.65
217820,원익피앤이,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,4020,50.2,,3845,3455,5000,6160,62.5,56.5,58.8,0.0,,🔼 BRK (돌파),① 강한 상승 추세,12.13,26.42,10.28,43.51,4.95,1,0.7,1.0,0.33,0.56,0.5,0.0,0.33,57.7,78.1,7.72,3937,2.09,장악형,-4.2072,0.1541,8.07,1.76,4043,-1,15.69,0,1,1,1,False,9.24,5.24,55.81,O,▲,11,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회, 패턴(장악형)",2.5,512,196.9,3620,▲,O,X,10.29156862745098,23.30627450980392,3.0,1.7345132743362832,4.551365409622886,-1,🌪️ 에너지 응축 시작 (1일차). 💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,82.0,,68.4,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),1,91,20260102,20260102,25.84,12.3,55.81,43.51
066970,엘앤에프,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,94300,304.11,,94300,87600,107700,121100,62.3,65.7,77.4,0.0,,🔁 MR (반전),③ 박스 / 중립,-26.96,82.05,-34.84,1.08,41.19,0,0.81,0.84,1.0,1.0,0.14,0.35,0.44,9.8,11.1,-18.63,97994,-3.77,,-2763.9303,0.0224,1.34,-0.14,114610,-1,42.49,0,0,0,0,True,-11.54,-20.22,26.92,X,▲,1,,"주봉추세우상향, 주봉역배열주의, MACD상승, 거래량↑, 장기추세(120↑)",2.0,26,245.2,97120,▼,X,X,-4.631666666666667,-16.871666666666666,16.0,2.0,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,91.9,,71.2,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),3,92,20260102,20260102,25.84,12.3,26.92,1.08
039200,오스코텍,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,43300,86.68,,43300,40250,51000,58700,62.2,67.7,76.1,0.0,,↩️ PULL (눌림),④ 바닥 반등 시도,-29.02,44.09,-30.87,-19.88,22.62,0,1.0,1.0,1.0,1.0,0.31,0.0,0.43,15.6,15.6,-17.24,44254,-2.16,,-1442.2304,0.4217,0.47,-0.72,52320,-1,52.35,0,0,0,0,True,-1.37,-20.26,-7.58,X,▲,1,,"주봉추세우상향, 주봉역배열주의, MACD상승, 정배열(단), 장기추세(120↑)",2.0,57,246.8,41619,▼,O,X,4.963846153846154,6.10153846153846,10.0,2.5245901639344264,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,95.4,,72.2,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,93,20260102,20260102,25.84,12.3,-7.58,-19.88
161890,한국콜마,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,65400,56.68,,65400,60800,73700,81900,62.2,64.1,69.1,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-0.46,-34.01,-8.34,-41.78,-74.87,0,0.73,0.75,1.0,1.0,0.35,0.0,0.68,53.8,59.0,2.53,63094,3.65,,294.4735,0.0991,2.37,1.75,65900,-1,9.48,1,0,0,1,False,5.31,0.46,-15.94,X,▼,6,★,"주봉역배열주의, HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 거래량↑, MACD>Sig, VWAP상회",1.8,38,248.5,61775,▲,O,O,7.824285714285715,9.766190476190477,8.0,1.8043478260869565,0.0,-1,🔇 변동성 축소 (BW 9.5%). 💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ,37.7,,54.9,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,94,20260102,20260102,25.84,12.3,-15.94,-41.78
287840,인투셀,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,53500,115.3,,53500,52400,62400,71200,62.1,66.9,76.4,0.0,,🔁 MR (반전),⑤ 하락 / 약세,-23.02,27.68,-24.87,29.99,6.21,0,1.0,0.99,0.07,1.0,0.29,0.04,0.53,32.1,63.6,-13.54,58653,-8.79,,-1134.3334,0.0534,0.72,-0.8,52940,1,27.66,0,0,0,0,True,-6.63,-17.57,42.29,O,▲,6,★,"주봉20선↑, 주봉추세우상향, MACD상승, 정배열(단), 장기추세(120↑), 자금유입",2.0,46,246.1,57030,▼,X,X,6.614880952380952,16.10452380952381,7.0,8.090909090909092,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,84.0,,68.7,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,95,20260102,20260102,25.84,12.3,42.29,29.99
103140,풍산,KOSPI,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,106700,96.25,,106700,99200,115700,124700,62.1,63.6,69.2,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,7.24,-11.08,-0.64,-40.27,-51.94,0,0.48,0.5,1.0,1.0,0.22,0.01,0.8,55.7,70.6,2.87,107905,-1.12,,901.7342,0.0186,1.11,0.79,97900,1,10.92,0,0,0,1,False,1.43,6.27,-14.43,X,▼,2,,"주봉역배열주의, RSI적정, MACD상승, 20선근접, 자금유입, MACD>Sig",1.8,23,245.4,107347,▲,X,X,13.62142857142857,40.42857142857143,1.0,1.2,0.0,1,💰 외국인/기관 수급 집중. 📈 상승 모멘텀 개선. ,85.3,,69.1,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,96,20260102,20260102,25.84,12.3,-14.43,-40.27
097230,HJ중공업,KOSPI,토목 건설업,토목 건설업,건설·부동산,21300,86.68,,21300,19800,23800,26250,62.1,51.8,66.5,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-9.36,190.19,-17.24,-49.77,149.33,5,0.67,0.7,1.0,1.0,0.1,0.0,0.64,43.9,40.3,-3.8,21904,-2.76,망치형,-39.3945,-0.1791,0.41,-2.22,24275,-1,12.89,0,1,1,0,True,-6.78,-4.48,-23.93,X,▲,0,,"주봉추세우상향, 주봉역배열주의, 장기추세(120↑), 패턴(망치형)",1.8,117,249.2,21546,▼,X,X,-4.105,-10.209999999999999,15.0,1.6666666666666667,0.0,-1,🌪️ 5일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,90.7,,70.7,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,97,20260102,20260102,25.84,12.3,-23.93,-49.77
037460,삼지전자,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,14690,186.55,,14590,13810,16140,17690,61.9,62.5,69.3,0.0,,🔺 Watch (상승 준비),② 상승 후 조정,8.25,27.63,6.4,8.21,6.16,0,0.67,0.59,0.74,0.93,0.25,0.16,0.68,61.5,76.3,3.7,14431,1.79,,-5.6723,-0.0103,1.85,0.97,13343,1,8.94,1,0,0,1,False,1.66,4.48,20.51,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",1.8,171,249.5,14533,▲,O,X,9.32,22.93195652173913,4.0,1.6477272727272727,0.6854009595613434,1,🔇 변동성 축소 (BW 8.9%). 💰 외국인/기관 수급 집중. ,60.8,,61.6,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),2,98,20260102,20260102,25.84,12.3,20.51,8.21
014680,한솔케미칼,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,240000,95.82,,235000,211500,282000,329000,61.9,63.7,68.7,0.0,,🔻 REV (역추세 반등),④ 바닥 반등 시도,-2.24,42.43,-10.12,-11.01,1.57,0,0.6,1.0,0.37,0.79,0.42,0.01,0.75,56.4,49.8,5.09,227125,5.67,,455.1428,0.2192,1.98,2.25,209250,1,13.31,0,0,0,1,False,7.14,7.62,14.83,O,▲,12,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, OBV매집, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회",2.5,8,188.0,222365,▲,O,O,7.824285714285715,9.766190476190477,8.0,1.4736842105263157,2.127659574468085,1,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,89.5,,70.2,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,99,20260102,20260102,25.84,12.3,14.83,-11.01
021240,코웨이,KOSPI,그외 기타 개인 서비스업,그외 기타 개인 서비스업,서비스 기타,85500,89.34,,85500,80700,91300,97000,61.9,48.7,67.7,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-3.82,-11.49,-11.7,-39.04,-52.35,4,0.49,0.4,0.81,1.0,0.1,0.0,0.76,53.7,61.7,-2.4,86817,-1.52,,-116.2249,-0.1441,0.99,-0.66,92230,-1,7.83,1,1,1,0,True,-3.5,-5.0,-13.2,X,▼,1,,"주봉역배열주의, OBV매집, RSI적정, 자금유입",1.8,29,247.9,88045,▼,X,O,1.453125,-0.9081250000000001,11.0,1.2083333333333333,0.0,-1,🌪️ 에너지 응축 시작 (4일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ,64.2,,62.6,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,100,20260102,20260102,25.84,12.3,-13.2,-39.04
