종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
005300,롯데칠성,KOSPI,비알코올음료 및 얼음 제조업,비알코올음료 및 얼음 제조업,유통·소비재,133500,51.29,12387.3,132700,123400,146700,160600,65.8,74.1,70.0,🔺 Watch (상승 준비),⑤ 하락 / 약세,7.14,10.51,2.8,-5.64,-20.05,0,1.0,1.0,1.0,0.86,0.21,0.0,0.67,62.6,70.3,3.6,134485,-0.73,망치형,-88.7231,-0.2773,0.83,-0.99,121280,1,24.28,0,0,0,1,True,-4.91,0.3,11.06,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, 패턴(망치형)",2.0,18,238.9,3.7046666666666668,2.0,1.306930693069307,0.6028636021100227,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,127,20251219,20251219,16.7,6.04,11.06,-5.64
006910,보성파워텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품, 탱크 및 증기발생기 제조업",기타,5120,68.17,2515.4,5120,4875,5420,5710,65.7,62.2,67.4,↩️ PULL (눌림),③ 박스 / 중립,3.64,46.92,-2.3,1.52,30.76,18,0.98,0.61,0.58,1.0,0.13,0.0,0.71,49.4,55.4,-1.74,5149,-0.57,,-33.5885,-0.2666,0.74,-1.66,4875,1,14.38,0,1,1,0,True,-9.38,-6.74,7.56,3,,"RSI적정, 정배열(단), 장기추세(120↑)",1.8,488,249.9,0.4430701754385964,6.0,1.2244897959183674,0.0,1,🌪️ 18일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),3,128,20251219,20251219,16.7,6.04,7.56,1.52
095340,ISC,KOSDAQ,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,조선·기계·설비,101400,193.75,21493.8,101400,94300,110000,118500,65.5,68.6,81.6,↩️ PULL (눌림),② 상승 후 조정,26.28,63.55,20.34,26.16,47.39,0,0.97,0.89,1.0,1.0,0.18,0.09,0.65,33.0,23.1,-3.87,100512,0.88,,-2059.3383,-0.2592,0.62,0.19,91780,1,23.65,0,0,0,0,True,-4.7,-7.4,32.2,3,,"정배열(단), 장기추세(120↑), VWAP상회",2.0,24,243.4,-2.7871929824561406,12.0,1.2112676056338028,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,129,20251219,20251219,16.7,6.04,32.2,26.16
141080,리가켐바이오,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,171700,943.63,62860.0,171700,159600,186200,201000,65.5,73.8,78.9,↩️ PULL (눌림),② 상승 후 조정,-3.65,54.96,-9.59,5.89,38.8,0,0.96,0.89,1.0,1.0,0.05,0.78,0.6,30.4,32.3,-5.64,171871,-0.1,,-3409.2492,-0.1714,1.25,-0.11,189620,-1,20.35,0,0,0,0,False,-2.55,-7.44,11.93,3,,"거래량↑, 정배열(단), 장기추세(120↑)",2.0,14,240.4,0.4430701754385964,6.0,1.1983471074380165,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,130,20251219,20251219,16.7,6.04,11.93,5.89
287840,인투셀,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,58300,260.24,8743.6,58300,54200,63200,68100,65.4,68.9,81.3,↩️ PULL (눌림),② 상승 후 조정,-4.89,47.04,-10.83,45.19,30.88,0,0.95,0.88,1.0,1.0,0.17,0.15,0.51,39.4,67.5,-7.22,62835,-7.22,,-1326.0655,-0.4228,0.49,-1.09,52940,1,30.94,0,0,0,0,True,-9.47,-11.93,51.23,3,,"정배열(단), 장기추세(120↑), 자금유입",2.0,42,244.9,0.4430701754385964,6.0,1.1951219512195121,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. 📉 과매도 기술적 반등 기대.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,131,20251219,20251219,16.7,6.04,51.23,45.19
066970,엘앤에프,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,107000,728.35,43024.0,107000,99500,116000,125000,65.3,69.4,80.8,↩️ PULL (눌림),② 상승 후 조정,-10.76,104.98,-15.1,26.92,74.42,0,0.96,0.88,1.0,1.0,0.15,0.58,0.46,26.3,32.2,-12.95,114583,-6.62,망치형,-2756.2065,-0.5252,1.25,-2.12,128820,-1,24.48,0,0,0,0,False,-16.67,-13.29,43.62,4,,"거래량↑, 정배열(단), 장기추세(120↑), 패턴(망치형)",2.0,23,246.1,-7.496666666666666,16.0,1.2,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,132,20251219,20251219,16.7,6.04,43.62,26.92
085660,차바이오텍,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,14690,60.09,11273.8,14690,13700,15880,17060,65.3,69.0,72.0,↩️ PULL (눌림),② 상승 후 조정,17.05,29.2,11.11,27.02,13.04,0,0.96,0.85,0.99,1.0,0.23,0.0,0.71,52.7,56.3,1.23,14802,-0.76,,-134.1937,-0.3564,0.67,-1.35,13703,1,30.17,0,0,0,1,True,-5.89,-5.1,33.06,4,,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",2.0,170,249.7,0.4430701754385964,6.0,1.202020202020202,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,133,20251219,20251219,16.7,6.04,33.06,27.02
082740,한화엔진,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,42250,342.81,35256.4,42250,39250,45800,49350,65.2,70.8,79.9,↩️ PULL (눌림),⑤ 하락 / 약세,1.32,53.64,-3.02,-18.1,23.08,0,0.95,0.88,1.0,1.0,0.12,0.22,0.72,52.1,49.4,-2.38,41980,0.64,,-229.7408,-0.3664,0.94,-2.3,46545,-1,15.33,0,0,0,0,False,-8.45,-1.97,-1.4,3,,"RSI적정, 장기추세(120↑), VWAP상회",2.0,59,249.3,-2.7871929824561406,12.0,1.1833333333333333,0.0,-1,📉 매도세 우위. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,134,20251219,20251219,16.7,6.04,-1.4,-18.1
003550,LG,KOSPI,기타 금융업,기타 금융업,금융,81700,159.22,125999.0,81700,77700,86500,91200,65.2,67.4,72.8,↩️ PULL (눌림),⑤ 하락 / 약세,3.03,0.37,-1.31,-8.2,-30.19,0,0.96,0.62,0.61,1.0,0.1,0.05,0.73,56.5,58.8,0.18,83988,-2.72,,-99.256,-0.1073,0.61,-0.02,77780,1,11.14,0,0,0,1,True,-2.74,-4.56,8.5,4,,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",1.8,30,245.1,1.6223684210526317,4.0,1.2,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,135,20251219,20251219,16.7,6.04,8.5,-8.2
489790,한화비전,KOSPI,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,37150,155.62,18756.4,37150,34500,40300,43400,65.0,67.2,81.5,🔁 MR (반전),④ 바닥 반등 시도,-18.8,-31.46,-23.14,-54.16,-62.02,0,0.95,0.89,1.0,1.0,0.19,0.05,0.49,23.3,8.1,-9.48,37115,0.09,,-253.9913,0.0664,0.75,-0.33,41060,-1,30.41,0,0,0,0,True,-3.13,-10.59,-37.46,1,,"MACD상승, VWAP상회",2.0,67,248.9,-0.17784313725490195,7.0,1.1886792452830188,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),4,136,20251219,20251219,16.7,6.04,-37.46,-54.16
039200,오스코텍,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,49050,541.97,18765.6,49050,45600,53200,57300,65.0,71.4,79.3,↩️ PULL (눌림),② 상승 후 조정,-10.33,74.25,-16.27,6.98,58.09,0,0.96,0.89,1.0,1.0,0.07,0.41,0.44,30.1,21.0,-14.27,55467,-11.57,,-1605.7548,-0.6913,1.35,-3.39,64575,-1,28.72,0,0,0,0,True,-18.39,-13.8,13.02,3,,"거래량↑, 정배열(단), 장기추세(120↑)",2.0,50,245.2,3.2100000000000004,3.0,1.2028985507246377,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,137,20251219,20251219,16.7,6.04,13.02,6.98
051910,LG화학,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,338500,1149.36,238955.1,338500,314500,367000,395500,65.0,73.5,78.1,↩️ PULL (눌림),③ 박스 / 중립,-7.77,56.71,-12.11,-0.38,26.15,0,0.95,0.88,1.0,1.0,0.02,0.96,0.52,35.4,27.8,-8.59,347200,-2.51,망치형,-5141.855,-0.1955,1.24,-0.98,375300,-1,17.39,0,0,0,0,True,-8.88,-11.27,16.32,4,,"거래량↑, 정배열(단), 장기추세(120↑), 패턴(망치형)",2.0,7,236.9,-0.42531250000000004,8.0,1.1875,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),3,138,20251219,20251219,16.7,6.04,16.32,-0.38
005850,에스엘,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,43150,71.36,20042.5,43150,40250,46600,50100,65.0,67.2,72.4,↩️ PULL (눌림),② 상승 후 조정,19.53,33.8,15.19,7.29,3.24,0,0.95,0.84,0.99,1.0,0.26,0.0,0.68,60.1,66.6,2.11,43193,-0.1,,-295.0318,-0.2384,0.64,-0.2,40280,1,25.19,0,0,0,1,True,-2.04,-5.48,23.99,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,57,246.0,-3.611666666666667,13.0,1.1896551724137931,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,139,20251219,20251219,16.7,6.04,23.99,7.29
052690,한전기술,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,89800,282.44,34321.6,89800,83500,97400,104900,64.9,69.6,80.0,↩️ PULL (눌림),⑤ 하락 / 약세,1.01,-18.88,-3.33,-12.88,-49.44,0,0.96,0.89,1.0,1.0,0.1,0.17,0.64,50.3,53.2,-4.49,94507,-4.98,,-642.3102,-0.4509,1.23,-3.56,100990,-1,18.69,0,0,0,0,True,-13.57,-10.29,3.82,1,,"RSI적정, 거래량↑",2.0,27,242.5,-0.7638095238095237,9.0,1.2063492063492063,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,140,20251219,20251219,16.7,6.04,3.82,-12.88
062040,산일전기,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,133500,251.15,40644.3,133500,124100,144800,156000,64.8,68.4,80.5,↩️ PULL (눌림),③ 박스 / 중립,0.91,63.2,-3.43,-4.42,32.64,0,0.96,0.89,1.0,1.0,0.13,0.14,0.54,49.6,69.3,-6.5,140264,-4.82,,-1664.3496,-0.3729,0.52,-3.09,152050,-1,18.05,0,0,0,0,True,-12.75,-10.46,12.28,4,,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.0,18,240.3,-4.486,14.0,1.202127659574468,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. 📉 과매도 기술적 반등 기대.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),3,141,20251219,20251219,16.7,6.04,12.28,-4.42
006650,대한유화,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,147500,75.7,9587.5,147500,137100,159900,172300,64.8,68.2,71.4,↩️ PULL (눌림),② 상승 후 조정,4.54,70.92,0.2,12.69,40.36,0,0.95,0.88,1.0,1.0,0.19,0.0,0.77,55.5,53.4,1.14,150795,-2.19,,-254.1763,-0.1037,1.08,0.12,133940,1,15.72,0,0,0,1,False,-2.51,2.5,29.39,4,,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",2.0,16,236.0,-0.42531250000000004,8.0,1.1923076923076923,0.0,1,📉 매도세 우위. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,142,20251219,20251219,16.7,6.04,29.39,12.69
089890,코세스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,21600,138.81,3582.4,21600,20050,23450,25250,64.6,63.6,82.7,↩️ PULL (눌림),② 상승 후 조정,-17.4,193.08,-23.34,41.91,176.92,0,0.95,0.9,1.0,1.0,0.24,0.04,0.48,31.4,33.6,-13.27,21171,2.02,,-739.64,-0.1682,1.13,-1.26,26390,-1,48.13,0,0,0,0,False,-16.6,-14.96,47.95,3,,"정배열(단), 장기추세(120↑), VWAP상회",2.0,115,248.4,-2.7871929824561406,12.0,1.1935483870967742,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,143,20251219,20251219,16.7,6.04,47.95,41.91
389650,넥스트바이오메디컬,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,83900,121.48,6883.1,83900,78000,91000,98000,64.6,68.6,80.0,↩️ PULL (눌림),② 상승 후 조정,18.5,81.01,12.56,6.28,64.85,0,0.96,0.89,1.0,1.0,0.1,0.02,0.69,43.9,49.6,-2.08,85013,-1.31,,-1529.5593,-0.337,0.7,-0.72,76730,1,33.22,0,0,0,0,False,-2.44,-5.2,12.32,2,,"정배열(단), 장기추세(120↑)",2.0,29,243.3,0.4430701754385964,6.0,1.2033898305084745,0.0,1,📉 매도세 우위. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,144,20251219,20251219,16.7,6.04,12.32,6.28
290690,소룩스,KOSDAQ,전구 및 조명장치 제조업,전구 및 조명장치 제조업,기타,4245,141.9,2069.6,4245,3945,4605,4960,64.6,68.7,79.9,↩️ PULL (눌림),⑤ 하락 / 약세,3.92,-16.44,-2.02,-22.97,-32.6,0,0.96,0.89,1.0,1.0,0.1,0.04,0.59,52.7,63.6,-5.34,4713,-9.94,,-32.6733,-1.014,1.36,-1.03,5822,-1,37.29,0,0,0,0,False,-24.87,-5.25,-16.93,2,,"RSI적정, 거래량↑, 자금유입",2.0,588,249.6,0.4430701754385964,6.0,1.2,0.0,-1,📉 매도세 우위. 💸 자금 유입 지속. 📉 과매도 기술적 반등 기대.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,145,20251219,20251219,16.7,6.04,-16.93,-22.97
373220,LG에너지솔루션,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,379000,2394.49,886860.0,379000,352000,411000,443000,64.5,72.7,77.7,↩️ PULL (눌림),⑤ 하락 / 약세,-10.93,27.61,-15.27,-8.26,-2.95,0,0.95,0.89,1.0,1.0,0.0,1.0,0.41,37.6,36.4,-10.3,397512,-4.66,망치형,-5469.9919,-0.5248,1.61,-2.51,430100,-1,19.63,0,0,0,0,True,-14.93,-11.03,8.44,1,,"거래량↑, 패턴(망치형)",2.0,6,227.4,-7.496666666666666,16.0,1.1851851851851851,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,146,20251219,20251219,16.7,6.04,8.44,-8.26
089030,테크윙,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,41050,169.08,15210.5,41050,38150,44500,47950,64.4,67.2,80.4,🔁 MR (반전),④ 바닥 반등 시도,-8.37,21.99,-14.31,-28.88,5.83,0,0.95,0.88,1.0,1.0,0.13,0.06,0.54,21.4,18.5,-8.69,42098,-2.49,,-39.0472,0.0218,0.9,-1.51,46640,-1,20.31,0,0,0,0,True,-5.52,-12.75,-22.84,0,,MACD상승,2.0,60,246.3,-2.7871929824561406,12.0,1.1896551724137931,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),4,147,20251219,20251219,16.7,6.04,-22.84,-28.88
006360,GS건설,KOSPI,건물 건설업,건물 건설업,건설·부동산,20050,99.74,17159.1,20050,18910,21800,23500,64.4,67.3,71.4,↩️ PULL (눌림),⑤ 하락 / 약세,6.65,-7.39,2.31,-10.62,-37.95,0,1.0,0.92,0.83,1.0,0.21,0.0,0.68,59.8,57.2,2.89,19989,0.3,,50.3738,-0.0226,0.77,-1.43,18277,1,11.83,0,0,0,1,True,-2.67,-1.47,6.08,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회",1.8,124,248.6,-4.518571428571429,15.0,1.5350877192982457,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,148,20251219,20251219,16.7,6.04,6.08,-10.62
107640,한중엔시에스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,49950,69.04,4527.9,49500,46000,54700,59900,64.4,68.9,70.5,🔺 Watch (상승 준비),② 상승 후 조정,16.16,92.86,10.22,26.28,76.7,0,0.96,1.0,1.0,0.79,0.37,0.0,0.67,53.7,67.9,3.96,48882,2.18,,-126.8919,-0.2009,0.9,-0.4,43360,1,25.94,0,0,0,1,False,-2.25,-3.2,32.32,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,50,247.5,-4.486,14.0,1.2025316455696202,0.9090909090909091,1,📉 매도세 우위. 💸 자금 유입 지속. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,149,20251219,20251219,16.7,6.04,32.32,26.28
255220,SG,KOSDAQ,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,기타,2670,50.88,2743.1,2645,2460,2930,3205,64.4,70.2,69.7,🔺 Watch (상승 준비),② 상승 후 조정,11.25,14.35,5.31,13.96,-1.81,0,0.99,1.0,1.0,0.78,0.32,0.0,0.65,52.6,64.3,3.89,2720,-1.87,,7.098,-0.1173,0.49,0.35,2281,1,18.66,0,0,0,1,False,-2.55,13.38,20.0,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,945,250.0,0.4430701754385964,6.0,1.2380952380952381,0.945179584120983,1,📉 매도세 우위. 💸 자금 유입 지속. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,150,20251219,20251219,16.7,6.04,20.0,13.96
023160,태광,KOSDAQ,1차 철강 제조업,1차 철강 제조업,철강·금속,24150,58.01,6399.8,24150,22450,26700,29250,64.3,65.2,72.3,↩️ PULL (눌림),⑤ 하락 / 약세,8.78,21.36,2.84,-12.07,5.2,0,1.0,1.0,1.0,1.0,0.12,0.0,0.64,65.7,61.6,2.74,23832,1.33,,113.3057,-0.181,1.51,-0.24,25575,-1,12.63,0,0,0,1,False,-1.83,1.26,-6.03,6,★,"20선근접, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.0,103,248.7,0.8550000000000001,5.0,1.5,0.0,-1,📉 매도세 우위. 💸 자금 유입 지속. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,151,20251219,20251219,16.7,6.04,-6.03,-12.07
336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,30100,134.84,19713.6,30100,27950,32650,35200,64.1,67.5,79.7,↩️ PULL (눌림),⑤ 하락 / 약세,0.17,30.59,-4.17,-23.66,0.03,0,0.95,0.89,1.0,1.0,0.1,0.03,0.64,46.2,44.3,-3.44,30224,-0.41,,-100.9375,-0.1198,0.63,-0.41,34190,-1,15.87,0,0,0,0,True,-6.23,-13.75,-6.96,2,,"RSI적정, 장기추세(120↑)",2.0,83,249.8,-4.486,14.0,1.186046511627907,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,152,20251219,20251219,16.7,6.04,-6.96,-23.66
009150,삼성전기,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,253000,1248.28,188975.1,253000,240500,268000,282500,64.1,76.0,75.1,↩️ PULL (눌림),② 상승 후 조정,16.32,82.15,11.98,11.27,51.59,0,0.96,0.62,0.62,1.0,0.21,1.0,0.72,52.7,62.6,-1.69,257180,-1.63,,-2429.9646,-0.2978,0.82,-0.84,240825,1,16.71,0,0,0,0,True,-6.99,-3.8,27.97,4,,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.0,9,227.7,-0.17784313725490195,7.0,1.2,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,153,20251219,20251219,16.7,6.04,27.97,11.27
