시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,RR1,Now%,LDY_SCORE,ROUTE,AI_COMMENT,기준일,시총기준일
KOSDAQ,솔브레인,357780,기타,285000,84.54,22168.9,,57.9,8.83,4563.3946,667.97102,0.72,14.92,16.8,3,,"MACD상승, 장기추세(120↑), MACD>Sig",269500,251000,292500,317000,1.2432432432432432,5.75139146567718,42.5,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,아난티,025980,기타,7770,89.54,7358.2,,63.5,9.03,175.1713,4.07744,0.92,5.71,15.45,2,,"MACD상승, 자금유입(MFI), MACD>Sig",7340,6830,7960,8620,1.2156862745098038,5.858310626702997,41.9,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,소룩스,290690,기타,4450,72.39,2169.6,,57.8,6.64,43.9371,19.57957,3.51,4.09,10.97,2,,"MACD상승, 거래량↑, MACD>Sig",4300,3995,4660,5050,1.180327868852459,3.488372093023256,41.9,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,유일로보틱스,388720,기타,86000,88.73,10059.2,,69.4,8.38,799.7202,316.09932,0.85,17.81,6.83,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",81700,76000,88600,96000,1.2105263157894737,5.263157894736842,41.7,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,고영,098460,기계,28800,4516.91,19772.6,,86.9,39.22,990.1886,182.19785,0.9,50.0,60.45,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",21300,19820,23100,25050,1.2162162162162162,35.2112676056338,41.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,코오롱인더,120110,기타,45000,121.68,12383.6,,56.9,10.54,138.5688,206.72824,0.85,12.36,5.63,4,★,"MACD상승, 정배열(단), 장기추세(120↑), MACD>Sig",41950,39000,45450,49250,1.1864406779661016,7.270560190703218,41.5,🔼 BRK (돌파),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,에스엘,005850,기타,43850,209.01,20367.7,,83.8,18.77,782.6717,134.74949,2.44,15.09,23.87,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",38050,35350,42000,46000,1.462962962962963,15.243101182654403,41.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,대한광통신,010170,기타,2490,223.68,3286.4,,71.3,9.97,24.1828,8.95857,0.75,32.31,21.76,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",2330,2170,2530,2740,1.25,6.866952789699571,41.0,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,한올바이오파마,009420,기타,52500,409.3,27426.3,,68.2,15.11,669.7015,21.51575,0.65,13.27,21.81,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",47000,43700,50900,55200,1.1818181818181819,11.702127659574469,40.9,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,서부T&D,006730,기타,11860,136.69,7759.6,,79.7,11.09,39.7966,3.59426,0.93,4.68,5.7,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",11000,10230,11920,12920,1.1948051948051948,7.818181818181818,40.7,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,토모큐브,475960,기타,53400,951.28,7113.8,,84.8,26.31,1396.7121,282.82248,3.98,24.48,28.99,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",43550,40500,47200,51200,1.1967213114754098,22.61768082663605,40.6,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,큐렉소,060280,기타,14020,501.42,5760.8,,94.1,26.44,364.5329,100.53151,2.63,39.23,40.34,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",11420,10620,12620,13820,1.5,22.76707530647986,40.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,모델솔루션,417970,기타,23450,147.25,1500.0,,57.3,15.42,50.3331,108.64891,0.84,8.82,24.4,4,★,"MACD상승, 정배열(단), 장기추세(120↑), MACD>Sig",20950,19460,22700,24600,1.174496644295302,11.933174224343675,39.8,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,신영와코루,005800,기타,15980,133.66,1438.2,,94.6,11.58,162.5046,45.75299,5.0,12.14,14.96,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",14750,13720,16300,17850,1.5048543689320388,8.338983050847459,39.8,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,와이씨,232140,기타,14400,138.08,11814.5,,69.5,9.34,139.3188,87.23582,2.64,17.07,8.43,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",13570,12620,14710,15940,1.2,6.116433308769344,39.6,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,카페24,042000,기타,35700,59.8,8658.3,,71.5,8.63,691.8578,75.09753,1.37,14.98,11.56,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",33850,31500,36700,39750,1.2127659574468086,5.465288035450517,39.6,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,삼영,003720,기타,7650,142.42,2601.0,,88.4,21.66,111.334,5.69338,0.62,7.59,15.38,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6480,6020,7020,7610,1.173913043478261,18.055555555555554,39.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,오가노이드사이언스,476040,기타,38300,822.65,2517.3,,85.4,17.73,691.2691,281.97496,8.59,18.76,26.19,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",33500,31150,36300,39350,1.1914893617021276,14.328358208955224,39.3,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,퓨쳐켐,220100,기타,31700,315.26,7006.4,,80.9,10.5,21.0457,-154.31717,0.58,3.09,3.59,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",29550,27500,32050,34700,1.2195121951219512,7.2758037225042305,39.3,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,GS피앤엘,499790,기타,50300,91.39,9974.9,,67.2,10.19,286.7281,53.70672,0.64,6.01,5.89,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",47000,43750,51000,55200,1.2307692307692308,7.021276595744681,39.3,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,금강공업,014280,기타,6280,56.18,1841.9,,83.4,8.28,65.744,-24.22026,0.28,-0.48,14.81,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5970,5560,6480,7020,1.2439024390243902,5.192629815745393,39.3,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,링크솔루션,474650,기타,48850,780.19,2725.4,,88.8,49.32,1090.8337,904.28386,4.66,55.82,45.39,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",33700,31350,37250,40750,1.5106382978723405,44.95548961424332,39.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,지노믹트리,228760,기타,27250,79.14,6644.1,,58.3,10.09,91.4069,65.38364,1.48,8.13,9.0,5,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",25500,23700,27650,29950,1.1944444444444444,6.862745098039216,39.1,🔼 BRK (돌파),📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,코리아써키트,007810,기타,37200,365.49,8786.9,,71.7,26.92,451.627,138.56465,0.8,20.98,18.28,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",30200,28100,32750,35450,1.2142857142857142,23.178807947019866,39.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,대웅제약,069620,기타,180600,58.65,20925.4,,68.0,8.11,655.3979,-166.53905,0.48,3.02,6.3,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",172100,160000,186500,202000,1.1900826446280992,4.9389889599070305,38.9,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,현대무벡스,319400,기타,10430,1594.89,11616.5,,82.3,15.59,189.2316,63.03999,3.89,23.87,23.0,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",9290,8640,10070,10920,1.2,12.271259418729818,38.8,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,씨메스,475400,기타,34200,265.82,3996.2,,78.0,13.72,473.5039,169.25436,2.18,22.14,18.13,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",31000,28800,34250,37500,1.4772727272727273,10.32258064516129,38.7,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,오름테라퓨틱,475830,기타,68000,174.43,14387.8,,74.5,19.87,612.494,193.37974,0.78,15.25,20.14,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",58400,54300,63300,68700,1.1951219512195121,16.43835616438356,38.6,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,에스티팜,237690,기타,118900,240.47,24614.3,,81.6,14.39,1873.5038,99.95957,1.11,14.77,20.47,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",107100,99600,116100,125800,1.2,11.017740429505135,38.4,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,신성델타테크,065350,기타,60900,156.53,16737.7,,77.8,11.16,836.1157,277.51088,2.21,12.15,19.65,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",56400,52500,61200,66300,1.2307692307692308,7.9787234042553195,38.4,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,나우로보틱스,459510,기타,23500,206.3,3044.5,,59.9,11.65,302.2313,89.91092,1.27,13.53,15.76,4,★,"MACD상승, 거래량↑, 장기추세(120↑), MACD>Sig",21700,20150,23500,25450,1.1612903225806452,8.294930875576037,38.1,🔼 BRK (돌파),📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,성우하이텍,015750,기타,7530,178.65,6024.0,,83.0,15.39,107.7588,36.22665,2.77,16.2,20.48,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6720,6250,7430,8130,1.5106382978723405,12.053571428571429,38.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,스맥,099440,기타,6860,2770.51,4681.5,,93.6,56.81,273.2061,77.92782,4.97,48.81,88.98,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4505,4190,4980,5450,1.507936507936508,52.275249722530525,37.8,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,코오롱,002020,기타,53900,50.15,6805.6,,56.5,8.03,372.1064,-42.4024,0.44,4.86,11.25,3,,"정배열(단), 장기추세(120↑), MACD>Sig",51400,47800,55700,60400,1.1944444444444444,4.863813229571985,37.7,↩️ PULL (눌림),⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,인텔리안테크,189300,기타,45100,54.21,4840.7,,64.2,9.45,644.2677,236.44402,2.27,11.63,10.81,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",42450,39450,46000,49850,1.1833333333333333,6.24263839811543,37.6,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,천일고속,000650,기타,399000,433.56,5702.6,,100.0,249.31,31786.8282,6979.82913,2.6,184.59,710.98,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",117700,109400,130000,142400,1.4819277108433735,238.99745114698385,37.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,ISC,095340,기타,114000,315.87,24164.6,,87.0,25.33,2748.0954,-98.28304,0.7,9.3,29.11,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",93700,87100,101600,110100,1.196969696969697,21.66488794023479,37.0,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,큐리옥스바이오시스템즈,445680,기타,89500,351.59,15292.0,,74.5,11.89,1465.0453,-660.32681,1.37,-1.32,22.94,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",82400,76600,89300,96800,1.1896551724137931,8.616504854368932,36.7,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,금호타이어,073240,기타,6300,98.4,18097.4,,71.8,15.35,73.2795,24.78577,1.37,14.13,21.86,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5630,5230,6220,6810,1.475,11.900532859680284,36.6,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,에스비비테크,389500,기타,36600,316.74,2318.2,,91.8,32.49,1120.8352,85.01076,1.32,35.3,48.48,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",28450,26450,31450,34450,1.5,28.646748681898064,36.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,삼현,437730,운수장비,44900,624.72,14236.7,,94.2,43.7,1773.0778,119.25638,0.88,40.31,76.77,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",32200,29950,34900,37800,1.2,39.44099378881988,36.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,쓰리빌리언,394800,기타,14240,193.97,4517.1,,69.9,26.67,215.4263,81.91759,0.79,24.91,26.02,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",11580,10770,12550,13610,1.1975308641975309,22.9706390328152,36.0,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,솔트룩스,304100,기타,32400,88.65,4080.4,,62.2,10.15,517.308,142.5385,1.3,14.89,13.68,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",30300,28200,32850,35600,1.2142857142857142,6.9306930693069315,35.6,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,비나텍,126340,기타,77500,549.48,4970.6,,80.5,36.84,1816.7651,834.49354,3.48,32.25,52.86,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",58300,54300,64500,70600,1.55,32.933104631217844,35.4,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,뷰노,338220,기타,27500,63.22,3850.5,,75.3,13.5,492.4067,56.59472,1.25,18.28,22.77,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",24950,23200,27600,30200,1.5142857142857142,10.220440881763528,35.4,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,온코닉테라퓨틱스,476060,기타,19980,576.99,8889.1,,76.0,24.3,537.2178,-18.65637,0.61,27.75,26.7,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",16560,15400,17950,19450,1.1982758620689655,20.652173913043477,35.3,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,오스코텍,039200,기타,61300,269.48,23452.3,,74.8,14.0,633.69,-111.45998,0.77,4.43,24.34,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",55400,51500,60000,65100,1.1794871794871795,10.649819494584838,35.1,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,에스바이오메딕스,304360,기타,32800,137.26,3919.3,,82.0,30.95,797.6661,317.99967,2.68,36.38,37.24,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",25800,24000,28500,31200,1.5,27.131782945736433,35.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,이건홀딩스,039020,기타,4695,86.79,1060.4,,92.7,6.78,67.7897,-8.21223,7.49,2.62,14.51,2,,"거래량↑, 자금유입(MFI), MACD>Sig",4530,4210,4910,5320,1.1875,3.642384105960265,35.0,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,대성산업,128820,기타,6230,575.02,2818.2,,85.5,38.96,127.499,100.33573,5.03,32.27,39.84,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4620,4295,5100,5590,1.476923076923077,34.84848484848485,34.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,차바이오텍,085660,기타,14590,63.11,11150.6,,65.3,11.71,175.3289,20.63912,0.76,10.78,19.1,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",13450,12510,14580,15810,1.202127659574468,8.475836431226766,34.5,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,엘앤씨바이오,290650,기타,60600,261.55,14919.0,,76.7,11.51,859.6333,-28.25571,0.79,12.64,10.99,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",56000,52100,60700,65800,1.205128205128205,8.214285714285714,34.3,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,한신공영,004960,기타,11050,401.76,1278.6,,96.6,33.38,187.19,155.49027,16.23,26.29,31.55,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8530,7940,9430,10320,1.5254237288135593,29.54279015240328,34.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,바이젠셀,308080,기타,7640,425.85,1562.3,,99.8,83.1,474.5462,41.46217,2.71,67.73,147.25,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4300,3995,4750,5200,1.4754098360655739,77.67441860465117,33.9,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,에이팩트,200470,기타,5660,193.33,2397.7,,94.3,17.56,101.6994,29.56071,3.26,23.31,21.98,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4960,4610,5480,6000,1.4857142857142858,14.112903225806454,33.7,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,하이젠알앤엠,160190,기타,58500,119.74,18069.5,,80.3,15.49,1132.5604,150.79713,0.85,24.2,20.37,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",52200,48500,56600,61300,1.1891891891891893,12.068965517241379,33.6,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
