date,close,ret_1d_%,ret_3d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%
20211008,2956.3,-1.3503365693603553,1.0939349863004377,1.7041572235564573,2.172986503399521,0.13192165883029183,1.1142306261204826
20211012,2916.38,0.9611230360926815,3.38364684986181,3.8630082499537144,4.55016150158758,1.580041009744959,1.2889266830796942
20211013,2944.41,1.5021685159335885,2.1148549284916163,2.333914094844136,2.7536925903661524,-0.4836282990480223,-0.8110283554260356
20211014,2988.64,0.8840141335189289,1.351785427485419,0.6253680603886647,0.6996493388297109,-2.1320734514695627,-1.1292761925156602
20211015,3015.06,-0.27793808415089716,-0.06401199312782158,-0.2951848387760192,-1.4719441735819516,-1.5342978249188954,-2.929958276120548
20211018,3006.68,0.7436774116301059,0.021618529407851916,0.46097356552743385,-0.9226123165750888,-0.23813641624648163,-2.6374605877579116
20211019,3029.04,-0.5252489237514202,-0.7553548318939396,0.6615957531098893,-0.5133639701027426,-1.0508279851041857,-1.8672582732482845
20211020,3013.13,-0.19249086498094314,0.2459236740532278,0.4102046708903906,-1.2418979599287172,-1.6829675453764015,-1.6939196118322175
20211021,3007.33,-0.03890494225775587,1.3882746489410902,0.07381963402752767,-0.8017078272088529,-1.993462639617194,-2.8400607848157566
20211022,3006.16,0.4783511190355805,0.6430130132794032,-1.1802432338930746,-1.2271469249807043,-1.1689331239854162,-3.860739282007608
20211025,3020.54,0.9448641633615251,-0.3638422268865793,-1.3772371827553975,-1.99765604825628,-0.24134757361266024,-5.174571434246866
20211026,3049.08,-0.7736759940703442,-2.5712673986907575,-1.1672373306046424,-2.8408569142167384,-1.6972332638041654,-6.782373699607747
20211027,3025.49,-0.5268568066660095,-1.5385937484506562,-1.6453533146696842,-3.1505640408660995,-1.0312379151806716,-5.381277082389957
20211028,3009.55,-1.2915552158960786,0.13091658221326963,-0.8748816268213,-2.8120483128706963,-0.9729029256865696,-5.823461979365696
20211029,2970.68,0.27805081664804554,0.16932150214765684,-0.04746388032369486,-0.06328517376491538,-1.1525980583570017,-6.01478449378593
20211101,2978.94,1.1598085224945764,0.14367526704128775,-0.6290828281200755,0.6908497653527634,-2.3370729185549166,-8.67926175082413
20211102,3013.49,-1.253695880855743,-1.46740158420966,-1.6933854102718082,-0.5402373991617582,-5.789964459812358,-10.09626711885555
20211103,2975.71,0.2523767437014879,-0.5212201457803434,-1.5303910663337472,-0.44661610170345645,-2.5536762654963074,-12.138951712364454
20211104,2983.22,-0.46761552952848673,-0.6958923579219678,-1.9542641843377173,-1.201386421383599,-1.2721153652764383,-10.72264197746059
20211105,2969.27,-0.30546228534287234,-1.3168219798132208,-0.01582880640695894,0.05893704513231235,-0.03165761281392898,-8.805194542766392
20211108,2960.2,0.07634619282481658,-1.1918113640970174,1.32828862914669,1.7921086413080323,0.44084859131139353,-7.092088372407257
20211109,2962.46,-1.089972522835747,0.21401132842300274,1.173011618722275,1.177062306326504,0.9876926608291647,-7.33849570964672
20211110,2930.17,-0.1791704918144732,2.366756877587295,1.1006187354317243,2.1882689400273714,2.444568062603869,-6.26926082787006
20211111,2924.92,1.5002119716094775,2.471520588597298,0.7678842498256344,1.8923594491473184,3.577875634205374,-5.335872434117861
20211112,2968.8,1.0347615198059712,-0.214901643761789,0.07477768795471906,-1.090002694691461,1.3955133387227203,-6.6312988412826845
20211115,2999.52,-0.07701232197151464,-1.7382781244999146,0.45773990505146855,-3.007147810316313,0.07134474849308514,-8.395009868245584
20211116,2997.21,-1.1607461605960157,-0.8738126457605633,0.00400372346280875,-5.27824209848492,-0.3089539938809782,-9.766749743928516
20211117,2962.42,-0.507693034748613,1.7158269252840475,1.0758096421169094,-2.116512850979946,0.9104043315937504,-9.65021840252227
20211118,2947.38,0.8020682775889076,1.6947254850070204,1.1159063303679773,-0.07158900447177263,2.0027957033025956,-7.386220982703295
20211119,2971.02,1.4213973652146494,0.7832326944954948,-1.163910037630167,-0.09054129558199175,1.57218732960398,-7.638117548855272
20211122,3013.25,-0.5283331950551751,-1.0944992947813814,-3.449099809176137,-1.3274703393346021,-1.667634613789093,-8.918277607234714
20211123,2997.33,-0.10142360033763564,-2.0314746791310845,-5.282034343899388,-0.18716657825464944,-0.7439954893188161,-8.458528090000094
20211124,2994.29,-0.4682245206710123,-2.8377344879754407,-3.1583447161096623,0.2508107097175083,-0.32762357687464716,-9.60160839464448
20211125,2980.27,-1.470672120311245,-4.739839007875113,-1.1743902398104855,1.6542125377902117,0.6006167226459302,-8.748871746519605
20211126,2936.44,-0.9235673128005328,-1.2504937952078077,1.0860089087466385,2.5129067850867104,2.5878274373050347,-9.795534729127786
20211129,2909.32,-2.416715933620228,1.2356839398897312,2.1974207031196347,3.173937552417727,3.101412013803917,-7.9936205023854345
20211130,2839.01,2.1384214919989653,4.555108999263813,5.378987745728248,5.246194976417828,6.383563284384319,-4.92530847020618
20211201,2899.72,1.5708413226104723,2.5357620735795283,3.520339894886426,3.0923675389348038,3.226863283351511,-6.7661705268094785
20211202,2945.27,0.7829502897866769,1.5771049852814745,2.862216367260051,2.0758708030163664,1.0993898691800785,-6.7290944463495705
20211203,2968.33,0.1657497650193962,1.1275700478046602,1.4115681207951924,1.6642354455198793,0.6886026823163194,-8.587320142976019
20211206,2973.25,0.6212057512822611,1.894223492810898,0.9555200538131636,-0.34474060371647575,0.5377953417976977,-10.827881947363993
20211207,2991.72,0.33692992659741794,0.6187076330672836,-0.1260144665944707,-0.5578730629871687,-1.2618159453424815,-12.344738143943946
20211208,3001.8,0.9251115997068515,-0.004663868345666788,-0.413418615497374,-0.5769871410487126,-2.707375574655202,-10.70957425544673
20211209,3029.57,-0.6383744227728694,-1.3737923203623104,-0.7644649240651447,-1.0364507174285498,-2.4650362922791103,-12.156510659928632
20211210,3010.23,-0.2846958538051947,-0.6923059035356172,0.2491503971457254,0.07308411649606938,-2.7742066220853623,-12.11136690551885
20211213,3001.66,-0.45674726651253605,0.1582457706735596,-1.2879539987873279,-0.07029443707814442,-2.4746307043435833,-12.663992590766426
20211214,2987.95,0.04819357753644837,0.9966699576632987,-0.43240348734080447,1.0806740407302673,-0.5177462808949262,-11.001522783179096
20211215,2989.39,0.5693469236198734,-0.8827887963765102,-0.1642475555213574,0.13046139847929794,-0.9132297893550079,-9.864219790659623
20211216,3006.41,0.3765288167615344,-1.043769811835371,-0.2740810468299326,-0.9566226828676028,-2.810328597895817,-9.958388909031035
20211217,3017.73,-1.8136148694548604,-1.1018215678672338,-0.17562870104350647,-0.959661732494288,-4.229337946072054,-10.991042936246775
20211220,2963.0,0.40600742490719544,1.186972662841712,1.2335470806615012,0.8855889301383701,-3.333108336145807,-8.538643266959166
20211221,2975.03,0.31764385569219566,1.2571301801998613,1.519648541359242,-0.7078920212569395,-4.462139877581062,-8.066473279261055
20211222,2984.48,0.4587063743097586,0.5049455851605655,0.2951938026054757,-2.142751836165757,-4.081112957701183,-8.53817080362409
20211223,2998.17,0.4756234636461576,0.736115697241968,-0.6844174946717518,-1.44354723047726,-5.466000927232284,-8.945123191813675
20211224,3012.43,-0.42756180226593,-0.6353674608206572,-0.78541244111896,-2.845211341010412,-7.3173484529101,-9.390093711721104
20211227,2999.55,0.6897701321864735,-0.7301095164274685,-0.3437182244003356,-2.406027570802294,-9.306729342734755,-8.617292593889081
20211228,3020.24,-0.8923131936534823,-1.041970174555662,-2.1941964876963427,-1.5813312849309868,-10.297194924906627,-9.055571742642964
20211229,2993.29,-0.5225019961313415,-0.13530262687545536,-2.430770155915385,-1.0423313477812002,-12.654971619856415,-7.872274320229577
20211230,2977.65,0.37344886067871563,-0.7952580054741198,-0.7643611572884734,-1.8716101623763692,-10.555639514382143,-7.986163585377737
20220103,2988.77,0.015725532576937873,-2.2832134958527983,-2.0761048859564313,-3.3013580837602086,-9.400188037219316,-7.724582353275755
20220104,2989.24,-1.1798985695360642,-1.149121515836793,-2.0694223280833812,-4.181664904791848,-7.994674231577248,-7.69560155758654
20220105,2953.97,-1.132035870371051,-0.9224873644620657,0.6266143528878221,-3.7810133481382513,-7.072177442560346,-7.411720498177021
20220106,2920.53,1.1764987861792031,0.23454646930523015,1.423029381653329,-1.9808048539135092,-5.959877145586601,-7.692781789606684
20220107,2954.89,-0.9533349803207636,0.595284426831455,-1.115777575476573,-4.081370203290136,-6.296004250581245,-8.61284176399122
20220110,2926.72,0.022550841898105745,1.2085201180844107,-1.251230045921714,-4.603105182593481,-5.2888557839492645,-7.982314673081126
20220111,2927.38,1.5406267720623923,-0.1865149041122116,-2.1568774808873536,-7.070827839228255,-6.137570113890234,-8.90284144866741
20220112,2972.48,-0.34953977823231064,-2.7714231887178364,-4.380180859080629,-8.855904833674245,-9.01604047798471,-8.612000753579508
20220113,2962.09,-1.356137051878914,-3.3034107673973523,-3.3560762839751734,-11.734957411827473,-9.640152729998086,-8.284015678119172
20220114,2921.92,-1.0890099660497254,-2.7256050815901878,-2.9990554156171356,-8.849660497207312,-6.579235571131314,-7.729848866498745
20220117,2890.1,-0.8947787273796748,-0.9487560984049015,-3.3943462163938953,-6.307048199024246,-5.052074322687783,-6.812567039202788
20220118,2864.24,-0.7666955283076704,-1.0456525989442134,-5.022274669720417,-3.9794151328100824,-4.1798173337429745,-5.07464458285618
20220119,2842.28,0.7177336504496257,-1.769002350225879,-4.680749257638251,-3.4204934067016746,-3.4648240145235487,-4.348269698974072
20220120,2862.68,-0.991728031075767,-4.970517137786967,-8.669847834895972,-4.059482722483832,-5.445596434110689,-4.697346542400815
20220121,2834.29,-1.4920844373723208,-4.412039699536752,-6.03149289592807,-2.3088674765108785,-4.048985813025475,-4.571868086893016
20220124,2792.0,-2.564828080229231,-6.35780802292264,-3.0150429799426837,-0.7188395415472892,-5.128939828080226,-4.830587392550134
20220125,2720.39,-0.4098677027926212,-2.097125779759512,1.0980043302614817,1.0042677704299896,-1.6038141589992505,-1.9144313866761742
