LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON,BUY_NOW_SCORE,BUY_NOW_GRADE,BUY_NOW_PASS,BUY_NOW_REASON,BUY_NOW_ELIGIBLE,NO_CHASE_FLAG,PULLBACK_WAIT_FLAG,ANTI_STRUCT_REVERSAL_FLAG,ANTI_STRUCT_REVERSAL_TYPE,ANTI_STRUCT_REVERSAL_SCORE,ANTI_STRUCT_REVERSAL_REASON
404,108320,LX세미콘,KOSPI,반도체,62200,151.75,10116.4,0.0,0.0,WAIT,WAIT,3,False,0,True,60.8,60.8,44.8,75.9,85.8,0.0,18.6,68.8,41.0,48.8,0.46,5.2,,0,59100.0,51100.0,67300.0,72500.0,,0.7,1.21,57660,21.6,특이사항 없음,0,-12.17,49.4,2.77,AI 강점,TIMING 보조,저점 이탈,추세 관망,CRITICAL,85.2,반도체 제조업,15175129500.0,48.0,24.14,0,0,11.07,3.67,-0.32,10.09,11.47,19.62,-12.19,-19.99,-84.43,0.159,0.159,1,12.0,0,0,1.0,0.7,0,0,0,1,1,46770.0,7.87,-0.0513,False,O,▲,55886,▼,O,X,0.0,250,0,1,1,1,79900.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,13.54,5.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,반도체 제조업,10.464242424242425,43.36303030303031,1.0,0.06155259531465319,-0.07548742438618378,0.1728395061728395,OK,85.8,OK,55.11627634391889,55.11627634391889,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,60.8,60.8,60.8,31.46,-0.33,FRESH,0.458,,False,0.406,True,MATURE,6926.0,1.025,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,8.2,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,진입괴리 5.2% · RR 0.46,0,0,0,0,,0.0,전일+11%
405,054450,텔레칩스,KOSDAQ,반도체,17580,67.09,2662.4,0.0,0.0,WAIT,WAIT,3,False,0,True,79.6,79.6,98.8,57.1,55.0,0.0,18.5,70.3,43.8,45.2,0.33,1.5,진입적정,0,17320.0,14970.0,18450.0,22450.0,,0.34,0.6,15612,19.95,특이사항 없음,0,10.61,66.0,11.38,STRUCT 강점,TIMING 보조,,추세 관망,CRITICAL,85.2,반도체 제조업,6708665630.0,74.6,33.5,0,0,6.42,3.59,5.4,25.3,20.82,59.82,26.99,21.15,24.24,0.046,0.046,1,12.0,0,0,1.83,0.82,0,0,0,1,1,14661.0,12.6,-0.2597,False,O,▲,17063,▼,O,X,2.0,250,0,1,1,1,23000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,13.57,6.0,0.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,반도체 제조업,10.464242424242425,43.36303030303031,1.0,0.08260198277263124,0.06271206428136673,0.16981132075471697,OK,55.0,OK,31.41624410511307,31.41624410511307,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,79.6,79.6,79.6,31.46,-0.33,FRESH,0.458,,False,0.557,False,MATURE,6926.0,0.481,0.995,0.481,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,4.9,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 0.33,0,0,0,0,,0.0,T=57<70 · S=99≥50
406,298020,효성티앤씨,KOSPI,화학·소재,423000,200.64,18306.1,0.0,0.0,WAIT,WAIT,3,False,0,True,14.4,14.4,0.0,20.3,46.7,0.0,18.4,22.3,46.7,41.6,1.91,1.8,RR1.9 + 진입적정,0,415500.0,353000.0,557000.0,573000.0,,-0.58,1.2,432120,10.14,특이사항 없음,0,-22.4,28.1,-10.59,,,MFI 약세,추세 관망,CRITICAL,85.2,화학섬유 제조업,20063539000.0,18.5,41.9,0,0,7.09,-3.86,-13.41,-20.34,11.9,93.15,-42.62,-19.56,-10.9,0.239,0.084,1,12.0,0,0,1.19,0.27,0,0,0,0,-1,481700.0,-2.11,0.0464,False,O,▲,393667,▼,O,X,2.15,250,0,1,1,1,630000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,5.0,2.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,화학섬유 제조업,5.057272727272728,-11.130909090909093,8.0,0.07125970955758189,-0.3414047331279972,0.5125,OK,46.7,OK,16.078304178658648,16.078304178658648,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,14.4,14.4,14.4,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,2.264,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,31.7,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=20<70
407,354320,알멕,KOSDAQ,철강·금속,95200,189.32,6084.6,0.0,0.0,WAIT,WAIT,3,False,0,True,61.2,61.2,48.4,70.3,85.2,0.0,18.4,68.0,36.8,54.0,0.46,6.2,,0,89600.0,76100.0,104000.0,110800.0,,-0.22,0.88,69876,223.58,특이사항 없음,0,-2.37,46.2,7.06,AI 강점,TIMING 보조,,추세 관망,CRITICAL,85.2,1차 비철금속 제조업,18931792650.0,55.4,31.28,0,0,13.33,10.96,14.98,3.25,61.9,401.05,4.94,62.23,365.47,0.005,0.005,1,12.0,0,0,1.22,0.71,0,0,0,1,1,78035.0,36.24,0.1107,False,O,▲,86219,▲,O,X,0.0,250,0,1,1,1,126600.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,15.07,5.0,1.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,80,ATR_2x,70,ATR_3.5x,45,0.0,1차 비철금속 제조업,2.746923076923077,-1.371538461538461,6.0,0.11085684273709484,-0.006097208705904766,0.03937007874015748,OK,85.2,OK,45.45950183440944,45.45950183440944,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,61.2,61.2,61.2,31.46,-0.33,FRESH,0.458,,False,0.41,True,MATURE,6926.0,1.067,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,9.2,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열,0.0,AVOID,0,진입괴리 6.2% · RR 0.46 · VWAP 36↑,0,1,0,0,,0.0,전일+13%
408,014680,한솔케미칼,KOSPI,화학·소재,297500,141.6,33826.3,0.0,0.0,WAIT,WAIT,3,False,0,True,19.3,19.3,16.8,12.1,35.3,0.0,18.2,21.4,23.2,71.0,0.86,1.5,진입적정,0,293000.0,250000.0,338500.0,382000.0,,-0.94,0.47,291534,3.33,특이사항 없음,0,-3.81,53.9,-0.49,,,,추세 관망,CRITICAL,85.2,기초 화학물질 제조업,14159594750.0,59.3,23.6,0,0,3.84,-8.74,4.02,3.3,-5.85,41.67,-18.98,-37.31,-62.38,0.179,0.179,1,12.0,0,0,1.14,0.44,0,0,0,0,1,269100.0,2.05,-0.5491,False,O,▲,310197,▼,X,X,1.75,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.68,5.0,1.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,,0,0.0,기초 화학물질 제조업,5.057272727272728,-11.130909090909093,8.0,0.0851140456182473,-0.014610791814059587,0.45161290322580644,OK,35.3,OK,2.0633933828440814,2.0633933828440814,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,19.3,19.3,19.3,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,1.058,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,13.8,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 0.86,0,0,0,0,,0.0,T=12<70
409,432720,퀄리타스반도체,KOSDAQ,반도체,20300,126.98,2880.1,0.0,0.0,WAIT,WAIT,3,False,0,True,21.4,21.4,22.9,9.4,32.5,0.0,18.1,21.6,23.1,71.1,3.58,1.5,RR3.6 + 진입적정,0,20000.0,16990.0,32150.0,38150.0,,0.58,0.34,20010,8.06,특이사항 없음,0,-8.76,37.2,-8.24,,,저점 이탈,추세 관망,CRITICAL,85.2,반도체 제조업,12697841680.0,60.1,59.5,0,0,6.39,4.48,-20.55,0.74,50.93,54.02,2.43,51.26,18.44,0.266,0.127,1,12.0,0,0,1.89,0.2,0,0,0,0,-1,24515.0,1.45,0.043,False,O,▲,18197,▼,O,X,0.68,250,0,1,1,1,45750.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,6.0,4.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,반도체 제조업,10.464242424242425,43.36303030303031,1.0,0.12579169598874032,-0.006564866941286074,0.2597402597402597,OK,32.5,OK,0.0,0.0,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,21.4,21.4,21.4,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,4.037,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,58.4,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=9<70
410,107640,한중엔시에스,KOSDAQ,인프라·에너지,52400,50.53,4750.0,0.0,0.0,WAIT,WAIT,3,False,0,True,18.2,18.2,13.4,13.0,37.9,0.0,18.1,21.4,24.9,68.9,2.35,1.6,RR2.4 + 진입적정,0,51600.0,43850.0,72500.0,75700.0,,-1.16,0.41,58786,7.18,특이사항 없음,0,-27.29,27.7,-13.92,,,저점 이탈,추세 관망,CRITICAL,85.2,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",5053063750.0,33.1,48.41,0,0,3.76,-3.5,-16.29,-27.22,4.17,27.18,-25.53,4.5,-8.4,0.461,0.21,1,12.0,0,0,1.87,0.26,0,0,0,0,-1,62155.0,-10.86,0.0347,False,X,▲,48657,▼,O,X,3.96,250,0,1,1,1,82200.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,6.0,2.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",0.810769230769231,9.125384615384615,2.0,0.08730916030534351,-0.04549765274182466,0.5,OK,37.9,OK,4.5,4.5,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,18.2,18.2,18.2,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,2.697,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,38.4,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=13<70
411,383310,에코프로에이치엔,KOSDAQ,화학·소재,29750,73.1,6240.0,0.0,0.0,WAIT,WAIT,3,False,0,True,20.0,20.0,16.7,9.0,42.9,0.0,18.1,22.9,33.9,57.6,1.51,1.5,RR1.5 + 진입적정,0,29300.0,25500.0,36150.0,41300.0,,1.04,0.92,32600,-11.57,특이사항 없음,0,-18.51,42.8,-1.24,거래품질 우수,,저점 이탈,추세 관망,CRITICAL,85.2,기타 화학제품 제조업,7310474675.0,31.1,33.79,0,0,6.63,10.39,-5.25,-12.5,-16.9,25.0,-10.81,-16.57,-10.58,0.74,0.276,0,12.0,0,0,2.02,0.42,0,0,0,0,-1,31260.0,-8.74,0.319,False,X,▲,26000,▲,O,X,1.61,250,0,1,1,1,46900.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,12.97,5.0,1.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,기타 화학제품 제조업,5.057272727272728,-11.130909090909093,8.0,0.06386554621848739,-0.05234952919439152,0.24324324324324326,OK,42.9,OK,26.13794190985318,26.13794190985318,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,20.0,20.0,20.0,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,1.803,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,21.5,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,100.0,BUY,1,,0,0,0,0,,0.0,T=9<70
412,090460,비에이치,KOSPI,IT/전기전자,39450,721.35,13299.2,0.0,0.0,WAIT,WAIT,3,False,0,True,58.9,58.9,44.1,100.0,48.2,0.0,18.1,64.1,55.9,30.1,0.09,12.1,,0,35200.0,29900.0,40350.0,48150.0,,0.99,2.1,28237,121.28,특이사항 없음,0,-4.92,58.1,17.64,TIMING 강점,,5일 급등,추세 관망,CRITICAL,85.2,전자부품 제조업,72134849475.0,52.5,28.27,0,0,17.06,19.0,22.52,10.97,95.3,148.11,-11.31,63.84,44.06,0.0,0.0,1,12.0,0,0,1.56,0.92,0,0,0,1,1,27165.0,39.71,0.226,False,O,▲,33844,▲,O,X,0.0,250,0,1,1,1,56000.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.06,5.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,전자부품 제조업,6.802,4.980666666666666,4.0,0.09369907658881044,0.004596831527232874,0.12949640287769784,OK,48.2,OK,74.75779741722408,74.75779741722408,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,58.9,58.9,58.9,31.46,-0.33,FRESH,0.458,,False,0.391,True,MATURE,6926.0,0.972,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,2.3,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열,0.0,AVOID,0,진입괴리 12.1% · RR 0.09 · VWAP 40↑,0,1,0,0,,0.0,이격도18>15
413,128940,한미약품,KOSPI,바이오·의약품,454000,609.42,58161.9,0.0,0.0,WAIT,WAIT,3,False,0,True,14.4,14.4,6.9,25.0,21.8,0.0,17.9,17.9,18.1,77.4,0.86,1.6,진입적정,0,447000.0,393500.0,506000.0,616000.0,,-0.54,1.1,494988,1.62,특이사항 없음,0,-5.48,48.7,-0.05,,,저점 이탈,추세 관망,CRITICAL,85.2,의약품 제조업,60941641500.0,48.5,22.46,0,0,4.01,-3.92,4.13,-8.19,-26.3,1.79,-30.47,-57.76,-102.26,0.67,0.376,1,12.0,0,0,1.02,0.48,0,0,0,0,-1,479300.0,-8.28,0.0457,False,X,▲,435218,▲,O,X,2.29,250,0,1,-1,1,647000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,11.97,4.0,1.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,의약품 제조업,4.240588235294118,-16.118823529411763,12.0,0.06839993706733795,0.029330727413664756,0.7352941176470589,OK,21.8,OK,22.490181629616835,22.490181629616835,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,14.4,14.4,14.4,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,1.103,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,11.5,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 0.86,0,0,0,0,,0.0,T=25<70
414,204270,제이앤티씨,KOSDAQ,IT/전기전자,21400,65.58,12379.6,0.0,0.0,WAIT,WAIT,3,False,0,True,58.8,58.8,50.5,66.7,71.5,0.0,17.9,62.9,21.0,73.8,0.73,1.4,진입적정,0,21100.0,17910.0,23950.0,26650.0,,0.72,0.69,19839,0.59,특이사항 없음,5,-3.21,56.7,4.68,AI 강점,TIMING 보조,5일 급등,추세 관망,CRITICAL,85.2,전자부품 제조업,6557878650.0,65.7,20.05,1,0,4.65,16.94,3.13,9.63,-12.3,18.95,11.32,-11.97,-16.63,0.304,0.304,1,12.0,0,0,1.07,0.58,0,0,0,1,1,17765.0,7.87,0.0368,False,O,▲,20556,▲,O,X,0.24,250,0,1,1,1,28700.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.12,5.0,0.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_120D,45,ATR_3.5x,45,0.0,전자부품 제조업,6.802,4.980666666666666,4.0,0.10086782376502001,0.02028582746088743,0.358974358974359,OK,71.5,OK,42.944195809037325,42.944195809037325,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,58.8,58.8,58.8,31.46,-0.33,FRESH,0.458,,False,0.39,True,MATURE,6926.0,0.893,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,11.9,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 0.73,0,0,0,0,,0.0,T=67<70 · S=50≥50
415,192080,더블유게임즈,KOSPI,IT/전기전자,69300,108.17,14673.2,0.0,0.0,WAIT,WAIT,3,False,0,True,75.8,75.8,87.4,100.0,13.6,0.0,17.9,67.0,86.4,0.0,0.05,10.2,,0,62900.0,56100.0,70000.0,73900.0,,2.04,1.13,55522,29.28,특이사항 없음,0,6.89,67.8,15.77,TIMING 강점,STRUCT 보조,5일 급등,추세 관망,CRITICAL,85.2,소프트웨어 개발 및 공급업,10817005000.0,70.3,22.49,0,0,6.62,17.26,18.06,34.3,22.01,33.78,12.02,-9.45,-70.27,0.0,0.0,1,9.0,0,0,1.1,0.96,0,0,0,1,1,57750.0,24.81,0.2577,False,O,▲,61855,▲,O,X,2.77,250,0,1,1,1,76300.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,10.81,5.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,소프트웨어 개발 및 공급업,6.802,4.980666666666666,4.0,0.04514533085961657,0.12107948866410653,0.18421052631578946,OK,13.6,OK,79.61830101199573,79.61830101199573,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,75.8,75.8,75.8,31.46,-0.33,FRESH,0.458,,False,0.526,False,MATURE,6926.0,1.044,0.871,0.871,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,1.0,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열,0.0,AVOID,0,진입괴리 10.2% · RR 0.05 · VWAP 25↑,0,0,0,0,,0.0,S=87≥50 · 이격도16>15
416,031330,에스에이엠티,KOSDAQ,조선·기계·설비,15590,329.76,15589.2,0.0,0.0,WAIT,WAIT,3,False,0,True,65.4,65.4,70.7,55.0,63.7,0.0,17.8,63.1,15.7,80.4,0.47,43.6,밸런스우수,0,10860.0,9230.0,18590.0,22500.0,,-1.52,0.9,9536,292.5,특이사항 없음,0,22.75,74.7,50.69,STRUCT 강점,AI 보조,RSI 과열,추세 관망,CRITICAL,85.2,기계장비 및 관련 물품 도매업,32975515110.0,46.8,143.38,0,0,5.41,9.02,82.13,124.96,182.94,339.15,126.65,183.27,303.57,0.069,0.069,1,12.0,1,0,1.05,0.75,0,0,0,1,1,13946.0,63.47,-0.588,False,O,▲,16243,▲,X,X,1.76,250,0,1,1,1,27400.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.01,5.0,4.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기계장비 및 관련 물품 도매업,4.018888888888889,6.95968253968254,3.0,0.1238889397965729,0.1278327286563411,0.3505747126436782,OK,63.7,OK,33.05015690624735,33.05015690624735,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,65.4,65.4,65.4,31.46,-0.33,FRESH,0.458,,False,0.443,True,MATURE,6926.0,4.742,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,19.2,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,RED,B_RED,STRUCT 70~85 위험 구간 + VWAP_GAP > 8% 과열,0.0,AVOID,0,진입괴리 43.6% · RR 0.47 · VWAP 63↑,0,1,0,0,,0.0,T=55<70 · S=71≥50
