시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,업종_상세,업종_대분류,RR1,Now%,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,AI_COMMENT,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
KOSPI,현대건설,000720,토목 건설업,72900,818.8,81178.4,69.2,81.7,11.7,1132.3474,-69.50051,0.64,10.62,19.9,23.35,27.1,-3.75,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",67200,62500,72900,79000,토목 건설업,건설·부동산,1.2127659574468086,8.482142857142858,39.9,35.5,↩️ PULL (눌림),③ 박스 / 중립,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,23.35,27.1,-3.75
KOSPI,LG이노텍,011070,전자부품 제조업,287500,420.16,68042.9,80.5,87.1,14.56,4125.7306,126.75687,0.92,15.93,21.82,69.42,27.1,42.32,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",258500,240500,280000,303500,전자부품 제조업,IT/전기전자,1.1944444444444444,11.218568665377177,39.9,43.7,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,69.42,27.1,42.32
KOSPI,한진칼,180640,기타 금융업,112400,89.42,75040.8,67.9,64.7,9.65,1171.6576,261.15898,0.96,8.7,12.29,1.63,27.1,-25.47,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",105600,98200,114400,124100,기타 금융업,금융,1.1891891891891893,6.4393939393939394,39.6,39.6,🔼 BRK (돌파),④ 바닥 반등 시도,💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,1.63,27.1,-25.47
KOSPI,STX엔진,077970,일반 목적용 기계 제조업,37700,401.49,15135.8,78.5,66.7,15.64,827.6198,118.97758,2.37,10.88,23.61,-14.32,27.1,-41.42,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",33600,31250,36400,39450,일반 목적용 기계 제조업,조선·기계·설비,1.1914893617021276,12.202380952380953,39.1,41.8,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,-14.32,27.1,-41.42
KOSDAQ,티로보틱스,117730,특수 목적용 기계 제조업,18090,161.59,3908.4,71.9,81.9,11.36,182.3938,34.96554,0.78,8.26,20.76,57.3,12.92,44.38,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",16730,15560,18140,19660,특수 목적용 기계 제조업,조선·기계·설비,1.205128205128205,8.12910938433951,38.4,41.4,🔼 BRK (돌파),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,57.3,12.92,44.38
KOSDAQ,코오롱티슈진,950160,기초 의약물질 제조업,80900,469.79,67326.0,76.3,67.4,18.01,587.1838,-332.6875,0.58,-2.88,28.82,80.98,12.92,68.06,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",70600,65700,76500,83000,기초 의약물질 제조업,기타,1.2040816326530612,14.589235127478753,38.1,41.9,🔁 MR (반전),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,80.98,12.92,68.06
KOSDAQ,동운아나텍,094170,반도체 제조업,27800,219.42,5813.0,69.9,55.1,9.21,252.1061,-370.99129,2.02,-11.75,16.56,51.91,12.92,38.99,4,★,"거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",26200,24400,28400,30800,반도체 제조업,반도체,1.2222222222222223,6.106870229007633,38.1,46.4,🔺 Watch (상승 준비),② 상승 후 조정,⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,51.91,12.92,38.99
KOSPI,SK이터닉스,475150,건물 건설업,21100,247.33,7122.1,68.5,68.5,10.02,277.6262,69.26239,2.45,5.24,16.0,-5.17,27.1,-32.27,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",19750,18370,21400,23200,건물 건설업,건설·부동산,1.1956521739130435,6.8354430379746836,38.0,41.8,🔻 REV (역추세 반등),④ 바닥 반등 시도,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,-5.17,27.1,-32.27
KOSPI,롯데관광개발,032350,여행사 및 기타 여행보조 서비스업,23050,176.12,18333.9,65.1,72.8,11.03,193.063,48.35017,0.43,10.02,11.35,42.11,27.1,15.01,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",21400,19890,23200,25100,여행사 및 기타 여행보조 서비스업,서비스 기타,1.1920529801324504,7.710280373831775,37.8,40.4,🔼 BRK (돌파),① 강한 상승 추세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,42.11,27.1,15.01
KOSDAQ,엘앤씨바이오,290650,의약품 제조업,66600,2344.53,16396.2,70.5,87.8,15.84,1232.3159,-135.47358,4.18,5.38,24.49,31.36,12.92,18.44,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",59200,55100,64200,69600,의약품 제조업,바이오·의약품,1.2195121951219512,12.5,37.4,38.4,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,31.36,12.92,18.44
KOSDAQ,씨메스,475400,특수 목적용 기계 제조업,34400,141.54,4019.6,64.6,80.0,11.15,528.7098,-54.5667,0.85,6.34,25.32,26.94,12.92,14.02,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",31900,29650,34550,37450,특수 목적용 기계 제조업,조선·기계·설비,1.1777777777777778,7.836990595611286,37.2,39.7,🔺 Watch (상승 준비),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,26.94,12.92,14.02
KOSDAQ,천보,278280,기초 화학물질 제조업,68000,113.11,6800.0,76.8,80.9,15.45,872.99,561.31608,2.63,16.44,30.77,60.95,12.92,48.03,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",60700,56400,67000,73400,기초 화학물질 제조업,화학·소재,1.4651162790697674,12.026359143327841,37.2,51.0,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,60.95,12.92,48.03
KOSDAQ,로킷헬스케어,376900,의료용품 및 기타 의약 관련제품 제조업,71100,316.38,11135.3,65.2,83.9,9.79,-728.5071,-639.49209,0.21,-15.26,4.41,332.22,12.92,319.3,3,,"정배열(단), 장기추세(120↑), 자금유입(MFI)",66700,62000,72300,78400,의료용품 및 기타 의약 관련제품 제조업,기타,1.1914893617021276,6.5967016491754125,37.0,42.0,🔁 MR (반전),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,332.22,12.92,319.3
KOSDAQ,현대무벡스,319400,일반 목적용 기계 제조업,10620,544.31,11828.1,73.0,92.8,14.52,228.069,-5.12101,0.94,6.63,26.73,41.22,12.92,28.3,3,,"장기추세(120↑), 자금유입(MFI), MACD>Sig",9550,8880,10350,11220,일반 목적용 기계 제조업,조선·기계·설비,1.1940298507462686,11.204188481675391,36.7,35.7,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,41.22,12.92,28.3
KOSDAQ,태성,323280,특수 목적용 기계 제조업,48650,384.61,14838.6,77.3,78.4,17.8,578.653,-38.31456,1.04,7.28,30.43,66.32,12.92,53.4,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",42550,39550,46100,50000,특수 목적용 기계 제조업,조선·기계·설비,1.1833333333333333,14.336075205640423,36.7,41.0,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,66.32,12.92,53.4
KOSPI,우진,105840,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",17330,216.67,3500.3,64.0,77.8,11.77,282.5269,-31.21836,0.71,11.88,18.7,52.69,27.1,25.59,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",15970,14850,17310,18770,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,1.1964285714285714,8.515967438948028,36.1,39.3,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,52.69,27.1,25.59
KOSDAQ,슈어소프트테크,298830,소프트웨어 개발 및 공급업,6480,170.98,3409.7,74.5,94.3,21.9,137.4714,24.84245,2.22,21.12,26.81,35.85,12.92,22.93,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5480,5090,6050,6630,소프트웨어 개발 및 공급업,IT/전기전자,1.4615384615384615,18.248175182481752,36.1,46.8,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,35.85,12.92,22.93
KOSPI,현대약품,004310,의약품 제조업,6960,2797.64,2227.2,94.0,99.7,71.53,350.5465,100.92644,12.27,90.68,96.33,75.76,27.1,48.66,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4180,3885,4620,5060,의약품 제조업,바이오·의약품,1.4915254237288136,66.50717703349282,35.8,50.7,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,75.76,27.1,48.66
KOSDAQ,큐리옥스바이오시스템즈,445680,의료용 기기 제조업,92000,146.35,15719.2,70.0,75.1,10.16,91.868,-184.91394,0.61,-5.93,6.36,102.42,12.92,89.5,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",86000,80000,93200,101100,의료용 기기 제조업,기타,1.2,6.976744186046512,35.4,43.1,🔺 Watch (상승 준비),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,102.42,12.92,89.5
KOSDAQ,에스비비테크,389500,일반 목적용 기계 제조업,41300,398.18,2615.9,76.8,91.0,36.18,1098.2052,140.34772,1.16,16.01,43.4,88.15,12.92,75.23,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",31250,29050,33850,36700,일반 목적용 기계 제조업,조선·기계·설비,1.1818181818181819,32.16,35.0,49.1,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,88.15,12.92,75.23
KOSDAQ,에스오에스랩,464080,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",11100,58.71,1962.7,62.1,75.2,10.27,218.9436,-16.72357,1.13,3.54,22.79,6.83,12.92,-6.09,4,★,"RSI적정, 장기추세(120↑), 자금유입(MFI), MACD>Sig",10370,9640,11240,12180,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,1.1917808219178083,7.03953712632594,34.9,32.8,🔺 Watch (상승 준비),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,6.83,12.92,-6.09
KOSDAQ,에스피지,058610,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",75100,966.65,16655.2,89.7,88.6,49.75,2480.761,-42.31169,0.5,16.25,58.94,172.6,12.92,159.68,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",51700,48050,56000,60700,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,1.178082191780822,45.26112185686654,34.7,43.8,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,172.6,12.92,159.68
KOSDAQ,이뮨온시아,424870,자연과학 및 공학 연구개발업,11130,582.36,8254.6,73.9,87.8,27.48,246.2738,-62.03552,0.37,1.64,48.4,92.56,12.92,79.64,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8990,8360,9750,10570,자연과학 및 공학 연구개발업,기타,1.2063492063492063,23.804226918798665,34.4,44.1,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,92.56,12.92,79.64
KOSDAQ,와이씨,232140,특수 목적용 기계 제조업,14900,95.45,12224.8,64.7,72.9,10.6,278.4415,-7.43326,1.37,9.16,21.63,29.68,12.92,16.76,5,★,"RSI적정, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",13880,12900,15040,16300,특수 목적용 기계 제조업,조선·기계·설비,1.183673469387755,7.348703170028818,33.9,32.0,🔺 Watch (상승 준비),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,29.68,12.92,16.76
KOSDAQ,에스피시스템스,317830,특수 목적용 기계 제조업,13100,216.56,1411.4,78.8,84.8,30.67,405.6274,32.21851,1.24,16.96,47.52,32.59,12.92,19.67,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",10330,9600,11410,12490,특수 목적용 기계 제조업,조선·기계·설비,1.4794520547945205,26.815101645692156,33.8,47.7,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,32.59,12.92,19.67
KOSPI,경인양행,012610,기초 화학물질 제조업,3855,1035.9,1604.3,79.9,94.8,29.51,82.98,41.76228,10.65,21.99,38.67,21.99,27.1,-5.11,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",3065,2850,3325,3600,기초 화학물질 제조업,화학·소재,1.2093023255813953,25.774877650897228,33.3,43.6,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,21.99,27.1,-5.11
KOSDAQ,시지메드텍,056090,의료용 기기 제조업,1251,194.1,1291.8,79.7,90.1,18.33,17.4285,9.4301,10.56,14.98,23.49,15.51,12.92,2.59,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",1089,1013,1203,1318,의료용 기기 제조업,기타,1.5,14.87603305785124,33.3,44.5,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,15.51,12.92,2.59
KOSDAQ,레이크머티리얼즈,281740,기타 화학제품 제조업,15000,160.18,9859.6,71.7,77.1,10.32,191.8914,57.73916,4.67,8.46,21.26,23.15,12.92,10.23,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",14000,13020,15180,16460,기타 화학제품 제조업,화학·소재,1.2040816326530612,7.142857142857142,33.3,44.0,🔼 BRK (돌파),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,23.15,12.92,10.23
KOSPI,코리아써키트,007810,전자부품 제조업,39400,300.79,9306.6,66.5,78.8,21.28,515.6365,-19.43426,0.71,15.54,30.03,160.41,27.1,133.31,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",33450,31100,36250,39300,전자부품 제조업,IT/전기전자,1.1914893617021276,17.78774289985052,33.2,43.3,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,160.41,27.1,133.31
KOSPI,현대엘리베이터,017800,일반 목적용 기계 제조업,93600,258.57,36590.5,83.4,73.5,10.83,1258.8356,-78.86312,0.71,7.22,14.85,17.59,27.1,-9.51,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",87000,81200,94000,101500,일반 목적용 기계 제조업,조선·기계·설비,1.206896551724138,7.586206896551724,33.2,36.5,🔺 Watch (상승 준비),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,17.59,27.1,-9.51
KOSDAQ,큐렉소,060280,기타 상품 전문 소매업,13800,247.72,5670.4,78.1,80.7,20.09,280.8575,-11.39047,1.35,0.95,36.77,58.8,12.92,45.88,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",11840,11010,12830,13910,기타 상품 전문 소매업,유통·소비재,1.1927710843373494,16.554054054054053,33.0,41.8,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,58.8,12.92,45.88
KOSDAQ,압타바이오,293780,자연과학 및 공학 연구개발업,9620,149.65,2586.0,75.7,85.6,19.88,146.315,58.58988,4.53,12.78,31.78,16.04,12.92,3.12,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8270,7690,9130,10000,자연과학 및 공학 연구개발업,기타,1.4827586206896552,16.324062877871825,33.0,46.4,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,16.04,12.92,3.12
KOSPI,SJG세종,033530,자동차 신품 부품 제조업,9630,100.27,2679.2,69.5,84.4,10.3,133.5086,-38.63536,0.63,6.06,18.74,53.59,27.1,26.49,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8990,8360,9750,10570,자동차 신품 부품 제조업,자동차·모빌리티,1.2063492063492063,7.119021134593993,32.8,41.1,🔺 Watch (상승 준비),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,53.59,27.1,26.49
KOSDAQ,비나텍,126340,일차전지 및 이차전지 제조업,72900,120.68,4675.6,72.1,78.2,19.59,1608.4751,-397.49479,0.77,12.33,14.8,56.27,12.92,43.35,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",62800,58400,68100,73800,일차전지 및 이차전지 제조업,2차전지,1.2045454545454546,16.0828025477707,32.5,39.9,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,56.27,12.92,43.35
KOSDAQ,인벤티지랩,389470,자연과학 및 공학 연구개발업,93000,476.39,11503.2,67.9,78.6,31.34,2567.9877,107.12562,0.41,31.91,57.89,118.05,12.92,105.13,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",72900,67800,79100,85700,자연과학 및 공학 연구개발업,기타,1.2156862745098038,27.572016460905353,32.0,48.9,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,118.05,12.92,105.13
KOSDAQ,한라IMS,092460,선박 및 보트 건조업,17950,77.94,3071.2,75.0,82.4,11.42,254.0877,54.30819,1.31,8.2,17.94,2.22,12.92,-10.7,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",16590,15430,17990,19500,선박 및 보트 건조업,조선·기계·설비,1.206896551724138,8.197709463532249,32.0,29.2,🔼 BRK (돌파),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,2.22,12.92,-10.7
KOSPI,금강공업,014280,1차 철강 제조업,6610,50.51,1938.7,68.5,79.4,9.11,43.3798,-4.88399,0.22,0.46,10.91,17.41,27.1,-9.69,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6240,5800,6760,7330,1차 철강 제조업,철강·금속,1.1818181818181819,5.929487179487179,31.9,34.2,🔺 Watch (상승 준비),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,17.41,27.1,-9.69
KOSDAQ,지엔씨에너지,119850,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",34500,91.3,5674.9,73.0,81.7,8.9,673.5012,-6.55477,0.46,10.93,21.91,9.52,12.92,-3.4,3,,"장기추세(120↑), 자금유입(MFI), MACD>Sig",32650,30350,35350,38350,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,1.173913043478261,5.66615620214395,31.6,33.5,↩️ PULL (눌림),③ 박스 / 중립,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,9.52,12.92,-3.4
KOSDAQ,성호전자,043260,전자부품 제조업,5010,182.91,3553.2,93.2,94.6,92.03,205.6501,99.1854,2.14,75.48,131.94,364.75,12.92,351.83,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",2685,2500,2970,3250,전자부품 제조업,IT/전기전자,1.5405405405405406,86.59217877094973,30.9,52.2,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,364.75,12.92,351.83
KOSDAQ,나노엔텍,039860,의료용 기기 제조업,3995,630.24,1521.8,84.4,97.8,25.85,64.5528,56.61991,18.28,27.03,31.85,14.31,12.92,1.39,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",3270,3040,3545,3840,의료용 기기 제조업,기타,1.1956521739130435,22.171253822629968,30.4,43.5,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,14.31,12.92,1.39
KOSPI,삼성제약,001360,의약품 제조업,1977,1015.07,1861.6,87.8,96.7,37.17,57.8879,29.271,13.6,46.01,43.99,12.07,27.1,-15.03,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",1485,1381,1609,1744,의약품 제조업,바이오·의약품,1.1923076923076923,33.131313131313135,30.3,43.2,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,12.07,27.1,-15.03
KOSDAQ,재영솔루텍,049630,사진장비 및 광학기기 제조업,2480,123.14,2899.1,63.8,72.9,22.15,35.5249,-0.53678,0.19,15.35,49.67,239.26,12.92,226.34,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",2090,1945,2265,2455,사진장비 및 광학기기 제조업,기타,1.206896551724138,18.660287081339714,30.3,46.8,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251209,20251209,27.1,12.92,239.26,12.92,226.34
