종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,BB_BW,BB_SQUEEZE,Above_MA20,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
424870,이뮨온시아,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,15290,2499.39,11339.8,10160,9450,11230,12300,48.5,52.8,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,82.5,90.5,54.98,454.9884,120.1759,1.21,98.94,0,1,38.75,41.18,155.26,10.66,144.6,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.5070422535211268,50.49212598425197,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,155.26,10.66,144.6
105840,우진,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,21650,703.9,4372.8,16820,15640,18580,20350,47.5,53.0,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,77.4,87.0,32.61,561.0106,137.60667,1.76,51.54,0,1,14.79,36.16,85.68,22.72,62.96,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.4915254237288136,28.715814506539832,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,85.68,22.72,62.96
319400,현대무벡스,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,11290,2414.9,12574.4,9780,9100,10610,11500,46.5,43.2,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,75.3,92.2,18.86,195.0847,26.91535,3.19,42.39,0,1,13.93,19.98,24.61,10.66,13.95,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.1534375,6.0,1.2205882352941178,15.439672801635993,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,24.61,10.66,13.95
000500,가온전선,KOSPI,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타,83000,129.88,13730.8,75400,70100,83300,91200,46.1,50.6,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,79.2,73.1,13.41,374.3329,488.79132,2.87,22.82,0,1,8.21,11.11,35.62,22.72,12.9,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.490566037735849,10.079575596816976,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,35.62,22.72,12.9
086280,현대글로비스,KOSPI,기타 운송관련 서비스업,기타 운송관련 서비스업,서비스 기타,182300,257.08,136725.0,174300,163700,187100,201000,46.0,52.9,↩️ PULL (눌림),⑤ 하락 / 약세,87.0,82.8,7.73,1989.2499,-194.79245,0.88,21.26,0,1,1.67,10.89,-3.08,22.72,-25.8,3,,"장기추세(120↑), 자금유입(MFI), MACD>Sig",2.74,10.0,1.2075471698113207,4.589787722317843,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,-3.08,22.72,-25.8
475400,씨메스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,39700,755.46,4638.9,32900,30600,36350,39800,45.6,52.6,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,77.5,87.6,24.25,681.7276,237.17636,3.27,42.72,0,1,19.04,20.3,48.41,10.66,37.75,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.1534375,6.0,1.5,20.66869300911854,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,48.41,10.66,37.75
388720,유일로보틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,99400,517.98,11626.6,84900,78900,93800,102700,45.5,51.7,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,84.4,86.3,20.61,1762.6368,480.0618,2.91,34.58,0,1,18.9,21.52,33.24,10.66,22.58,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.1534375,6.0,1.4833333333333334,17.078916372202592,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,33.24,10.66,22.58
445680,큐리옥스바이오시스템즈,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,98300,162.52,16828.8,90200,83800,97700,105900,44.4,47.4,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,72.1,76.7,12.3,178.7048,152.69163,0.67,40.78,0,1,7.2,2.4,93.12,10.66,82.46,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.171875,8.980044345898005,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,93.12,10.66,82.46
007460,에이프로젠,KOSPI,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,기타,786,57.09,2588.3,746,694,809,877,43.9,44.7,🔺 Watch (상승 준비),⑤ 하락 / 약세,66.3,67.9,8.48,12.4494,-4.11885,1.0,37.91,0,1,10.7,10.08,6.07,22.72,-16.65,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.2115384615384615,5.361930294906166,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,6.07,22.72,-16.65
299030,하나기술,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,35400,66.72,2830.2,32450,30200,35900,39300,43.8,39.0,🔼 BRK (돌파),⑤ 하락 / 약세,75.1,87.5,12.3,372.7194,72.64801,1.72,22.91,0,1,12.74,9.77,28.73,10.66,18.07,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.1534375,6.0,1.5333333333333334,9.090909090909092,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,28.73,10.66,18.07
264850,이랜시스,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,6630,175.52,2008.5,5650,5260,6250,6840,43.7,46.4,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,74.6,77.1,20.82,119.7688,17.75199,1.51,44.7,0,1,16.11,18.82,27.99,10.66,17.33,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8.00531914893617,3.0,1.5384615384615385,17.345132743362832,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,27.99,10.66,17.33
060370,LS마린솔루션,KOSDAQ,전기 및 통신 공사업,전기 및 통신 공사업,기타,36500,1844.51,19067.2,28850,26800,31850,34900,43.4,53.6,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,86.1,83.6,30.37,644.7599,387.42147,8.56,37.1,0,1,22.07,35.19,53.04,10.66,42.38,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.4634146341463414,26.51646447140381,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,53.04,10.66,42.38
372320,큐로셀,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,48700,102.9,7028.7,43700,40650,48300,52900,42.9,39.6,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,79.6,78.5,14.78,614.7572,191.41076,1.65,22.48,0,1,8.46,18.78,17.92,10.66,7.26,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.5081967213114753,11.441647597254006,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,17.92,10.66,7.26
466100,클로봇,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,65200,9673.19,16294.9,43750,40700,48350,52900,42.5,55.2,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,88.9,91.5,53.49,2094.5107,839.76316,3.5,70.04,0,1,53.77,60.99,142.38,10.66,131.72,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8.00531914893617,3.0,1.5081967213114753,49.028571428571425,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,142.38,10.66,131.72
249420,일동제약,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,44300,5632.34,14015.7,31600,29350,34900,38200,42.1,54.9,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,78.5,89.1,44.46,1309.8973,614.5445,3.19,55.38,0,1,59.64,50.94,94.73,22.72,72.01,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.968260869565218,4.0,1.4666666666666666,40.189873417721515,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,94.73,22.72,72.01
083650,비에이치아이,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,64200,4881.75,19866.3,49450,45950,53600,58100,41.7,48.8,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,77.5,82.7,33.78,1552.5764,591.0076,4.63,51.33,0,1,7.72,42.83,30.62,10.66,19.96,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.1534375,6.0,1.1857142857142857,29.828109201213348,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,30.62,10.66,19.96
056080,유진로봇,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,16920,3237.75,6347.1,12850,11950,14200,15540,41.6,52.1,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,88.5,95.0,35.66,454.3976,172.38453,7.11,44.92,0,1,35.58,38.69,46.11,10.66,35.45,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.1534375,6.0,1.5,31.67315175097276,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,46.11,10.66,35.45
138610,나이벡,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,기타,52300,328.87,5942.3,42000,39100,46450,50800,41.0,55.1,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,78.1,86.4,28.19,1309.0577,271.91467,2.18,45.96,0,1,30.26,33.93,105.91,10.66,95.25,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.5344827586206897,24.523809523809522,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,105.91,10.66,95.25
004960,한신공영,KOSPI,건물 건설업,건물 건설업,건설·부동산,11950,222.53,1382.7,9750,9070,10770,11800,40.6,48.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,70.1,82.4,26.23,218.9414,35.72809,1.83,60.78,0,1,6.7,42.94,47.53,22.72,24.81,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4.525454545454545,8.0,1.5,22.564102564102566,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,47.53,22.72,24.81
128820,대성산업,KOSPI,연료 소매업,연료 소매업,유통·소비재,8100,3607.6,3664.1,5300,4930,5860,6410,39.7,51.6,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,78.2,90.4,57.45,311.1357,87.46878,4.9,86.25,0,1,46.21,82.43,79.4,22.72,56.68,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",10.001333333333333,2.0,1.5135135135135136,52.83018867924528,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,79.4,22.72,56.68
100790,미래에셋벤처투자,KOSDAQ,기타 금융업,기타 금융업,금융,10600,123.84,5631.2,9260,8610,10240,11210,39.0,47.0,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,85.7,81.1,17.87,139.415,12.33633,3.01,44.27,0,1,9.84,12.89,45.01,10.66,34.35,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",2.2256249999999995,11.0,1.5076923076923077,14.47084233261339,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,45.01,10.66,34.35
223250,드림씨아이에스,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,5950,127.14,1416.1,4880,4540,5390,5910,38.9,49.7,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,85.7,85.9,25.54,126.8694,35.40191,1.76,38.06,0,1,20.69,26.33,61.03,10.66,50.37,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.5,21.92622950819672,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,61.03,10.66,50.37
298830,슈어소프트테크,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,7140,226.57,3757.0,5770,5370,6380,6980,38.8,48.7,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,84.1,89.9,27.4,184.6535,19.71243,1.61,49.4,0,1,26.15,35.48,44.83,10.66,34.17,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8.00531914893617,3.0,1.525,23.743500866551127,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,44.83,10.66,34.17
208370,셀바스헬스케어,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,5950,128.91,1531.6,4890,4545,5400,5920,38.6,48.9,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,79.8,78.1,25.36,131.1806,38.39353,1.6,45.46,0,1,40.16,26.73,48.75,10.66,38.09,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.4782608695652173,21.676891615541923,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,48.75,10.66,38.09
009155,삼성전기우,KOSPI,기타,기타,기타,129400,53.97,3761.6,116800,108600,126600,137200,38.6,34.4,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,81.2,88.6,14.12,1112.2237,81.50871,0.99,38.69,0,1,8.01,12.33,52.24,22.72,29.52,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.1951219512195121,10.787671232876713,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),5,20251212,20251212,22.72,10.66,52.24,22.72,29.52
