종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
089030,테크윙,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,44550,145.06,16507.4,44550,41400,49250,54000,63.2,67.4,78.2,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-0.56,37.93,-4.88,-32.17,21.15,0,0.59,0.61,1.0,1.0,0.52,0.05,0.74,46.6,42.2,-0.64,43221,3.07,,478.649,0.3159,0.72,-0.73,46640,-1,20.53,0,0,0,0,False,4.58,0.34,-25.87,7,★,"HMA추세↑, RSI적정, MACD상승, 20선근접, 장기추세(120↑), MACD>Sig, VWAP상회",2.0,56,249.5,41781,▲,O,X,7.873818181818182,19.66090909090909,2.0,1.492063492063492,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,94,20251224,20251224,18.33,6.3,-25.87,-32.17
000150,두산,KOSPI,기타 금융업,기타 금융업,금융,811000,1503.46,131332.0,811000,754000,901000,991000,62.8,70.5,75.7,🔁 MR (반전),⑤ 하락 / 약세,-5.04,34.05,-8.77,22.47,1.07,0,0.62,0.64,1.0,1.0,0.34,1.0,0.6,39.4,34.8,-4.39,786633,3.1,,-9607.3196,0.1146,1.59,-2.41,880600,-1,22.15,0,0,0,0,False,-3.34,-8.26,40.8,6,★,"HMA돌파, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), VWAP상회",2.0,3,243.3,775983,▼,O,X,3.2848275862068967,4.444137931034483,10.0,1.5789473684210527,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,95,20251224,20251224,18.33,6.3,40.8,22.47
095340,ISC,KOSDAQ,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,조선·기계·설비,105500,122.98,22362.9,105500,98100,116500,127400,62.7,65.9,78.0,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,1.15,79.73,-3.17,25.08,62.95,0,0.58,0.6,1.0,1.0,0.51,0.02,0.74,41.7,28.7,-1.13,104198,1.25,,-1084.3888,0.2849,0.55,0.39,93620,1,17.32,0,0,0,0,False,5.5,-2.22,31.38,5,★,"HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), VWAP상회",2.0,23,242.7,101104,▲,O,X,7.873818181818182,19.66090909090909,2.0,1.4864864864864864,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,96,20251224,20251224,18.33,6.3,31.38,25.08
007390,네이처셀,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,22250,56.83,14336.8,22250,20650,24150,26000,62.4,58.4,63.4,↩️ PULL (눌림),③ 박스 / 중립,5.45,-21.52,1.13,2.24,-38.3,1,0.47,0.49,1.0,1.0,0.25,0.0,0.74,50.0,53.2,-0.57,22297,-0.21,,80.8942,0.0649,0.7,-0.19,24500,-1,8.91,1,1,1,0,True,-1.77,0.45,8.54,3,,"RSI적정, MACD상승, 20선근접, MACD>Sig",1.8,112,249.2,22445,▲,X,X,3.1292857142857144,21.218367346938777,3.0,1.1875,0.0,-1,🌪️ 에너지 응축 시작 (1일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),3,97,20251224,20251224,18.33,6.3,8.54,2.24
098460,고영,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,23200,522.44,15927.9,23200,22500,27250,31300,62.2,69.1,75.3,↩️ PULL (눌림),② 상승 후 조정,20.83,49.1,16.51,44.35,32.32,0,1.0,1.0,0.17,1.0,0.18,0.47,0.45,22.6,46.7,-8.96,24118,-3.81,,-635.8989,-0.1408,0.19,-1.01,22548,1,34.7,0,0,0,0,True,-5.11,-13.91,50.65,2,,"정배열(단), 장기추세(120↑)",2.0,107,248.2,23649,▼,X,X,7.873818181818182,19.66090909090909,2.0,5.785714285714286,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,98,20251224,20251224,18.33,6.3,50.65,44.35
203400,에이비온,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,2680,100.21,2414.7,2680,2490,3420,4160,61.8,71.8,73.2,🔁 MR (반전),④ 바닥 반등 시도,-1.54,-37.65,-5.86,-5.4,-54.43,0,1.0,1.0,1.0,1.0,0.16,0.0,0.62,20.5,39.2,-14.87,2828,-5.24,,-78.1761,0.0881,1.04,1.13,3512,-1,62.47,0,0,0,0,False,-4.63,-10.07,0.9,1,,"MACD상승, 정배열(단)",2.0,932,249.8,2649,▼,O,X,3.1292857142857144,21.218367346938777,3.0,3.8947368421052633,0.0,-1,🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,99,20251224,20251224,18.33,6.3,0.9,-5.4
077970,STX엔진,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,35800,459.74,14373.0,35800,34400,39850,43900,61.6,69.4,74.1,↩️ PULL (눌림),⑤ 하락 / 약세,10.84,66.9,7.11,-31.54,33.92,0,1.0,0.65,0.35,1.0,0.24,0.4,0.52,55.3,62.8,-1.09,37696,-5.03,,86.0815,-0.1755,2.51,-0.95,34445,1,23.6,0,0,0,0,True,-4.02,-4.02,-13.21,6,★,"RSI적정, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,69,247.0,38573,▼,X,X,7.873818181818182,19.66090909090909,2.0,2.892857142857143,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,100,20251224,20251224,18.33,6.3,-13.21,-31.54
000660,SK하이닉스,KOSPI,반도체 제조업,반도체 제조업,반도체,588000,12726.7,4280653.9,575000,517000,690000,805000,61.6,73.8,62.6,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,12.21,105.95,8.48,46.15,72.97,0,0.57,1.0,0.35,0.46,0.66,1.0,0.63,61.3,68.6,5.38,568253,3.47,,1522.7588,0.2283,0.72,-0.09,517300,1,13.17,0,0,0,1,False,6.72,0.17,64.48,8,★,"HMA추세↑, RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,3,172.5,564282,▲,O,X,0.8836363636363637,13.122727272727273,6.0,1.4366197183098592,2.2608695652173916,1,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),1,101,20251224,20251224,18.33,6.3,64.48,46.15
214450,파마리서치,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,기타,396000,303.12,41143.0,396000,368000,441000,486000,61.2,65.7,75.4,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-5.71,-16.98,-10.03,-36.83,-33.76,0,0.63,0.65,1.0,1.0,0.31,0.22,0.71,41.1,45.1,-0.73,390133,1.5,,5255.4647,0.2952,0.54,-0.27,415050,-1,23.85,0,0,0,0,False,5.74,2.59,-30.53,4,,"HMA추세↑, MACD상승, 20선근접, MACD>Sig, VWAP상회",2.0,6,237.6,379637,▲,O,X,3.1292857142857144,21.218367346938777,3.0,1.6071428571428572,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,102,20251224,20251224,18.33,6.3,-30.53,-36.83
006260,LS,KOSPI,기타 금융업,기타 금융업,금융,193500,406.72,61339.5,191000,177500,218000,244500,61.1,64.1,67.1,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,8.4,-8.29,4.67,-3.01,-41.27,0,0.6,0.73,1.0,0.69,0.34,0.34,0.67,55.5,63.5,4.37,187196,3.37,,935.1173,0.0215,1.21,0.08,198240,-1,12.24,0,0,0,1,False,3.2,4.43,15.32,10,★,"HMA추세↑, HMA돌파, RSI적정, MACD상승, 20선근접, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.0,13,248.3,188435,▲,O,X,3.2848275862068967,4.444137931034483,10.0,1.53125,1.3089005235602094,-1,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),3,103,20251224,20251224,18.33,6.3,15.32,-3.01
068270,셀트리온,KOSPI,기초 의약물질 제조업,기초 의약물질 제조업,바이오·의약품,182000,552.93,420349.0,182000,178100,188900,195700,61.1,53.1,63.9,↩️ PULL (눌림),⑤ 하락 / 약세,-2.88,13.47,-6.61,-15.45,-19.51,10,0.7,0.22,0.07,1.0,0.2,0.5,0.71,48.4,59.5,-1.57,183230,-0.67,,-674.6895,-0.0167,0.69,-0.84,178175,1,3.85,1,1,1,0,True,-1.62,-1.99,2.88,5,★,"OBV매집, RSI적정, 정배열(단), 장기추세(120↑)",1.8,13,236.6,184013,▼,X,O,-1.5290000000000001,5.243,12.0,1.7692307692307692,0.0,1,🌪️ 10일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,104,20251224,20251224,18.33,6.3,2.88,-15.45
065680,우주일렉트로,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,34850,57.59,3220.3,34850,32400,38350,41800,61.1,54.2,63.4,🔁 MR (반전),④ 바닥 반등 시도,-4.26,-0.71,-8.58,-22.12,-17.49,9,0.56,0.58,1.0,1.0,0.12,0.0,0.58,40.1,23.7,-4.39,35699,-2.38,,-46.1745,0.0227,0.3,-3.0,39935,-1,12.92,0,1,1,0,False,-3.19,-6.82,-15.82,0,,MACD상승,1.8,71,247.4,35188,▼,X,X,5.096923076923077,15.871153846153845,4.0,1.4285714285714286,0.0,-1,🌪️ 9일 연속 응축 중! 폭발 임박. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,105,20251224,20251224,18.33,6.3,-15.82,-22.12
000155,두산우,KOSPI,기타,기타,기타,495500,110.53,19802.5,495500,461500,547000,598000,61.0,64.5,75.7,↩️ PULL (눌림),⑤ 하락 / 약세,-6.33,41.98,-10.06,28.27,9.0,0,0.6,0.6,1.0,1.0,0.39,0.01,0.68,38.9,36.1,-4.21,492190,0.67,,-4752.3684,0.1567,1.12,-1.12,461600,1,15.16,0,0,0,0,False,-1.29,-7.04,46.6,7,★,"HMA돌파, OBV매집, MACD상승, 정배열(단), 장기추세(120↑), VWAP상회",2.0,5,247.8,487339,▼,O,O,3.1292857142857144,21.218367346938777,3.0,1.5147058823529411,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,106,20251224,20251224,18.33,6.3,46.6,28.27
196170,알테오젠,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,430000,2048.12,230074.9,430000,399500,472000,514000,61.0,70.6,72.5,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-16.99,15.44,-21.31,-13.73,-1.34,0,0.54,0.56,1.0,1.0,0.3,1.0,0.59,20.7,18.6,-7.93,438210,-1.87,,-2201.0476,0.3638,0.86,-0.13,486050,-1,35.58,0,0,0,0,True,2.14,-5.81,-7.43,1,,"HMA추세↑, MACD상승",2.0,5,215.0,420190,▲,O,X,3.1292857142857144,21.218367346938777,3.0,1.3770491803278688,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,107,20251224,20251224,18.33,6.3,-7.43,-13.73
178320,서진시스템,KOSDAQ,기타 전기장비 제조업,기타 전기장비 제조업,IT/전기전자,25800,57.79,14520.8,25800,24000,28100,30350,60.8,56.1,61.8,↩️ PULL (눌림),② 상승 후 조정,4.88,20.0,0.56,8.62,3.22,2,0.5,0.51,1.0,1.0,0.13,0.0,0.73,56.3,52.7,-0.35,26045,-0.94,,-79.6712,-0.1285,0.62,-1.27,24005,1,12.42,0,1,1,0,True,-2.82,-3.73,14.92,4,,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",1.8,96,247.7,26217,▼,X,X,5.096923076923077,15.871153846153845,4.0,1.2777777777777777,0.0,1,🌪️ 에너지 응축 시작 (2일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,108,20251224,20251224,18.33,6.3,14.92,8.62
086280,현대글로비스,KOSPI,기타 운송관련 서비스업,기타 운송관련 서비스업,서비스 기타,179800,163.19,134850.0,179800,168700,196400,213000,60.7,56.3,70.5,↩️ PULL (눌림),⑤ 하락 / 약세,11.4,31.82,7.67,-13.43,-1.16,0,0.59,0.53,0.93,1.0,0.22,0.07,0.68,56.5,67.6,1.92,178359,0.81,,-185.8943,-0.077,0.58,-0.72,165260,1,14.57,0,0,0,1,True,0.06,-0.55,4.9,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,13,233.7,180158,▼,X,X,3.293333333333333,-2.0561904761904763,14.0,1.4954954954954955,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,109,20251224,20251224,18.33,6.3,4.9,-13.43
082270,젬백스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,27300,88.52,11651.7,27300,25350,31800,36300,60.4,68.4,72.5,↩️ PULL (눌림),④ 바닥 반등 시도,-21.55,-55.39,-25.87,-59.87,-72.17,0,0.91,0.95,1.0,1.0,0.24,0.0,0.56,31.5,23.5,-9.61,27341,-0.15,,174.2072,0.2008,0.75,0.22,31645,-1,35.56,0,0,0,0,False,-1.27,-12.08,-53.57,2,,"HMA돌파, MACD상승, MACD>Sig",2.0,91,248.4,26650,▼,O,X,7.873818181818182,19.66090909090909,2.0,2.3076923076923075,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,110,20251224,20251224,18.33,6.3,-53.57,-59.87
054540,삼영엠텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품, 탱크 및 증기발생기 제조업",기타,14810,362.65,1925.3,14740,13260,16950,19160,60.4,69.4,72.4,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,7.09,156.23,2.77,5.73,139.45,0,0.54,0.83,0.36,0.89,0.62,0.29,0.88,53.3,79.9,3.52,15612,-5.14,,111.8768,0.4605,1.19,1.68,12743,1,22.16,0,0,0,1,False,11.52,-1.66,12.03,7,★,"HMA추세↑, RSI적정, MACD상승, 20선근접, 장기추세(120↑), 자금유입, MACD>Sig",2.5,135,199.0,13827,▲,O,X,3.1292857142857144,21.218367346938777,3.0,1.3806451612903226,0.47489823609226595,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,111,20251224,20251224,18.33,6.3,12.03,5.73
329180,HD현대중공업,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,519000,1036.99,544748.8,519000,482500,565000,611000,60.4,72.7,70.2,↩️ PULL (눌림),④ 바닥 반등 시도,-6.32,23.42,-10.05,-14.74,-9.56,0,0.5,0.51,1.0,1.0,0.26,1.0,0.69,48.1,48.9,-3.23,519552,-0.11,,-2705.7484,0.0816,0.79,-0.95,579700,-1,15.91,0,0,0,0,True,0.0,-9.11,3.59,3,,"RSI적정, MACD상승, 장기추세(120↑)",2.0,4,207.6,518764,▼,O,X,7.873818181818182,19.66090909090909,2.0,1.2602739726027397,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,112,20251224,20251224,18.33,6.3,3.59,-14.74
005387,현대차2우B,KOSPI,기타,기타,자동차·모빌리티,208500,147.66,72899.8,208500,198600,223500,238500,60.4,60.2,68.0,🔺 Watch (상승 준비),⑤ 하락 / 약세,4.3,28.78,0.57,5.63,-4.2,0,0.6,0.41,0.57,1.0,0.33,0.05,0.71,55.8,62.2,1.5,207107,0.67,,-340.9186,0.0173,0.6,0.09,198630,1,13.35,0,0,0,1,True,0.72,0.0,23.96,7,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,11,229.3,207885,▼,O,X,4.682142857142857,22.12857142857143,1.0,1.5151515151515151,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. 📈 상승 모멘텀 개선. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,113,20251224,20251224,18.33,6.3,23.96,5.63
126340,비나텍,KOSDAQ,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,70700,99.87,4647.6,70700,65700,83200,95700,60.3,66.6,73.4,↩️ PULL (눌림),② 상승 후 조정,20.65,130.67,16.33,22.71,113.89,0,0.98,1.0,1.0,1.0,0.18,0.0,0.72,39.0,55.8,-1.35,72113,-1.96,,-1096.027,-0.2024,0.69,-0.44,59310,1,33.48,0,0,0,0,False,-2.08,-5.61,29.01,2,,"정배열(단), 장기추세(120↑)",2.0,35,247.4,72300,▼,X,X,-5.761428571428572,-5.478571428571429,16.0,2.5,0.0,1,📉 매도세 우위. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,114,20251224,20251224,18.33,6.3,29.01,22.71
403870,HPSP,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,30050,75.47,25125.0,30050,27900,33250,36400,60.3,62.0,66.8,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,4.34,8.48,0.02,-21.53,-8.3,0,0.59,0.61,1.0,1.0,0.44,0.0,0.72,46.3,36.5,0.75,29646,1.36,,189.6489,0.2021,0.64,-0.91,30875,-1,12.09,0,0,0,1,False,2.39,1.35,-15.23,7,★,"HMA추세↑, RSI적정, MACD상승, 20선근접, 장기추세(120↑), MACD>Sig, VWAP상회",2.0,83,249.4,29025,▲,O,X,7.873818181818182,19.66090909090909,2.0,1.4883720930232558,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,115,20251224,20251224,18.33,6.3,-15.23,-21.53
138610,나이벡,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,기타,38250,65.81,4346.0,38250,35550,45050,51900,60.0,65.9,73.1,↩️ PULL (눌림),② 상승 후 조정,4.65,50.59,0.33,48.56,33.81,0,0.99,1.0,1.0,1.0,0.16,0.0,0.45,43.7,55.0,-11.01,40823,-6.3,,-1040.4215,-0.6855,0.48,-2.91,49585,-1,42.2,0,0,0,0,True,-15.38,-20.89,54.86,2,,"정배열(단), 장기추세(120↑)",2.0,65,248.6,42992,▼,X,X,3.1292857142857144,21.218367346938777,3.0,2.5185185185185186,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,116,20251224,20251224,18.33,6.3,54.86,48.56
094170,동운아나텍,KOSDAQ,반도체 제조업,반도체 제조업,반도체,28250,77.57,5907.1,28250,26250,32950,37600,59.6,66.9,71.9,↩️ PULL (눌림),② 상승 후 조정,13.23,56.51,8.91,49.78,39.73,0,0.92,0.96,1.0,1.0,0.19,0.0,0.66,39.3,35.6,-3.37,27962,1.03,,-555.0558,-0.0735,0.63,-0.13,25745,1,22.27,0,0,0,0,False,0.89,-3.09,56.08,4,,"HMA돌파, 정배열(단), 장기추세(120↑), VWAP상회",2.0,88,248.6,27485,▼,O,X,0.8836363636363637,13.122727272727273,6.0,2.35,0.0,1,📉 매도세 우위. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,117,20251224,20251224,18.33,6.3,56.08,49.78
003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,198000,632.17,176113.5,198000,184100,219000,240000,59.5,63.0,73.8,↩️ PULL (눌림),② 상승 후 조정,-3.41,58.4,-7.14,24.73,25.42,0,0.59,0.61,1.0,1.0,0.29,0.59,0.66,45.6,56.1,-5.26,195148,1.46,,-2814.2009,-0.1393,0.89,-0.93,229970,-1,20.31,0,0,0,0,False,-5.94,-10.2,43.06,6,★,"OBV매집, RSI적정, 정배열(단), 장기추세(120↑), VWAP상회",2.0,12,237.6,198858,▼,X,O,-5.761428571428572,-5.478571428571429,16.0,1.5107913669064748,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,118,20251224,20251224,18.33,6.3,43.06,24.73
