LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
78,001120,LX인터내셔널,KOSPI,기타,52300,62.23,20271.5,0.0,0.0,WAIT,WAIT,3,False,1,True,65.9,65.9,89.5,55.3,40.1,0.0,54.1,61.6,49.4,38.2,1.14,0.0,RR1.1 + 진입적정,0,52300.0,47550.0,57700.0,59800.0,,-0.84,0.58,46791,11.91,특이사항 없음,0,8.19,60.8,2.15,STRUCT 강점,,,추세 관망,CAUTION,64.5,상품 중개업,6223455850.0,57.1,23.07,0,0,-2.06,-2.43,5.55,-1.51,38.36,76.69,-11.72,7.41,20.97,0.076,0.076,1,8.2,0,0,1.26,0.57,0,0,0,1,1,50515.0,11.77,-0.1402,False,O,▲,55721,▲,X,X,0.37,250,0,1,1,1,63200.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,9.08,5.0,1.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,상품 중개업,7.67359649122807,15.616140350877194,9.0,40.1,OK,37.2186650625077,37.2186650625077,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,65.9,65.9,65.9,30.95,30.95,FRESH,0.609,,False,0.447,True,MATURE,4882.0,1.137,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,10.3,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
79,102710,이엔에프테크놀로지,KOSDAQ,화학·소재,57900,107.0,8272.7,0.0,0.0,WAIT,WAIT,3,False,1,True,65.9,65.9,91.7,52.5,40.9,0.0,53.6,61.7,50.8,36.5,1.37,0.0,RR1.4 + 진입적정,0,57900.0,52700.0,65000.0,68200.0,,-1.95,1.58,56023,-0.58,특이사항 없음,0,21.29,68.4,5.77,STRUCT 강점,,,추세 관망,CAUTION,64.5,기타 화학제품 제조업,10700374750.0,65.7,40.49,0,0,0.0,-7.66,4.89,26.83,8.22,20.5,16.62,-22.73,-35.22,0.243,0.243,0,10.2,1,0,1.15,0.65,0,0,0,1,1,53930.0,3.35,-0.4734,False,O,▲,62633,▼,X,X,2.59,250,0,1,1,1,70600.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.98,5.0,1.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타 화학제품 제조업,3.4499999999999997,16.929803921568627,10.0,40.9,OK,54.56791275992979,54.56791275992979,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,65.9,65.9,65.9,30.95,30.95,FRESH,0.609,,False,0.447,True,MATURE,4882.0,1.365,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,12.3,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
80,001450,현대해상,KOSPI,금융,31250,151.69,26640.1,0.0,0.0,WAIT,WAIT,3,False,1,True,65.5,65.5,76.7,78.2,17.6,0.0,53.1,57.5,60.6,24.2,8.67,0.0,RR8.7 + 진입적정,0,31250.0,29750.0,44250.0,48750.0,⚡눌림회복/📦박스돌파,0.22,1.33,33016,2.27,특이사항 없음,4,1.36,63.7,2.86,TIMING 강점,STRUCT 보조,,추세 관망,CAUTION,64.5,보험업,15168656925.0,64.4,5.99,0,1,2.8,2.29,2.8,4.52,13.43,14.05,-5.69,-17.52,-41.67,0.207,0.086,1,6.0,0,1,1.53,0.77,0,0,0,1,-1,31950.0,-5.35,0.0283,True,O,▲,30909,▲,O,X,1.97,250,0,1,1,1,54500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,4.8,5.0,8.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_60D,60,FIBO_1.272,40,FIBO_1.618,25,0.0,보험업,5.995,19.677380952380954,7.0,17.6,OK,67.0,67.0,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,breakout,71.7,5.0,60,20260505,20260505,,65.5,65.5,65.5,30.95,30.95,FRESH,0.609,,False,0.444,True,MATURE,4882.0,8.667,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,41.6,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
81,347700,스피어,KOSDAQ,IT/전기전자,41450,395.05,20762.0,0.0,0.0,WAIT,WAIT,3,False,1,True,55.5,55.5,58.3,58.7,43.5,0.0,52.7,53.5,15.2,81.0,2.23,0.0,밸런스우수 + RR2.2 + 진입적정,0,41450.0,37700.0,49800.0,57300.0,,-0.54,0.8,43321,133.23,특이사항 없음,5,4.15,52.1,-3.53,저점추세 양호,,,추세 관망,CAUTION,64.5,소프트웨어 개발 및 공급업,39504645000.0,56.5,21.7,1,0,-1.78,-2.7,-9.99,-8.9,52.39,360.04,-19.11,21.44,304.32,0.312,0.184,1,12.0,0,0,1.47,0.33,0,0,0,0,1,36045.0,-4.32,0.0487,False,O,▲,41086,▼,O,X,1.54,249,0,1,1,1,65700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,9.05,5.0,2.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,소프트웨어 개발 및 공급업,5.491382978723405,24.48351063829787,6.0,43.5,OK,35.7102139946422,35.7102139946422,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,55.5,55.5,55.5,30.95,30.95,FRESH,0.609,,False,0.364,True,MATURE,4882.0,2.227,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,20.1,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
82,010140,삼성중공업,KOSPI,조선·기계·설비,32250,2609.52,283800.0,0.0,0.0,WAIT,WAIT,3,False,1,True,71.0,71.0,94.8,77.1,11.2,0.0,52.7,61.0,83.6,0.0,1.13,0.0,RR1.1 + 진입적정,0,32250.0,29500.0,35350.0,37300.0,,-1.93,1.32,29247,12.75,특이사항 없음,0,7.74,73.4,6.88,STRUCT 강점,TIMING 보조,RSI 과열,추세 관망,CAUTION,64.5,선박 및 보트 건조업,260951718500.0,68.1,34.25,0,0,-0.31,-6.25,11.02,15.59,17.7,17.49,5.38,-13.25,-38.23,0.036,0.036,1,8.9,1,0,1.41,0.65,0,0,0,1,1,29990.0,10.27,-0.3628,False,O,▲,34257,▲,X,X,2.01,250,0,1,1,1,38750.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.53,4.0,1.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,선박 및 보트 건조업,6.619220779220779,28.01974025974026,4.0,11.2,OK,52.72293809108188,52.72293809108188,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,71.0,71.0,71.0,30.95,30.95,FRESH,0.609,,False,0.488,False,MATURE,4882.0,1.127,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,9.6,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
83,278470,에이피알,KOSPI,화학·소재,428500,1454.35,160422.5,0.0,0.0,WAIT,WAIT,3,False,1,True,69.0,69.0,87.8,79.4,10.8,0.0,52.3,59.3,77.0,3.8,1.24,0.0,RR1.2 + 진입적정,0,428500.0,395500.0,469500.0,488500.0,,-1.91,1.11,323238,53.61,특이사항 없음,0,29.11,59.9,5.32,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,64.5,기타 화학제품 제조업,145435405750.0,51.5,39.96,0,0,0.94,-4.78,2.15,31.04,56.39,63.86,20.83,25.44,8.14,0.026,0.026,1,9.9,1,0,1.13,0.73,0,0,0,1,1,400700.0,32.56,-0.3632,True,O,▲,456730,▼,X,X,2.47,250,0,1,1,1,503000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.7,4.0,1.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,기타 화학제품 제조업,3.4499999999999997,16.929803921568627,10.0,10.8,OK,57.9912656913746,57.9912656913746,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,69.0,69.0,69.0,30.95,30.95,FRESH,0.609,,False,0.472,False,MATURE,4882.0,1.242,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,9.6,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
84,192820,코스맥스,KOSPI,화학·소재,209000,160.32,23720.5,0.0,0.0,WAIT,WAIT,3,False,1,True,68.0,68.0,95.6,62.6,23.8,0.0,51.5,60.7,71.8,10.2,3.19,0.0,RR3.2 + 진입적정,0,209000.0,201000.0,234500.0,242500.0,,-3.5,0.9,195018,28.38,특이사항 없음,0,16.25,58.5,1.68,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,64.5,기타 화학제품 제조업,16032450000.0,76.3,28.98,0,0,-0.71,-7.93,-2.11,10.41,10.35,6.85,0.2,-20.6,-48.87,0.058,0.058,1,9.1,1,0,1.4,0.54,0,0,0,1,1,202660.0,7.17,-0.3809,True,O,▲,225535,▼,X,X,2.85,250,0,1,1,1,256000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.83,5.0,3.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타 화학제품 제조업,3.4499999999999997,16.929803921568627,10.0,23.8,OK,46.7603913718395,46.7603913718395,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,68.0,68.0,68.0,30.95,30.95,FRESH,0.609,,False,0.464,False,MATURE,4882.0,3.188,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,12.2,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
85,017670,SK텔레콤,KOSPI,IT/전기전자,97400,505.87,209205.5,0.0,0.0,WAIT,WAIT,3,False,1,True,64.3,64.3,88.6,56.6,31.1,0.0,51.2,58.8,57.5,28.1,0.93,0.0,진입적정,0,97400.0,91800.0,102600.0,106000.0,🚀급등시동/⚡눌림회복,-2.2,0.51,83007,79.98,특이사항 없음,0,19.12,59.4,2.68,STRUCT 강점,,,추세 관망,CAUTION,64.5,전기 통신업,50587293250.0,51.8,23.3,0,0,2.42,-2.6,-0.92,20.4,40.96,84.82,10.19,10.01,29.1,0.047,0.047,1,7.1,1,0,1.11,0.77,0,0,0,1,1,87620.0,17.34,-0.2594,True,O,▲,98617,▼,X,X,1.47,250,0,1,1,1,109600.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.75,4.0,0.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,전기 통신업,5.491382978723405,24.48351063829787,6.0,31.1,OK,34.65878578865424,34.65878578865424,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,64.3,64.3,64.3,30.95,30.95,FRESH,0.609,,False,0.434,True,MATURE,4882.0,0.929,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,5.3,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
86,458870,씨어스,KOSDAQ,기타,48800,107.43,18573.2,0.0,0.0,WAIT,WAIT,3,False,1,True,63.0,63.0,89.4,36.1,63.8,0.0,51.2,63.1,53.3,33.4,0.9,0.0,진입적정,0,48800.0,41450.0,55400.0,64300.0,,-1.42,0.65,50381,21.76,특이사항 없음,0,5.45,52.1,4.84,STRUCT 강점,AI 보조,,추세 관망,CAUTION,64.5,의료용 기기 제조업,10743456625.0,60.1,27.4,0,0,2.41,-5.97,4.39,2.52,-10.23,74.61,-7.69,-41.18,18.89,0.232,0.144,1,12.0,1,0,1.18,0.56,0,0,0,1,-1,56005.0,-3.14,-0.243,False,O,▲,50919,▲,X,X,1.15,250,0,1,1,1,72000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.06,5.0,0.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,의료용 기기 제조업,7.67359649122807,15.616140350877194,9.0,63.8,OK,32.51113553710079,32.51113553710079,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,63.0,63.0,63.0,30.95,30.95,FRESH,0.609,,False,0.424,True,MATURE,4882.0,0.898,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,13.5,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
87,097950,CJ제일제당,KOSPI,유통·소비재,241000,160.85,36280.6,0.0,0.0,WAIT,WAIT,3,False,1,True,67.8,67.8,88.6,74.7,12.4,0.0,51.2,58.6,76.2,4.8,0.81,0.0,진입적정,0,241000.0,227500.0,252000.0,262500.0,,0.54,0.83,221418,13.7,특이사항 없음,0,3.12,50.6,1.81,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,64.5,기타 식품 제조업,16084919000.0,58.2,6.94,0,1,-2.23,2.12,1.69,6.64,14.49,7.11,-3.57,-16.46,-48.61,0.036,0.036,1,6.0,0,0,1.12,0.6,0,0,0,1,1,229900.0,8.84,0.093,True,O,▲,239207,▲,O,X,1.01,250,0,1,1,1,270000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,5.6,5.0,0.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타 식품 제조업,3.8280000000000003,11.837333333333333,11.0,12.4,OK,54.15240516402545,54.15240516402545,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,67.8,67.8,67.8,30.95,30.95,FRESH,0.609,,False,0.462,False,MATURE,4882.0,0.815,0.87,0.815,0.0,0.0,0.0,v22_calibrated,,,,,,True,4.6,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
88,005090,SGC에너지,KOSPI,기타,60500,78.51,8717.6,0.0,0.0,WAIT,WAIT,3,False,1,True,56.9,56.9,71.2,39.9,62.2,0.0,50.6,57.8,31.3,60.9,1.12,0.0,RR1.1 + 진입적정,0,60500.0,51400.0,70700.0,78800.0,,-1.98,0.7,50045,-1.92,특이사항 없음,0,1.73,55.2,6.91,STRUCT 강점,AI 보조,,추세 관망,CAUTION,64.5,전기업,7850527900.0,46.8,37.79,0,0,1.34,-4.57,17.7,6.51,184.04,182.05,-3.7,153.09,126.33,0.147,0.147,0,12.0,1,0,1.66,0.53,0,0,0,1,1,49530.0,20.89,-0.2715,False,O,▲,63459,▲,X,X,0.5,250,0,1,1,1,84300.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,5.0,1.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,전기업,7.67359649122807,15.616140350877194,9.0,62.2,OK,35.84235199717452,35.84235199717452,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,56.9,56.9,56.9,30.95,30.95,FRESH,0.609,,False,0.375,True,MATURE,4882.0,1.121,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,16.9,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
89,105560,KB금융,KOSPI,금융,157800,2307.29,588358.0,0.0,0.0,WAIT,WAIT,3,False,1,True,67.4,67.4,92.2,71.0,10.4,0.0,49.8,57.9,81.8,0.0,1.16,0.0,RR1.2 + 진입적정,0,157800.0,150300.0,166500.0,172500.0,,-0.92,1.2,154333,25.72,특이사항 없음,0,6.82,53.1,0.27,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,64.5,기타 금융업,230728843600.0,67.7,10.31,0,0,-1.68,0.25,-2.77,8.45,18.03,29.77,-1.76,-12.92,-25.95,0.174,0.174,1,6.0,1,0,1.14,0.59,0,0,0,1,-1,163070.0,2.25,-0.0143,True,O,▲,159411,▼,X,X,0.62,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.75,4.0,1.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타 금융업,5.995,19.677380952380954,7.0,10.4,OK,63.0,63.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,67.4,67.4,67.4,30.95,30.95,FRESH,0.609,,False,0.459,False,MATURE,4882.0,1.16,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,5.5,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
90,028300,HLB,KOSDAQ,바이오·의약품,60900,268.85,81095.5,0.0,0.0,WAIT,WAIT,3,False,1,True,60.3,60.3,85.1,37.1,57.2,0.0,49.7,59.8,48.0,40.0,1.95,0.0,RR1.9 + 진입적정,0,60900.0,57000.0,68500.0,72400.0,,0.65,0.55,54522,19.25,특이사항 없음,0,16.44,55.3,1.31,STRUCT 강점,,,추세 관망,CAUTION,64.5,의료용품 및 기타 의약 관련제품 제조업,26885249750.0,52.0,27.74,0,0,0.16,1.16,-2.87,19.18,12.36,11.95,8.97,-18.59,-43.77,0.158,0.158,1,10.7,1,0,1.05,0.58,0,0,0,1,1,54860.0,11.7,-0.1231,True,O,▲,62021,▼,X,X,0.66,250,0,1,1,1,74800.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.4,4.0,1.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,의료용품 및 기타 의약 관련제품 제조업,-2.674166666666667,-10.201666666666666,16.0,57.2,OK,27.341185341048913,27.341185341048913,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,60.3,60.3,60.3,30.95,30.95,FRESH,0.609,,False,0.402,True,MATURE,4882.0,1.949,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,12.5,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
91,171090,선익시스템,KOSDAQ,조선·기계·설비,98500,173.96,9951.1,0.0,0.0,WAIT,WAIT,3,False,1,True,63.8,63.8,97.6,32.9,58.1,0.0,49.1,62.9,64.7,19.1,5.0,0.0,RR5.0 + 진입적정,0,98500.0,93400.0,124000.0,144000.0,,-2.49,0.74,101764,-13.36,특이사항 없음,0,19.78,61.1,0.43,STRUCT 강점,,,추세 관망,CAUTION,64.5,특수 목적용 기계 제조업,17396175550.0,71.1,48.85,0,0,-3.9,-12.75,1.23,16.84,68.09,80.73,6.63,37.14,25.01,0.396,0.136,0,12.0,1,0,1.7,0.42,0,0,0,1,1,89740.0,-3.21,-0.7492,True,O,▲,113486,▼,X,X,1.46,250,0,1,1,1,168100.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.18,5.0,5.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,6.619220779220779,28.01974025974026,4.0,58.1,OK,33.37610983992339,33.37610983992339,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,63.8,63.8,63.8,30.95,30.95,FRESH,0.609,,False,0.43,True,MATURE,4882.0,5.0,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,25.9,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
92,289930,웨이비스,KOSDAQ,반도체,21900,60.25,2851.2,0.0,0.0,WAIT,WAIT,3,False,1,True,63.5,63.5,88.8,59.2,21.4,0.0,48.8,56.5,67.4,15.8,0.84,0.0,진입적정,0,21900.0,18610.0,24650.0,28200.0,,-0.83,0.65,19066,13.76,특이사항 없음,0,8.31,67.1,9.21,STRUCT 강점,,,추세 관망,CAUTION,64.5,반도체 제조업,6024651700.0,64.8,33.39,0,0,0.92,-3.1,10.16,11.73,63.43,168.38,1.52,32.48,112.66,0.083,0.083,1,12.0,1,0,1.23,0.64,0,0,0,1,1,17995.0,14.86,-0.2481,False,O,▲,22573,▲,X,X,3.0,250,0,1,1,1,31500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,6.0,0.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,반도체 제조업,14.755625,56.405,1.0,21.4,OK,37.335265366778714,37.335265366778714,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,63.5,63.5,63.5,30.95,30.95,FRESH,0.609,,False,0.428,True,MATURE,4882.0,0.836,0.87,0.836,0.0,0.0,0.0,v22_calibrated,,,,,,True,12.6,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
