LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,켈리_금액(원),추천수량,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
11,439260,대한조선,KOSPI,조선·기계·설비,95300,148.27,36715.6,16.0,156.7,ARMED,ARMED,2,True,False,False,77.2,77.2,95.7,80.1,34.5,,62.2,70.1,61.2,23.5,1.66,0.0,RR1.7 + 진입적정 + 대기,0,95300.0,86600.0,109700.0,121900.0,🚀급등시동,0.43,0.94,89194,40.83,DATA_UNAVAILABLE,2,6.38,67.0,6.39,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,70.2,선박 및 보트 건조업,14827416600.0,67.4,15.38,0,0,0.21,5.42,8.54,11.2,36.14,22.81,1.4,6.44,-30.64,0.12,0.12,1,7.1,1,1,2.23,0.87,137400.0,SWING_60D,60,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,9.13,5.0,1.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,86580.0,6.85,0.2034,False,O,▲,92750,▲,O,X,0,0,0,2.52,178,0,1,0,0,0.0,선박 및 보트 건조업,11.366794871794871,20.560641025641026,4.0,34.5,OK,61.113658625443115,61.113658625443115,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,77.2,77.2,77.2,29.7,29.7,FRESH,0.572,,False,MATURE,153039.0,1567083.0,16.0,,,,,True,15.1,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
12,008350,남선알미늄,KOSPI,철강·금속,2250,153.21,2904.3,1111.0,250.0,ARMED,ARMED,2,True,False,False,75.9,75.9,100.0,45.4,88.5,,62.7,78.0,54.6,31.8,9.15,0.0,RR9.2 + 진입적정 + 대기,0,2250.0,2115.0,3485.0,4130.0,,-1.48,0.09,1991,31.35,DATA_UNAVAILABLE,0,58.79,52.9,0.85,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,70.2,1차 비철금속 제조업,15320716701.0,81.2,75.43,0,0,-0.66,-8.54,2.04,67.91,82.93,103.25,58.11,53.23,49.8,0.06,0.017,1,12.0,0,0,3.34,0.41,4945.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,6.0,6.0,9.1,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,1851.1,12.96,-0.8459,True,O,▲,2575,▼,X,X,0,0,0,0.88,250,0,1,1,1,0.0,1차 비철금속 제조업,4.91611111111111,22.478333333333335,5.0,88.5,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,pullback,84.2,7.0,60,20260424,20260424,,75.9,75.9,75.9,29.7,29.7,FRESH,0.559,,False,MATURE,153039.0,2500000.0,1111.0,,,,,True,54.9,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
13,241520,DSC인베스트먼트,KOSDAQ,기타,16040,288.35,4266.6,0.0,,ARMED,ARMED,2,True,False,False,75.6,75.6,99.0,70.7,38.5,,18.1,69.4,60.5,24.4,0.38,1.5,진입적정 + 대기,0,15800.0,13500.0,17000.0,19700.0,,0.72,1.65,13409,35.11,DATA_UNAVAILABLE,0,7.22,70.2,12.67,STRUCT 강점,TIMING 보조,RSI 과열,스퀴즈/품질 대기,CAUTION,70.2,신탁업 및 집합투자업,28835210700.0,76.1,28.29,0,0,3.95,4.84,13.44,7.22,99.75,113.3,-2.58,70.05,59.85,0.085,0.085,1,12.0,1,0,3.4,0.78,22950.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,14.56,6.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,12188.5,19.61,0.0382,False,O,▲,15639,▲,O,X,0,0,0,1.1,250,0,1,1,1,0.0,신탁업 및 집합투자업,5.762608695652174,5.424260869565218,11.0,38.5,OK,54.94934076137271,54.94934076137271,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,75.6,75.6,75.6,29.7,29.7,FRESH,0.556,,False,MATURE,153039.0,0.0,,,,,,True,6.0,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
14,322000,HD현대에너지솔루션,KOSPI,2차전지,191000,2929.29,21392.0,3.0,63.5,ARMED,ARMED,2,True,False,False,75.6,75.6,92.9,56.2,79.6,,19.9,76.2,36.7,54.1,0.19,10.6,대기,0,172700.0,146800.0,199500.0,222000.0,,1.65,1.07,122594,41.5,DATA_UNAVAILABLE,0,27.56,56.5,16.1,STRUCT 강점,AI 보조,5일 급등,스퀴즈/품질 대기,CAUTION,70.2,반도체 제조업,292929432300.0,58.4,39.55,0,0,6.29,19.08,13.42,55.03,247.91,222.64,45.23,218.21,169.19,0.014,0.014,1,12.0,0,0,2.1,0.89,240500.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.0,5.0,1.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,150520.0,55.8,0.341,False,O,▲,173165,▲,O,X,14898,4202,19100,2.0,250,0,1,1,1,0.0,반도체 제조업,13.177692307692308,23.395384615384614,2.0,79.6,OK,29.465392870414554,29.465392870414554,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,75.6,75.6,75.6,29.7,29.7,FRESH,0.556,,False,MATURE,153039.0,634552.0,3.0,,,,,True,4.5,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
15,046120,오르비텍,KOSDAQ,서비스 기타,12480,437.09,4109.6,10.0,13.3,ARMED,ARMED,2,True,False,False,74.5,74.5,85.2,70.3,61.3,,68.2,72.3,23.9,70.1,0.88,0.0,진입적정 + 대기,0,12480.0,10600.0,14130.0,16410.0,,1.37,1.06,9240,208.3,DATA_UNAVAILABLE,4,2.18,56.4,10.99,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,70.2,기타 과학기술 서비스업,43708722135.0,63.8,27.59,1,0,0.48,10.64,21.28,7.59,174.89,193.65,-2.21,145.19,140.2,0.055,0.055,1,12.0,1,0,3.11,0.63,19720.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,15.06,6.0,0.9,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,9054.5,35.06,0.3694,False,O,▲,11504,▲,O,X,0,0,0,0.32,250,0,1,1,1,0.0,기타 과학기술 서비스업,4.6518749999999995,2.80625,12.0,61.3,OK,44.568393783529984,44.568393783529984,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,74.5,74.5,74.5,29.7,29.7,FRESH,0.545,,False,MATURE,153039.0,132878.0,10.0,,,,,True,13.2,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
16,259630,엠플러스,KOSDAQ,조선·기계·설비,17200,67.74,2076.7,44.0,76.1,ARMED,ARMED,2,True,False,False,74.3,74.3,90.3,53.1,84.5,,65.4,76.0,37.2,53.5,1.17,0.0,RR1.2 + 진입적정 + 대기,0,17200.0,14720.0,20100.0,22050.0,,1.4,0.44,15100,15.24,DATA_UNAVAILABLE,0,28.49,73.7,14.41,STRUCT 강점,AI 보조,RSI 과열,스퀴즈/품질 대기,CAUTION,70.2,특수 목적용 기계 제조업,6773560110.0,83.7,53.44,0,0,0.0,7.1,9.35,27.79,39.5,-4.07,17.99,9.8,-57.52,0.04,0.04,1,12.0,1,0,2.73,0.65,22850.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,14.42,6.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,13945.0,13.91,0.0094,False,O,▲,18049,▲,X,X,0,0,0,1.4,250,0,1,-1,1,0.0,특수 목적용 기계 제조업,11.366794871794871,20.560641025641026,4.0,84.5,OK,31.23420149563554,31.23420149563554,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,74.3,74.3,74.3,29.7,29.7,FRESH,0.543,,False,MATURE,153039.0,760931.0,44.0,,,,,True,16.9,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
17,418420,라온텍,KOSDAQ,IT/전기전자,7750,89.05,2362.1,256.0,169.8,ARMED,ARMED,2,True,False,False,73.1,73.1,89.9,72.8,39.9,,18.3,67.5,50.0,37.5,0.62,17.1,대기,0,6620.0,5620.0,9070.0,10170.0,,0.79,1.31,6850,6.7,DATA_UNAVAILABLE,0,6.54,73.4,22.97,STRUCT 강점,TIMING 보조,RSI 과열,스퀴즈/품질 대기,CAUTION,70.2,전자부품 제조업,8905192165.0,85.9,64.01,0,0,-8.28,5.16,34.08,34.78,47.06,73.38,24.98,17.36,19.93,0.03,0.03,1,12.0,1,0,2.47,0.66,11560.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.11,6.0,2.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,5946.0,13.13,0.0146,False,O,▲,7883,▲,X,X,0,0,0,-0.71,250,0,1,1,1,0.0,전자부품 제조업,6.018977272727272,21.11511363636364,6.0,39.9,OK,45.0,45.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,73.1,73.1,73.1,29.7,29.7,FRESH,0.531,,False,MATURE,153039.0,1697857.0,256.0,,,,,True,17.0,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
18,388050,지투파워,KOSDAQ,인프라·에너지,14570,187.63,2726.0,19.0,27.7,ARMED,ARMED,2,True,False,False,73.1,73.1,98.4,52.9,62.8,,61.2,71.4,45.5,43.1,0.8,1.5,진입적정 + 대기,0,14350.0,12190.0,16480.0,18050.0,,-0.62,0.46,12174,50.44,DATA_UNAVAILABLE,0,15.15,60.5,11.75,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,70.2,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",18763497910.0,77.2,37.05,0,0,3.77,-0.55,19.04,30.21,62.61,57.68,20.41,32.91,4.23,0.013,0.013,1,12.0,1,0,2.3,0.68,18670.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.05,6.0,1.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,11360.0,19.67,-0.2357,False,O,▲,14718,▲,X,X,0,0,0,0.0,250,0,1,1,1,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",10.706666666666667,17.29733333333333,7.0,62.8,OK,33.708488637711994,33.708488637711994,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,73.1,73.1,73.1,29.7,29.7,FRESH,0.531,,False,MATURE,153039.0,276971.0,19.0,,,,,True,13.1,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
19,064260,다날,KOSDAQ,IT/전기전자,7720,126.86,5839.8,198.0,152.9,ARMED,ARMED,2,True,False,False,72.4,72.4,99.9,36.8,88.7,,57.9,75.1,63.1,21.1,2.18,0.0,RR2.2 + 진입적정 + 대기,0,7720.0,7280.0,8680.0,8970.0,,-1.75,0.18,8501,9.69,DATA_UNAVAILABLE,0,30.38,48.8,5.14,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,70.2,소프트웨어 개발 및 공급업,12685968975.0,72.6,44.06,0,0,0.26,-3.62,-3.02,20.06,-21.22,-12.87,10.26,-50.92,-66.32,0.541,0.346,1,12.0,1,0,2.11,0.67,10700.0,SWING_20D,80,BB_UPPER,75,SWING_60D,60,v1_sl_first_gap_at_open,5.7,5.0,2.2,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,6366.0,-9.19,-0.3971,True,O,▲,8131,▼,X,X,0,0,0,-0.26,250,0,1,-1,1,0.0,소프트웨어 개발 및 공급업,6.018977272727272,21.11511363636364,6.0,88.7,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,72.4,72.4,72.4,29.7,29.7,FRESH,0.524,,False,MATURE,153039.0,1529166.0,198.0,,,,,True,12.4,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
20,368770,파이버프로,KOSDAQ,기타,24200,116.41,7950.7,45.0,109.3,ARMED,ARMED,2,True,False,False,72.2,72.2,99.7,37.3,87.1,,57.8,74.7,62.4,22.0,1.58,0.0,RR1.6 + 진입적정 + 대기,0,24200.0,20550.0,29950.0,33050.0,,-1.34,0.23,20274,60.08,DATA_UNAVAILABLE,1,22.23,58.1,5.67,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,70.2,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",11641457675.0,63.6,38.06,0,0,0.62,-8.68,6.61,14.69,42.27,324.56,4.89,12.57,271.11,0.086,0.086,1,12.0,0,0,2.67,0.52,34900.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.08,5.0,1.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,17739.0,19.36,-0.3677,False,O,▲,25874,▲,X,X,0,0,0,0.0,250,0,1,1,1,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",5.762608695652174,5.424260869565218,11.0,87.1,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,72.2,72.2,72.2,29.7,29.7,FRESH,0.522,,False,MATURE,153039.0,1092869.0,45.0,,,,,True,23.8,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
21,200710,에이디테크놀로지,KOSDAQ,반도체,60500,388.56,8144.5,0.0,,ARMED,ARMED,2,True,False,False,70.6,70.6,67.9,100.0,17.1,,16.7,61.7,82.9,0.0,0.13,5.4,대기,0,57400.0,48800.0,62000.0,72300.0,,1.87,1.75,47823,81.92,DATA_UNAVAILABLE,4,1.26,58.9,13.87,TIMING 강점,STRUCT 보조,,스퀴즈/품질 대기,CAUTION,70.2,반도체 제조업,38856176000.0,72.2,23.86,1,0,10.6,11.01,17.93,4.67,65.98,141.04,-5.13,36.28,87.59,0.0,0.0,1,12.0,0,0,1.32,0.9,80000.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,14.98,5.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,split,50.0,1,1,46120.0,26.51,0.1545,False,O,▲,56083,▲,O,X,0,0,0,-0.55,250,0,1,1,1,0.0,반도체 제조업,15.276176470588235,28.12735294117647,1.0,17.1,OK,74.69799930775666,74.69799930775666,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,breakout,87.1,5.0,60,20260424,20260424,,70.6,70.6,70.6,29.7,29.7,FRESH,0.506,,False,MATURE,153039.0,0.0,,,,,,True,2.5,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
22,389020,자람테크놀로지,KOSDAQ,반도체,56000,177.31,3731.8,6.0,36.7,ARMED,ARMED,2,True,False,False,70.2,70.2,98.0,69.3,16.6,,51.8,61.3,81.4,0.0,0.97,1.4,진입적정 + 대기,0,55200.0,46850.0,64900.0,70400.0,,-0.24,1.37,51701,36.62,DATA_UNAVAILABLE,0,5.0,61.1,6.91,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,70.2,반도체 제조업,17730660950.0,61.1,33.53,0,0,4.28,-1.58,14.99,5.07,43.59,20.69,-4.73,13.89,-32.76,0.109,0.109,1,12.0,1,0,2.25,0.55,72700.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.13,6.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,43090.0,8.31,-0.2231,False,O,▲,57652,▼,X,X,0,0,0,1.12,250,0,1,1,1,0.0,반도체 제조업,15.276176470588235,28.12735294117647,1.0,16.6,OK,47.39797155441893,47.39797155441893,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,70.2,70.2,70.2,29.7,29.7,FRESH,0.502,,False,MATURE,153039.0,366546.0,6.0,,,,,True,15.9,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
23,006800,미래에셋증권,KOSPI,서비스 기타,66900,1063.52,374350.2,13.0,88.9,ARMED,ARMED,2,True,False,False,69.4,69.4,94.1,45.8,67.0,,57.7,69.0,48.3,39.6,1.6,0.0,RR1.6 + 진입적정 + 대기,0,66900.0,62400.0,74100.0,77000.0,,-2.08,0.56,59507,197.25,DATA_UNAVAILABLE,0,6.1,56.9,0.39,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,70.2,금융 지원 서비스업,106352446850.0,49.2,20.29,0,0,-1.18,-4.97,0.6,-0.3,101.77,159.93,-10.1,72.07,106.48,0.163,0.163,1,10.3,1,0,2.35,0.46,79000.0,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,v1_sl_first_gap_at_open,6.73,4.0,1.6,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,60240.0,12.42,-0.1927,True,O,▲,70323,▼,X,X,0,0,0,0.3,250,0,1,1,1,0.0,금융 지원 서비스업,4.6518749999999995,2.80625,12.0,67.0,OK,35.35251408892053,35.35251408892053,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,69.4,69.4,69.4,29.7,29.7,FRESH,0.494,,False,MATURE,153039.0,888750.0,13.0,,,,,True,10.8,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
24,090710,휴림로봇,KOSDAQ,조선·기계·설비,13250,6087.16,15828.1,26.0,31.7,ARMED,ARMED,2,True,False,False,69.2,69.2,88.4,70.2,28.6,,16.6,62.4,59.8,25.2,0.2,12.4,대기,0,11790.0,10010.0,13900.0,16420.0,,2.32,6.13,13631,-8.23,DATA_UNAVAILABLE,0,2.55,73.4,18.02,STRUCT 강점,TIMING 보조,RSI 과열,스퀴즈/품질 대기,CAUTION,70.2,특수 목적용 기계 제조업,608715861160.0,76.5,23.2,0,0,17.05,14.22,21.67,2.55,-10.59,120.1,-7.25,-40.29,66.65,0.342,0.234,0,12.0,1,0,2.66,0.83,26600.0,SWING_20D,80,SWING_60D,60,SWING_120D,45,v1_sl_first_gap_at_open,15.1,5.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,1,1,10082.0,-2.8,0.1879,False,O,▲,11619,▲,O,X,0,0,0,0.27,248,0,1,1,1,0.0,특수 목적용 기계 제조업,11.366794871794871,20.560641025641026,4.0,28.6,OK,69.87104285505448,69.87104285505448,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,69.2,69.2,69.2,29.7,29.7,FRESH,0.492,,False,MATURE,153039.0,317251.0,26.0,,,,,True,4.9,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
25,032820,우리기술,KOSDAQ,인프라·에너지,22900,1879.42,39181.0,0.0,,ARMED,ARMED,2,True,False,False,69.1,69.1,100.0,54.0,37.5,,16.1,63.8,62.5,21.9,0.7,0.0,진입적정 + 대기,0,22900.0,19460.0,25300.0,30200.0,,0.02,0.53,18924,152.61,DATA_UNAVAILABLE,4,4.15,59.3,4.93,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,70.2,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",187941800750.0,67.3,19.2,1,0,-2.14,1.55,9.05,-2.14,170.37,359.84,-11.94,140.67,306.39,0.161,0.128,1,12.0,1,0,2.37,0.6,36150.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,15.02,5.0,0.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,18912.0,21.01,0.1568,False,O,▲,22831,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",10.706666666666667,17.29733333333333,7.0,37.5,OK,33.68109109904613,33.68109109904613,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,69.1,69.1,69.1,29.7,29.7,FRESH,0.491,,False,MATURE,153039.0,0.0,,,,,,True,10.5,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
26,073490,LIG아큐버,KOSDAQ,IT/전기전자,51500,159.53,3916.0,11.0,58.5,ARMED,ARMED,2,True,False,False,68.2,68.2,96.0,51.6,46.0,,55.6,64.5,50.0,37.5,1.42,0.0,RR1.4 + 진입적정 + 대기,0,51500.0,43750.0,62500.0,68200.0,,0.99,0.54,44825,22.04,DATA_UNAVAILABLE,0,12.57,65.9,12.45,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,70.2,통신 및 방송 장비 제조업,15953240550.0,87.8,47.49,0,0,-5.16,7.63,19.21,20.19,79.13,111.93,10.39,49.43,58.48,0.015,0.015,1,12.0,1,0,2.6,0.56,71800.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.05,6.0,1.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,42665.0,14.89,0.2262,False,O,▲,54151,▲,X,X,0,0,0,-0.55,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,6.018977272727272,21.11511363636364,6.0,46.0,OK,28.995818333106328,28.995818333106328,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,68.2,68.2,68.2,29.7,29.7,FRESH,0.482,,False,MATURE,153039.0,585227.0,11.0,,,,,True,21.4,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
27,253590,네오셈,KOSDAQ,조선·기계·설비,18820,612.82,8256.2,0.0,,ARMED,ARMED,2,True,False,False,67.7,67.7,98.4,58.5,24.5,,15.2,60.5,73.9,7.6,0.22,1.5,진입적정 + 대기,0,18540.0,16190.0,19410.0,22500.0,,1.64,2.81,17420,4.55,DATA_UNAVAILABLE,0,3.54,73.6,14.81,STRUCT 강점,,RSI 과열,스퀴즈/품질 대기,CAUTION,70.2,특수 목적용 기계 제조업,61282103040.0,77.1,33.05,0,0,6.93,9.04,23.17,13.58,58.68,57.89,3.78,28.98,4.44,0.097,0.097,1,11.9,1,0,2.02,0.88,24000.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,12.68,5.0,0.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,15037.0,8.03,0.0374,False,O,▲,18348,▲,O,X,0,0,0,1.14,250,0,1,1,1,0.0,특수 목적용 기계 제조업,11.366794871794871,20.560641025641026,4.0,24.5,OK,37.20665452273537,37.20665452273537,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,67.7,67.7,67.7,29.7,29.7,FRESH,0.477,,False,MATURE,153039.0,0.0,,,,,,True,3.1,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
