종목코드,종목명,기준일,업종,종가,거래대금(억원),RSI14,MFI14,MACD_Slope,BandWidth,ret_5d_%,ret_10d_%,ret_60d_%,rel_60d_%,EBS,근거,추천매수가,손절가,추천매도가1,RR1,Now%,ma20_above,업종_대분류,Sector_Mom_5d,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME
389500,에스비비테크,20251212,일반 목적용 기계 제조업,40300,174.9,68.4,83.3,-90.20368,72.6,18.88,16.47,74.46,63.8,2,수급↑,32612,29351,37504,1.5,23.57,1,조선·기계·방산,6.275344827586206,46.9,52.5,↩️ PULL (눌림),② 상승 후 조정
194370,제이에스코퍼레이션,20251212,"가죽, 가방 및 유사제품 제조업",13700,52.6,78.2,80.0,33.65396,31.7,15.22,16.1,18.41,-4.31,3,수급↑,11684,10628,13268,1.5,17.25,1,기타,5.58321554770318,46.9,52.5,🔺 Watch (상승 준비),③ 박스 / 중립
457190,이수스페셜티케미컬,20251212,기초 화학물질 제조업,62900,285.3,73.6,76.5,-199.4341,44.4,22.14,20.96,37.79,15.07,2,수급↑,54622,49160,62815,1.5,15.15,1,기타,5.58321554770318,46.8,52.5,↩️ PULL (눌림),② 상승 후 조정
099440,스맥,20251212,특수 목적용 기계 제조업,6960,187.0,71.3,87.9,-67.0751,113.6,-11.22,31.82,52.63,41.97,2,수급↑,5623,5061,6467,1.5,23.76,1,조선·기계·방산,6.275344827586206,46.5,52.5,↩️ PULL (눌림),② 상승 후 조정
025950,동신건설,20251212,토목 건설업,19500,50.4,64.6,64.1,-135.3776,88.3,-22.0,41.41,9.67,-0.99,3,수급↑,16575,14917,19061,1.5,17.64,1,기타,5.58321554770318,46.3,52.5,↩️ PULL (눌림),③ 박스 / 중립
466100,클로봇,20251212,소프트웨어 개발 및 공급업,65200,9673.2,88.9,91.5,839.76316,70.0,53.77,60.99,142.38,131.72,3,수급↑,42477,38229,48849,1.5,53.49,1,기타,5.58321554770318,45.8,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
249420,일동제약,20251212,의약품 제조업,44300,5632.3,78.5,89.1,614.5445,55.4,59.64,50.94,94.73,72.01,3,수급↑,30665,27598,35264,1.5,44.46,1,기타,5.58321554770318,45.8,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
128820,대성산업,20251212,연료 소매업,8100,3607.6,78.2,90.4,87.46878,86.2,46.21,82.43,79.4,56.68,3,수급↑,5144,4630,5916,1.5,57.45,1,기타,5.58321554770318,45.8,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
056080,유진로봇,20251212,특수 목적용 기계 제조업,16920,3237.7,88.5,95.0,172.38453,44.9,35.58,38.69,46.11,35.45,3,수급↑,12472,11224,14342,1.5,35.66,1,조선·기계·방산,6.275344827586206,45.8,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
424870,이뮨온시아,20251212,자연과학 및 공학 연구개발업,15290,2499.4,82.5,90.5,120.1759,98.9,38.75,41.18,155.26,144.6,3,수급↑,9866,8879,11345,1.5,54.98,1,기타,5.58321554770318,45.8,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
038500,삼표시멘트,20251212,기타 비금속 광물제품 제조업,5380,2337.4,93.7,95.9,112.05738,69.1,73.55,75.53,57.31,46.65,3,수급↑,3242,2918,3729,1.5,65.91,1,기타,5.58321554770318,45.8,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
060370,LS마린솔루션,20251212,전기 및 통신 공사업,36500,1844.5,86.1,83.6,387.42147,37.1,22.07,35.19,53.04,42.38,3,수급↑,27997,25197,32197,1.5,30.37,1,기타,5.58321554770318,45.8,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
290690,소룩스,20251212,전구 및 조명장치 제조업,5650,1055.4,84.2,93.0,58.04188,34.9,26.12,35.33,10.78,0.12,3,수급↑,4357,3921,5011,1.5,29.66,1,기타,5.58321554770318,45.8,52.5,🔺 Watch (상승 준비),③ 박스 / 중립
009070,KCTC,20251212,도로 화물 운송업,6710,987.8,88.9,98.8,51.16067,33.5,25.89,28.3,18.97,-3.75,3,수급↑,5352,4817,6155,1.5,25.37,1,기타,5.58321554770318,45.8,52.5,🔺 Watch (상승 준비),③ 박스 / 중립
027360,아주IB투자,20251212,기타 금융업,2425,109.0,82.5,88.7,12.24943,23.4,16.31,17.15,5.9,-4.76,3,수급↑,2068,1863,2374,1.5,17.26,1,금융,2.2256249999999995,45.6,44.8,🔺 Watch (상승 준비),③ 박스 / 중립
209640,와이제이링크,20251212,특수 목적용 기계 제조업,3980,668.1,86.3,94.3,25.41,61.4,30.07,51.04,3.11,-7.55,3,수급↑,2878,2590,3309,1.5,38.29,1,조선·기계·방산,6.275344827586206,45.5,52.5,🔺 Watch (상승 준비),④ 바닥 반등 시도
001430,세아베스틸지주,20251212,1차 철강 제조업,44750,638.7,91.8,97.2,682.96029,59.8,59.25,60.39,67.6,44.88,3,수급↑,29337,26403,33738,1.5,52.54,1,기타,5.58321554770318,45.4,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
237690,에스티팜,20251212,의약품 제조업,127300,180.1,85.1,78.0,-264.57064,39.8,7.88,8.8,33.72,23.06,2,수급↑,112690,101421,129593,1.5,12.96,1,기타,5.58321554770318,45.4,52.5,↩️ PULL (눌림),② 상승 후 조정
377300,카카오페이,20251212,금융 지원 서비스업,47400,195.2,32.2,18.4,2.50834,8.7,-2.27,-4.44,-14.75,-37.47,1,Squeeze,47400,44964,51053,1.5,0.0,0,인터넷/플랫폼·게임,0.6183333333333333,45.2,68.7,↩️ PULL (눌림),④ 바닥 반등 시도
156100,엘앤케이바이오,20251212,의료용 기기 제조업,15270,123.3,75.0,77.9,-39.0722,75.4,9.62,41.91,54.87,44.21,2,수급↑,12165,10948,13990,1.5,25.52,1,바이오·의약품,10.354210526315791,45.1,52.5,↩️ PULL (눌림),② 상승 후 조정
295310,에이치브이엠,20251212,1차 비철금속 제조업,32800,447.9,82.1,87.9,363.22374,43.3,42.61,43.86,25.67,15.01,3,수급↑,24142,21728,27763,1.5,35.86,1,기타,5.58321554770318,44.7,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
067830,세이브존I&C,20251212,종합 소매업,3625,413.0,86.1,96.2,47.22019,49.6,39.96,45.0,32.54,9.82,3,수급↑,2553,2298,2936,1.5,41.96,1,기타,5.58321554770318,44.6,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
086520,에코프로,20251212,기타 금융업,111400,4735.4,81.4,84.2,-486.70246,63.2,14.96,31.83,126.88,116.22,2,수급↑,92830,83547,106754,1.5,20.0,1,2차전지,6.867999999999999,44.4,52.5,↩️ PULL (눌림),② 상승 후 조정
108490,로보티즈,20251212,특수 목적용 기계 제조업,302500,2517.6,83.8,84.0,-292.11683,66.9,6.89,29.55,210.63,199.97,2,수급↑,241390,217251,277598,1.5,25.32,1,조선·기계·방산,6.275344827586206,44.4,52.5,↩️ PULL (눌림),② 상승 후 조정
448900,한국피아이엠,20251212,자동차 신품 부품 제조업,60500,351.9,67.1,63.1,-173.57554,82.4,-7.07,13.51,326.06,315.4,2,수급↑,51905,46714,59690,1.5,16.56,1,자동차·모빌리티,-2.902142857142857,44.4,22.5,↩️ PULL (눌림),② 상승 후 조정
000650,천일고속,20251212,육상 여객 운송업,412000,743.1,76.8,70.7,-4075.26348,248.6,-0.24,74.21,906.11,883.39,2,수급↑,239477,215529,275399,1.5,72.04,1,기타,5.58321554770318,44.3,52.5,↩️ PULL (눌림),② 상승 후 조정
102940,코오롱생명과학,20251212,기초 의약물질 제조업,58600,54.1,68.0,80.7,28.0945,57.4,9.53,-4.25,67.19,56.53,3,수급↑,50977,45879,58624,1.5,14.95,1,기타,5.58321554770318,44.3,52.5,🔺 Watch (상승 준비),① 강한 상승 추세
307950,현대오토에버,20251212,소프트웨어 개발 및 공급업,294000,720.4,82.8,83.5,-1666.28984,87.8,3.7,45.54,69.45,46.73,2,수급↑,229450,206505,263867,1.5,28.13,1,기타,5.58321554770318,44.2,52.5,↩️ PULL (눌림),② 상승 후 조정
138610,나이벡,20251212,의료용품 및 기타 의약 관련제품 제조업,52300,328.9,78.1,86.4,271.91467,46.0,30.26,33.93,105.91,95.25,3,수급↑,40800,36720,46920,1.5,28.19,1,바이오·의약품,10.354210526315791,44.2,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
041920,메디아나,20251212,의료용 기기 제조업,9620,315.2,86.2,89.1,119.90706,68.2,37.82,63.33,79.81,69.15,3,수급↑,6326,5693,7274,1.5,52.07,1,바이오·의약품,10.354210526315791,44.1,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
054450,텔레칩스,20251212,반도체 제조업,14080,78.8,80.3,76.0,8.31326,32.9,8.81,18.72,6.83,-3.83,3,수급↑,12193,10973,14021,1.5,15.48,1,반도체,-1.4107692307692308,43.6,22.5,🔺 Watch (상승 준비),③ 박스 / 중립
298830,슈어소프트테크,20251212,소프트웨어 개발 및 공급업,7140,226.6,84.1,89.9,19.71243,49.4,26.15,35.48,44.83,34.17,3,수급↑,5604,5043,6444,1.5,27.4,1,기타,5.58321554770318,43.5,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
322510,제이엘케이,20251212,소프트웨어 개발 및 공급업,5980,226.6,75.4,87.9,103.5767,37.3,44.62,30.0,-1.97,-12.63,3,수급↑,4421,3979,5085,1.5,35.24,1,기타,5.58321554770318,43.5,52.5,🔺 Watch (상승 준비),④ 바닥 반등 시도
389030,지니너스,20251212,자연과학 및 공학 연구개발업,3375,209.3,96.1,93.8,44.10463,86.7,45.16,88.34,65.85,55.19,3,수급↑,2063,1856,2372,1.5,63.59,1,기타,5.58321554770318,43.4,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
475830,오름테라퓨틱,20251212,기초 의약물질 제조업,91400,437.0,77.9,86.0,-93.14697,79.1,11.19,60.35,183.85,173.19,2,수급↑,68320,61488,78568,1.5,33.78,1,기타,5.58321554770318,43.3,52.5,↩️ PULL (눌림),② 상승 후 조정
000050,경방,20251212,종합 소매업,11010,195.1,91.1,95.2,195.24476,50.0,48.78,55.51,51.44,28.72,3,수급↑,7408,6667,8519,1.5,48.62,1,기타,5.58321554770318,43.3,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
003380,하림지주,20251212,기타 금융업,12550,2264.9,88.0,94.8,147.53609,53.6,36.12,49.58,54.56,43.9,3,수급↑,8835,7951,10160,1.5,42.04,1,금융,2.2256249999999995,43.2,44.8,🔺 Watch (상승 준비),⑤ 하락 / 약세
039860,나노엔텍,20251212,의료용 기기 제조업,4195,161.5,91.5,82.7,5.51535,52.5,34.67,32.96,18.67,8.01,3,수급↑,3318,2986,3816,1.5,26.4,1,바이오·의약품,10.354210526315791,42.9,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
228670,레이,20251212,의료용 기기 제조업,7390,151.7,84.0,93.1,76.62131,69.8,18.24,58.92,19.97,9.31,3,수급↑,5120,4608,5888,1.5,44.31,1,바이오·의약품,10.354210526315791,42.8,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
950160,코오롱티슈진,20251212,기초 의약물질 제조업,81200,374.8,69.6,61.3,-282.25212,61.5,1.5,-4.92,63.54,52.88,2,수급↑,72995,65695,83944,1.5,11.24,1,기타,5.58321554770318,42.7,52.5,↩️ PULL (눌림),② 상승 후 조정
323280,태성,20251212,특수 목적용 기계 제조업,51800,290.2,79.2,82.8,-77.04154,52.7,8.82,28.06,87.0,76.34,2,수급↑,43137,38823,49608,1.5,20.08,1,조선·기계·방산,6.275344827586206,42.6,52.5,↩️ PULL (눌림),② 상승 후 조정
208370,셀바스헬스케어,20251212,의료용 기기 제조업,5950,128.9,79.8,78.1,38.39353,45.5,40.16,26.73,48.75,38.09,3,수급↑,4746,4271,5458,1.5,25.36,1,바이오·의약품,10.354210526315791,42.5,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
223250,드림씨아이에스,20251212,자연과학 및 공학 연구개발업,5950,127.1,85.7,85.9,35.40191,38.1,20.69,26.33,61.03,50.37,3,수급↑,4739,4265,5450,1.5,25.54,1,기타,5.58321554770318,42.5,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
101170,우림피티에스,20251212,일반 목적용 기계 제조업,11570,256.2,82.9,91.3,-38.54009,111.0,12.66,40.07,111.13,100.47,2,수급↑,8491,7642,9765,1.5,36.25,1,조선·기계·방산,6.275344827586206,42.4,52.5,↩️ PULL (눌림),② 상승 후 조정
080220,제주반도체,20251212,반도체 제조업,19070,59.0,68.7,66.6,-3.52958,11.9,-1.8,1.17,3.87,-6.79,2,수급↑,18849,17721,20539,1.5,1.17,1,반도체,-1.4107692307692308,42.2,57.8,↩️ PULL (눌림),⑤ 하락 / 약세
033240,자화전자,20251212,전자부품 제조업,24600,104.3,88.7,89.0,113.16776,46.6,27.26,38.59,28.73,6.01,3,수급↑,19307,17376,22203,1.5,27.41,1,기타,5.58321554770318,42.1,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
036540,SFA반도체,20251212,반도체 제조업,4140,65.6,68.7,68.1,-1.89244,16.4,-3.16,-0.84,16.46,5.8,1,수급↑,4140,3882,4526,1.5,0.0,0,반도체,-1.4107692307692308,41.6,62.5,↩️ PULL (눌림),② 상승 후 조정
232680,라온테크,20251212,특수 목적용 기계 제조업,9940,67.1,86.1,77.3,7.41188,45.5,18.9,29.93,23.79,13.13,3,수급↑,8077,7269,9288,1.5,23.07,1,조선·기계·방산,6.275344827586206,41.4,52.5,🔺 Watch (상승 준비),⑤ 하락 / 약세
126340,비나텍,20251212,일차전지 및 이차전지 제조업,80000,119.0,75.4,82.7,-28.61482,63.7,2.56,33.11,52.09,41.43,2,수급↑,65190,58671,74968,1.5,22.72,1,2차전지,6.867999999999999,41.0,52.5,↩️ PULL (눌림),② 상승 후 조정
010780,아이에스동서,20251212,"시멘트, 석회, 플라스터 및 그 제품 제조업",22600,50.3,81.9,89.8,94.13888,32.6,17.16,26.47,10.78,-11.94,3,수급↑,18613,16898,21184,1.5,21.42,1,기타,5.58321554770318,40.8,52.5,🔺 Watch (상승 준비),④ 바닥 반등 시도
317830,에스피시스템스,20251212,특수 목적용 기계 제조업,13320,195.7,74.2,78.6,-0.95409,65.3,21.53,28.2,35.5,24.84,2,수급↑,10574,9516,12160,1.5,25.97,1,조선·기계·방산,6.275344827586206,40.0,52.5,↩️ PULL (눌림),② 상승 후 조정
001360,삼성제약,20251212,의약품 제조업,1852,119.5,70.5,82.2,-2.72751,58.0,35.78,34.99,7.49,-15.23,2,수급↑,1497,1347,1722,1.5,23.66,1,기타,5.58321554770318,39.8,52.5,↩️ PULL (눌림),⑤ 하락 / 약세
011210,현대위아,20251212,자동차 신품 부품 제조업,66500,67.3,69.0,76.9,-75.3411,31.4,-0.45,6.91,26.67,3.95,2,수급↑,60940,55254,69468,1.5,9.12,1,자동차·모빌리티,-2.902142857142857,39.5,26.0,↩️ PULL (눌림),③ 박스 / 중립
200710,에이디테크놀로지,20251212,반도체 제조업,28300,52.9,72.7,75.0,-123.21975,48.3,-4.07,1.8,23.85,13.19,2,수급↑,26725,24052,30733,1.5,5.89,1,반도체,-1.4107692307692308,38.9,38.9,↩️ PULL (눌림),② 상승 후 조정
308080,바이젠셀,20251212,자연과학 및 공학 연구개발업,12820,988.4,80.8,86.6,-236.86197,236.7,25.69,108.79,229.14,218.48,2,수급↑,7516,6764,8643,1.5,70.57,1,기타,5.58321554770318,38.4,52.5,↩️ PULL (눌림),② 상승 후 조정
005850,에스엘,20251212,자동차 신품 부품 제조업,44050,63.1,75.0,75.8,-121.80926,39.0,-3.5,6.4,22.7,-0.02,2,수급↑,40372,36335,46428,1.5,9.11,1,자동차·모빌리티,-2.902142857142857,38.4,26.1,↩️ PULL (눌림),③ 박스 / 중립
094360,칩스앤미디어,20251212,반도체 제조업,18200,101.0,77.0,89.4,-94.81554,51.5,-6.09,21.5,8.98,-1.68,2,수급↑,15958,14362,18351,1.5,14.05,1,반도체,-1.4107692307692308,37.4,22.5,↩️ PULL (눌림),③ 박스 / 중립
394800,쓰리빌리언,20251212,자연과학 및 공학 연구개발업,17890,272.4,88.4,81.6,-61.35498,80.5,17.54,45.45,165.82,155.16,2,수급↑,13611,12249,15652,1.5,31.44,1,기타,5.58321554770318,36.5,52.5,↩️ PULL (눌림),② 상승 후 조정
220260,켐트로스,20251212,기타 화학제품 제조업,6150,176.4,86.7,93.9,-21.18258,81.7,16.04,52.23,51.11,40.45,2,수급↑,4828,4345,5552,1.5,27.38,1,기타,5.58321554770318,35.7,52.5,↩️ PULL (눌림),② 상승 후 조정
043260,성호전자,20251212,전자부품 제조업,5420,172.1,80.8,83.8,-13.07094,165.7,82.49,121.22,395.88,385.22,2,수급↑,3125,2812,3593,1.5,73.44,1,기타,5.58321554770318,35.7,52.5,↩️ PULL (눌림),② 상승 후 조정
013360,일성건설,20251212,토목 건설업,2590,166.0,92.9,96.8,-1.49858,128.7,17.73,100.31,79.61,56.89,2,수급↑,1635,1471,1880,1.5,58.4,1,기타,5.58321554770318,35.6,52.5,↩️ PULL (눌림),② 상승 후 조정
474650,링크솔루션,20251212,특수 목적용 기계 제조업,51400,146.1,75.1,83.0,-133.52348,90.0,20.37,55.99,124.45,113.79,2,수급↑,39077,35169,44939,1.5,31.53,1,조선·기계·방산,6.275344827586206,35.4,52.5,↩️ PULL (눌림),② 상승 후 조정
004310,현대약품,20251212,의약품 제조업,6090,111.9,76.8,89.1,-41.84804,111.2,20.36,64.59,56.56,33.84,2,수급↑,4418,3976,5081,1.5,37.82,1,기타,5.58321554770318,34.9,52.5,↩️ PULL (눌림),② 상승 후 조정
092200,디아이씨,20251212,자동차 신품 부품 제조업,12050,607.9,75.9,86.3,-20.99726,99.5,7.88,32.56,148.97,126.25,2,수급↑,8957,8061,10300,1.5,34.53,1,자동차·모빌리티,-2.902142857142857,33.9,22.5,↩️ PULL (눌림),② 상승 후 조정
094170,동운아나텍,20251212,반도체 제조업,29000,128.2,66.1,55.9,-69.5332,65.3,-11.85,-3.33,59.96,49.3,1,,26710,24039,30716,1.5,8.57,1,반도체,-1.4107692307692308,33.8,28.2,↩️ PULL (눌림),② 상승 후 조정
437730,삼현,20251212,자동차 신품 부품 제조업,50700,319.0,84.4,100.0,-115.16033,99.8,13.42,25.81,146.12,135.46,2,수급↑,38047,34242,43754,1.5,33.25,1,자동차·모빌리티,-2.902142857142857,32.8,22.5,↩️ PULL (눌림),② 상승 후 조정
