LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
87,125020,티씨머티리얼즈,KOSDAQ,기타,6640,74.69,2326.6,0.0,0.0,WAIT,WAIT,3,False,1,True,54.9,54.9,70.0,30.0,74.5,0.0,47.2,58.2,44.5,44.4,7.31,0.0,RR7.3 + 진입적정,0,6640.0,6250.0,9490.0,9840.0,,-2.51,0.21,6429,10.63,특이사항 없음,0,23.56,56.7,-2.05,AI 강점,STRUCT 보조,,추세 관망,CAUTION,46.3,절연선 및 케이블 제조업,7468567275.0,80.0,57.79,0,0,-3.63,-18.83,-7.65,24.11,56.6,69.17,19.21,41.74,42.42,0.18,0.165,1,12.0,1,0,2.66,0.33,0,0,0,0,1,6240.5,3.27,-1.0947,True,O,▲,7964,▼,X,X,0.0,243,0,1,1,1,10960.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.87,6.0,7.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,절연선 및 케이블 제조업,15.605078125,25.927343750000002,3.0,0.1376936316695353,0.17009879422716803,0.0,OK,74.5,OK,11.0,11.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,54.9,54.9,54.9,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,7.308,0.814,0.814,0.0,0.0,0.0,v22_calibrated,,,,,,True,42.9,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
88,278470,에이피알,KOSPI,화학·소재,402000,1296.28,150501.4,0.0,0.0,WAIT,WAIT,3,False,1,True,50.8,50.8,46.4,40.9,79.5,0.0,47.2,55.6,38.6,51.8,3.3,0.0,RR3.3 + 진입적정,0,402000.0,380500.0,473000.0,506000.0,,-1.63,0.97,351609,42.89,특이사항 없음,0,2.88,47.9,-5.44,AI 강점,,,추세 관망,CAUTION,46.3,기타 화학제품 제조업,129628170500.0,45.8,17.82,0,0,-3.25,-4.74,-10.47,0.63,45.92,88.29,-4.27,31.06,61.54,0.102,0.102,1,12.0,0,0,1.1,0.22,0,0,0,0,1,400700.0,14.33,-0.0838,True,O,▲,422898,▼,X,X,2.05,250,0,1,1,1,531000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.35,4.0,3.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타 화학제품 제조업,-5.82590909090909,7.141818181818182,12.0,0.07356076759061835,-0.005686814030804038,0.16923076923076924,OK,79.5,OK,28.75644028236472,28.75644028236472,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,50.8,50.8,50.8,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,3.302,0.805,0.805,0.0,0.0,0.0,v22_calibrated,,,,,,True,17.7,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
89,456040,OCI,KOSPI,화학·소재,129900,62.66,11629.3,0.0,0.0,WAIT,WAIT,3,False,1,True,63.7,63.7,100.0,22.3,73.7,0.0,47.1,65.3,77.7,2.9,5.95,0.0,RR6.0 + 진입적정,0,129900.0,124300.0,163200.0,172600.0,,-1.15,0.22,112324,-2.54,특이사항 없음,0,42.6,67.6,3.62,STRUCT 강점,AI 보조,,추세 관망,CAUTION,46.3,기초 화학물질 제조업,6265929750.0,79.0,64.88,0,0,-3.78,-8.46,-7.68,39.53,65.9,108.17,34.63,51.04,81.42,0.188,0.188,0,12.0,1,0,1.97,0.55,0,0,0,1,1,111960.0,15.65,-0.5981,True,O,▲,142010,▼,X,X,0.07,250,0,1,1,1,188100.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.31,5.0,5.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기초 화학물질 제조업,-5.82590909090909,7.141818181818182,12.0,0.0939183987682833,0.29418938510249193,0.0,OK,73.7,OK,21.20366737308382,21.20366737308382,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,63.7,63.7,63.7,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,5.946,0.835,0.835,0.0,0.0,0.0,v22_calibrated,,,,,,True,25.6,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
90,003670,포스코퓨처엠,KOSPI,2차전지,251500,900.74,223699.7,0.0,0.0,WAIT,WAIT,3,False,1,True,50.8,50.8,60.2,45.6,42.5,0.0,47.0,49.4,17.7,77.9,3.56,0.0,RR3.6 + 진입적정,0,251500.0,238000.0,299500.0,313000.0,,-1.6,0.79,229889,30.72,특이사항 없음,0,15.53,48.1,-1.3,STRUCT 강점,,,추세 관망,CAUTION,46.3,일차전지 및 이차전지 제조업,90074383750.0,64.0,36.03,0,0,-3.64,-12.82,0.8,17.25,13.8,14.06,12.35,-1.06,-12.69,0.078,0.078,1,12.0,0,0,1.26,0.45,0,0,0,0,1,237650.0,9.4,-0.5843,True,O,▲,284626,▼,X,X,-0.57,250,0,1,1,1,331000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.37,4.0,3.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,일차전지 및 이차전지 제조업,-9.368,18.262999999999998,9.0,0.06972451008236297,0.06706071779386821,0.0967741935483871,OK,42.5,OK,32.12088623390897,32.12088623390897,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,50.8,50.8,50.8,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,3.556,0.805,0.805,0.0,0.0,0.0,v22_calibrated,,,,,,True,19.1,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
91,139480,이마트,KOSPI,유통·소비재,106000,265.37,29251.6,0.0,0.0,WAIT,WAIT,3,False,1,True,62.4,62.4,90.0,57.0,17.9,0.0,46.8,55.0,72.1,9.9,1.63,0.0,RR1.6 + 진입적정,0,106000.0,98900.0,117600.0,136400.0,,0.48,1.19,106474,-0.73,특이사항 없음,0,9.56,57.8,0.94,STRUCT 강점,,,추세 관망,CAUTION,46.3,종합 소매업,26537180700.0,65.7,15.38,0,0,-1.03,2.61,-0.09,14.47,-9.86,34.18,9.57,-24.72,7.43,0.265,0.265,0,8.9,1,0,1.09,0.53,0,0,0,1,1,101910.0,-0.45,-0.081,True,O,▲,110161,▼,X,X,0.84,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.7,5.0,1.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,종합 소매업,6.264444444444444,14.938888888888888,7.0,0.04433962264150943,0.04057308524932529,0.2608695652173913,OK,17.9,OK,59.287279479118894,59.287279479118894,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,62.4,62.4,62.4,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,1.634,0.832,0.832,0.0,0.0,0.0,v22_calibrated,,,,,,True,10.9,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
92,160980,싸이맥스,KOSDAQ,조선·기계·설비,36700,60.21,4009.2,0.0,0.0,WAIT,WAIT,3,False,1,True,63.5,63.5,90.2,62.7,11.9,0.0,46.8,54.9,78.3,2.1,0.93,0.0,진입적정,0,36700.0,31600.0,41450.0,47100.0,,-0.52,0.65,26267,76.66,특이사항 없음,0,17.84,66.7,8.77,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,46.3,특수 목적용 기계 제조업,6020532550.0,65.8,46.46,0,0,2.37,-5.53,12.75,32.97,104.91,102.43,28.07,90.05,75.68,0.035,0.035,1,12.0,1,0,1.24,0.67,0,0,0,1,1,30845.0,39.72,-0.4732,False,O,▲,39320,▼,X,X,-1.12,250,0,1,1,1,56100.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,13.9,6.0,0.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,6.517777777777778,28.688333333333333,4.0,0.08086804203970416,0.10674995177086982,0.36619718309859156,OK,11.9,OK,39.64905165496445,39.64905165496445,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,63.5,63.5,63.5,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,0.931,0.834,0.834,0.0,0.0,0.0,v22_calibrated,,,,,,True,12.9,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
93,252990,샘씨엔에스,KOSDAQ,IT/전기전자,12540,66.01,7551.3,0.0,0.0,WAIT,WAIT,3,False,1,True,52.4,52.4,56.5,32.0,85.0,0.0,45.6,57.8,53.0,33.8,2.4,0.0,RR2.4 + 진입적정,0,12540.0,11480.0,15080.0,15410.0,,-2.11,0.44,11572,11.65,특이사항 없음,0,17.0,41.2,-4.15,AI 강점,,,추세 관망,CAUTION,46.3,전자부품 제조업,6600994215.0,54.8,35.42,0,0,2.7,-11.44,-9.13,25.15,13.28,74.17,20.25,-1.58,47.42,0.091,0.091,1,12.0,0,0,1.19,0.49,0,0,0,0,1,11834.0,8.36,-0.704,False,O,▲,13588,▼,X,X,0.0,250,0,1,1,1,15950.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.45,5.0,2.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,전자부품 제조업,3.911222222222222,20.537,6.0,0.07752335383914331,0.0034418243476654056,0.1038961038961039,OK,85.0,OK,13.194644670435197,13.194644670435197,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,52.4,52.4,52.4,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,2.396,0.809,0.809,0.0,0.0,0.0,v22_calibrated,,,,,,True,20.3,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
94,007340,DN오토모티브,KOSPI,2차전지,47000,79.42,27500.1,0.0,0.0,WAIT,WAIT,3,False,1,True,58.8,58.8,84.2,52.0,21.4,0.0,45.5,52.5,62.8,21.5,1.07,0.0,RR1.1 + 진입적정,0,47000.0,40250.0,54200.0,59400.0,,-0.68,0.55,36995,87.92,특이사항 없음,0,12.32,64.8,7.86,STRUCT 강점,,,추세 관망,CAUTION,46.3,일차전지 및 이차전지 제조업,7942039825.0,53.7,47.3,0,0,0.75,-5.05,13.8,32.96,60.68,99.58,28.06,45.82,72.83,0.029,0.029,1,12.0,1,0,1.11,0.62,0,0,0,1,1,41555.0,27.04,-0.5195,False,O,▲,51338,▼,X,X,0.0,250,0,1,1,1,62700.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.36,5.0,1.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,일차전지 및 이차전지 제조업,-9.368,18.262999999999998,9.0,0.07507598784194529,0.054559893871839085,0.10869565217391304,OK,21.4,OK,33.45444879726261,33.45444879726261,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,58.8,58.8,58.8,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,1.067,0.823,0.823,0.0,0.0,0.0,v22_calibrated,,,,,,True,15.3,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
95,214370,케어젠,KOSDAQ,기타,97200,95.54,52211.0,0.0,0.0,WAIT,WAIT,3,False,1,True,48.1,48.1,47.9,38.9,66.9,0.0,45.2,51.2,28.0,65.0,2.07,0.0,RR2.1 + 진입적정,0,97200.0,89900.0,112300.0,153800.0,,-0.14,0.85,109946,31.58,특이사항 없음,1,3.0,56.0,-4.11,AI 강점,,,추세 관망,CAUTION,46.3,기초 의약물질 제조업,9553667500.0,44.3,19.31,1,0,-3.28,-3.76,-11.23,5.65,-17.7,60.13,0.75,-32.56,33.38,0.4,0.138,1,12.0,1,0,1.02,0.32,0,0,0,0,-1,111670.0,-11.59,-0.1638,True,X,▲,100472,▼,X,X,0.0,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.51,4.0,2.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기초 의약물질 제조업,15.605078125,25.927343750000002,3.0,0.07914462081128748,-0.037473839655808486,0.21649484536082475,OK,66.9,OK,18.841679363301566,18.841679363301566,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,48.1,48.1,48.1,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,2.068,0.799,0.799,0.0,0.0,0.0,v22_calibrated,,,,,,True,15.5,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
96,094820,일진파워,KOSDAQ,기타,18810,70.18,2836.3,0.0,0.0,WAIT,WAIT,3,False,1,True,50.9,50.9,62.3,31.1,67.5,0.0,45.1,53.6,36.4,54.5,5.42,0.0,RR5.4 + 진입적정,0,18810.0,17760.0,24500.0,27250.0,,-2.55,0.52,19010,9.54,특이사항 없음,0,8.86,51.7,-6.11,AI 강점,STRUCT 보조,,추세 관망,CAUTION,46.3,전기 및 통신 공사업,7017568475.0,64.1,35.4,0,0,-2.44,-19.1,-12.92,12.97,14.0,81.56,8.07,-0.86,54.81,0.224,0.183,1,12.0,1,0,1.65,0.26,0,0,0,0,1,18458.0,-1.05,-0.8615,True,O,▲,21538,▼,X,X,-1.45,223,0,1,1,1,30750.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.58,6.0,5.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,전기 및 통신 공사업,15.605078125,25.927343750000002,3.0,0.09052935368724843,0.05216293749248549,0.3669724770642202,OK,67.5,OK,13.536086205988894,13.536086205988894,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,50.9,50.9,50.9,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,5.419,0.805,0.805,0.0,0.0,0.0,v22_calibrated,,,,,,True,30.2,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
97,443060,HD현대마린솔루션,KOSPI,서비스 기타,232000,849.27,104013.6,0.0,0.0,WAIT,WAIT,3,False,1,True,49.3,49.3,56.4,34.3,65.3,0.0,44.9,52.0,31.0,61.2,3.93,0.0,RR3.9 + 진입적정,0,232000.0,218000.0,287000.0,304500.0,,-0.91,0.82,215495,25.69,특이사항 없음,0,25.21,50.6,-2.28,AI 강점,,,추세 관망,CAUTION,46.3,"건축기술, 엔지니어링 및 관련 기술 서비스업",84926678750.0,62.8,56.46,0,0,-6.64,-10.94,-17.29,25.68,36.39,6.67,20.78,21.53,-20.08,0.129,0.1,1,12.0,1,0,0.94,0.49,0,0,0,0,1,220290.0,7.66,-0.7182,True,O,▲,264739,▼,X,X,-0.2,250,0,1,1,1,313500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.03,4.0,3.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,"건축기술, 엔지니어링 및 관련 기술 서비스업",-3.4942857142857138,9.171428571428573,11.0,0.09990763546798029,-0.12554437588507383,0.0,OK,65.3,OK,23.801920321497377,23.801920321497377,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,49.3,49.3,49.3,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,3.929,0.801,0.801,0.0,0.0,0.0,v22_calibrated,,,,,,True,23.7,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
98,084370,유진테크,KOSDAQ,조선·기계·설비,133600,343.99,30615.8,0.0,0.0,WAIT,WAIT,3,False,1,True,46.4,46.4,20.2,66.0,59.5,0.0,44.8,48.6,45.8,42.8,1.23,0.0,RR1.2 + 진입적정,0,133600.0,113700.0,158000.0,173100.0,,0.5,1.12,129313,70.47,특이사항 없음,2,-2.97,54.0,-1.63,TIMING 강점,,,추세 관망,CAUTION,46.3,특수 목적용 기계 제조업,34398643850.0,70.8,19.82,1,0,0.38,-3.68,-1.76,7.83,35.36,36.61,2.93,20.5,9.86,0.106,0.106,1,12.0,1,1,1.2,0.35,0,0,0,0,1,121780.0,3.32,-0.2111,False,O,▲,143390,▼,X,X,-4.13,250,0,1,1,1,196400.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.9,5.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,6.517777777777778,28.688333333333333,4.0,0.08442044482463645,0.07495228367569978,0.015267175572519083,OK,59.5,OK,38.922824236629474,38.922824236629474,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,46.4,46.4,46.4,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,1.226,0.795,0.795,0.0,0.0,0.0,v22_calibrated,,,,,,True,18.3,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
99,003280,흥아해운,KOSPI,기타,2835,1718.55,6816.0,0.0,0.0,WAIT,WAIT,3,False,1,True,46.8,46.8,28.8,51.9,72.7,0.0,44.7,51.1,43.9,45.1,1.66,0.0,RR1.7 + 진입적정,0,2835.0,2405.0,3550.0,4795.0,,0.51,1.89,3249,1.31,특이사항 없음,1,-13.76,29.1,-5.46,AI 강점,,저점 이탈,추세 관망,CAUTION,46.3,해상 운송업,171854705979.0,71.3,27.48,0,0,1.98,1.43,-9.13,-17.35,62.0,66.96,-22.25,47.14,40.21,0.643,0.121,1,12.0,0,0,5.31,0.25,0,0,0,0,1,2348.0,-12.75,0.2841,False,O,▲,2664,▼,O,X,1.62,250,0,1,1,1,5640.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.17,5.0,1.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,해상 운송업,15.605078125,25.927343750000002,3.0,0.0871756109851348,0.04575676442580215,0.9342105263157895,OK,72.7,OK,35.0,35.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,46.8,46.8,46.8,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,1.663,0.796,0.796,0.0,0.0,0.0,v22_calibrated,,,,,,True,25.2,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
100,321550,티움바이오,KOSDAQ,기타,10080,67.72,3023.8,0.0,0.0,WAIT,WAIT,3,False,1,True,51.8,51.8,65.9,49.5,28.4,0.0,44.5,47.9,37.5,53.1,7.1,0.0,RR7.1 + 진입적정,0,10080.0,9570.0,13700.0,14470.0,,-0.64,1.05,9966,-14.25,특이사항 없음,0,10.53,53.1,-5.69,STRUCT 강점,,,추세 관망,CAUTION,46.3,자연과학 및 공학 연구개발업,6771548995.0,64.1,44.56,0,0,-12.2,-10.4,-16.0,4.35,77.15,32.46,-0.55,62.29,5.71,0.384,0.18,0,12.0,1,0,1.96,0.24,0,0,0,0,1,9451.0,1.14,-0.4219,True,O,▲,11333,▼,X,X,0.96,250,0,1,1,1,15910.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.06,6.0,7.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,자연과학 및 공학 연구개발업,15.605078125,25.927343750000002,3.0,0.12439767573696144,0.042173695145139446,0.34854771784232363,OK,28.4,OK,44.378093528659406,44.378093528659406,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,51.8,51.8,51.8,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,7.098,0.807,0.807,0.0,0.0,0.0,v22_calibrated,,,,,,True,35.9,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
101,267270,HD건설기계,KOSPI,조선·기계·설비,179400,476.56,86065.6,0.0,0.0,WAIT,WAIT,3,False,1,True,47.5,47.5,53.8,32.7,64.6,0.0,43.3,50.4,31.9,60.1,2.32,0.0,RR2.3 + 진입적정,0,179400.0,163000.0,217500.0,246000.0,⚡눌림회복,-0.92,0.64,152920,38.04,특이사항 없음,0,7.0,52.3,-0.71,AI 강점,,,추세 관망,CAUTION,46.3,일반 목적용 기계 제조업,47655950250.0,59.2,28.05,0,0,0.28,-4.42,-9.44,9.99,37.79,90.85,5.09,22.93,64.1,0.062,0.062,1,12.0,0,0,0.98,0.37,0,0,0,0,1,175170.0,17.32,-0.3823,False,O,▲,187591,▼,X,X,-2.29,250,0,1,1,1,282000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,9.14,4.0,2.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,일반 목적용 기계 제조업,6.517777777777778,28.688333333333333,4.0,0.0664914795349578,0.0010859870906878668,0.0,OK,64.6,OK,16.397141485176995,16.397141485176995,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,47.5,47.5,47.5,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,2.323,0.797,0.797,0.0,0.0,0.0,v22_calibrated,,,,,,True,21.2,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
