시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,업종_상세,업종_대분류,RR1,Now%,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,AI_COMMENT,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
KOSPI,동양고속,084670,육상 여객 운송업,46850,1712.34,1356.6,91.3,87.1,166.95,2971.2811,887.49532,3.24,119.44,231.8,470.65,24.75,445.9,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",18080,16810,19970,21850,육상 여객 운송업,기타,1.4881889763779528,159.12610619469027,39.3,55.2,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,470.65,24.75,445.9
KOSDAQ,바이젠셀,308080,자연과학 및 공학 연구개발업,15800,1566.62,3231.0,99.5,100.0,145.08,1100.4617,152.12177,3.04,106.81,246.87,305.65,12.24,293.41,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6640,6180,7340,8030,자연과학 및 공학 연구개발업,기타,1.5217391304347827,137.95180722891567,39.2,54.0,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,305.65,12.24,293.41
KOSDAQ,나이벡,138610,의료용품 및 기타 의약 관련제품 제조업,48350,574.15,5493.5,66.5,76.2,22.08,673.4078,420.03776,4.74,22.25,32.28,88.13,12.24,75.89,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",40800,37950,45100,49350,의료용품 및 기타 의약 관련제품 제조업,기타,1.5087719298245614,18.504901960784316,39.1,55.1,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,88.13,12.24,75.89
KOSDAQ,코오롱티슈진,950160,기초 의약물질 제조업,82600,463.61,68740.8,74.9,67.6,17.79,382.6851,-204.49869,0.57,-0.24,20.41,95.27,12.24,83.03,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",72200,67200,78300,84900,기초 의약물질 제조업,기타,1.22,14.40443213296399,38.7,41.7,↩️ PULL (눌림),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,95.27,12.24,83.03
KOSDAQ,앱클론,174900,의료용품 및 기타 의약 관련제품 제조업,39650,151.8,7570.4,59.2,56.2,10.92,-437.8429,-17.8791,0.84,-2.58,0.76,218.22,12.24,205.98,3,,"RSI적정, 정배열(단), 장기추세(120↑)",36800,34250,39900,43250,의료용품 및 기타 의약 관련제품 제조업,기타,1.2156862745098038,7.744565217391304,38.7,41.7,🔁 MR (반전),② 상승 후 조정,⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,218.22,12.24,205.98
KOSDAQ,현대무벡스,319400,일반 목적용 기계 제조업,10610,678.94,11817.0,72.5,93.2,13.73,211.6745,-16.39451,1.1,1.73,26.01,27.68,12.24,15.44,3,,"장기추세(120↑), 자금유입(MFI), MACD>Sig",9610,8940,10420,11290,일반 목적용 기계 제조업,조선·기계·설비,1.208955223880597,10.40582726326743,38.4,34.9,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,27.68,12.24,15.44
KOSDAQ,석경에이티,357550,기초 화학물질 제조업,66800,53.8,3643.9,80.5,81.9,24.56,1516.5938,88.4606,1.84,8.79,27.24,21.9,12.24,9.66,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",55200,51400,61000,66800,기초 화학물질 제조업,화학·소재,1.5263157894736843,21.014492753623188,38.2,38.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,21.9,12.24,9.66
KOSDAQ,엘앤씨바이오,290650,의약품 제조업,67200,575.39,16543.9,70.5,80.7,15.18,1097.7288,-134.58708,1.09,10.89,24.91,33.33,12.24,21.09,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",60100,55900,65100,70600,의약품 제조업,바이오·의약품,1.1904761904761905,11.813643926788686,37.8,38.0,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,33.33,12.24,21.09
KOSDAQ,ISC,095340,기계장비 및 관련 물품 도매업,107900,146.09,22871.6,68.6,71.2,9.4,307.701,-504.34488,0.35,-5.35,3.45,57.52,12.24,45.28,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",101600,94500,110100,119400,기계장비 및 관련 물품 도매업,조선·기계·설비,1.1971830985915493,6.200787401574804,37.6,46.9,🔺 Watch (상승 준비),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,57.52,12.24,45.28
KOSDAQ,LS마린솔루션,060370,전기 및 통신 공사업,30000,147.3,15671.7,74.7,75.4,9.73,330.7292,-19.39351,1.4,6.19,12.15,28.48,12.24,16.24,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",28150,26200,30550,33100,전기 및 통신 공사업,기타,1.2307692307692308,6.571936056838366,37.3,45.1,🔺 Watch (상승 준비),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,28.48,12.24,16.24
KOSPI,HL만도,204320,자동차 신품 부품 제조업,55000,471.83,25826.4,80.0,82.9,20.0,1101.5916,-324.19747,0.86,5.36,29.87,56.7,24.75,31.95,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",47200,43900,51200,55500,자동차 신품 부품 제조업,자동차·모빌리티,1.2121212121212122,16.52542372881356,37.2,40.8,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,56.7,24.75,31.95
KOSPI,비에이치,090460,전자부품 제조업,18720,76.18,6310.8,70.0,81.6,8.69,213.0741,-15.20747,1.06,2.41,11.96,-0.58,24.75,-25.33,3,,"장기추세(120↑), 자금유입(MFI), MACD>Sig",17740,16500,19230,20850,전자부품 제조업,IT/전기전자,1.2016129032258065,5.5242390078917705,37.2,35.7,↩️ PULL (눌림),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,-0.58,24.75,-25.33
KOSDAQ,성호전자,043260,전자부품 제조업,6250,1306.69,4432.7,95.1,98.2,122.02,333.412,127.76189,7.43,115.15,177.78,476.04,12.24,463.8,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",2900,2695,3205,3510,전자부품 제조업,IT/전기전자,1.4878048780487805,115.51724137931035,36.9,53.3,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,476.04,12.24,463.8
KOSDAQ,큐렉소,060280,기타 상품 전문 소매업,14270,218.44,5863.5,79.4,81.9,22.62,283.9781,3.12062,1.1,1.78,41.71,62.71,12.24,50.47,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",11990,11150,12990,14080,기타 상품 전문 소매업,유통·소비재,1.1904761904761905,19.01584653878232,36.8,45.3,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,62.71,12.24,50.47
KOSPI,STX엔진,077970,일반 목적용 기계 제조업,37300,129.18,14975.2,72.2,66.9,13.51,838.1682,10.54838,0.75,8.12,15.48,-18.56,24.75,-43.31,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",33850,31500,36700,39750,일반 목적용 기계 제조업,조선·기계·설비,1.2127659574468086,10.19202363367799,36.1,38.6,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,-18.56,24.75,-43.31
KOSDAQ,태성,323280,특수 목적용 기계 제조업,49800,326.19,15189.4,77.3,79.2,19.3,563.4111,-15.24195,0.89,0.1,30.54,67.96,12.24,55.72,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",43000,40000,46600,50500,특수 목적용 기계 제조업,조선·기계·설비,1.2,15.813953488372093,36.0,41.8,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,67.96,12.24,55.72
KOSPI,LG이노텍,011070,전자부품 제조업,289000,379.29,68397.9,80.9,87.0,14.32,3989.7111,-136.01956,0.82,6.64,19.18,79.73,24.75,54.98,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",260500,242000,282500,306000,전자부품 제조업,IT/전기전자,1.1891891891891893,10.9404990403071,35.8,39.0,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,79.73,24.75,54.98
KOSDAQ,이뮨온시아,424870,자연과학 및 공학 연구개발업,11580,534.9,8588.3,74.4,87.8,28.33,213.197,-33.07679,0.33,12.98,32.04,101.04,12.24,88.8,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",9290,8640,10070,10920,자연과학 및 공학 연구개발업,기타,1.2,24.65016146393972,35.3,44.1,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,101.04,12.24,88.8
KOSPI,삼아알미늄,006110,1차 비철금속 제조업,27300,107.08,4016.4,67.8,84.4,13.23,348.1897,126.67341,5.69,10.75,20.0,18.18,24.75,-6.57,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",24850,23100,27450,30050,1차 비철금속 제조업,철강·금속,1.4857142857142858,9.859154929577464,34.8,45.9,🔼 BRK (돌파),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,18.18,24.75,-6.57
KOSPI,코리아써키트,007810,전자부품 제조업,39900,200.05,9424.7,70.9,78.8,20.66,475.586,-40.05051,0.56,7.26,29.76,147.06,24.75,122.31,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",34050,31700,36900,40000,전자부품 제조업,IT/전기전자,1.2127659574468086,17.180616740088105,34.5,43.3,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,147.06,24.75,122.31
KOSDAQ,레이크머티리얼즈,281740,기타 화학제품 제조업,16130,532.02,10602.3,77.1,89.2,17.88,291.2028,99.31135,8.55,16.88,25.04,33.64,12.24,21.4,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",14090,13110,15280,16560,기타 화학제품 제조업,화학·소재,1.2142857142857142,14.47835344215756,34.1,44.3,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,33.64,12.24,21.4
KOSPI,경인양행,012610,기초 화학물질 제조업,3665,474.03,1525.2,71.9,95.9,21.59,92.3983,9.41832,3.86,20.16,30.66,15.07,24.75,-9.68,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",3105,2885,3430,3755,기초 화학물질 제조업,화학·소재,1.4772727272727273,18.035426731078903,33.9,45.8,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,15.07,24.75,-9.68
KOSDAQ,뉴로메카,348340,특수 목적용 기계 제조업,33700,84.9,3831.3,74.0,80.8,15.82,566.8105,38.27169,1.14,10.67,24.81,41.3,12.24,29.06,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",29950,27850,32500,35200,특수 목적용 기계 제조업,조선·기계·설비,1.2142857142857142,12.520868113522537,33.4,32.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,41.3,12.24,29.06
KOSPI,천일고속,000650,육상 여객 운송업,361500,656.15,5166.6,81.6,60.7,80.94,19069.5439,-5713.10093,1.4,-9.4,157.85,788.21,24.75,763.46,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",206000,191400,223000,242000,육상 여객 운송업,기타,1.1643835616438356,75.48543689320388,33.1,43.6,🔁 MR (반전),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,788.21,24.75,763.46
KOSDAQ,나노엔텍,039860,의료용 기기 제조업,4225,1174.45,1609.4,86.2,99.2,31.11,111.5974,47.04459,11.71,34.34,37.18,19.52,12.24,7.28,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",3320,3085,3600,3900,의료용 기기 제조업,기타,1.1914893617021276,27.259036144578314,32.9,44.2,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,19.52,12.24,7.28
KOSDAQ,에스티팜,237690,의약품 제조업,125000,238.33,25877.1,79.5,74.9,13.47,1704.4737,-205.84144,0.87,5.13,20.66,33.4,12.24,21.16,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",113500,105500,123000,133300,의약품 제조업,바이오·의약품,1.1875,10.13215859030837,32.8,37.0,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,33.4,12.24,21.16
KOSDAQ,비나텍,126340,일차전지 및 이차전지 제조업,74900,102.87,4803.8,69.6,77.3,20.56,1363.6736,-244.80157,0.59,-3.35,27.82,46.86,12.24,34.62,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",64000,59500,69400,75200,일차전지 및 이차전지 제조업,2차전지,1.2,17.03125,32.8,40.8,🔁 MR (반전),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,46.86,12.24,34.62
KOSDAQ,코오롱생명과학,102940,기초 의약물질 제조업,56500,60.56,7019.2,68.1,81.8,15.61,-84.0571,14.56179,0.57,1.99,5.21,69.16,12.24,56.92,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI)",50300,46800,54600,59100,기초 의약물질 제조업,기타,1.2285714285714286,12.326043737574553,32.8,31.7,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,69.16,12.24,56.92
KOSDAQ,이랜시스,264850,전자부품 제조업,5860,50.57,1775.3,65.9,68.4,9.52,89.473,-22.64017,0.63,-5.48,21.58,14.68,12.24,2.44,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5510,5130,5970,6480,전자부품 제조업,IT/전기전자,1.2105263157894737,6.352087114337568,32.7,35.8,🔺 Watch (상승 준비),③ 박스 / 중립,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,14.68,12.24,2.44
KOSDAQ,오킨스전자,080580,전자부품 제조업,10240,65.83,2027.7,67.1,86.5,17.3,244.6547,20.02714,1.39,11.3,22.05,41.83,12.24,29.59,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",8990,8360,9750,10560,전자부품 제조업,IT/전기전자,1.2063492063492063,13.904338153503893,32.6,32.2,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,41.83,12.24,29.59
KOSDAQ,네오이뮨텍,950220,자연과학 및 공학 연구개발업,721,151.16,1185.3,62.1,91.2,17.3,19.6935,0.47726,4.17,14.44,20.97,-14.57,12.24,-26.81,4,★,"RSI적정, MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",633,589,686,744,자연과학 및 공학 연구개발업,기타,1.2045454545454546,13.902053712480253,32.5,42.7,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,-14.57,12.24,-26.81
KOSPI,세아베스틸지주,001430,1차 철강 제조업,34950,197.88,12533.8,84.6,90.2,23.83,640.7505,293.63993,5.47,23.72,27.32,27.55,24.75,2.8,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",29050,27050,32100,35200,1차 철강 제조업,철강·금속,1.525,20.309810671256454,32.1,51.0,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,27.55,24.75,2.8
KOSDAQ,파로스아이바이오,388870,자연과학 및 공학 연구개발업,10400,136.67,1346.4,66.9,79.2,31.16,193.7862,23.8095,0.81,10.17,53.85,72.76,12.24,60.52,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8170,7600,8850,9600,자연과학 및 공학 연구개발업,기타,1.1929824561403508,27.294981640146883,32.1,46.4,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,72.76,12.24,60.52
KOSDAQ,하이젠알앤엠,160190,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",63500,118.5,19613.9,71.9,85.5,18.39,1365.9029,-83.45388,0.61,8.55,34.82,58.95,12.24,46.71,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",55200,51400,59900,64900,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,1.236842105263158,15.03623188405797,32.1,41.6,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,58.95,12.24,46.71
KOSDAQ,토모큐브,475960,사진장비 및 광학기기 제조업,57900,218.96,7713.3,70.8,80.2,21.45,1640.836,-355.19182,0.63,8.43,34.97,35.6,12.24,23.36,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",49100,45650,53200,57700,사진장비 및 광학기기 제조업,기타,1.1884057971014492,17.922606924643585,32.0,40.8,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,35.6,12.24,23.36
KOSPI,금강공업,014280,1차 철강 제조업,6690,65.27,1962.1,67.4,77.4,9.16,41.0093,-2.37057,0.29,6.53,6.02,15.54,24.75,-9.21,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6310,5870,6840,7420,1차 철강 제조업,철강·금속,1.2045454545454546,6.022187004754358,32.0,35.7,🔺 Watch (상승 준비),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,15.54,24.75,-9.21
KOSDAQ,신성델타테크,065350,가정용 기기 제조업,63600,132.72,17479.8,66.9,75.4,11.26,1366.0664,-291.87682,1.19,4.43,17.13,6.89,12.24,-5.35,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",58900,54800,63800,69200,가정용 기기 제조업,기타,1.1951219512195121,7.979626485568761,31.8,37.8,🔺 Watch (상승 준비),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,6.89,12.24,-5.35
KOSPI,디아이씨,092200,자동차 신품 부품 제조업,10900,526.21,4238.9,71.0,81.4,30.07,331.0564,-107.18363,0.59,11.22,67.43,120.2,24.75,95.45,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8630,8030,9360,10140,자동차 신품 부품 제조업,자동차·모빌리티,1.2166666666666666,26.30359212050985,31.6,44.3,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,120.2,24.75,95.45
KOSDAQ,쓰리빌리언,394800,자연과학 및 공학 연구개발업,18730,420.55,5941.4,84.6,92.1,45.15,583.4243,103.63358,1.17,31.53,64.3,202.1,12.24,189.86,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",13290,12360,14410,15620,자연과학 및 공학 연구개발업,기타,1.2043010752688172,40.93303235515425,31.3,49.3,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,202.1,12.24,189.86
KOSPI,에이프로젠,007460,기타 금속 가공제품 제조업,910,203.35,2996.7,73.9,82.0,26.79,17.84,8.81507,2.6,26.74,40.22,22.48,24.75,-2.27,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",739,687,817,894,기타 금속 가공제품 제조업,기타,1.5,23.13937753721245,31.2,46.5,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,22.48,24.75,-2.27
KOSDAQ,에스피지,058610,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",72900,730.48,16167.3,84.3,84.1,39.56,2112.9667,-367.7943,0.38,16.27,63.09,164.61,12.24,152.37,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",53800,50000,58300,63200,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,1.1842105263157894,35.501858736059475,30.9,43.9,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,164.61,12.24,152.37
KOSDAQ,삼현,437730,자동차 신품 부품 제조업,49750,526.39,15774.5,82.5,98.3,38.82,1391.413,-2.71299,0.56,10.8,55.47,146.29,12.24,134.05,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",36900,34350,40000,43350,자동차 신품 부품 제조업,자동차·모빌리티,1.2156862745098038,34.823848238482384,30.8,44.3,↩️ PULL (눌림),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,146.29,12.24,134.05
KOSDAQ,동운아나텍,094170,반도체 제조업,29150,120.91,6095.2,71.1,57.3,12.59,66.5575,-185.54863,1.06,-5.82,16.83,59.03,12.24,46.79,3,,"정배열(단), 장기추세(120↑), MACD>Sig",26650,24800,28900,31350,반도체 제조업,반도체,1.2162162162162162,9.380863039399625,30.7,35.4,🔁 MR (반전),② 상승 후 조정,⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,59.03,12.24,46.79
