시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,RR1,Now%,LDY_SCORE,ROUTE,AI_COMMENT,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
KOSPI,디아이씨,092200,기타,11170,1926.44,4343.9,,90.1,47.59,370.772,46.78715,2.25,22.88,58.22,138.17,27.92,110.25,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",7800,7250,8610,9430,1.4727272727272727,43.205128205128204,45.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,138.17,27.92,110.25
KOSPI,에스엘,005850,기타,45650,177.02,21203.7,,89.2,20.16,906.1125,79.1356,1.87,10.27,26.45,35.46,27.92,7.54,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",39150,36400,43250,47350,1.490909090909091,16.602809706257982,45.3,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,35.46,27.92,7.54
KOSDAQ,아난티,025980,기타,7690,57.55,7282.4,,69.8,6.95,155.8217,-11.98305,0.67,-0.13,10.17,-12.11,13.97,-26.08,1,,"자금유입(MFI), MACD>Sig",7410,6910,8000,8650,1.18,3.7786774628879893,45.2,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,-12.11,13.97,-26.08
KOSDAQ,코오롱티슈진,950160,기타,80000,787.91,66577.0,,68.9,22.32,1624.8432,-601.8639,0.97,-6.32,23.08,88.68,13.97,74.71,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",67400,62600,73000,79200,1.1666666666666667,18.694362017804153,44.9,🔁 MR (반전),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,88.68,13.97,74.71
KOSPI,한올바이오파마,009420,기타,51100,679.11,26695.0,,58.7,10.41,571.7137,-274.14587,1.16,9.19,16.27,59.94,27.92,32.02,3,,"정배열(단), 장기추세(120↑), MACD>Sig",47650,44350,51700,56000,1.2272727272727273,7.240293809024134,44.8,↩️ PULL (눌림),⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,59.94,27.92,32.02
KOSPI,현대위아,011210,기타,66800,176.62,18166.3,,86.1,14.12,953.1674,90.3241,1.7,7.4,21.01,26.76,27.92,-1.16,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",60300,56100,66600,73000,1.5,10.779436152570481,44.8,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,26.76,27.92,-1.16
KOSPI,삼성전기,009150,전기전자,263000,1025.85,196444.4,,71.6,11.81,2864.1243,-239.31746,0.64,4.78,20.92,47.59,27.92,19.67,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",242500,225500,262500,284500,1.1764705882352942,8.45360824742268,44.6,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,47.59,27.92,19.67
KOSDAQ,에스피지,058610,기타,66600,1274.32,14770.1,,88.3,45.4,2285.7556,-190.66209,0.77,5.71,44.47,146.67,13.97,132.7,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",47200,43900,51100,55400,1.1818181818181819,41.10169491525424,44.4,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,146.67,13.97,132.7
KOSDAQ,텔레칩스,054450,기타,12940,147.48,1959.7,,78.1,8.55,196.8679,46.54748,8.61,9.11,16.37,4.35,13.97,-9.62,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",12280,11420,13310,14430,1.197674418604651,5.374592833876222,44.3,🔻 REV (역추세 반등),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,4.35,13.97,-9.62
KOSDAQ,이뮨온시아,424870,기타,11020,1440.56,8173.0,,88.7,35.65,295.1634,-22.87154,0.97,1.75,54.56,90.99,13.97,77.02,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8370,7780,9070,9830,1.1864406779661016,31.660692951015534,43.5,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,90.99,13.97,77.02
KOSDAQ,씨메스,475400,기타,33350,267.54,3896.9,,78.1,9.15,599.2334,-92.59772,1.68,1.06,16.4,25.61,13.97,11.64,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",31450,29250,34100,37000,1.2045454545454546,6.041335453100159,43.3,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,25.61,13.97,11.64
KOSPI,천일고속,000650,기타,413000,2242.5,5902.7,,66.8,175.4,33536.065,803.98424,5.4,74.63,397.59,907.32,27.92,879.4,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",154500,143700,170700,186900,1.5,167.31391585760517,42.7,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,907.32,27.92,879.4
KOSPI,LG씨엔에스,064400,기타,67200,3561.48,65107.4,,81.7,15.35,1171.4202,440.07622,5.19,15.86,17.69,-0.88,27.92,-28.8,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",60000,55800,65000,70500,1.1904761904761905,12.0,42.3,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,-0.88,27.92,-28.8
KOSDAQ,고영,098460,기계,26950,2410.54,18502.5,,81.5,25.32,858.3853,-134.52012,0.61,13.71,54.0,83.08,13.97,69.11,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",22150,20600,24000,26050,1.1935483870967742,21.670428893905193,42.3,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,83.08,13.97,69.11
KOSPI,HL만도,204320,기타,59200,1577.75,27798.6,,97.2,37.69,1748.1127,281.56237,3.29,27.04,50.44,67.94,27.92,40.02,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",44300,41200,48950,53600,1.5,33.63431151241535,42.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,67.94,27.92,40.02
KOSPI,LG이노텍,011070,기타,284500,491.11,67332.9,,80.3,15.05,3427.6641,1116.43128,1.06,20.04,23.16,66.86,27.92,38.94,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",254500,237000,276000,299500,1.2285714285714286,11.787819253438114,42.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,66.86,27.92,38.94
KOSDAQ,오름테라퓨틱,475830,기타,82200,642.92,17392.3,,84.7,37.34,2007.6958,477.57956,2.02,44.21,48.11,167.75,13.97,153.78,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",61600,57300,68100,74600,1.5116279069767442,33.44155844155844,42.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,167.75,13.97,153.78
KOSDAQ,로킷헬스케어,376900,기타,73800,579.52,11558.2,,84.5,20.73,905.0986,-957.15576,0.35,-6.82,14.06,345.38,13.97,331.41,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",63000,58600,68300,74000,1.2045454545454546,17.142857142857142,41.5,🔁 MR (반전),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,345.38,13.97,331.41
KOSDAQ,대화제약,067080,기타,19170,141.21,3568.8,,76.9,12.94,191.1885,71.3673,3.49,10.36,17.61,37.22,13.97,23.25,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",17480,16260,19320,21150,1.5081967213114753,9.668192219679634,40.5,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,37.22,13.97,23.25
KOSPI,대성산업,128820,기타,5540,571.68,2506.0,,76.9,19.52,133.1978,1.49841,2.91,24.77,32.22,37.47,27.92,9.55,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4775,4440,5280,5780,1.507462686567164,16.020942408376964,40.4,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,37.47,27.92,9.55
KOSPI,SNT에너지,100840,기타,43900,161.86,9078.9,,65.4,9.92,861.7318,309.0847,2.69,15.37,15.37,-27.44,27.92,-55.36,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",41150,38250,44600,48350,1.1896551724137931,6.682867557715674,39.9,🔻 REV (역추세 반등),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,-27.44,27.92,-55.36
KOSDAQ,티에스이,131290,기타,59700,58.56,6603.7,,65.7,9.14,841.5288,-104.96574,0.89,6.61,29.5,59.63,13.97,45.66,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",56300,52400,61100,66200,1.2307692307692308,6.039076376554174,39.5,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,59.63,13.97,45.66
KOSDAQ,삼현,437730,운수장비,44700,923.05,14173.3,,97.1,36.32,1462.1422,-56.92198,1.15,10.92,55.21,198.0,13.97,184.03,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",33750,31400,36600,39700,1.2127659574468086,32.44444444444444,39.4,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,198.0,13.97,184.03
KOSDAQ,스맥,099440,기타,7840,888.78,5350.3,,95.8,63.92,406.0555,37.65132,1.03,48.48,122.73,96.49,13.97,82.52,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4925,4580,5340,5790,1.2028985507246377,59.18781725888324,39.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,96.49,13.97,82.52
KOSPI,SJG세종,033530,기타,10410,638.26,2896.2,,90.2,21.15,159.2973,62.73802,3.82,21.05,29.8,70.94,27.92,43.02,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8850,8230,9780,10710,1.5,17.627118644067796,39.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,70.94,27.92,43.02
KOSDAQ,에스오에스랩,464080,기타,10930,110.85,1932.6,,73.0,10.09,199.33,12.22448,2.55,12.91,14.45,6.43,13.97,-7.54,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",10230,9510,11080,12020,1.1805555555555556,6.8426197458455515,38.6,🔻 REV (역추세 반등),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,6.43,13.97,-7.54
KOSPI,HL홀딩스,060980,기타,53000,99.58,4883.1,,85.6,18.97,936.4333,131.33806,2.43,11.7,20.59,31.35,27.92,3.43,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",45900,42650,50700,55500,1.476923076923077,15.468409586056644,38.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,31.35,27.92,3.43
KOSDAQ,비에이치아이,083650,기타,59600,3784.8,18442.8,,88.0,32.78,1710.8376,607.48395,5.99,32.59,38.93,15.28,13.97,1.31,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",46250,43000,50100,54300,1.1846153846153846,28.864864864864863,38.4,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,15.28,13.97,1.31
KOSDAQ,바이젠셀,308080,기타,10200,577.69,2085.8,,99.9,112.1,653.8727,95.11189,2.19,66.12,225.88,164.59,13.97,150.62,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4955,4605,5470,5990,1.4714285714285715,105.85267406659939,38.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,164.59,13.97,150.62
KOSDAQ,재영솔루텍,049630,기타,2440,265.72,2852.3,,82.4,26.74,30.5432,10.51408,0.36,32.46,20.79,232.88,13.97,218.91,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",1983,1844,2150,2330,1.2014388489208634,23.045890065557238,38.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,232.88,13.97,218.91
KOSDAQ,앱클론,174900,기타,40000,146.91,7637.2,,65.9,18.32,327.2665,-250.49525,0.77,4.44,18.34,236.98,13.97,223.01,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",34800,32400,37750,40900,1.2291666666666667,14.942528735632186,37.9,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,236.98,13.97,223.01
KOSPI,고려아연,010130,철강금속,1359000,362.3,262874.9,,66.0,14.29,17678.8872,-282.23267,0.8,1.27,20.48,50.83,27.92,22.91,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",1225000,1139000,1328000,1439000,1.197674418604651,10.938775510204081,37.6,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,50.83,27.92,22.91
KOSPI,대우건설,047040,기타,3840,191.42,15959.9,,75.4,9.98,38.1956,19.02428,4.88,9.09,11.14,1.86,27.92,-26.06,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",3595,3390,3840,4110,1.1951219512195121,6.815020862308763,37.3,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,1.86,27.92,-26.06
KOSDAQ,에스티팜,237690,기타,118000,283.06,24428.0,,65.7,11.35,1547.9996,-197.67738,1.28,0.85,18.24,20.41,13.97,6.44,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",109200,101500,118300,128300,1.1818181818181819,8.058608058608058,37.2,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,20.41,13.97,6.44
KOSDAQ,에이팩트,200470,기타,6000,102.65,2541.7,,96.5,22.14,142.0231,20.33,1.53,18.11,48.51,105.13,13.97,91.16,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5060,4705,5590,6120,1.4929577464788732,18.57707509881423,37.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,105.13,13.97,91.16
KOSDAQ,이랜시스,264850,기타,5710,81.66,1729.8,,68.5,9.36,112.5345,-19.66871,1.28,2.33,15.59,14.2,13.97,0.23,4,★,"거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",5380,5000,5830,6320,1.1842105263157894,6.133828996282528,37.2,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,14.2,13.97,0.23
KOSDAQ,칩스앤미디어,094360,기타,19380,1138.0,4123.9,,94.2,28.02,467.4844,224.64433,14.88,29.37,40.54,24.07,13.97,10.1,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",15590,14500,16900,18320,1.201834862385321,24.310455420141118,37.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,24.07,13.97,10.1
KOSPI,현대엘리베이터,017800,기타,91900,260.35,35925.9,,68.6,11.35,1372.0456,-36.58778,0.72,5.88,16.18,16.77,27.92,-11.15,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",85000,79100,92100,99900,1.2033898305084745,8.117647058823529,36.9,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,16.77,27.92,-11.15
KOSDAQ,에스비비테크,389500,기타,33900,195.33,2147.2,,88.9,18.12,837.0416,-249.75225,0.77,-2.02,9.35,54.79,13.97,40.82,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",29550,27500,32050,34750,1.2195121951219512,14.720812182741117,36.9,🔁 MR (반전),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,54.79,13.97,40.82
KOSDAQ,신성델타테크,065350,기타,63200,147.29,17369.9,,75.7,14.32,1124.3718,204.58399,1.95,15.12,17.69,6.04,13.97,-7.93,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",56900,53000,61700,66900,1.2307692307692308,11.072056239015819,36.9,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,6.04,13.97,-7.93
KOSDAQ,에스바이오메딕스,304360,기타,34200,128.73,4086.6,,88.1,30.91,1071.3205,136.20339,2.07,33.59,40.45,77.75,13.97,63.78,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",26900,25050,29750,32550,1.5405405405405406,27.137546468401485,36.8,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,77.75,13.97,63.78
KOSDAQ,넥스트바이오메디컬,389650,기타,88500,313.72,7260.4,,76.1,19.19,2471.2005,-777.3611,1.73,3.63,25.0,22.24,13.97,8.27,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",76500,71100,82900,89900,1.1851851851851851,15.686274509803921,36.7,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,22.24,13.97,8.27
KOSDAQ,모델솔루션,417970,기타,25400,145.09,1624.8,,66.8,20.47,316.6849,70.52494,1.03,24.21,34.11,137.61,13.97,123.64,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",21700,20200,23550,25500,1.2333333333333334,17.050691244239633,36.7,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,137.61,13.97,123.64
KOSPI,한신공영,004960,기타,11200,224.94,1295.9,,85.5,28.89,359.425,16.84723,2.66,33.97,33.81,43.96,27.92,16.04,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8950,8320,9890,10830,1.492063492063492,25.139664804469277,36.6,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,43.96,27.92,16.04
KOSDAQ,차바이오텍,085660,기타,15480,90.24,11830.8,,78.4,15.61,257.9501,15.29186,0.9,11.45,23.35,42.02,13.97,28.05,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",13790,12830,14950,16200,1.2083333333333333,12.255257432922408,36.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,42.02,13.97,28.05
KOSDAQ,하이젠알앤엠,160190,기타,59700,235.38,18440.1,,79.2,15.55,1299.3071,-40.04271,1.4,5.48,30.63,64.01,13.97,50.04,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",53200,49500,57700,62500,1.2162162162162162,12.218045112781954,35.9,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,64.01,13.97,50.04
KOSDAQ,큐리옥스바이오시스템즈,445680,기타,91700,136.59,15667.9,,75.3,12.34,671.413,-320.49895,0.57,-4.48,19.71,97.2,13.97,83.23,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",84100,78200,91100,98800,1.1864406779661016,9.036860879904875,35.5,🔁 MR (반전),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,97.2,13.97,83.23
KOSPI,영원무역,111770,기타,90500,73.98,40101.9,,69.2,10.13,18.0255,-285.81516,0.71,3.43,2.72,51.34,27.92,23.42,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",84600,78700,91800,99500,1.2203389830508475,6.973995271867612,35.4,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,51.34,27.92,23.42
KOSPI,DN오토모티브,007340,기타,27900,162.23,16324.5,,82.8,15.98,366.1688,180.71603,4.52,15.77,20.52,10.71,27.92,-17.21,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",24800,23050,27400,30000,1.4857142857142858,12.5,35.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,10.71,27.92,-17.21
KOSPI,팬오션,028670,기타,4280,162.38,22879.6,,84.5,10.64,76.4448,-4.95914,1.17,13.53,14.13,7.67,27.92,-20.25,3,,"장기추세(120↑), 자금유입(MFI), MACD>Sig",3985,3705,4320,4680,1.1964285714285714,7.402760351317441,34.8,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,7.67,27.92,-20.25
