종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
060280,큐렉소,KOSDAQ,기타 상품 전문 소매업,기타 상품 전문 소매업,유통·소비재,13780,98.14,5662.2,12440,11190,13940,15430,16.5,13.9,13.4,↩️ PULL (눌림),② 상승 후 조정,32.37,47.07,28.36,44.56,28.46,0,0.05,0.12,0.36,0.0,0.37,0.0,0.49,76.2,74.4,14.08,133.3426,-0.2903,0.49,0.44,60.63,0,0,0,1,False,5.76,11.67,54.66,4,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,13.071875,1.0,0.06177606177606178,10.77170418006431,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,361,20251215,20251215,20.05,10.1,54.66,44.56
308080,바이젠셀,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,12120,536.75,2478.4,8200,7370,9190,10170,16.3,17.8,25.4,↩️ PULL (눌림),② 상승 후 조정,272.92,309.46,268.91,208.01,290.85,0,0.0,0.0,0.34,0.0,0.6,0.49,0.5,77.0,80.7,52.27,603.0942,-0.7691,0.99,-0.51,223.25,0,0,0,1,False,-8.6,76.93,218.11,4,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,9.752820512820513,3.0,-0.6168421052631579,47.80487804878049,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,362,20251215,20251215,20.05,10.1,218.11,208.01
078520,에이블씨엔씨,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,11200,419.39,2913.6,10040,9030,11250,12450,16.2,8.4,18.9,↩️ PULL (눌림),⑤ 하락 / 약세,24.31,42.68,24.28,-28.4,7.31,0,0.02,0.05,0.35,0.0,0.22,0.36,0.21,67.9,78.2,14.93,110.6362,-0.0493,6.57,2.26,22.47,0,0,0,1,False,9.16,16.67,-8.35,4,★,"거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",2.5,1.045625,12.0,0.02304147465437788,11.553784860557768,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,363,20251215,20251215,20.05,10.1,-8.35,-28.4
437730,삼현,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,52000,417.16,16487.9,40550,36500,45450,50300,16.0,17.2,25.7,↩️ PULL (눌림),② 상승 후 조정,104.32,276.54,100.31,142.33,257.93,0,0.0,0.0,0.37,0.0,0.6,0.36,0.59,85.0,100.0,32.06,1077.9422,-0.1643,0.41,2.03,96.46,0,0,0,1,False,9.94,30.16,152.43,4,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,-0.09181818181818174,13.0,-0.42258064516129035,28.236744759556103,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,364,20251215,20251215,20.05,10.1,152.43,142.33
389470,인벤티지랩,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,90300,276.54,11189.5,78300,70400,87700,97100,16.0,18.1,24.6,↩️ PULL (눌림),② 상승 후 조정,32.4,119.44,28.39,80.41,100.83,0,0.0,0.0,0.35,0.0,0.56,0.2,0.38,74.0,80.5,18.83,1072.5038,-0.4237,0.27,-0.15,72.11,0,0,0,1,False,0.22,37.65,90.51,4,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,9.752820512820513,3.0,-0.1306532663316583,15.32567049808429,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,365,20251215,20251215,20.05,10.1,90.51,80.41
054450,텔레칩스,KOSDAQ,반도체 제조업,반도체 제조업,반도체,14150,50.54,2142.9,12670,11400,14190,15710,15.4,12.4,12.4,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,17.72,-0.98,13.71,-4.35,-19.59,0,0.01,0.03,0.36,0.0,0.41,0.0,0.58,80.1,70.6,15.05,314.2223,0.2007,1.42,1.45,35.5,0,0,0,1,False,8.1,15.23,5.75,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",2.5,-2.9254545454545453,15.0,0.014545454545454545,11.681136543014995,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),3,366,20251215,20251215,20.05,10.1,5.75,-4.35
081180,쎄크,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,14350,946.76,1266.5,11940,10740,13740,15530,15.0,30.5,26.6,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,49.17,25.44,45.16,35.59,6.83,0,0.0,0.0,0.36,0.0,0.65,0.96,0.36,64.4,68.2,23.79,41.268,0.1058,3.05,3.26,32.53,0,0,0,1,False,25.55,21.92,45.69,7,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,4.067833333333334,8.0,-0.16897506925207756,20.18425460636516,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),1,367,20251215,20251215,20.05,10.1,45.69,35.59
307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,292500,584.97,80215.1,241500,217000,271000,300000,14.5,16.4,23.0,↩️ PULL (눌림),② 상승 후 조정,54.76,73.38,54.73,48.44,38.01,0,0.0,0.0,0.33,0.0,0.48,0.55,0.49,82.1,80.1,24.67,6324.8076,-0.4596,0.66,0.48,87.46,0,0,0,1,False,-3.15,48.63,68.49,4,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,6.214821428571428,4.0,-0.2847682119205298,21.11801242236025,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,368,20251215,20251215,20.05,10.1,68.49,48.44
099440,스맥,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,7050,120.45,4811.2,5960,5360,6680,7400,14.4,11.7,24.0,↩️ PULL (눌림),② 상승 후 조정,86.51,205.19,82.5,41.03,186.58,0,0.0,0.0,0.35,0.0,0.53,0.02,0.38,70.2,86.4,21.82,80.4678,-1.0443,0.15,0.19,108.23,0,0,0,1,False,-6.62,34.54,51.13,4,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,4.067833333333334,8.0,-0.21893491124260356,18.288590604026847,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,369,20251215,20251215,20.05,10.1,51.13,41.03
138610,나이벡,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,기타,50500,238.78,5737.8,42600,38300,49000,55400,14.1,24.0,29.3,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,28.34,82.31,24.33,92.71,63.7,0,0.0,0.0,0.35,0.0,0.79,0.16,0.43,74.6,79.2,22.11,1282.8214,0.5336,1.55,0.26,49.78,0,0,0,1,False,28.66,22.87,102.81,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,9.752820512820513,3.0,-0.12295081967213115,18.544600938967136,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,370,20251215,20251215,20.05,10.1,102.81,92.71
099320,쎄트렉아이,KOSDAQ,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,59300,187.91,6494.1,53600,48200,60100,66500,13.5,26.9,27.8,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,2.42,17.89,-1.59,-10.44,-0.72,0,0.06,0.14,0.35,0.0,0.58,0.1,0.41,57.9,53.9,14.0,1272.8124,0.5527,2.35,1.04,29.51,0,0,0,1,False,18.84,24.58,-0.34,5,★,"RSI적정, MACD상승, 거래량↑, 장기추세(120↑), MACD>Sig",2.5,9.752820512820513,3.0,0.07207207207207207,10.634328358208956,🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),4,371,20251215,20251215,20.05,10.1,-0.34,-10.44
060370,LS마린솔루션,KOSDAQ,전기 및 통신 공사업,전기 및 통신 공사업,기타,33950,469.47,17735.1,29250,26300,33650,38050,13.1,27.2,25.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,29.33,25.59,25.32,25.97,6.98,0,0.0,0.0,0.35,0.0,0.6,0.42,0.54,72.8,85.3,19.62,683.3903,0.2888,1.93,2.24,40.58,0,0,0,1,False,16.27,22.78,36.07,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,9.752820512820513,3.0,-0.0392156862745098,16.068376068376068,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,372,20251215,20251215,20.05,10.1,36.07,25.97
105840,우진,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,19960,358.12,4031.5,17070,15360,19130,21200,12.9,30.1,29.8,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,33.6,70.6,33.57,62.23,35.23,0,0.0,0.0,0.36,0.0,0.81,0.29,0.69,68.0,82.0,20.41,503.4905,0.3508,0.93,2.63,53.7,0,0,0,1,False,17.0,30.29,82.28,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,9.752820512820513,3.0,-0.18043478260869567,16.9302870533099,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),1,373,20251215,20251215,20.05,10.1,82.28,62.23
215600,신라젠,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,3600,63.07,4972.7,3235,2910,3625,4010,12.8,9.3,9.2,↩️ PULL (눌림),⑤ 하락 / 약세,25.44,13.21,21.43,-5.14,-5.4,0,0.03,0.07,0.36,0.0,0.21,0.0,0.56,68.9,65.3,14.68,48.9876,-0.2057,0.7,0.94,48.19,0,0,0,1,False,6.19,16.88,4.96,4,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,9.752820512820513,3.0,0.036231884057971016,11.282843894899536,💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,374,20251215,20251215,20.05,10.1,4.96,-5.14
039440,에스티아이,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,31050,358.03,4915.2,27100,24350,31200,35250,12.7,20.7,25.2,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,16.29,54.09,12.28,44.38,35.48,0,0.02,0.05,0.33,0.0,0.55,0.29,0.35,76.5,85.0,18.04,473.7244,0.1451,2.43,0.96,34.08,0,0,0,1,False,16.07,18.97,54.48,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,4.067833333333334,8.0,0.022388059701492536,14.575645756457565,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,375,20251215,20251215,20.05,10.1,54.48,44.38
124500,아이티센글로벌,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,25350,160.95,5882.3,22400,20100,25100,27800,12.3,19.1,25.1,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,26.75,-12.28,22.74,26.85,-30.89,0,0.0,0.0,0.31,0.0,0.6,0.07,0.68,67.3,76.4,16.65,570.433,0.5946,0.87,2.09,42.67,0,0,0,1,False,26.43,18.46,36.95,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,6.214821428571428,4.0,-0.047619047619047616,13.169642857142858,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),1,376,20251215,20251215,20.05,10.1,36.95,26.85
476040,오가노이드사이언스,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,44400,170.41,2921.6,37700,33900,42250,46750,12.3,11.3,19.9,↩️ PULL (눌림),② 상승 후 조정,31.75,45.57,27.74,9.25,26.96,0,0.0,0.0,0.35,0.0,0.32,0.08,0.45,78.1,90.0,21.33,852.2287,-0.2556,0.69,-0.38,56.87,0,0,0,1,False,2.78,33.94,19.35,4,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,9.752820512820513,3.0,-0.20476190476190476,17.771883289124666,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,377,20251215,20251215,20.05,10.1,19.35,9.25
388870,파로스아이바이오,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,10190,56.92,1319.2,8700,7820,9740,10790,12.1,12.0,12.9,↩️ PULL (눌림),② 상승 후 조정,58.48,62.0,54.47,59.45,43.39,0,0.0,0.0,0.34,0.0,0.47,0.0,0.45,69.0,80.1,20.71,107.7743,-0.1806,0.32,0.7,74.02,0,0,0,1,False,10.4,16.46,69.55,4,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,9.752820512820513,3.0,-0.189873417721519,17.126436781609193,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,378,20251215,20251215,20.05,10.1,69.55,59.45
220260,켐트로스,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,5820,77.73,1545.7,5060,4550,5670,6280,12.0,4.8,10.1,↩️ PULL (눌림),② 상승 후 조정,40.24,20.5,36.23,33.6,1.89,0,0.0,0.0,0.35,0.0,0.33,0.0,0.44,79.4,92.0,18.5,117.5841,-0.3567,0.4,0.44,81.15,0,0,0,1,False,-1.85,10.86,43.7,4,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,1.045625,12.0,-0.11811023622047244,15.019762845849801,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,379,20251215,20251215,20.05,10.1,43.7,33.6
189300,인텔리안테크,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,49650,81.52,5329.1,44700,40450,49800,54900,11.8,6.7,9.7,↩️ PULL (눌림),③ 박스 / 중립,21.1,-1.68,17.09,-4.69,-20.29,0,0.01,0.03,0.5,0.0,0.21,0.0,0.46,89.8,82.4,14.39,914.3468,-0.0111,2.34,1.63,29.67,0,0,0,1,False,7.35,19.35,5.41,4,★,"거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",2.5,6.214821428571428,4.0,0.016304347826086956,11.073825503355705,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),3,380,20251215,20251215,20.05,10.1,5.41,-4.69
466100,클로봇,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,65800,4766.1,16444.8,45150,40600,52000,58700,11.4,30.4,31.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,70.03,271.12,66.02,135.42,252.51,0,0.0,0.0,0.35,0.0,0.9,1.0,0.62,92.2,92.4,50.12,2527.6927,0.6297,1.47,2.87,82.27,0,0,0,1,False,42.73,59.71,145.52,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,6.214821428571428,4.0,-0.5476190476190477,45.73643410852713,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,381,20251215,20251215,20.05,10.1,145.52,135.42
388720,유일로보틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,100300,429.31,11731.9,85900,77200,98800,111700,11.3,21.6,24.9,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,23.98,32.32,19.97,20.33,13.71,0,0.0,0.0,0.34,0.0,0.58,0.37,0.51,88.2,89.4,20.29,2012.7078,0.2886,2.12,2.26,39.12,0,0,0,1,False,17.45,22.17,30.43,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,4.067833333333334,8.0,-0.06493506493506493,16.763678696158323,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,382,20251215,20251215,20.05,10.1,30.43,20.33
056080,유진로봇,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,15710,768.52,5893.2,13040,11730,15000,16960,11.2,26.9,26.8,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,32.24,55.54,28.23,21.04,36.93,0,0.0,0.0,0.36,0.0,0.66,0.76,0.56,77.8,86.9,24.06,459.1647,0.5538,1.57,1.67,49.5,0,0,0,1,False,23.31,28.24,31.14,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,4.067833333333334,8.0,-0.17839195979899497,20.47546012269939,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,383,20251215,20251215,20.05,10.1,31.14,21.04
004310,현대약품,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,6330,173.93,2025.6,4680,4210,5250,5810,11.2,5.5,22.8,↩️ PULL (눌림),② 상승 후 조정,67.24,79.32,67.21,41.02,43.95,0,0.0,0.0,0.36,0.0,0.46,0.08,0.45,77.9,89.6,39.24,253.0299,-0.3991,0.72,-1.8,113.5,0,0,0,1,False,-3.65,72.71,61.07,4,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,5.040434782608696,7.0,-0.5094339622641509,35.256410256410255,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,384,20251215,20251215,20.05,10.1,61.07,41.02
249420,일동제약,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,40850,2115.21,12924.2,32100,28850,36950,41750,10.9,30.1,30.7,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,33.28,214.23,33.25,58.72,178.86,0,0.0,0.0,0.34,0.0,0.87,1.0,0.66,71.9,83.4,31.03,1395.1227,1.108,1.21,2.58,61.82,0,0,0,1,False,46.68,49.36,78.77,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,5.040434782608696,7.0,-0.325,27.258566978193144,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,385,20251215,20251215,20.05,10.1,78.77,58.72
049630,재영솔루텍,KOSDAQ,사진장비 및 광학기기 제조업,사진장비 및 광학기기 제조업,기타,3045,905.26,3559.5,2330,2095,2680,3030,10.7,29.3,30.6,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,61.11,245.24,57.1,294.28,226.63,0,0.0,0.0,0.35,0.0,0.86,0.91,0.56,78.2,62.8,34.61,68.9998,0.2572,1.5,1.47,80.16,0,0,0,1,False,22.78,49.26,304.38,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,9.752820512820513,3.0,-0.38421052631578945,30.686695278969957,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,386,20251215,20251215,20.05,10.1,304.38,294.28
140670,알에스오토메이션,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,15700,211.74,1460.6,13620,12250,15260,16890,10.2,13.8,22.9,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,25.2,11.94,21.19,2.52,-6.67,0,0.0,0.0,0.35,0.0,0.47,0.13,0.3,72.8,77.0,18.73,274.2993,0.2674,3.41,2.13,29.31,0,0,0,1,False,15.7,12.14,12.62,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",2.5,6.214821428571428,4.0,-0.12753623188405797,15.27165932452276,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),3,387,20251215,20251215,20.05,10.1,12.62,2.52
