시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2
KOSPI,롯데칠성,005300,기타,115500,56.14,10717.1,32.9,49.5,-3.4,-238.0529,-433.04456,1.9,-5.25,-4.39,2,,"거래량↑, 정배열(단), 과열X",115500,107400,125200,135700
KOSDAQ,DSC인베스트먼트,241520,기타,6780,50.51,1830.6,39.9,29.9,-2.74,-50.9398,36.7046,1.26,6.6,-6.09,2,,"MACD상승, 거래량↑, 과열X",6780,6310,7350,7970
KOSPI,한화에어로스페이스,012450,기타,871000,1094.55,449117.2,34.0,42.1,-7.47,-9874.4101,1382.65296,0.64,-3.76,-9.27,1,,"MACD상승, 과열X",871000,810000,944000,1023000
KOSPI,현대로템,064350,기타,179400,812.63,195801.3,26.4,27.5,-10.96,-2650.1338,518.92818,0.61,-3.96,-8.42,1,,"MACD상승, 과열X",179400,166800,194500,211000
KOSPI,한화시스템,272210,기타,46650,486.05,88130.9,25.1,31.2,-12.13,-758.4421,29.24983,0.54,-7.07,-13.29,1,,"MACD상승, 과열X",46650,43400,50600,54800
KOSDAQ,파마리서치,214450,기타,420000,451.91,43636.5,33.5,34.4,-11.21,-2102.3036,247.86804,0.68,-6.04,-3.34,1,,"MACD상승, 과열X",420000,390500,455500,493500
KOSPI,LIG넥스원,079550,기타,392000,298.64,86240.0,29.1,29.9,-10.05,-2732.7105,756.6022,0.4,-3.57,-2.85,1,,"MACD상승, 과열X",392000,364500,425000,460500
KOSPI,메리츠금융지주,138040,기타,110600,233.4,193795.3,40.0,36.6,-2.23,-632.374,224.44515,0.65,1.75,-8.37,1,,"MACD상승, 과열X",110600,102900,119900,130000
KOSPI,한화비전,489790,기타,44350,214.45,22391.6,46.2,58.3,-6.13,-64.8301,-49.31542,0.95,-7.31,-9.49,1,,"RSI적정, 과열X",44350,41250,48100,52100
KOSPI,HMM,011200,기타,19010,168.73,179309.5,37.1,28.6,-3.24,-38.3646,27.66793,0.73,-0.21,-5.89,1,,"MACD상승, 과열X",19010,18100,20100,21250
KOSDAQ,HPSP,403870,기타,28800,139.39,24047.6,31.9,49.5,-8.85,-434.6996,95.01823,0.79,-0.86,-11.79,1,,"MACD상승, 과열X",28800,26800,31200,33850
KOSDAQ,엔켐,348370,기타,61300,136.38,13343.4,27.3,21.1,-18.75,-2566.9597,568.78768,0.89,-2.85,-27.11,1,,"MACD상승, 과열X",61300,57000,66400,72000
KOSDAQ,JYP Ent.,035900,기타,64400,127.43,22882.9,22.5,21.9,-10.64,-898.0555,119.51551,0.39,-3.3,-10.43,1,,"MACD상승, 과열X",64400,59900,69800,75600
KOSPI,풍산,103140,기타,97400,117.68,27295.6,40.2,42.2,-5.39,-178.2443,314.60133,0.5,-1.62,-6.7,1,,"MACD상승, 과열X",97400,90600,105600,114400
KOSPI,CJ제일제당,097950,기타,212000,115.35,31914.9,29.2,21.9,-5.44,-1585.888,30.32588,0.88,-3.64,-8.82,1,,"MACD상승, 과열X",212000,203000,223000,235000
KOSPI,SK오션플랜트,100090,기타,18700,111.99,11683.4,38.1,30.0,-6.59,-40.154,13.953,0.6,-2.2,-5.79,1,,"MACD상승, 과열X",18700,17390,20250,21950
KOSDAQ,에스앤에스텍,101490,기타,48000,107.69,10296.7,26.3,31.6,-7.6,-832.8046,397.58659,0.94,5.03,-10.28,1,,"MACD상승, 과열X",48000,44650,52000,56400
KOSDAQ,젬백스,082270,기타,34800,104.98,14751.9,33.7,23.0,-15.69,-466.9191,17.19906,0.61,-9.49,-14.18,1,,"MACD상승, 과열X",34800,32350,37700,40900
KOSDAQ,와이지엔터테인먼트,122870,기타,60800,99.69,11364.2,15.8,11.7,-13.43,-50.285,337.36313,0.5,-0.49,-3.95,1,,"MACD상승, 과열X",60800,56500,65900,71400
KOSDAQ,네이처셀,007390,기타,21100,88.85,13595.8,36.9,51.3,-16.48,-778.5945,-111.9755,0.75,-22.99,-21.71,1,,"정배열(단), 과열X",21100,19620,22850,24800
KOSPI,한국카본,017960,기타,27850,87.25,14456.5,32.6,16.5,-10.46,-433.1781,165.77747,0.61,1.64,-12.01,1,,"MACD상승, 과열X",27850,25900,30200,32700
KOSDAQ,덕산네오룩스,213420,기타,38700,72.74,9609.7,40.7,56.7,-1.59,-46.7566,209.51033,0.87,5.02,-1.02,1,,"MACD상승, 과열X",38700,36000,41950,45450
KOSDAQ,브이티,018290,기타,20050,56.28,7005.8,24.6,16.5,-11.38,-109.2431,65.92235,0.81,-0.74,-14.5,1,,"MACD상승, 과열X",20050,18650,21750,23550
KOSDAQ,태광,023160,기타,23100,54.75,6121.5,40.3,49.6,-6.31,-207.954,102.31251,0.75,1.99,-7.04,1,,"MACD상승, 과열X",23100,21500,25050,27150
KOSDAQ,갤럭시아머니트리,094480,기타,9540,51.45,3742.5,53.0,47.9,-1.3,-17.9134,-14.86703,0.84,-4.6,-8.62,1,,"RSI적정, 과열X",9540,8870,10340,11210
