종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,TOTAL_SCORE,켈리_수량,켈리_금액(원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
115180,큐리언트,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,30100,56.54,,29950,27800,34150,38350,78.1,73.2,74.7,0.0,,🔥 SQZ (폭발대기),⑤ 하락 / 약세,-3.22,164.96,-5.67,40.65,146.19,3,0.67,0.73,1.0,0.94,0.58,0.0,0.86,49.3,62.8,3.56,29584,1.74,,-93.5149,0.0768,0.9,1.38,24650,1,13.39,0,1,1,1,False,-1.31,4.88,50.88,O,▲,11,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, HMA돌파, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",1.8,64,193.1,29801,▲,O,X,6.295128205128205,10.954786324786324,5.0,1.7608695652173914,0.5008347245409015,1,🌪️ 에너지 응축 시작 (3일차). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,82.5,79.4,64,1930833,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,22,20260107,20260107,26.05,10.23,50.88,40.65
005940,NH투자증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,21200,204.3,,21200,20100,23350,25500,77.8,67.5,77.4,0.0,,↩️ PULL (눌림),④ 바닥 반등 시도,-0.93,-4.93,-11.93,-16.55,-47.9,17,0.75,0.55,0.69,1.0,0.32,0.1,0.81,52.7,57.0,0.39,21416,-1.01,,28.6103,0.036,1.18,0.42,19825,1,5.95,1,1,1,1,True,-0.7,0.95,9.5,O,▲,8,★,"주봉20선↑, 주봉추세우상향, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",1.8,41,88.1,21418,▲,X,X,0.16999999999999998,-8.232857142857144,12.0,1.9545454545454546,0.0,1,🌪️ 17일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,36.900001525878906,65.5,41,880813,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,23,20260107,20260107,26.05,10.23,9.5,-16.55
053270,구영테크,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,2205,51.14,,2180,2020,2650,3125,77.6,72.2,75.4,0.0,,🔥 SQZ (폭발대기),③ 박스 / 중립,1.38,-4.96,-1.07,-4.73,-23.73,1,0.92,1.0,0.99,0.87,0.34,0.0,0.4,57.6,84.7,4.23,2212,-0.33,,1.8645,0.0887,13.6,1.67,2022,1,7.74,1,1,1,1,False,8.35,2.56,5.5,O,▼,13,★,"주봉20선↑, HMA추세↑, HMA돌파, OBV매집, RSI적정, MACD상승, 20선근접, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",2.5,993,216.5,2073,▲,O,O,10.133333333333333,4.7825,6.0,2.4054054054054053,1.146788990825688,1,🌪️ 에너지 응축 시작 (1일차). 💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,77.80000305175781,77.7,993,2165000,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),3,24,20260107,20260107,26.05,10.23,5.5,-4.73
161580,필옵틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,45300,243.89,,45300,42100,50100,54900,77.5,67.2,77.0,0.0,,🔺 Watch (상승 준비),③ 박스 / 중립,9.69,27.61,7.24,3.3,8.84,2,0.57,0.58,1.0,1.0,0.29,0.13,0.76,44.2,42.3,0.82,45752,-0.99,,96.6556,0.0987,1.14,-0.63,41360,1,13.33,0,1,1,1,False,0.67,4.86,13.53,O,▲,7,★,"주봉20선↑, 주봉추세우상향, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",1.8,19,87.5,45658,▲,X,X,8.520588235294117,13.023529411764706,4.0,1.5,0.0,1,🌪️ 에너지 응축 시작 (2일차). 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,54.20000076293945,70.5,19,875000,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),3,25,20260107,20260107,26.05,10.23,13.53,3.3
080580,오킨스전자,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,10710,177.03,,10530,9470,13060,15590,77.4,70.3,75.0,0.0,,🔻 REV (역추세 반등),④ 바닥 반등 시도,4.59,67.34,2.14,-12.87,48.57,4,0.72,1.0,0.35,0.81,0.41,0.07,0.42,52.6,51.9,4.78,10853,-1.33,,51.718,0.1047,2.73,-0.11,8676,1,18.27,0,1,1,1,False,2.98,7.1,-2.64,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",2.5,208,219.8,10529,▲,O,X,6.8311111111111105,15.4375,2.0,1.8951612903225807,1.7094017094017095,1,🌪️ 에너지 응축 시작 (4일차). 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,87.80000305175781,80.5,208,2197529,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,26,20260107,20260107,26.05,10.23,-2.64,-12.87
128660,피제이메탈,KOSDAQ,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,2905,71.86,,2905,2760,3340,3770,77.3,70.4,74.9,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,3.57,-5.68,1.12,-4.79,-24.45,2,1.0,0.82,0.64,1.0,0.33,0.0,0.27,54.5,70.9,2.39,3047,-4.67,,2.4436,0.066,5.3,0.13,2761,1,6.27,1,1,1,1,True,2.47,1.4,5.44,O,▼,11,★,"주봉20선↑, HMA추세↑, RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,741,215.3,2850,▲,O,X,3.267692307692308,21.01076923076923,1.0,3.0,0.0,1,🌪️ 에너지 응축 시작 (2일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,77.4000015258789,77.3,741,2153333,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),3,27,20260107,20260107,26.05,10.23,5.44,-4.79
090360,로보스타,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,76700,145.22,,76700,71300,87100,97500,76.8,69.0,83.8,0.0,,↩️ PULL (눌림),② 상승 후 조정,3.09,173.93,0.64,53.48,155.16,8,0.74,0.74,1.0,1.0,0.39,0.04,0.67,42.9,67.9,-1.2,80381,-4.58,,-295.3268,-0.211,0.35,-2.36,65260,1,15.7,0,1,1,0,True,-8.14,4.07,63.71,O,▲,5,★,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑), 자금유입",1.8,19,148.3,79393,▼,X,X,8.520588235294117,13.023529411764706,4.0,1.9259259259259258,0.0,1,🌪️ 8일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,66.4000015258789,73.7,19,1482980,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),2,28,20260107,20260107,26.05,10.23,63.71,53.48
015760,한국전력,KOSPI,전기업,전기업,기타,49600,1169.0,,49600,46100,56600,63500,76.8,88.8,82.1,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,-4.98,33.15,-15.98,12.69,-9.82,0,0.76,0.77,1.0,1.0,0.46,0.97,0.81,48.5,46.6,0.73,48592,2.07,,-55.0703,0.2769,0.73,0.68,45960,1,11.21,0,0,0,1,False,4.97,0.61,38.74,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",1.8,50,248.0,48026,▲,O,X,6.295128205128205,10.954786324786324,5.0,2.0,0.0,1,🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간. (매수 유효),8.800000190734863,56.4,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,29,20260107,20260107,26.05,10.23,38.74,12.69
112290,와이씨켐,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,21050,125.34,,21050,18940,24850,28650,76.7,59.3,79.8,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,1.94,-6.86,-0.51,-19.69,-25.63,1,0.69,0.98,0.36,1.0,0.4,0.03,0.27,50.8,75.9,1.6,21663,-2.83,,167.6712,0.1968,7.01,-0.44,22125,-1,12.07,0,1,1,1,False,2.93,5.25,-9.46,X,▲,5,★,"주봉추세우상향, 주봉역배열주의, HMA추세↑, RSI적정, MACD상승, 20선근접, 거래량↑, 자금유입, MACD>Sig",2.5,84,178.1,20914,▲,O,X,1.4369999999999998,-2.0105,10.0,1.8009478672985781,0.0,-1,🌪️ 에너지 응축 시작 (1일차). 📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,82.9000015258789,78.6,84,1780605,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,30,20260107,20260107,26.05,10.23,-9.46,-19.69
000880,한화,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,84000,154.59,,84000,78500,92300,100500,76.7,63.5,77.6,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,2.07,-10.16,-8.93,-26.05,-53.13,6,0.58,0.54,0.98,1.0,0.35,0.05,0.85,55.9,66.7,2.12,82885,1.35,,538.3209,0.0826,1.09,1.0,88180,-1,9.31,1,1,1,1,True,2.94,4.48,0.0,X,▲,7,★,"주봉추세우상향, 주봉역배열주의, HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 자금유입, MACD>Sig, VWAP상회",1.8,8,72.7,82910,▲,O,O,1.4369999999999998,-2.0105,10.0,1.509090909090909,0.0,-1,🌪️ 6일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,49.79999923706055,68.6,8,726987,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,31,20260107,20260107,26.05,10.23,0.0,-26.05
117730,티로보틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,18910,98.21,,18910,17580,21850,24750,76.6,70.8,82.4,0.0,,↩️ PULL (눌림),② 상승 후 조정,12.23,56.41,9.78,27.8,37.64,1,0.84,0.85,1.0,1.0,0.15,0.0,0.67,42.4,52.9,-1.43,20055,-5.71,,-107.8212,-0.3187,0.38,-3.07,15873,1,21.2,0,1,1,0,True,-9.52,3.22,38.03,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",1.8,81,155.1,20287,▼,X,X,8.520588235294117,13.023529411764706,4.0,2.210526315789474,0.0,1,🌪️ 에너지 응축 시작 (1일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,63.099998474121094,72.5,81,1550595,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),2,32,20260107,20260107,26.05,10.23,38.03,27.8
009150,삼성전기,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,267500,1877.78,,267500,248500,305000,342500,76.6,89.2,81.6,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,1.71,95.11,-9.29,1.03,52.14,0,0.75,0.76,1.0,1.0,0.44,1.0,0.72,53.9,49.0,2.26,265218,0.86,,-102.6094,0.1838,1.32,0.13,240825,1,10.93,0,0,0,1,False,3.88,5.73,27.08,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), VWAP상회",1.8,5,148.2,263527,▲,O,X,6.8311111111111105,15.4375,2.0,1.9736842105263157,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속.  (매수 유효),65.5,73.3,5,1481933,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),3,33,20260107,20260107,26.05,10.23,27.08,1.03
033100,제룡전기,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,36950,50.64,,36950,34450,41900,46800,76.1,69.4,73.2,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,3.65,-7.86,1.2,-2.19,-26.63,5,0.76,0.73,0.99,1.0,0.35,0.0,0.79,51.5,67.1,1.01,36709,0.65,,45.148,0.0949,0.93,0.22,33890,1,9.32,1,1,1,1,False,2.21,1.09,8.04,O,▲,11,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",1.8,25,95.1,36759,▲,O,X,-0.968,-10.621,15.0,1.98,0.0,1,🌪️ 5일 연속 응축 중! 폭발 임박. 📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,43.099998474121094,66.2,25,951414,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),3,34,20260107,20260107,26.05,10.23,8.04,-2.19
034220,LG디스플레이,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,12540,494.31,,12540,11480,15080,17610,75.8,81.7,84.2,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-5.5,34.55,-16.5,-45.77,-8.42,0,0.92,1.0,0.79,1.0,0.39,0.36,0.57,54.6,57.8,2.85,12288,2.05,,81.786,0.1854,2.52,0.75,12672,-1,11.92,0,0,0,1,False,4.5,4.76,-19.72,X,▲,9,★,"주봉추세우상향, 주봉역배열주의, HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 거래량↑, 장기추세(120↑), MACD>Sig, VWAP상회",2.5,128,161.3,11937,▲,O,O,6.8311111111111105,15.4375,2.0,2.3962264150943398,0.0,-1,🚀 단기 모멘텀 가속.  (매수 유효),63.900001525878906,72.2,128,1612598,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,35,20260107,20260107,26.05,10.23,-19.72,-45.77
267260,HD현대일렉트릭,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,821000,1920.73,,821000,763000,936000,1051000,75.8,85.4,82.1,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,-1.32,78.48,-12.32,-1.66,35.51,0,0.76,0.76,1.0,1.0,0.47,1.0,0.81,48.4,31.7,0.29,821523,-0.06,,2170.4581,0.3129,1.55,1.0,739800,1,14.76,0,0,0,1,False,4.19,1.73,24.39,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",2.0,2,192.4,806446,▲,O,X,-0.968,-10.621,15.0,1.9827586206896552,0.0,1,🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간. (매수 유효),86.9000015258789,79.1,2,1923608,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),3,36,20260107,20260107,26.05,10.23,24.39,-1.66
348340,뉴로메카,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,33000,76.9,,33000,30650,37750,42500,75.5,69.5,72.0,0.0,,↩️ PULL (눌림),③ 박스 / 중립,5.77,41.33,3.32,2.98,22.56,5,0.77,0.79,1.0,1.0,0.24,0.0,0.75,45.1,50.7,0.86,33516,-1.54,,-58.5143,-0.0039,0.78,-1.67,28035,1,16.06,0,1,1,1,False,-2.08,-0.6,13.21,O,▲,6,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",1.8,37,122.6,33258,▲,X,X,8.520588235294117,13.023529411764706,4.0,2.021276595744681,0.0,1,🌪️ 5일 연속 응축 중! 폭발 임박. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,55.599998474121094,69.5,37,1225789,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),3,37,20260107,20260107,26.05,10.23,13.21,2.98
038500,삼표시멘트,KOSDAQ,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,기타,4720,168.9,,4720,4385,5800,6880,75.0,73.4,87.2,0.0,,↩️ PULL (눌림),② 상승 후 조정,52.26,45.01,49.81,37.73,26.24,0,1.0,1.0,1.0,1.0,0.36,0.07,0.64,37.5,40.5,2.02,5091,-7.3,,-43.9737,-0.4086,0.26,-0.17,6025,-1,59.06,0,0,0,1,False,-5.03,5.59,47.96,O,▲,5,★,"주봉20선↑, 주봉추세우상향, 20선근접, 정배열(단), 장기추세(120↑)",2.0,512,241.9,5033,▼,X,X,6.295128205128205,10.954786324786324,5.0,3.2238805970149254,0.0,-1,📉 매도세 우위. ,93.69999694824219,80.6,512,2418935,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),2,38,20260107,20260107,26.05,10.23,47.96,37.73
376900,로킷헬스케어,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,기타,63500,175.36,,63500,59000,76000,88400,74.2,79.0,91.7,0.0,,🔁 MR (반전),⑤ 하락 / 약세,-13.96,264.94,-16.41,100.38,246.17,0,1.0,1.0,1.0,1.0,0.59,0.07,0.57,27.7,41.5,-7.18,64099,-0.94,,-1634.6108,0.208,0.39,-0.96,79930,-1,35.6,0,0,0,0,False,-6.07,-5.22,110.61,O,▲,6,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑)",2.0,33,209.6,61237,▲,O,X,6.295128205128205,10.954786324786324,5.0,2.7777777777777777,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,84.5999984741211,77.3,33,2096399,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,39,20260107,20260107,26.05,10.23,110.61,100.38
083650,비에이치아이,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,55100,1678.3,,55100,51200,62900,70600,73.8,83.5,79.6,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-7.55,43.12,-10.0,-8.19,24.35,0,0.76,0.77,1.0,1.0,0.33,1.0,0.7,42.8,29.3,0.39,55750,-1.17,,-154.0551,0.2537,0.47,-0.11,49320,1,22.21,0,0,0,1,False,2.04,0.36,2.04,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, OBV매집, MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",2.0,27,152.0,54146,▲,O,O,8.520588235294117,13.023529411764706,4.0,2.0,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간. (매수 유효),73.0999984741211,73.6,27,1520000,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,40,20260107,20260107,26.05,10.23,2.04,-8.19
424960,스마트레이더시스템,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,8550,70.0,,8550,7690,11120,13680,73.7,64.4,71.7,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,1.91,5.95,-0.54,-14.81,-12.82,9,1.0,1.0,0.35,1.0,0.21,0.0,0.35,51.2,70.3,1.26,8661,-1.29,,8.7356,-0.0146,3.55,-0.21,7658,1,10.76,0,1,1,1,False,-3.06,2.03,-4.58,O,▲,11,★,"주봉20선↑, 주봉추세우상향, OBV매집, RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,244,209.1,8624,▲,X,O,6.295128205128205,10.954786324786324,5.0,2.988372093023256,0.0,1,🌪️ 9일 연속 응축 중! 폭발 임박. 📉 매도세 우위. 💰 외국인/기관 수급 집중. ✅ 20일선 눌림목 구간.,82.5999984741211,76.4,244,2090505,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,41,20260107,20260107,26.05,10.23,-4.58,-14.81
310210,보로노이,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,205000,463.46,,205000,200500,233000,260500,73.6,70.5,77.3,0.0,,↩️ PULL (눌림),② 상승 후 조정,-13.87,64.13,-16.32,11.94,45.36,3,1.0,0.75,0.08,1.0,0.28,0.33,0.65,47.3,34.2,-4.15,210420,-2.58,,-1394.3272,-0.1494,1.43,-0.33,200750,1,12.8,0,1,1,0,True,-6.82,-4.65,22.17,O,▲,6,★,"주봉20선↑, 주봉추세우상향, RSI적정, 거래량↑, 정배열(단), 장기추세(120↑)",1.8,8,168.6,214495,▼,X,X,6.295128205128205,10.954786324786324,5.0,6.222222222222222,0.0,1,🌪️ 에너지 응축 시작 (3일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,38.099998474121094,62.9,8,1686160,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),2,42,20260107,20260107,26.05,10.23,22.17,11.94
458870,씨어스테크놀로지,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,116900,89.41,,116900,108700,133300,149700,73.4,70.2,76.9,0.0,,↩️ PULL (눌림),② 상승 후 조정,-1.27,308.74,-3.72,61.68,289.97,6,0.76,0.77,1.0,1.0,0.5,0.0,0.68,51.9,58.4,-0.98,122739,-4.76,,-721.8651,-0.1899,0.4,-1.04,108220,1,16.1,0,1,1,0,True,-7.81,0.09,71.91,O,▲,8,★,"주봉20선↑, 주봉추세우상향, OBV매집, RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",1.8,12,143.0,123892,▼,X,O,6.295128205128205,10.954786324786324,5.0,2.0,0.0,1,🌪️ 6일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,70.0,72.4,12,1430000,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),2,43,20260107,20260107,26.05,10.23,71.91,61.68
009415,태영건설우,KOSPI,기타,기타,기타,11260,51.43,,11260,10470,19800,28350,73.3,79.2,80.9,0.0,,↩️ PULL (눌림),② 상승 후 조정,73.77,95.83,62.77,88.43,52.86,0,1.0,1.0,1.0,1.0,0.55,0.0,0.82,54.8,86.9,0.4,12071,-6.72,,-462.5899,-1.1625,1.16,0.53,6231,1,119.78,0,0,0,1,False,-5.06,-40.42,114.48,O,▲,7,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,246,277.1,11517,▼,X,X,6.295128205128205,10.954786324786324,5.0,10.810126582278482,0.0,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ✅ 20일선 눌림목 구간.,93.0999984741211,79.2,246,2771288,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),2,44,20260107,20260107,26.05,10.23,114.48,88.43
