LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
512,086900,메디톡스,KOSDAQ,기타,107300,139.24,7831.3,0.0,,ARMED,ARMED,2,True,0,False,33.2,33.2,29.1,32.4,43.0,0.0,9.9,34.8,13.9,82.6,0.45,1.5,밸런스우수 + 진입적정 + 대기,0,105700.0,98400.0,111300.0,134900.0,,0.22,3.27,112576,-11.77,특이사항 없음,1,-0.3,56.7,1.92,,,,스퀴즈/품질 대기,NORMAL,26.7,기초 의약물질 제조업,13923935950.0,62.9,9.69,1,1,5.4,1.71,-0.37,5.3,-17.52,-14.3,-2.68,-41.7,-57.83,0.78,0.091,0,7.0,0,0,1.31,0.69,0,0,0,1,-1,109520.0,-4.69,-0.0572,False,X,▼,103968,▼,O,X,1.28,250,0,-1,-1,1,141100.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,6.91,5.0,0.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,기초 의약물질 제조업,14.16297520661157,25.03429752066116,3.0,0.03481560378112102,0.05140224730887148,0.3125,OK,43.0,OK,26.425072535060146,26.425072535060146,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,33.2,33.2,33.2,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,0.767,1.028,0.767,0.0,0.0,,v22_calibrated,,,,,,True,3.7,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
513,090710,휴림로봇,KOSDAQ,조선·기계·설비,12970,5840.46,15493.6,0.0,,ARMED,ARMED,2,True,0,False,45.7,45.7,100.0,5.1,18.5,0.0,8.9,41.2,94.9,0.0,0.62,1.5,진입적정 + 대기,0,12780.0,10850.0,14290.0,15800.0,,0.32,3.59,13179,-10.17,특이사항 없음,0,6.61,64.8,7.49,STRUCT 강점,,,스퀴즈/품질 대기,NORMAL,26.7,특수 목적용 기계 제조업,584045747170.0,77.9,26.21,0,0,5.19,3.68,-2.11,19.1,-6.82,108.52,11.12,-31.0,64.99,0.366,0.256,0,12.0,1,0,2.34,0.66,0,0,0,1,1,10557.0,-1.59,-0.1341,False,O,▲,12824,▼,O,X,1.38,248,0,1,1,1,16870.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.1,5.0,0.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,0.0,특수 목적용 기계 제조업,2.1255696202531644,19.06645569620253,6.0,0.09004295627271726,0.0033795651200308058,0.4177215189873418,OK,18.5,OK,11.980830651624265,11.980830651624265,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,45.7,45.7,45.7,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,0.782,0.978,0.782,0.0,0.0,,v22_calibrated,,,,,,True,10.2,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
514,000990,DB하이텍,KOSPI,반도체,165800,1973.39,72130.6,0.0,0.0,WAIT,WAIT,3,False,0,True,82.0,82.0,82.4,84.9,75.4,0.0,79.8,80.9,9.5,88.1,0.82,13.0,밸런스우수 + 3축고점,0,146700.0,124700.0,199600.0,234000.0,,0.44,1.5,116163,155.43,특이사항 없음,0,62.2,67.4,18.65,TIMING 강점,STRUCT 보조,,추세 관망,NORMAL,26.7,반도체 제조업,197338794000.0,66.6,79.57,0,0,-11.19,2.54,9.08,74.89,67.47,131.89,66.91,43.29,88.36,0.019,0.019,1,12.0,1,0,1.36,0.69,0,0,0,1,1,138440.0,42.73,-0.179,False,O,▲,176741,▲,X,X,-1.34,250,0,1,1,1,277000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.0,4.0,2.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,반도체 제조업,-0.08257142857142838,37.303714285714285,1.0,0.08788557642598656,0.09492082009022697,0.0,OK,75.4,OK,55.5,55.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,82.0,82.0,82.0,24.18,24.18,FRESH,0.599,,False,0.417,True,MATURE,5621.0,2.405,1.099,1.099,0.0,0.0,0.0,v22_calibrated,,,,,,True,20.4,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
515,033100,제룡전기,KOSDAQ,인프라·에너지,77400,642.8,12432.3,0.0,0.0,WAIT,WAIT,3,False,0,True,80.9,80.9,82.4,84.6,70.3,0.0,77.5,79.1,14.3,82.1,0.82,14.3,밸런스우수,0,67700.0,57500.0,93800.0,107900.0,,-1.48,1.16,64309,37.94,특이사항 없음,0,20.93,73.4,20.09,TIMING 강점,STRUCT 보조,RSI 과열,추세 관망,NORMAL,26.7,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",64280059350.0,81.8,96.39,0,0,-4.8,-15.41,39.71,59.59,24.44,108.91,51.61,0.26,65.38,0.035,0.035,1,12.0,1,0,1.41,0.65,0,0,0,1,1,70040.0,20.36,-0.6501,False,O,▲,90285,▲,X,X,-1.48,250,0,1,1,1,125900.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.07,5.0,2.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",-1.2492857142857148,37.48142857142857,2.0,0.09293097083794759,0.11083246988458002,0.21621621621621623,OK,70.3,OK,55.843623198826506,55.843623198826506,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,80.9,80.9,80.9,24.18,24.18,FRESH,0.634,,False,0.408,True,MATURE,5621.0,2.559,1.062,1.062,0.0,0.0,0.0,v22_calibrated,,,,,,True,21.2,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
516,003470,유안타증권,KOSPI,서비스 기타,6550,329.57,13073.6,0.0,0.0,WAIT,WAIT,3,False,0,True,78.9,78.9,84.0,69.0,88.3,0.0,74.5,80.4,19.3,75.9,1.25,9.7,RR1.2 + 3축고점,0,5970.0,5070.0,8400.0,9530.0,,0.36,0.9,6286,8.68,특이사항 없음,0,8.0,66.4,15.25,AI 강점,STRUCT 보조,,추세 관망,NORMAL,26.7,금융 지원 서비스업,32957387230.0,88.8,66.8,0,0,-4.24,8.62,26.2,34.64,48.19,64.99,26.66,24.01,21.46,0.078,0.078,1,12.0,1,0,1.35,0.49,0,0,0,1,1,5823.0,4.19,-0.2497,False,O,▲,7168,▲,X,X,3.8,250,0,1,1,1,10970.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.08,5.0,2.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,금융 지원 서비스업,-0.9725806451612903,4.045806451612902,10.0,0.09754634678298801,0.5036999294389828,0.2641509433962264,OK,88.3,OK,49.568224563258745,49.568224563258745,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,78.9,78.9,78.9,24.18,24.18,FRESH,0.666,,False,0.392,True,MATURE,5621.0,2.7,0.994,0.994,0.0,0.0,0.0,v22_calibrated,,,,,,True,28.2,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
517,011790,SKC,KOSPI,화학·소재,145000,1853.63,54909.0,0.0,0.0,WAIT,WAIT,3,False,0,True,75.9,75.9,80.0,75.7,68.1,0.0,72.9,74.6,11.9,85.1,1.18,10.4,밸런스우수 + RR1.2,0,131300.0,111500.0,184400.0,212500.0,,-0.66,1.31,124423,39.28,특이사항 없음,0,21.82,65.8,15.97,STRUCT 강점,TIMING 보조,5일 급등,추세 관망,NORMAL,26.7,기타 화학제품 제조업,185362822300.0,73.7,71.97,0,0,-7.23,16.94,24.89,50.88,35.32,25.42,42.9,11.14,-18.11,0.099,0.099,1,12.0,1,0,0.99,0.57,0,0,0,1,1,137590.0,16.54,-0.0816,False,O,▲,158943,▲,X,X,-2.11,250,0,1,1,1,247500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.08,4.0,2.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 화학제품 제조업,-3.9686666666666666,5.9911111111111115,11.0,0.09497536945812807,0.1980829953127505,0.16666666666666666,OK,68.1,OK,60.0,60.0,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,75.9,75.9,75.9,24.18,24.18,FRESH,0.644,,False,0.368,True,MATURE,5621.0,2.682,0.893,0.893,0.0,0.0,0.0,v22_calibrated,,,,,,True,27.2,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
518,033790,피노,KOSDAQ,IT/전기전자,15240,587.37,12547.4,0.0,0.0,WAIT,WAIT,3,False,0,True,74.9,74.9,85.7,80.1,42.8,0.0,64.7,69.5,42.9,46.4,1.11,10.4,RR1.1,0,13810.0,11730.0,19150.0,20450.0,,-0.73,1.16,10055,76.04,특이사항 없음,0,54.47,69.4,15.88,STRUCT 강점,TIMING 보조,,추세 관망,NORMAL,26.7,통신 및 방송 장비 제조업,58737332200.0,77.9,91.42,0,0,-4.21,-5.52,13.82,42.56,153.58,292.28,34.58,129.4,248.75,0.041,0.041,1,12.0,1,0,1.37,0.63,0,0,0,1,1,12173.0,51.56,-0.4663,False,O,▲,17825,▲,X,X,0.0,250,0,1,1,1,23150.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.06,5.0,2.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,통신 및 방송 장비 제조업,4.306989247311828,19.851182795698925,5.0,0.12392200974878141,0.08885038689704505,0.24581005586592178,OK,42.8,OK,55.57025404213169,55.57025404213169,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,74.9,74.9,74.9,24.18,24.18,FRESH,0.537,,False,0.36,True,MATURE,5621.0,2.567,0.863,0.863,0.0,0.0,0.0,v22_calibrated,,,,,,True,25.7,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
519,214320,이노션,KOSPI,미디어·콘텐츠,20300,79.3,8120.0,0.0,0.0,WAIT,WAIT,3,False,0,True,76.4,76.4,100.0,83.1,15.6,0.0,57.0,66.2,84.4,0.0,1.22,1.5,RR1.2 + 진입적정,0,20000.0,19190.0,21650.0,22050.0,🚀급등시동,0.8,2.48,19226,11.83,특이사항 없음,0,5.81,68.2,5.51,STRUCT 강점,TIMING 보조,,추세 관망,NORMAL,26.7,광고업,7930288470.0,78.2,11.72,0,0,3.36,3.57,5.29,11.42,2.94,12.03,3.44,-21.24,-31.5,0.019,0.019,1,6.0,1,0,1.68,0.94,0,0,0,1,1,18736.0,5.58,0.0039,False,O,▲,19942,▲,O,X,0.51,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,4.05,5.0,2.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,ATR_3.5x,45,RR_LEGACY,35,,0,0.0,광고업,-4.9159999999999995,-9.254000000000001,14.0,0.02297677691766362,1.4527026703304267,0.15,OK,15.6,OK,57.515758674247444,57.515758674247444,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,76.4,76.4,76.4,24.18,24.18,FRESH,0.537,,False,0.372,True,MATURE,5621.0,2.037,0.91,0.91,0.0,0.0,0.0,v22_calibrated,,,,,,True,6.7,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
520,010060,OCI홀딩스,KOSPI,금융,332500,1530.7,62078.5,0.0,0.0,WAIT,WAIT,3,False,0,True,65.6,65.6,98.5,41.4,48.2,0.0,51.6,62.7,57.1,28.6,2.25,1.5,RR2.2 + 진입적정,0,327500.0,303000.0,399000.0,427000.0,,-0.71,0.88,243275,209.93,특이사항 없음,0,72.18,65.0,6.38,STRUCT 강점,,,추세 관망,NORMAL,26.7,기타 금융업,153069735500.0,66.1,72.93,0,0,4.07,-6.47,-13.41,69.38,114.52,178.01,61.4,90.34,134.48,0.092,0.092,1,12.0,1,0,1.68,0.69,0,0,0,1,1,259900.0,36.68,-0.7247,False,O,▲,352239,▼,X,X,0.31,250,0,1,1,1,439500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.48,4.0,2.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,기타 금융업,-0.11499999999999994,16.38736842105263,7.0,0.09613319011815252,0.04835543908292781,0.48484848484848486,OK,48.2,OK,28.855943953068465,28.855943953068465,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,65.6,65.6,65.6,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,2.918,0.9,0.9,0.0,0.0,0.0,v22_calibrated,,,,,,True,20.0,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
521,024850,HLB이노베이션,KOSDAQ,IT/전기전자,24600,190.0,7806.3,0.0,0.0,WAIT,WAIT,3,False,0,True,55.9,55.9,57.9,66.5,30.5,0.0,50.0,51.6,36.0,55.0,0.95,6.5,,0,23100.0,20900.0,28100.0,29100.0,,-0.21,3.61,21701,56.54,특이사항 없음,0,-17.4,56.1,5.92,거래품질 우수,,저점 이탈,추세 관망,NORMAL,26.7,전자부품 제조업,18999871200.0,55.8,18.67,0,0,14.15,-6.46,6.49,6.49,54.72,174.09,-1.49,30.54,130.56,0.018,0.018,1,12.0,1,1,8.87,0.61,0,0,0,1,-1,26156.0,13.36,-0.2906,False,O,▲,23253,▼,O,X,0.0,250,0,1,1,1,33700.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,9.52,5.0,2.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,전자부품 제조업,4.306989247311828,19.851182795698925,5.0,0.06277584204413472,0.04213458175947986,0.1643835616438356,OK,30.5,OK,47.0,47.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,55.9,55.9,55.9,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,2.273,0.938,0.938,0.0,0.0,0.0,v22_calibrated,,,,,,True,14.2,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
522,412350,레이저쎌,KOSDAQ,조선·기계·설비,7880,116.48,1137.5,0.0,0.0,WAIT,WAIT,3,False,0,True,51.0,51.0,29.0,64.7,67.6,0.0,49.4,53.8,38.6,51.8,0.94,1.5,진입적정,0,7760.0,6590.0,9090.0,11160.0,,0.16,1.68,6085,5.16,특이사항 없음,5,-4.36,49.1,-0.11,거래품질 우수,,,추세 관망,NORMAL,26.7,특수 목적용 기계 제조업,11648268990.0,63.8,14.95,1,0,5.49,2.87,2.07,-2.35,140.24,268.22,-10.33,116.06,224.69,0.077,0.077,1,12.0,1,0,3.21,0.42,0,0,0,0,1,6903.0,29.48,0.07,False,O,▲,7615,▼,O,X,0.0,250,0,1,1,1,13390.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.08,6.0,1.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,2.1255696202531644,19.06645569620253,6.0,0.09445250181290792,-0.007413820543462205,0.2773109243697479,OK,67.6,OK,33.107711062059465,33.107711062059465,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,51.0,51.0,51.0,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,1.137,0.957,0.957,0.0,0.0,0.0,v22_calibrated,,,,,,True,15.4,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
523,018260,삼성에스디에스,KOSPI,IT/전기전자,179300,1875.62,138738.4,0.0,0.0,WAIT,WAIT,3,False,0,True,62.8,62.8,86.2,59.6,22.6,0.0,49.1,56.1,63.6,20.5,0.8,1.5,진입적정,0,176600.0,161000.0,194000.0,203000.0,,-1.48,2.34,171795,1.34,특이사항 없음,0,13.62,49.4,3.61,STRUCT 강점,,,추세 관망,NORMAL,26.7,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",187562481800.0,55.9,22.84,0,0,3.22,7.43,5.59,20.58,6.85,2.28,12.6,-17.33,-41.25,0.158,0.158,1,8.4,0,0,0.89,0.69,0,0,0,1,1,163865.0,4.37,0.1064,False,O,▲,171599,▲,O,X,11.11,250,0,1,1,1,,split,50.0,SWING+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,8.83,4.0,1.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,SWING_20D,80,ATR_3.5x,45,,0,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",4.306989247311828,19.851182795698925,5.0,0.04182933630786392,0.04151908039599424,0.035175879396984924,OK,22.6,OK,49.39707009640194,49.39707009640194,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,62.8,62.8,62.8,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,1.115,0.911,0.911,0.0,0.0,0.0,v22_calibrated,,,,,,True,8.2,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
524,456040,OCI,KOSPI,화학·소재,135000,159.93,12085.9,0.0,0.0,WAIT,WAIT,3,False,0,True,63.3,63.3,99.1,28.2,62.0,0.0,47.7,63.1,70.9,11.4,2.64,1.5,RR2.6 + 진입적정,0,133000.0,124300.0,163200.0,166600.0,,-0.97,0.54,111646,37.2,특이사항 없음,0,42.6,72.1,9.29,STRUCT 강점,,RSI 과열,추세 관망,NORMAL,26.7,기초 화학물질 제조업,15993032500.0,80.5,69.72,0,0,3.05,-6.44,-7.22,45.01,72.19,117.04,37.03,48.01,73.51,0.068,0.068,1,12.0,1,0,1.93,0.62,0,0,0,1,1,111960.0,20.92,-0.7135,False,O,▲,145911,▼,X,X,0.69,250,0,1,1,1,175300.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.54,5.0,3.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,기초 화학물질 제조업,-3.9686666666666666,5.9911111111111115,11.0,0.08936507936507936,0.36805116240415753,0.6346153846153846,OK,62.0,OK,16.14189053719558,16.14189053719558,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,63.3,63.3,63.3,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,3.471,0.909,0.909,0.0,0.0,0.0,v22_calibrated,,,,,,True,20.9,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
525,476060,온코닉테라퓨틱스,KOSDAQ,기타,21750,172.39,9876.2,0.0,0.0,WAIT,WAIT,3,False,0,True,44.3,44.3,9.0,59.9,83.7,0.0,41.1,50.9,74.7,6.6,1.13,1.6,RR1.1 + 진입적정,0,21400.0,18520.0,25400.0,28900.0,,-0.14,1.59,23037,7.9,특이사항 없음,0,-1.5,33.9,-1.35,AI 강점,,,추세 관망,NORMAL,26.7,자연과학 및 공학 연구개발업,17238525665.0,35.3,21.54,0,0,6.62,1.16,-3.12,2.84,25.65,58.99,-5.14,1.47,15.46,0.197,0.134,1,12.0,0,0,1.73,0.36,0,0,0,0,-1,23732.0,-5.59,0.057,False,O,▼,20419,▼,O,X,2.7,250,0,-1,1,1,32150.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,13.46,5.0,1.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,자연과학 및 공학 연구개발업,14.16297520661157,25.03429752066116,3.0,0.0638423645320197,-0.0016839008944468147,0.06818181818181818,OK,83.7,OK,43.006362880421634,43.006362880421634,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,44.3,44.3,44.3,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,1.389,0.984,0.984,0.0,0.0,0.0,v22_calibrated,,,,,,True,16.8,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
526,475150,SK이터닉스,KOSPI,건설·부동산,51700,1033.29,17612.6,0.0,0.0,WAIT,WAIT,3,False,0,True,42.0,42.0,30.0,40.9,68.3,0.0,40.2,46.4,38.3,52.1,1.69,1.6,RR1.7 + 진입적정,0,50900.0,44300.0,64200.0,69300.0,,-1.48,1.78,45614,86.97,특이사항 없음,0,-12.31,44.4,-5.17,거래품질 우수,,저점 이탈,추세 관망,NORMAL,26.7,건물 건설업,103328707700.0,71.1,18.25,0,0,4.87,-6.34,-5.14,-12.37,128.76,172.11,-20.35,104.58,128.58,0.285,0.22,1,12.0,1,1,4.32,0.33,0,0,0,0,-1,60200.0,13.34,-0.219,False,O,▲,52860,▼,X,X,1.42,250,0,1,1,1,82500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,12.97,5.0,2.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,건물 건설업,-6.305,-11.665000000000001,15.0,0.07046145344017685,-0.007692356912006187,0.2823529411764706,OK,68.3,OK,36.83465803910521,36.83465803910521,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,42.0,42.0,42.0,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,2.015,0.993,0.993,0.0,0.0,0.0,v22_calibrated,,,,,,True,24.2,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
